0,1,2,3,4,5,6,7,8,9,10,11,label,12,13,14
-7423.48270674,-95.3658879785,-282.504730228,-4142.71764637,-2895.79039256,-2590.84397987,-8062.41340341,-4159.61709108,-4830.01933961,-8928.81299332,4898.69692951,220.010831981,sheltered_college_freshman,-559.923824903,-5017.2163481,-231.171933511
-18731.5166886,-12353.0623181,-599.712780823,2157.27702385,-2499.46021134,4423.33136815,-4070.49684866,2907.99154345,-2446.61279771,-5869.73582016,-1361.78607453,-2959.15840983,minor_mistake_marvin,-1084.05081786,-439.173739555,-2455.65989097
141.869159924,15760.7449075,3972.3901325,-2646.80952416,-2389.80422574,811.912672394,3346.6880904,-3799.51876206,-9720.94294172,5801.54908625,-138.725658381,286.685062529,high_expectations_asian_father,-7239.42989437,3925.26882958,-4620.53409736
-15070.8669338,-1706.99521768,-5091.47596592,-4170.41912695,10590.8472226,4850.06661384,4140.84764541,6776.96930392,-2632.22828997,8927.32736764,604.348607607,-4945.6499277,college_liberal,4694.43009065,-555.635875307,3046.76937221
24311.2824607,-5730.51579691,-4281.91216646,4911.70845536,12192.362677,9964.77079037,-5991.58657256,7474.71953917,-4468.31410133,-5898.93199186,2060.14293499,10848.2445361,unpopular_opinion_puffin,-10097.0527704,768.467585576,6872.81133157
-19276.944328,-14812.9112091,2574.18357966,-4545.40409616,-154.397038031,1637.14625286,-1261.87108285,886.35156011,-2402.23950244,-4327.46129768,-4537.5047034,-3013.51374544,first_day_on_the_internet_kid,2093.81439989,3823.22389264,873.87251157
-15109.3042139,-1945.93451865,-5067.6810975,-4055.34157029,10712.3135032,4600.28022226,4740.66768317,6669.93153016,-2354.37184035,8382.50576952,1114.19131878,-4268.97842556,college_liberal,4639.18704158,-147.975443148,2755.34121601
-1751.44974993,12594.0851704,-158.845005182,-1582.12407286,-3984.64183224,4909.23288306,3750.60441336,-380.288279533,-6402.44340882,2471.557265,2706.04744086,-585.830747229,philosoraptor,-1696.69138431,-5196.15727611,1050.93997519
-3386.66096789,14718.5737025,3128.92439473,-7824.60097166,10847.363785,-7836.45917048,627.795691666,-1091.82509271,5411.17847429,-121.696748619,-4064.30429677,6126.52689502,bad_luck_brian,-936.668791252,408.864504173,-2471.25009815
9087.47041626,5815.06137678,-8488.69768956,-3206.65627318,-3656.4943589,5053.45187179,936.207794907,7318.29009096,2462.23921501,3579.54214942,-1580.22830258,-2613.10155871,business_cat,1175.73168634,-1188.22658842,563.554287167
15619.3882383,1638.93209828,-14209.0773601,7317.26849419,-3766.65543519,-16304.019941,3581.34718195,16190.8915378,-1148.32379244,-2210.60848475,1199.1818998,-4577.15495246,paranoid_parrot,-1321.77065997,771.458547698,-2485.85393699
-19674.6669682,-12424.0239855,-7004.19096286,16956.2847944,576.254879188,-1517.22046219,8406.39075011,-8319.51262349,1279.61606858,324.285818931,-769.806081348,4361.86635876,advice_god,-2540.38917123,-2334.28765978,946.492640501
-14994.1417266,-1294.62175874,-5323.8907783,-3656.97087423,10762.6832836,4705.39892651,4845.05259013,6579.60614089,-1529.32891396,9677.3159847,1320.07975683,-5096.30301429,college_liberal,4014.27024894,1015.37698034,2829.29327097
-7968.24906295,7211.04328184,-1080.93079925,-2885.25461679,2784.80369888,2303.62138341,3375.13990049,796.769968347,-1686.33634678,1723.16173696,1106.41389893,198.172197202,philosoraptor,-2897.78516827,-4564.35650624,212.559559068
1004.78862757,-13144.0272668,1453.80771798,-3153.07611544,-5583.59497783,-672.000170191,-5865.01916515,1065.15850996,1495.31512697,4268.68432246,3482.97438768,4373.26677896,evil_toddler,-940.724431697,-5838.75774087,-3645.92541502
-511.548697538,11711.4760475,-343.246865598,-1172.37383741,-3208.73064351,4464.13947236,2875.94228099,424.47848031,-5624.57042091,4507.82781698,1863.876385,-574.446829357,philosoraptor,-1523.72799208,-2653.57710204,-970.960882662
1102.59782822,-12876.9180008,1138.58384859,-2656.13436225,-5751.88968325,-607.324639733,-7963.13536618,1003.61312865,2716.82632469,5814.45853232,2739.88910956,2922.97088742,evil_toddler,-2599.65436869,-4637.52169348,-4176.09796509
-19416.9671369,-11686.8925857,-8715.92280193,18099.7520978,2798.63795196,-3850.13846249,8925.7058802,-9496.58357272,913.174861434,1605.43654991,-598.869480263,2396.77735714,advice_god,-2337.27254411,-1973.12082923,-533.690571452
-1650.1076816,12079.2141103,-5061.38959484,-2709.8924322,-5908.04445167,972.55679532,-4193.44177243,-2952.20636622,1813.06092103,2189.57572969,-3082.66009696,4398.85139384,good_guy_greg,1082.37776606,1498.5739349,6792.49597563
-2436.8330786,11067.9908815,250.47710005,-1201.77992211,-3882.21519863,6207.44234169,4130.41166314,1019.33804405,-6360.97004424,1595.79895387,4404.47296605,10.0033308088,philosoraptor,-2807.67231162,-3995.58618641,928.118725084
-19180.9437701,-11032.681473,-8346.68908009,16840.867446,2415.25990671,-3504.96322103,8120.53697435,-10847.6649197,1690.69667387,1448.40821104,-2422.17582519,2381.43000698,advice_god,-4340.66509912,-1813.34719495,971.50552001
-14818.1657175,-1297.50920685,-4699.15898679,-3325.29496815,10499.4445129,4273.31776482,3796.24435715,6856.02730354,-1502.44262073,9104.3540097,277.653860155,-4566.17026572,college_liberal,3727.10138065,1703.39458064,2633.2374107
19002.2233478,-18426.8393993,9628.93063911,-12940.4668258,-6472.41207546,-1542.0227782,17555.1959964,-2802.7158796,5731.17332916,-4893.86407052,5291.29032304,-664.16202698,sudden_clarity_clarence,315.358517612,1374.418132,5228.72069099
17232.1958238,3517.61113526,-7007.1567383,1493.62846823,-3055.53334174,-713.308101672,-6630.79828938,3654.70737486,23.8478889001,504.02341323,-4406.04582622,506.688003603,good_guy_greg,1121.7642478,2260.10050693,69.0561511234
18440.4151624,-18795.9837299,10130.9786463,-12269.439883,-5251.7775798,-466.738945615,16245.0028815,-2044.57853921,4456.08606092,-5310.65664857,4596.21143394,-449.11561822,sudden_clarity_clarence,-598.974293394,660.13493951,5764.21862252
2258.4619277,-13387.549683,1295.51948012,-1863.74313371,-5067.1789763,-1651.16969372,-8386.49923051,1256.63945339,1549.2615668,6446.22954494,3393.60222019,2954.46847697,evil_toddler,-1358.31851708,-4521.24191145,-6890.01202697
-4565.65378136,9591.07485383,1645.64798522,-4028.86704497,-2919.39246892,1098.18926239,129.521053918,-486.329032012,-3455.81135003,-5223.51904289,-6408.77043001,-3945.57358832,confession_bear,-3.7009165825,-12068.2846966,2962.24347688
20384.3817938,-18332.6173719,9970.92419312,-13196.9134719,-5655.98029227,-519.038185548,16957.3630295,-2340.92491463,3498.93784599,-4977.96690047,2834.83475033,-731.630687705,sudden_clarity_clarence,1558.93311054,-835.685520011,6295.68396314
-2692.03091329,10849.2213174,-8166.51858663,-58.6458916359,-5214.30898486,17079.9048563,1474.68292713,929.944723256,16343.0657178,-4777.90815085,3785.00827769,-673.178278691,business_cat,704.911730269,2352.2179801,-5329.77240459
-50.6593261566,12267.2623884,7062.67925512,-1305.14642544,2318.23259733,4744.76934152,3804.3899787,88.2437823965,2071.56662243,-412.89021114,-682.812841728,-3049.74633607,religion_pigeon,-13429.3416675,-4944.45128052,-5291.57249614
-18367.6458536,-11211.2367999,-1025.70147884,1765.51055314,-2587.03704985,3583.65395034,-3628.87949378,1935.91485118,-1615.11775833,-4673.49139573,-2054.55069752,-3737.01993869,minor_mistake_marvin,-712.834943886,-546.538942007,-855.574595188
-17527.6221444,-12094.8101479,2471.23047185,-4285.91184314,-181.761478378,883.196334865,-1518.21679127,1496.85468779,-5913.51119986,-6325.9224249,-6944.83725306,952.631501404,first_day_on_the_internet_kid,-309.172464955,7029.52387815,-3718.60547933
950.315350526,4428.4639638,30426.2218865,13612.5904875,2927.86019177,19.9313557495,-2946.94020876,1215.0764,4993.93939665,3860.10048427,-648.941650516,-2607.97319163,socially_awkward_penguin,1776.33540664,1935.10303844,3655.82326304
30476.3063876,-3877.55443559,-5279.93103523,6215.90857565,9684.19950213,5985.7646218,-5884.64664322,4123.38413647,-2848.00823578,-823.388248159,1141.05914229,7039.01572335,unpopular_opinion_puffin,-5218.97000231,-1848.18273098,4245.31281756
-4982.07830893,4177.2004835,-4845.78795911,-2008.5548354,-2602.84255678,-8388.88812689,4549.3474306,3254.15542492,-980.890357539,380.056013882,25.5452345799,4339.2724662,paranoid_parrot,-202.853338188,-4495.10340787,-4292.32893725
-18428.8742698,-13052.868465,2944.7516689,-4250.9631232,-1587.42716933,1854.77193212,-4006.15973605,906.506624451,-5162.87540267,-5568.15500036,-7435.47631612,125.646790853,first_day_on_the_internet_kid,-2201.81825446,6757.48470207,-3221.67488593
522.052055537,11732.6347719,-5995.58206337,-2833.15072549,-4085.35229752,2139.82030017,-1074.80732364,209.450009933,-1253.15343143,-1645.03346875,-2232.61174396,9401.76793419,good_guy_greg,5571.45940904,-149.151977037,2846.29253197
11146.7222648,-13914.3105515,4567.06571121,-3842.22872994,-6613.41872296,-38.1060250923,-7819.27801995,-3128.76184832,996.634204462,15751.2186564,-4390.07767867,-57.793426839,lazy_college_senior,402.122317812,-5605.71054623,-2084.6596498
-20048.5518511,-14642.6241133,2389.49248285,-2654.63853667,251.169985921,3503.22023607,-4170.4140966,1345.96202018,-1688.49819661,-3291.90897237,-3389.02112712,-3391.94734611,first_day_on_the_internet_kid,-1582.0928919,7073.48781413,2317.87469291
-3106.7618651,10325.7112644,-8005.01019063,707.786035206,-4569.64450803,16677.1872805,1637.56976833,1316.42377942,14183.2291447,-5165.94844124,4679.1654527,-371.567482934,business_cat,514.714263363,1821.53416214,-4265.22875683
-3589.16706204,13601.3244096,4476.75717516,-8937.03865371,9995.51412349,-7219.20710603,4344.45375879,718.341020485,4095.30629406,2008.93755202,-4474.57049952,10027.0595144,bad_luck_brian,-1200.22646746,1243.90451378,-5249.34974413
33761.0481933,-5255.66738755,-1152.84321151,1738.41515545,7437.3528662,-838.223237267,1555.28299101,-5388.66920039,-858.735154587,-672.020344846,-1634.90259086,-4462.84323562,bad_joke_eel,8018.17041228,-2521.21831339,-6041.54274326
29085.9039941,-6606.77798264,-4284.19219146,3575.21735525,10981.2708436,9170.65812702,-4536.65080126,5587.3808536,-5033.56249029,-4135.15632796,341.066744941,7878.2681846,unpopular_opinion_puffin,-7158.55807073,-1660.21009869,7389.44189353
-18963.0910543,-14101.793657,3498.97005525,-5715.22510309,-2724.3328227,2439.12551888,-3226.58406991,1425.24066911,-5910.6605236,-7160.32390573,-8643.7357857,585.47502281,first_day_on_the_internet_kid,-2438.48126418,6397.78028502,-2613.27808612
-3632.49276353,6461.2549771,28844.175805,13010.0120685,3161.46728269,-257.663467893,-20.492484981,5335.33901669,881.783041175,-206.810717082,3069.43483228,494.102030812,socially_awkward_penguin,1981.18032484,-1625.00837866,-1385.68876791
-10186.1542441,2183.25090516,-2760.13690942,-8818.63702175,8091.15146863,-8672.90545865,-7231.77412675,-6899.28984496,2221.84931002,-4696.14108522,7911.5132407,-4592.05068187,sheltered_college_freshman,-1468.11124811,-1525.77653171,2236.97589064
1285.08491212,13224.4804425,-10175.9486273,5141.8517261,-8474.48428036,-11842.9276426,3903.64704458,3978.64879041,-185.377133895,-2445.77418309,1011.58764953,-2191.77461726,paranoid_parrot,608.435659713,-649.932893252,49.2229854284
-18267.2230174,-12534.8292477,2347.35260457,-4512.38608999,-1276.41590402,2648.35849023,-3613.50795917,1295.68613015,-5346.72623178,-6377.55126091,-8215.88387619,347.72064343,first_day_on_the_internet_kid,-1276.68889695,6259.69780566,-2240.57152819
29662.441775,-3155.35272708,-3920.63934187,4688.02902384,10039.0056244,6239.62955542,-4080.71497726,3465.92771474,-4507.0869076,448.879824284,1123.88667233,8721.3939993,unpopular_opinion_puffin,-5020.41943609,-206.157508136,3235.67427596
4313.7492101,-213.897404236,4514.86681125,-1083.03477817,-10204.642539,-784.656125359,-1681.50372647,-4090.55543981,669.802342102,5845.29492255,-426.651557072,3547.77732291,lazy_college_senior,5935.71896538,-2795.65074949,-227.104654749
-17458.2259079,-10249.8115527,-516.65641648,2020.23949483,-2661.42037436,1747.46133795,-3232.12512756,631.950785765,-1374.62716811,-3944.04305111,-1282.43192161,-3331.72596008,minor_mistake_marvin,-377.98634367,-355.299620038,-2090.99108463
15962.0523673,1563.56258285,-14752.7641986,8445.54586962,-5441.43820191,-16474.7879912,3822.59395209,16515.1793789,-644.609354871,-1193.39072128,1010.9565781,-5385.82887686,paranoid_parrot,-2566.13412572,1310.25643791,-1663.19102574
-3863.07248915,12078.3169606,-526.126311831,-2985.79549128,-2395.31350068,929.168328517,-927.14232809,-1403.48682448,-351.126092622,-5330.11643452,-8436.07212958,-6311.30981442,confession_bear,-478.887253694,-6638.98483471,4411.80920214
-8466.55088424,-398.367702975,21434.2619569,12077.7118818,368.8493565,-2060.11644407,-4743.53663189,87.1412506261,2386.09953223,-2463.53079046,4020.12465611,-296.594655595,socially_awkward_penguin,3696.88561103,3139.98305793,1472.65573685
-3694.18458959,13532.1946924,2821.71647235,-7793.74954595,11798.0444977,-6760.73032985,2488.08934406,419.462917159,3315.30955169,-3746.12869422,-4326.88725981,5858.21738634,bad_luck_brian,-497.050691854,-1090.63779249,-2788.98937661
-3393.69092815,12289.5393052,-347.667656521,-1833.16756687,-3201.21975777,-252.679305624,-2993.61846552,-3885.55687405,2378.74115665,-4825.48683665,-9066.47415344,-6307.58809106,confession_bear,-1230.3625832,-3474.63087654,4293.48265383
1234.56938852,-13263.1547366,1255.11947519,-1825.29418136,-6163.15093267,-428.061429462,-9286.25214876,1300.73668423,2113.59611607,6749.96923583,3854.72627493,3135.87823866,evil_toddler,-3726.8882908,-5454.51413938,-5311.90594988
-14772.5076692,-1648.46420716,-5155.61804927,-4549.72325189,10907.6299598,4593.52703987,4936.52845782,7073.00546877,-1571.78270116,9682.41307783,890.46251518,-4418.5538393,college_liberal,4836.9840991,1049.45622752,2348.7415323
19783.2000412,-11608.258687,2295.2415676,194.861600763,-2966.45949664,1123.42849703,-4333.18455001,-2448.52369405,5079.33817834,11125.4431319,1630.59016158,-62.0345553814,unpopular_opinion_puffin,-4051.73268936,3539.66954422,-1077.2738792
24892.2596502,-13648.2115709,2047.53336867,4.9718869636,-5542.68939649,-562.118561882,-4274.81566068,-4900.70769546,8643.65453441,8302.36092485,-6960.82253311,-4415.07484704,sudden_clarity_clarence,-9095.57424105,15075.520258,7357.6889698
25739.8310639,-2441.75850245,-4037.3907655,4568.28086886,10503.2344178,9773.97930565,-2729.53737205,4175.85421758,-7234.22782321,-5728.43002461,-125.521815542,9391.84464132,unpopular_opinion_puffin,-6552.46810021,-2396.64066249,7460.73199776
-5733.04903736,9028.40936614,238.759161855,-5600.97339899,-982.992163158,-1169.10166546,207.726147746,-2272.66823676,2629.70149191,-650.022975054,-8851.14185854,-2432.30135713,confession_bear,-1181.09399572,-2696.27711072,1425.35484468
16484.1472335,-20934.1780643,9286.84959089,-12491.2355517,-4237.90223115,1744.90196983,12926.6954662,2447.02896227,830.055954322,-4237.70925167,2180.53341951,1206.79582515,sudden_clarity_clarence,-1940.85865907,-1995.22407329,2607.86663224
-17347.7236217,-9393.06073637,-1157.14333647,-364.052210888,1008.12392453,1888.62527942,-2904.06108116,3057.30119446,-1909.48759794,-309.744861469,1350.41496778,-1059.38706056,minor_mistake_marvin,-1925.04808418,153.383338249,-4971.76680913
-18699.187146,-10559.0505956,-8114.00286543,16596.1603805,1468.22268059,-2888.33447331,7050.68581247,-8887.49611985,2198.0425579,1223.2777912,-1845.67161362,2054.76393441,advice_god,-617.386660131,-2093.01639796,564.900142752
346.057665858,13164.3373926,-6089.74283616,-807.49146335,-7012.68034166,2281.6039516,-3361.17120657,-1739.08612033,-540.308798044,-520.443655754,-2091.92882006,5551.24962943,good_guy_greg,4198.97862416,-2338.38874145,6725.22866388
27345.2955913,-2061.61184189,-5510.10671833,6497.89882548,9423.67218152,7590.35484072,-8875.40595166,2991.2356455,-1401.09729991,-1623.09761393,-876.872361517,7059.44521507,unpopular_opinion_puffin,-9683.97205642,1464.70899769,7490.36653867
-6434.48404862,5121.10096406,25425.374788,12847.0307357,839.774569696,-1719.51283286,-2704.54586793,4898.76309108,2073.6247706,-1172.14339444,3207.13070645,-997.085583037,socially_awkward_penguin,1659.16325859,-1230.43814746,2026.25911927
34781.4943501,-5000.37968569,-4832.44878086,8498.2150279,8001.73502502,8737.75397608,-4987.30783887,4832.58651762,-6145.68684229,-3107.39173626,2313.13738158,9604.29423438,unpopular_opinion_puffin,-7028.5711193,3023.86949218,6728.07050432
15242.3597615,1880.53933718,-13860.3196121,6337.84138172,-7370.15619517,-16419.4052859,2294.10724961,14495.308716,1122.97471477,-1460.89298089,69.1590102424,-5703.65808659,paranoid_parrot,-1638.46019541,-1473.57390314,109.230247338
493.534356605,-13994.0700707,1484.91319906,-2684.30098727,-4680.62376754,-394.872505274,-7559.10046663,2023.79252321,1139.8771617,4632.04505179,4337.05792111,3816.41161246,evil_toddler,-2253.26530525,-4786.43829841,-4868.32444191
20103.8358166,-10564.6466246,1826.16796333,-765.607231802,-2300.07063066,1073.01564468,-3931.52802231,-2928.63217429,6013.49996953,11175.7057935,1094.60365599,-67.6656806354,unpopular_opinion_puffin,-4023.01424827,3229.39943291,-76.5657069291
-4882.71511156,3825.47917135,-1394.12955045,-4227.04063004,-2563.51291559,-2783.38994017,-7893.18184066,-5067.2991444,-5101.5946938,-6121.3616799,3765.53678178,1362.41077887,sheltered_college_freshman,-659.930265236,-3173.6860692,-1867.25866125
-2800.11592046,11243.1784378,-8467.30814075,444.374398286,-4919.90946956,15833.68274,-550.310341203,-516.450010904,16565.1809006,-2703.19695804,1083.26918417,-3017.73886283,business_cat,-320.84075938,3282.04509159,-4458.28472187
-4642.31859604,8619.22592079,27364.0562915,14131.9880794,2143.87573163,-1276.27262571,-1632.41879671,4871.29770548,2522.17196908,-1746.80678155,1751.14442423,-2202.75708126,socially_awkward_penguin,1373.75462676,-944.515520496,2088.50054312
-18478.0509335,-9134.39603187,-8488.73068979,16514.1112252,2804.33713136,-3540.40396634,10468.4826269,-10098.8699439,2184.52129143,1441.91707858,-1702.15689868,952.326161125,advice_god,-1598.94488805,-1004.73723476,2061.99958396
-14216.6040224,-1462.30489069,-4788.67991479,-4452.55171775,10239.8783855,3485.20260009,3804.47187569,6204.11708603,-2358.55623967,7890.03502301,134.82124589,-3930.74337383,college_liberal,4319.42914754,-13.3428726105,1298.63211688
31052.7999036,-3940.2279772,-1746.43713867,2298.00295201,9318.42266011,957.048282523,1698.55203073,-4998.32503217,-2870.30044842,-5824.6146507,-2595.64879677,-3200.4163849,bad_joke_eel,8404.35463596,-2787.11725625,-5188.39975656
16746.0083737,-18333.0079668,9837.88441178,-12430.3799315,-6262.49051625,-855.942953844,16002.2286542,-755.849486491,2988.73244652,-5484.53389851,4017.25364127,-1576.14287204,sudden_clarity_clarence,73.9952499062,-411.324742536,4812.46580791
-6195.99252062,-8192.94262092,-1602.59813352,-8340.2120803,210.516818794,-2676.24163066,2827.51942148,2053.64526546,-123.418754316,4930.57288297,-378.842098158,3288.6310993,overly_attached_girlfriend,1957.32281667,3129.85087247,5007.83115468
-11922.8433032,-6461.56553285,-1830.77456198,-3010.25723005,-1283.00683032,-1676.78167529,-2.5562906354,2120.94651734,504.890696116,3537.96326395,-649.408966774,-353.292917505,overly_attached_girlfriend,2639.94339773,4404.31308297,6361.53114186
25487.488188,-5397.69163203,-3271.59181961,5273.95132778,10984.6477159,7031.63518354,-5153.95646404,4783.16796593,-5283.41513012,-2866.23537833,3043.85283715,7357.12363293,unpopular_opinion_puffin,-8554.64710199,537.527866655,1669.39364345
-4116.48973173,11249.9339174,-2803.43265494,239.639882005,-3020.26800371,1464.26122796,-4697.63425701,-1696.21294196,2670.4882482,-2691.86584639,-6710.22177832,-6487.70243409,confession_bear,-975.523883764,-1774.40302629,5976.09798851
20446.1116184,-18655.4896974,10187.2783876,-13110.6197192,-8679.65330857,1665.98900291,15871.1291836,-813.092313587,3398.1491889,-7018.65357953,4160.11387871,1123.64746565,sudden_clarity_clarence,-1074.28567509,-729.908930321,6260.8276666
-4908.86231965,8055.89539519,28199.7667679,13105.218701,2350.29947418,-631.905193418,-616.483933765,5458.4552969,2332.74370578,-2148.08076699,1599.15210791,-2323.96885633,socially_awkward_penguin,1126.98191669,-1980.77360199,1627.7167681
7892.75330612,20540.7743833,2988.77444046,2158.99863559,-7599.58777354,609.231559802,2794.30564653,-7439.27062383,-7813.38629179,4085.5489847,6476.13930399,-1815.50740999,high_expectations_asian_father,-5026.68284529,9073.19022205,-1236.06820635
530.656400575,11979.5691935,-5543.79604939,-3828.75755236,-4192.39342011,1584.91716342,1020.20441399,-485.060641558,-567.935137183,-2030.45864057,-2016.01675472,9265.64672086,good_guy_greg,6825.60623141,-842.674123396,2767.27991717
-18193.7798217,-11251.5391489,147.705456661,-1123.00889116,6.632721211,2903.39207991,-2446.99632786,4422.31231723,-2905.04256833,-1281.97812288,1864.31105522,83.3087052941,minor_mistake_marvin,-2387.03522233,-1799.30105925,-4681.24981052
7442.27838402,18485.6570635,3226.77180738,722.915296579,-6858.33115746,354.293246142,5120.95462131,-6454.98604796,-8569.35866279,3918.88036276,5784.38863443,-4133.89491344,high_expectations_asian_father,-3609.05188825,7804.12833974,-1052.68250582
22704.661377,-19378.920696,10452.5215604,-13414.6108285,-5941.17226912,-923.005022611,17164.2894736,-1592.46324765,6057.31149878,-5114.17741374,5445.92767318,-1392.50137693,sudden_clarity_clarence,-428.471948812,563.013172015,4559.3670701
44.3454882077,-14491.470872,1683.82492576,-2018.70599079,-5249.79213448,-263.322854478,-8875.84863017,2759.83820451,568.137180863,5581.77624265,3838.01873219,4020.88588052,evil_toddler,-2982.9983547,-5136.55790113,-6360.47690224
-1813.28392774,16528.4808283,3330.6470012,-6341.44374361,9954.73889613,-7798.03519376,-267.034727536,-1435.60883793,4355.0486505,1030.85454693,-5857.01275025,5571.65522715,bad_luck_brian,-1382.85661724,1098.03253773,-2428.82419799
30619.7980567,-3595.20549378,-2138.83519417,4620.42657406,9047.75230123,2575.08823503,-1294.06112427,-4371.72503323,-4418.81264718,-3231.42960523,-175.655847847,-5102.64689324,bad_joke_eel,4916.16774529,-856.903080113,-3933.87037943
-979.462805098,12120.1986594,-364.922824032,-1949.00198222,-3423.55309356,4953.77470267,5579.07054552,269.749887392,-5914.47721893,1208.63369475,2596.9281195,-261.588901201,philosoraptor,-735.191672846,-2581.30137758,1001.47027306
-3249.79356284,10835.9946478,-7874.03363408,1620.77038268,-4403.0501994,15173.7408467,-1116.13407269,341.604732576,14176.6644837,-2493.89615425,1262.08218837,-1829.92298014,business_cat,-317.133407386,2384.59236084,-5114.47708102
-10002.86153,-8234.43638019,8672.77059253,-8266.12862522,-7546.59814474,2187.43901433,939.749596053,4656.65460311,-6217.62583867,353.865119222,4195.87758665,7836.47332963,lazy_college_senior,-1694.54244799,-8106.309432,-4815.06634613
-3376.26820329,12120.3899291,298.353409702,-3325.68396992,-2755.48882655,488.381707878,-324.032209124,-2528.4633051,-636.002277183,-5270.07321502,-8042.2979917,-5402.92650935,confession_bear,301.331481286,-8085.79193965,4477.10042712
-441.751669099,13523.8814872,-5322.23576349,-3193.25079083,-6280.88983161,-243.76936918,-3395.19755903,-4354.82211326,3353.48372559,2598.22065406,-4255.82376297,4619.33496578,good_guy_greg,2593.80831901,2496.40347921,6377.39772542
-3346.15581456,14049.4898972,2853.46024557,-8774.58340316,9950.22553567,-7573.4778324,1905.3070011,-517.772873229,7757.96617905,-223.531799855,-6920.15470484,6036.18440693,bad_luck_brian,-6.983939745,3881.75227093,-2298.20778717
-4815.34516389,4206.02836667,-1427.55726469,-2998.51375001,-2724.17551951,-2464.77705984,-8325.35785594,-4513.26135693,-4383.95563386,-6182.14127881,3164.69560054,1307.52260719,sheltered_college_freshman,-1596.48659509,-2128.87499488,-2138.32060131
-4995.36098265,9557.47550883,-10497.3860092,2357.11987569,-1469.9430552,17112.9825855,4832.98778881,1029.82422419,16026.4411047,-5843.32918635,6350.92213325,-373.916818871,business_cat,1792.00881595,3276.5464754,-5027.03106168
32325.4988094,-6829.50539566,-619.265685377,2063.09005616,7240.88042534,385.685797646,-723.750516815,-4464.48383828,-2501.48840411,-1649.29370985,-1963.39661543,-4762.7444677,bad_joke_eel,4888.31081546,662.646616046,-6971.20348693
-2665.5602706,10146.13583,552.579628536,-3106.77297286,-2812.27692967,5241.82989114,5818.79040381,1086.37378844,-5920.12704965,2368.55659844,3512.67995793,739.165920246,philosoraptor,-1552.50665393,-3137.36048902,-230.674100915
-19467.2137322,-10889.2661702,-7932.08804056,16680.9104406,1865.67939878,-1663.27927481,9139.04104796,-9331.89050925,1071.3156821,1019.04061588,-1692.16087259,3183.4538204,advice_god,-2986.28014974,-2287.1827056,2919.75174288
-8664.66828246,-202.247295002,-2568.35524196,-90.0524504131,-3424.17087907,1456.8727682,-1968.9843923,-825.851613054,-610.300777678,-1026.78318854,1667.37800092,-22.7170225167,evil_toddler,229.957393238,-450.733038193,1139.65914237
21198.1568311,-17771.4243379,9736.73924957,-14048.0052033,-4886.61022855,1570.91935277,17075.504701,34.4857565029,3435.56553808,-5576.93652154,3813.37197751,-552.240988519,sudden_clarity_clarence,-1840.54342623,-146.050418688,5710.73819413
-3070.37744234,10138.7268346,-7833.76276899,496.83181008,-5716.488901,17165.6302831,219.614983027,1275.09407537,13668.9242482,-4972.61452494,2735.94628325,-2193.56796246,business_cat,860.768651651,355.378009933,-4277.5023082
-3366.23223189,10342.9871339,-6931.14331576,1031.59042881,-4337.15985553,15901.8397406,219.735084823,1366.15360113,12103.7932993,-2179.82182193,2284.14804764,182.050442523,business_cat,1341.8808575,20.5406573975,-5788.60165793
-14702.3171513,-1456.77638736,-4943.11165607,-4276.45933913,10913.481914,4714.98896953,5231.64936649,7303.16951149,-2266.02172094,9218.65815788,960.022853454,-4346.04372481,college_liberal,4891.90494075,822.858286136,2671.88551475
-8611.16134221,-1633.78485817,-2224.69756077,-345.880632487,-4613.87297927,587.30243408,-5408.02342496,-479.549229037,-1.5147388187,-930.039528904,2633.29975636,2089.57702989,evil_toddler,501.741208002,-1756.34776487,-2190.63800392
-635.88683514,-15441.0390505,1870.61534589,-2422.07791397,-4710.23184138,-433.552394051,-8706.31677576,3002.91271397,579.031910126,4483.5450609,4065.2812482,3544.77819668,evil_toddler,-3534.70535861,-5214.69172235,-6260.34316237
27887.6202524,-5772.40093106,-3472.38704752,2202.21827205,7031.36836201,7625.00711547,-1074.69407462,4685.86659122,-5785.88555211,-4198.86139045,2111.50021971,6847.98024393,unpopular_opinion_puffin,-2017.19147469,-6072.10342168,3552.37764746
19331.1456158,-11464.844075,1960.79513318,-440.607849743,-3113.36595888,755.315323632,-4598.78231297,-2420.13596477,5323.07510908,11145.6669394,1110.75993423,-21.6595632343,unpopular_opinion_puffin,-5031.86743578,3586.54242536,-770.326355924
-8888.37214483,-556.05990164,-2511.01872146,-280.063275875,-3985.87749039,1771.76864615,-2372.03310138,-716.233873795,-1477.23336464,-1407.51065264,1484.60894742,-246.840498108,evil_toddler,-13.6937244787,-2074.87999005,1861.83054781
35514.9823937,-2640.87566619,-2019.67226389,872.031544425,8667.43992225,1561.23663758,2641.83899217,-5126.41391505,-2632.28724232,-4575.02969675,-4110.30766768,-3873.3889748,bad_joke_eel,7607.83459806,-3739.80563131,-3639.0936311
-18960.8211054,-13068.953006,1779.864673,-2499.73347387,1502.66567737,1708.04100997,-3044.23472807,371.09974492,-2277.92366651,-2421.32562582,-4614.19231364,-4731.31690094,first_day_on_the_internet_kid,459.097121947,5919.19539937,990.712721613
