0,1,2,3,4,5,6,7,8,9,10,11,label,12
7658.39653673,20507.9914683,2496.37828794,1355.22510049,-7571.17262325,1125.38569928,3293.88900977,-7538.23894701,-8249.12991493,3935.99198929,4512.90849009,-4863.29248517,high_expectations_asian_father,-3851.50960678
-15134.1314648,-6655.51539489,-1391.23552872,-1486.49613888,-975.567926256,-926.527298021,-2796.21624212,2107.19304996,-1233.93005155,1366.35599002,1383.07372815,-691.516001825,overly_attached_girlfriend,2707.53102845
14464.0247992,-1149.40193635,-12896.9823613,6750.09631598,-8393.71483879,-15560.1963424,1471.34164161,16196.2883023,1748.9303075,-2718.39332517,1081.48805317,-1858.76464723,paranoid_parrot,-4808.35217353
-1332.70596991,12869.5354419,-815.447786318,-1354.00396646,-2986.24630913,5237.02164975,3459.98971198,-729.916319693,-4730.66257643,2504.77406405,1162.17442954,-1425.74050663,philosoraptor,-1377.80550376
-19293.5572944,-11711.3631733,-8071.40858341,17447.1732115,2338.91386813,-3278.01717151,8110.86707555,-8239.28646782,89.8655852565,358.181060857,-877.622726811,2932.9078311,advice_god,-1574.76149953
36394.7558883,-3856.90146804,-2780.86943674,4642.40282884,8748.87615873,-341.094192891,1347.70904097,-5066.65123049,-1544.20689351,-3537.12756363,-1749.6409745,-4643.84762102,bad_joke_eel,8795.28289841
15207.4280206,1218.12525281,-13349.1303322,6926.29653446,-7859.96472573,-16976.6036204,1957.1286549,14047.4326055,5291.00115105,-1409.40918473,746.716859619,-4272.11196816,paranoid_parrot,-2754.64840815
-303.723274413,14995.9202303,1325.52286776,-4528.16616631,-4497.49385462,-487.438586308,-816.491663071,-2967.9468644,169.202540878,148.777814135,-9357.4739362,-2397.18360776,confession_bear,-1.1510939018
-18310.6914859,-12957.7394001,3143.36394014,-4048.7380324,-1242.67668873,1656.40440725,-2863.23970241,1467.05016426,-5313.77636657,-6228.69532919,-5694.72601147,307.599417194,first_day_on_the_internet_kid,-1594.90891571
-2419.74225844,13153.8984551,-5734.56090983,-2563.65764438,-3745.57404931,1296.45052073,-4921.86137589,-2834.84112931,3465.16614028,2105.85656851,-3809.9288078,3084.32448959,good_guy_greg,1455.38375049
5969.02566195,19834.5146287,4267.79348473,27.7885082408,-8070.06300391,995.825532898,5081.96102694,-6864.9307371,-11208.3453132,3159.88950071,5702.99308474,-719.72389612,high_expectations_asian_father,-3284.29719378
17193.6991675,5176.12053306,-7543.24000865,2672.66811398,-4037.77980706,-1966.72544284,-8401.28153391,1040.44626533,4702.38858674,2656.30197867,-2645.00975783,-984.668379085,good_guy_greg,-1471.4166761
4651.21407308,18154.9975236,-1683.31184863,5325.86583399,-5675.8825957,1916.78963183,1785.70638624,-6559.92208481,-7340.50342266,4962.47999399,2673.56485396,-4225.98761948,high_expectations_asian_father,-3520.37839284
-1918.37839021,11321.7421616,-47.6311962824,-1204.457071,-3039.35644228,5819.50062569,4020.7999108,426.685990193,-5269.00831194,314.772333464,4329.84202753,-2457.21671184,philosoraptor,-2491.22999556
-10568.4717901,-8635.04919818,-6.6788730651,-7585.29245093,-343.6141656,-1661.91108058,1476.20125175,1282.59935408,764.930172689,5718.79555583,598.235264171,504.063166563,overly_attached_girlfriend,-536.752920164
2003.06539195,7848.02384974,-7443.02181756,4850.35455044,-7616.86064682,-9318.00569827,2424.08806368,6025.46330266,-474.534810756,-4240.60246421,3991.38583641,-393.719165568,paranoid_parrot,509.923724674
-1075.88358341,11709.6626787,5014.47781883,-1806.73003608,-3732.77333613,-1150.55570657,1871.41603787,-4735.21814381,-5992.06600112,758.389718775,1326.12823934,-549.484212073,high_expectations_asian_father,-7806.95079514
31135.865537,-3391.55417406,-1805.87775957,4148.17853062,9557.56208672,1599.00314625,1295.23458711,-3326.2551169,-4586.02194901,-4931.5372189,-761.531704087,-2924.38578093,bad_joke_eel,6565.11762855
-2121.84451921,10636.5163762,131.319517298,-2089.78947259,-4092.1152658,5546.26983923,4217.59043473,963.955891526,-6666.4513336,296.432373481,3281.36285507,-1036.72076131,philosoraptor,-1365.90745878
-9693.1304958,-4051.83315554,-672.206280242,3302.80044419,-8821.8536237,-4741.0371017,-7068.732655,-1934.51995087,-3756.70926957,-2180.29155788,7874.65641142,8004.83266997,religion_pigeon,15520.0311125
-1914.80010421,12499.5170093,-61.6940486986,-2601.95290356,-4017.51545122,1101.48087474,-826.012078902,-1038.38562024,-745.432298443,-6059.39562147,-7745.98956618,-3499.24531069,confession_bear,1149.32506077
-14882.4170125,-6773.58434176,-4213.83575701,4316.45175818,-1834.76913532,3708.19153958,545.616812741,643.542295093,1257.37227528,549.484135394,-597.167432276,-1125.18594364,overly_attached_girlfriend,2177.87587009
-11267.4509748,1371.07663813,-3367.61818028,-9635.61691276,9413.78116207,-9368.97117688,-7884.62699234,-8219.81827874,4347.29469176,-4603.191859,10550.2957982,-5315.81099844,sheltered_college_freshman,-3100.28659207
-17931.5589811,-12060.5748641,2712.83070358,-4277.66513069,-1377.93322053,1664.85386056,-3199.65153847,973.430541502,-4926.76460517,-6196.35761059,-8824.53062905,112.125926507,first_day_on_the_internet_kid,-772.35171875
-19465.0789106,-11251.5894618,-7534.77413504,15507.290853,1240.66138492,-1700.66137954,7472.40443286,-7151.16798974,1785.76603986,3022.31290974,-637.708287368,3581.24460153,advice_god,-2660.43501179
-14852.7118058,-1610.66232374,-5165.70917237,-4244.28594065,10748.5550852,4942.80288135,4597.31747875,7161.00318238,-1619.95379689,10204.3842214,784.737653244,-4474.58612156,college_liberal,4691.30462616
23903.4769409,-1593.53551748,1857.08597309,-368.370369973,2533.24410124,-3854.283088,1590.64645017,-2320.23080915,-2953.42793956,4445.89882366,-166.534981746,-1272.32458852,bad_joke_eel,3590.60649705
-2104.54556926,12006.4296925,-284.934090268,-1761.06304719,-3480.69763994,6068.12386316,3856.00692384,493.998445262,-6522.48137875,1415.22618576,2042.21288036,186.302307982,philosoraptor,-1876.95270992
620.089212903,11858.1929626,-5903.31428385,-3481.64035738,-3718.1664473,1470.27131675,-35.3854257589,-348.0889169,-1233.57892098,-2615.91202882,-2282.7240105,8722.55435489,good_guy_greg,7191.72158362
-6992.27464222,810.887167742,-254.114263891,-3361.83334009,-1580.6237807,-4088.16054584,-6665.1547167,-4663.56772534,-4064.57744486,-7539.65642482,2985.09413728,-379.251607768,sheltered_college_freshman,322.214387601
-8.8621069366,11450.7683225,-9992.01834472,4209.17734548,-7737.60596702,-9955.0648093,3017.35181478,5760.64100065,-2423.23079459,-469.748755684,-1484.06773248,351.158647202,paranoid_parrot,1206.52713071
17765.8724192,4218.71760766,-6929.25541932,2217.95485067,-5151.74666818,-820.288128258,-7239.98981137,2740.92254278,380.506973313,257.40801468,-5071.54571847,169.226341432,good_guy_greg,850.081123138
20339.3188445,-17756.640351,9977.32933542,-13282.4703966,-7427.51664422,938.282865871,16532.9503808,-1448.41462448,3403.63147261,-6283.29294255,2284.97198766,1404.62445012,sudden_clarity_clarence,360.745124438
-2450.70782482,12409.6408707,36.4562013852,-1920.84154391,-4450.15999462,1533.27896405,-2460.21743289,-1572.77454126,-1442.01312323,-5575.55948198,-7420.59293655,-5141.70096033,confession_bear,296.524185462
-19636.0450476,-12519.3366742,-8266.96797749,17619.0657309,1340.18451641,-3111.94149587,8969.46981828,-10112.4065062,1776.26538167,1133.62866217,-1559.41486722,2895.38265367,advice_god,-2695.17180611
-4880.18262695,9899.84814957,-892.726129279,-213.744181787,-1326.22867956,5012.74215356,1161.38900126,1996.07711003,-1975.21662676,897.850490938,2397.0119893,-1491.14181313,philosoraptor,-4606.35727603
-18539.4140851,-11962.2034199,-48.4932716621,-1297.43244552,397.261612012,3484.1788705,-1873.67208824,4550.75644279,-3432.60457256,-1269.07630112,1824.67999822,20.1722064398,minor_mistake_marvin,-2510.34259511
-5152.78566921,6487.66186979,27098.5695566,12171.9744452,1165.75669561,310.330620279,-556.50505901,5504.21787293,2561.31541486,-3604.74319811,2040.0508088,-1774.37527714,socially_awkward_penguin,985.429157594
-2703.24876939,10735.1938243,162.714912549,-1551.89154984,-3961.93490619,6550.87235721,3699.79394938,1427.07410797,-7796.04502015,1072.07293284,3385.46663924,-153.893194002,philosoraptor,-2304.62148782
-14363.1186085,-5079.205356,-46.8702697738,-7653.44759459,4984.14470193,-4236.7241112,-1334.15891754,-95.2227632745,134.977712728,1347.03819215,4902.55170722,1848.93159145,sheltered_college_freshman,-144.16525172
-19202.4066941,-13893.899071,1605.89370086,-2747.76594422,1479.05936276,1844.22811006,-4242.54906326,402.997040543,-1708.77009189,-4033.64671549,-3528.9915548,-4190.55741858,first_day_on_the_internet_kid,202.248742168
-14858.5224567,-1884.07048779,-4873.93025239,-4473.67776239,10790.7128295,4601.79893198,5307.34758525,7202.29383828,-2417.83319046,8657.12048439,1549.10165982,-4023.10499455,college_liberal,5206.15781583
-18584.4850766,-13325.9695575,3069.25695148,-4698.60742904,-1840.069731,2448.79908456,-3749.74202145,1383.3426074,-5426.27409544,-5850.38935224,-7876.23297644,527.127977913,first_day_on_the_internet_kid,-1354.04132341
-18446.5485978,-13647.4927626,3144.07817782,-4777.36776786,-2163.87163769,2610.9190694,-2624.11298136,2097.94847391,-5732.99979868,-7221.30093233,-7204.43794658,1647.94957265,first_day_on_the_internet_kid,-1592.19486053
1016.60970746,14601.8692204,-7349.92213616,341.342279265,-6772.22232779,1489.53729291,-5998.67150334,-2926.62205637,2646.3967197,855.209634484,-4237.94111816,3120.5295304,good_guy_greg,3420.13469383
-11325.4110007,1498.74424901,-3408.44060261,-9642.24601569,9478.75257188,-9337.27202857,-7792.73015676,-8252.133658,4430.9832875,-4507.64556958,10312.8612378,-5501.3531417,sheltered_college_freshman,-3323.93610278
-2110.50452717,12313.0255556,32212.8965545,14906.8327695,2267.14573836,-2158.7253872,-1715.47397821,6987.80956789,4707.67795351,-587.879929073,3.7891889213,-981.72227352,socially_awkward_penguin,3006.5557309
-2591.09667563,15454.2379967,2436.46772292,-8202.55781131,13147.8741845,-9021.4643628,4810.78615471,577.654493799,5111.65536902,-1348.46963556,-4178.8366162,8944.46143613,bad_luck_brian,960.120894595
10010.1508826,-1219.51148183,-1308.71913083,4714.66248125,-4618.09213862,-608.825284221,-5421.40747296,-2694.73763795,2941.69931209,1571.89726753,-4069.25958198,-2332.61653487,lazy_college_senior,7200.99981469
-10949.8919664,1296.62903142,-3176.23769391,-9309.29515715,8993.14697364,-8486.81165905,-7527.32664764,-7179.43834207,4107.17214351,-3921.32902683,8720.42339583,-4761.16248788,sheltered_college_freshman,-1735.47862319
-10141.7780878,-4656.61103444,-1419.37642057,2898.72343599,-8747.48498394,-4696.71483913,-6392.85425433,-1445.44740233,-4289.1961139,-1948.39098876,8256.24362506,7367.9539186,religion_pigeon,15521.337027
-20183.9482404,-12947.8480124,-8333.93441842,17816.0251966,1726.11304728,-2121.91938071,7959.64390614,-8541.272498,120.982277992,330.717333462,-563.308923748,3774.15386724,advice_god,-3578.19704855
15543.0583121,-17456.9026301,9284.92323635,-10699.6082709,-3736.9486661,631.329176303,14551.3163236,-1206.91638082,1055.33329618,-4326.84071705,2285.41983117,2319.4313047,sudden_clarity_clarence,943.15473499
6902.29365935,21989.5930847,2914.19683413,750.802805154,-4946.78191152,-273.296926843,5971.51684302,-7978.93646677,-9818.67870148,4322.31727422,4702.83241498,-3333.42398429,high_expectations_asian_father,-2774.94336605
933.927595823,-13977.3782833,1445.76238237,-2697.74008514,-5861.10403265,-909.98611691,-7928.89966126,1560.16642265,1583.73357618,5525.13970251,3732.44519631,3657.92506685,evil_toddler,-3083.63166182
-2808.88283221,11734.9085086,-279.254327488,-1222.19640597,-3331.83939112,6373.47897103,2559.96581246,960.314890193,-7312.10466223,2751.27135456,2216.17895903,-1404.02923397,philosoraptor,-2308.38168722
287.942608843,11804.2538326,-5305.10506386,-2757.07523939,-5482.94418459,1535.38592248,-1155.56410854,-1363.71134634,-1080.73575985,-380.018295543,-1325.61481819,5312.72851592,good_guy_greg,5380.63431067
-132.980747199,11563.6367319,-10235.0590681,4417.45105017,-7704.46511214,-9445.72402595,3744.1903346,4966.56544362,-1358.06653363,-2185.62596299,730.709680759,-1186.631725,paranoid_parrot,1146.95780939
18429.5550544,-19850.0273126,9978.42521348,-11883.2371044,-4001.72050633,1066.35809486,13374.2124111,-32.8946625368,2452.36823629,-6514.86555642,3986.77003941,354.634767448,sudden_clarity_clarence,-1041.30163819
940.006488103,14469.1946948,-6433.38368939,-658.255236482,-7519.53822372,1892.54235798,-4205.37778619,-2449.52089845,2283.38192926,369.272904996,-2503.10524958,4102.0011004,good_guy_greg,4017.98756863
-4039.84609535,10742.7193012,236.868246146,-2931.99251368,-3847.29378782,278.899495777,-2024.12496259,-1791.92584489,-65.3845511822,-5449.5259098,-7697.79321484,-5807.3329023,confession_bear,-1204.26683186
-17951.3074916,-10248.4688338,-1093.3331773,-893.665524144,1079.71656108,3312.01869203,-2379.31441762,4112.39674189,-2948.74041844,-1011.01231705,795.432239047,-1229.63628381,minor_mistake_marvin,-1638.15092398
-11325.5442447,2031.77087827,-3597.22074299,-9309.61877555,9584.50590927,-9497.02364187,-8327.85431663,-8575.66590517,4708.51174165,-2603.50519956,9524.51146337,-5947.45578153,sheltered_college_freshman,-3621.4860717
-14772.1755659,-2344.15347554,-4840.57007229,-4746.43317734,10764.5348278,4346.52099897,4152.09157495,6882.52432741,-2826.97796816,8776.21802902,317.318896745,-4046.02641042,college_liberal,5218.99696196
-10617.5348749,-5153.26995777,-712.29396626,2591.05712085,-9701.12827378,-4092.57518748,-7580.21234349,-1027.95530318,-3639.9058128,-1530.20958941,8022.31681957,8788.15261037,religion_pigeon,15271.6383057
15613.6924546,-13947.5099977,4278.20294795,-4290.77546718,-8172.61019741,-3032.5304697,-8145.53137233,-6816.841805,6768.27191417,15666.9717251,-7431.32363009,-607.570174809,lazy_college_senior,3417.2365348
-1237.23144464,11953.7236194,-8448.59540854,-584.391672458,-6124.848096,15865.8425153,1949.47364073,591.348108272,15566.3801312,-4698.31468852,5487.86004847,-1191.51675888,business_cat,-32.416850385
-14722.858789,-1592.71502733,-5143.38787139,-4095.78860381,10852.1709196,4791.13238038,4358.81157724,7215.40300441,-2232.9616558,9654.70108683,518.563319445,-4766.92837485,college_liberal,4745.58493964
-6025.32503656,9217.68867634,-9856.14182462,2393.63455294,-645.35374812,17749.6083256,3032.92487431,2588.54237563,16658.7215713,-4593.36334149,5628.51788233,359.774655752,business_cat,1096.80484528
-2652.31527183,10848.9870274,-131.999152444,-1206.51080162,-1689.81928314,5695.26460593,4745.72730219,773.514918598,-5542.74624795,612.210050699,4184.42986524,-962.218298472,philosoraptor,-1766.74084375
-9461.23891934,-2984.97502561,-2593.08014748,3268.4915868,-8536.51674543,-4442.15619945,-6889.91006272,-3212.75243678,-4004.29475129,-1789.64092115,7334.31309581,6403.99950118,religion_pigeon,15959.7461818
13908.0130853,-1682.4929712,-12475.6859511,6480.49112845,-5092.59080311,-12630.9139067,-881.836575645,17104.94224,-1394.4879325,-2435.19133666,1277.49618597,-2851.93701711,paranoid_parrot,-3198.8078861
21891.4947342,-19304.2370405,9460.46853746,-13386.3321339,-7763.26586286,369.195204618,16940.8540141,-1227.93040288,3952.65726519,-5667.05750895,1583.80433056,735.181565883,sudden_clarity_clarence,1952.9723584
32267.9984161,-3728.57011543,-3213.16690198,4417.07014479,8834.91903982,544.360046362,-1647.68720183,-5310.37225297,-3849.29074028,-5734.68443478,-2470.72274118,-5528.93312045,bad_joke_eel,7367.177987
-14796.8315588,-2258.74264153,-5125.29393211,-4341.35799864,10838.2617901,5124.92147685,4181.51954042,6986.19585155,-2649.21126086,7352.14086747,1079.76627079,-5113.93373685,college_liberal,5102.16850374
-17834.0634668,-10514.7225364,-607.292550987,2478.96010971,-1942.68651736,2456.6177027,-3833.02202829,1465.53479939,-2257.69891754,-3721.05300923,-1555.34677981,-3376.31756799,minor_mistake_marvin,-1083.4715194
20471.1604201,-897.885492731,2597.28957852,-1380.52938974,1662.4208597,-3748.89495818,4016.44392924,-2072.35415799,-3789.84250456,3026.0433816,1300.0088221,-239.073197366,bad_joke_eel,4165.72979318
-14612.0590761,-7453.03192868,316.533432235,-104.475845735,-3031.92445587,-1135.60198643,-1688.75362043,919.760514556,324.627985645,-522.044058905,608.505181692,-306.302191594,overly_attached_girlfriend,963.492422286
-7734.61007413,4336.45991786,26196.8141437,8953.44553182,2643.05534324,-3066.77694359,821.695873931,6059.65997053,2673.42086647,1288.76554671,483.456087954,1473.73592399,socially_awkward_penguin,-376.629233944
-2208.93560312,-16240.7723412,10009.4476273,-3840.91959971,-8405.82352279,-1442.52882112,8250.12249852,765.548202468,-3066.25431641,-2007.97693389,4249.52256021,-16.8656209603,overly_attached_girlfriend,2560.21173065
26004.6310589,6093.50952003,-4250.00644547,7013.28745209,2947.55852334,-39.0141091879,-1291.90934776,1532.43158418,3459.41316391,4049.39816406,6890.93484249,6087.42789458,unpopular_opinion_puffin,-207.704299132
6363.24936152,20024.7061621,4393.67624005,-1477.15163064,-7675.00357481,879.042977329,6087.83737554,-7406.40814434,-9276.37207792,3519.45253933,3713.23296756,334.433775587,high_expectations_asian_father,-2401.54759275
-2620.37005861,15214.4439,2743.28649867,-8445.64872485,12768.6003561,-8871.9284002,5361.31304102,509.923402906,5852.71115412,-586.627266517,-4992.63156742,9067.9152764,bad_luck_brian,428.305748517
-15229.3414246,-2431.02581428,-4348.55653156,-3623.01400523,9729.23269798,5005.91962127,3380.4058105,7614.99989124,-3151.51464627,7749.16426215,905.468031534,-4156.80760362,college_liberal,3816.53039652
1356.56364097,10760.4749634,-9256.41510117,4067.75546521,-7755.42654556,-9998.65134096,2347.78175542,4797.20126797,-1945.24980415,-2944.93897167,-316.438722552,-2003.22491108,paranoid_parrot,1284.17404149
-19445.8251427,-11916.8375275,-8070.15597197,16431.7511705,1795.71331019,-2654.355844,8237.59962411,-8663.57971837,781.00753074,1614.08315128,-1201.81294571,3489.92464093,advice_god,-2107.46014439
-4184.24881362,7550.76606046,29704.2581321,13732.9988006,666.154346544,-1051.4494349,-1651.95918216,5463.4504648,2136.48563088,476.816579575,1951.04892673,-939.356511845,socially_awkward_penguin,2167.12944594
-14994.3938397,-1912.82757529,-4908.61472674,-4648.92756005,10633.4427677,4570.33778598,5374.61751089,6932.70646981,-2207.62783784,8808.27806807,1861.5226892,-4990.01112039,college_liberal,5082.65329827
-4952.5067899,8148.41433933,28872.6119226,13677.8437799,1592.63301108,-850.252155127,-1760.9790065,5525.70096927,3205.89130125,-719.713972427,1455.79155507,-1170.52602852,socially_awkward_penguin,1453.14182284
-9446.04809564,-2929.06467452,-966.69764817,3573.09656843,-9034.24746466,-5217.78308787,-7112.04191491,-1830.13088283,-3853.69379477,-432.5769494,7936.62402072,7893.47448103,religion_pigeon,17003.231266
28288.4170907,-8243.15899091,2151.95204481,-3001.95670867,-2465.5704719,1500.00040402,-1729.33502825,-3307.72690132,2867.03411343,11573.6812216,-10.1249393254,2730.78682119,unpopular_opinion_puffin,-1816.40276977
13858.3210092,1164.48854393,-13308.7854646,5075.20368436,-5541.32858958,-14161.3219334,5266.1383501,15575.3387211,-282.102109657,-2884.44533742,-968.857669142,-597.768586028,paranoid_parrot,-2430.48439034
-10398.9354711,-6776.2301802,196.509566894,-5666.23394448,-2352.85850931,534.899829267,59.6115818375,3256.80904376,-1475.32190729,5751.3519216,-271.160290263,2721.49747735,overly_attached_girlfriend,51.5635639722
-10564.9022933,5645.47017748,-7873.82241418,1015.44584904,7341.46786244,7346.0662367,-2759.29999683,1.8577768197,10290.0360564,1386.59131758,-3725.30550251,-5998.47896044,business_cat,-624.200849353
295.950001745,12598.4638714,6829.91287751,-995.976386709,2509.78827589,4491.94994225,3025.14669537,-931.296732227,2488.21061862,-1070.69602427,-1397.32194801,-6517.98872359,religion_pigeon,-14217.5811084
5529.86961231,16528.3909942,4293.13842541,-1562.32350774,-5331.51129912,3856.12129874,5391.41775666,-3962.7074138,-11416.3034653,3048.72049646,3327.2403141,1904.32595157,high_expectations_asian_father,-2686.63228933
-19935.1163964,-12694.8551329,-7790.45182804,17333.885338,1518.07113227,-2269.15011844,7902.47954432,-8977.08202048,1290.53844993,415.073272368,-758.454349077,3204.95605266,advice_god,-3284.1919048
10762.7713383,-530.418318783,-1018.35829766,4758.1611291,-6451.46431794,-939.692467862,-3739.57140732,-3445.78179181,4706.56364263,1467.9676723,-1928.26679464,-2161.32770727,lazy_college_senior,8301.62096963
1192.80607165,14011.3134405,-6521.60797104,-1678.04112652,-5419.0340238,1127.17889985,-1935.46022909,-2274.47288092,-108.31050563,871.344213735,-3835.80430737,6309.20976221,good_guy_greg,6170.12791971
-17945.3140556,-11109.6805591,-940.662324037,2382.05056542,-2476.47109406,2419.96533226,-3815.95502586,1210.06344299,-1086.98969526,-4509.3073384,-1091.04814544,-4462.58983906,minor_mistake_marvin,-369.276782091
3537.37401358,-11131.8392079,652.297816733,-3270.68181793,-4210.07980622,217.201808962,-7085.77086342,1694.19698302,2529.04567051,6176.21855672,4428.10990994,4652.14749668,evil_toddler,-2221.13893719
1531.85517679,8408.78534063,-8861.33680317,3966.54389111,-8731.35664413,-9984.19611228,3131.47022166,6120.35269888,-3021.14472519,-2519.93957727,706.567936563,-700.275435218,paranoid_parrot,1012.53790953
-11350.3705878,1158.58674036,-2382.45373471,-8073.3416318,8843.1220335,-9480.17374582,-7543.06292146,-7985.03116002,5507.52357566,-4015.22406357,8564.81832719,-4645.3303896,sheltered_college_freshman,-3961.61382567
31367.7138989,-4758.83214091,-3593.83801856,6400.30661641,10393.2736835,7149.03752144,-4742.88542791,2623.18145397,-7472.48786923,-1418.92866632,3868.22893326,8757.24418079,unpopular_opinion_puffin,-5229.6680431
34001.7152211,-4913.26039784,-2886.18782776,4732.86958208,9599.42147233,548.159959232,-612.777424402,-4300.49037246,-3109.22188068,-4932.84892654,-3518.87696311,-4433.20154569,bad_joke_eel,7965.92355375
-3974.41354185,11215.7863966,727.05544608,-3646.93636748,-2268.51796062,568.630975345,-273.998333908,-1298.45843126,-1542.01281732,-4341.93433585,-7521.45578174,-5342.24072624,confession_bear,49.3025883085
-49.3916272098,12794.7918061,-6524.37293427,772.263379203,-6487.0226912,1497.22915168,-7531.19712775,-2095.82370632,769.672784487,-900.945851942,-3308.61555275,2440.7358791,good_guy_greg,3335.3731893
33742.843214,-4101.32372368,-2714.29526241,4662.47799056,9355.23826423,608.294972826,-1248.8373763,-5971.83205809,-2526.45662568,-4649.78211345,-725.290544767,-8326.47940126,bad_joke_eel,8002.18468432
-18695.1091119,-13829.8013009,3133.21213396,-4984.633696,-1901.01825847,2368.52334718,-3180.27424282,1960.31959251,-6059.31112167,-7771.69067955,-7842.57772747,1125.22374114,first_day_on_the_internet_kid,-1842.90040911
21759.2114913,-17137.446143,9057.56314725,-7722.14576005,-4508.28421194,-1003.51469792,10710.608453,-513.892792416,93.1469813394,1058.57185623,2203.12960077,4290.29903506,sudden_clarity_clarence,452.43866017
16718.0065055,3866.58043514,-7154.63460461,2292.35462114,-4257.270562,-1669.58282918,-8268.1515344,2346.51991036,2923.7560545,1393.2340337,-2343.99173528,-1096.24928712,good_guy_greg,-834.74368743
-3358.03190385,12935.7884927,-550.034287148,-2132.59203296,-4060.5074683,1051.66403712,-4267.14039631,-2279.08089787,2715.47248595,-3339.94344371,-10044.8747416,-5990.29535977,confession_bear,-2597.3357693
-4942.12248212,7777.06176818,29239.705085,14096.2566383,1845.96648,-1519.81394284,-2931.71413573,4931.32836937,3584.62440068,-1589.32618191,3226.232197,-1945.92285924,socially_awkward_penguin,580.243209644
5677.27522122,19659.093465,3462.29518142,402.86405393,-6157.89476181,1129.02618421,5997.87304408,-6295.31873359,-8404.75348634,3032.72163789,6814.10678437,-2586.78372594,high_expectations_asian_father,-4026.10442139
-17751.20757,-9703.13911123,-1115.72872582,-787.551674769,350.57542392,2816.10529772,-3058.00797229,3103.66543771,-1726.48073793,-8.0687958852,984.772846249,-2232.12314264,minor_mistake_marvin,-2700.50090419
-12276.0947216,-5853.42109225,-4895.39390669,2937.81045389,-1356.50646363,1794.84826439,59.063668576,1881.21774947,753.649449411,3142.21826991,-1590.50752771,-429.152167176,overly_attached_girlfriend,1370.92631463
-14683.5110241,-1750.60729058,-5103.64532604,-4676.00976772,10670.3793337,4806.06979375,4423.60759771,6966.08427831,-1633.66947203,9187.20344711,484.579307218,-4128.18377173,college_liberal,5112.88609725
-10172.9056343,-4174.89469053,-1929.17624205,2689.74171692,-8481.33890143,-4307.10429644,-7107.16938023,-2080.76658244,-5519.07475552,-1531.01904508,7822.13215744,7305.21692623,religion_pigeon,15228.5754167
-20334.7052025,-15070.1240586,2353.1788276,-1950.63650246,672.943181946,2629.55067975,-5108.81941258,1419.37680828,-3441.74086764,-3748.10833657,-1780.8436593,-2487.95481689,first_day_on_the_internet_kid,-1823.84196225
710.416914099,13868.4768848,-6792.44531365,-1384.71227367,-4881.32577805,693.471841542,-4798.80801839,-2308.43521779,1111.99858708,1565.81254295,-4926.43794993,4809.23575538,good_guy_greg,4485.20100027
-1818.048195,13282.0543193,-831.430234016,-834.579867433,-3054.78030434,5569.30494686,2888.69721789,133.640016923,-5902.65298813,3901.70481243,1370.74367851,-1006.85277433,philosoraptor,-1912.51725928
16578.5704134,-12623.0106151,4472.46176219,-4697.14373748,-8555.51296503,-2785.09138647,-7526.11278405,-6849.73878599,5814.05694542,16535.9496875,-7171.46424062,-357.986929147,lazy_college_senior,2719.90332201
-9611.58157663,-8486.27903681,2526.05353426,-8667.14343746,-2289.22243295,1657.36402351,2150.54527589,3113.07633362,-3100.40889362,-918.232712971,1830.33743298,9213.1554659,minor_mistake_marvin,-569.935363615
-19603.1459297,-11722.4267056,-8966.7755814,18147.7717256,1794.84766799,-3155.25203331,8708.63214328,-10424.7301807,2062.13662389,2318.61224127,-2477.33094401,2956.81817511,advice_god,-2966.18884653
35102.695514,-8278.19625185,7569.94967,-8169.0809704,-995.799138506,-5161.23726525,-282.352078208,-6530.48694529,-2522.0126677,9623.97762324,-2441.26865457,-2183.69909991,sudden_clarity_clarence,-2725.13536603
-17525.8756249,-9687.95787195,-1237.22055959,2021.6299932,-1214.57499436,1747.2036441,-2661.10520389,1147.67135037,-729.934579589,-3048.27390884,-1499.9616319,-4037.02924689,minor_mistake_marvin,-70.2272105749
-2721.64844252,10168.8508643,-7736.29890613,-1409.85373196,-5345.8429654,16813.0824029,4052.48901775,1404.95500075,14789.7967876,-4668.8624956,1887.9740938,2139.52086303,business_cat,2690.6072715
-2538.74681754,10336.9405166,146.881137747,-2605.9587617,-3685.32671052,6365.71320844,4336.77501633,1644.60348982,-6902.2929863,-493.995515524,2274.5515824,942.717780538,philosoraptor,-1191.59278746
-792.481487873,10288.7798301,-6815.57375069,5334.89026302,-5264.40730117,15058.4366516,-363.023478622,455.67703878,12196.0342501,-6117.81527926,7259.09205039,225.067503033,business_cat,2583.52841742
-2450.41774147,11264.4767509,282.409407601,-1604.86148325,-3543.42913889,5280.09923285,3846.00131282,544.490313971,-5645.92559604,2717.5977652,3687.59446169,-1815.80766455,philosoraptor,-2712.22373616
-18168.8605661,-12423.1439482,2716.06826818,-4281.20293089,-873.919804985,1953.97339026,-2390.16817186,1357.03260867,-5817.84819601,-6001.1783676,-7885.08606596,857.652062167,first_day_on_the_internet_kid,-1449.63673942
29916.6338254,-5786.40474448,-4279.9942197,3563.74968807,8782.4328635,5135.91168867,-4735.19183219,4070.93434579,-3601.86648111,747.755752776,-786.196564609,6780.3149982,unpopular_opinion_puffin,-5141.91203489
