0,1,2,3,4,5,6,7,8,9,10,11,label,12,13,14,15
-2665.56650999,10146.2799173,551.892298733,-3106.00302954,-2815.55424745,5255.84342302,5837.67312163,1078.86199764,-5884.22204881,2258.186206,3410.09558155,956.979145286,philosoraptor,-1466.27629805,-3315.24504803,-406.041012082,-1318.87080562
-19467.2173735,-10889.0797932,-7932.77975065,16682.1513723,1871.92176748,-1650.39117703,9149.21334725,-9337.78171856,1079.44050937,971.971840049,-1746.36083262,3330.98032714,advice_god,-2861.39432397,-2096.87600053,2557.70055504,626.472878396
-8664.67852062,-202.225213532,-2568.42138934,-87.9724897671,-3423.28888239,1446.10754343,-1986.09923451,-826.692504625,-582.457673215,-971.203604018,1612.57524085,-60.7487861641,evil_toddler,170.305068241,-213.890767717,1409.41754868,-261.56293016
21198.1653675,-17771.7482893,9738.2503665,-14050.4698759,-4896.6859686,1550.22756638,17024.7599289,55.9476254785,3499.64411547,-5402.93916624,3697.86489346,-787.819697991,sudden_clarity_clarence,-2005.56394831,241.09696147,5784.52774072,2714.13711414
-3070.37748668,10138.8448006,-7834.69181508,494.576044862,-5722.61912382,17179.0381454,251.151767465,1299.21840332,13721.4934503,-4849.82051253,2767.01407995,-1941.73888666,business_cat,685.388864873,180.083375102,-4777.53593288,-424.32734606
-3366.22880005,10342.8853011,-6930.63694106,1030.75231918,-4344.89667096,15915.7021865,242.830374916,1382.2443766,12092.0962291,-2074.01723013,2303.32311186,318.915826617,business_cat,1407.87925821,-578.307596382,-5496.36599792,-1843.14228853
-14702.2978929,-1456.98110867,-4941.53885143,-4273.81728837,10920.4163855,4694.38291567,5192.81959574,7276.7047521,-2400.94385716,9242.327708,979.522840246,-4761.67683939,college_liberal,4771.18423203,998.032071743,2957.75360577,814.721755231
-8611.16947483,-1633.91691013,-2224.49095254,-345.352311211,-4616.75848833,563.184458386,-5443.25509788,-474.480347193,31.5868445217,-849.266019621,2518.90140392,1866.16799774,evil_toddler,485.973378806,-1563.98017011,-1589.18547593,-846.92756201
-635.892044208,-15441.0048528,1871.4629525,-2421.08847518,-4709.53482312,-451.149576126,-8727.48859035,2998.14215532,531.676195489,4515.70055284,3998.42153222,3684.73210086,evil_toddler,-3534.21933943,-5032.02581782,-5805.18621926,-1050.89453205
27887.6627723,-5772.77259697,-3468.4939393,2203.10114723,7026.69953251,7609.68701115,-1083.23927636,4686.51937765,-5879.42274462,-4306.98426584,2096.42058227,6800.88053058,unpopular_opinion_puffin,-1632.19262875,-6716.1381031,4719.70652074,-1291.21798558
19331.1689344,-11464.6183852,1961.82500575,-434.970896246,-3093.67510967,755.960284892,-4592.63368656,-2452.99506134,5239.28817616,11154.4708505,1029.99494893,227.023979448,unpopular_opinion_puffin,-5047.10078198,4368.20934287,-627.732357422,1089.56874041
-8888.38199285,-555.864812172,-2511.74578662,-277.26687923,-3980.07816413,1769.96694217,-2369.71862615,-717.9207312,-1440.0820953,-1422.31336415,1460.04638197,-150.179065078,evil_toddler,-53.6549225451,-1835.58966765,1711.57061152,143.592169362
35514.9747312,-2641.49003772,-2017.22298028,867.928136594,8651.02068566,1521.22263352,2558.55948292,-5121.77464977,-2673.49742083,-4429.24568422,-4036.45181547,-4660.08463415,bad_joke_eel,7402.98651,-4090.72910834,-2371.15017088,-2497.98906534
-18960.830617,-13069.2396237,1781.37391824,-2502.14680308,1500.32997519,1682.36760851,-3111.04649131,376.058554519,-2291.36289391,-2309.64321907,-4643.69178332,-4918.56524972,first_day_on_the_internet_kid,217.261623607,6042.82251177,2063.52008093,-4868.52725191
22361.8646585,-13445.7335677,3202.26738858,-1367.04923749,-6426.26801123,686.431778135,-2465.58872858,-4652.01373456,6805.98194916,4208.35629438,-8278.33736835,-7303.21389294,sudden_clarity_clarence,-7864.49419235,13129.8211191,7212.07807392,10762.6130944
3241.95010638,1159.5499551,254.133559313,506.055192117,-4065.33389178,-1260.42596789,-2818.77182688,-3106.61062969,-351.674645717,-877.261330027,60.278719855,-1918.54507027,overly_attached_girlfriend,-1889.46747345,8729.39580442,591.679040691,3006.44375696
-3972.25602504,9987.30904914,-1555.19886629,-1515.20947912,-2619.44269473,2122.94077167,-659.422225788,-310.411013515,-1158.38971106,-5179.4206462,-5480.9897491,-3155.83533863,confession_bear,1142.07842813,-6316.92863171,3787.96261446,4713.62768372
32476.6775868,-5301.92896406,-3236.49944054,4921.8634998,9874.61464102,1463.99168412,-813.932455968,-3851.39471444,-5258.71085119,-6446.57489819,-2324.31564617,-5766.09319214,bad_joke_eel,6827.59752381,-2991.29354483,-4639.63839872,-2140.88554769
-17897.2531131,-11041.4656044,-153.07314975,-1204.13003526,529.099190037,2435.91685504,-1860.84891852,3838.92446152,-2196.54089583,-372.267400311,1871.99055558,35.98518952,minor_mistake_marvin,-2533.09524584,-309.053524733,-5888.47834803,2139.22218735
16218.8585071,2521.91872703,-13585.9210006,8300.39051232,-6549.16774102,-16101.6766736,1750.97072297,14328.3388772,3367.67500082,-1812.88953532,1194.25424991,-3886.08978583,paranoid_parrot,-3881.78232562,4735.86834963,-411.623831664,-174.506336741
-14636.849737,-1735.36907509,-5099.04605756,-4408.20498449,11058.4771452,4375.79403325,4640.81271728,6657.22085722,-2612.48749773,7797.52637638,638.551697479,-4823.11730789,college_liberal,5226.43848374,-616.302052289,3060.52015284,209.944481232
-18224.9777742,-9305.90792507,-8857.71525765,17803.0420755,1995.43240123,-3199.67965456,6698.83689748,-9142.10594499,2688.926723,2725.66599334,-1843.69887802,996.827526263,advice_god,-1765.13999785,-252.249441105,-100.292840856,69.143376947
-2986.00808458,15596.9349694,3839.57530552,-7647.85592281,9489.18346043,-8856.26992699,1550.56463672,-1358.60320086,6890.92869778,3614.23572792,-5168.83986562,5433.26922683,bad_luck_brian,-1151.07686735,2691.83618915,-4095.29236892,2925.88629233
756.695420015,11308.3357507,-5900.35129,-3189.62685564,-3485.11376368,1730.06414501,-306.823733372,188.322151007,-2021.40271899,-2802.57010483,-2313.00581907,8282.01752034,good_guy_greg,7709.70750891,-2132.44662895,5549.79423145,-8964.26233731
-6002.09350839,10554.1122893,3283.02176548,-8410.76307298,8878.99980347,-6348.03991797,3085.06232031,1231.24702872,5412.99356788,1475.53752317,-5360.50718926,6134.44829511,bad_luck_brian,-1690.59270489,5400.92394941,-1425.00386674,1216.97290559
-10153.2557709,-4727.39643909,-1013.97261322,3064.7511804,-9093.27821455,-4490.37662562,-7260.82113361,-2305.93644924,-3970.49226303,-2599.65632666,7865.16250579,6542.96186926,religion_pigeon,15956.9211631,4738.01966618,-740.073697815,11330.9476371
-3205.76596904,10122.6570799,-8037.41127512,149.733486186,-4911.8422144,16817.7085898,1252.69792586,1142.46595972,13193.4129081,-4996.05531586,3186.08982525,-1380.52688761,business_cat,1813.46923809,-466.031969487,-5072.59462346,-1652.20833165
22955.9032092,7195.02092695,-4831.33617505,5766.14101266,3197.83810509,-397.853412838,-3228.30492397,1340.37848528,3059.56188656,6216.49175159,642.099073341,3033.39404348,unpopular_opinion_puffin,-1140.64102731,6428.22324669,2461.17725644,-3497.07959264
17146.7231146,-22768.9676259,10272.9256513,-10714.4323757,-7429.37046351,785.688307036,10421.2182618,180.815255636,1068.356794,-6314.70658342,2216.89417842,1364.14581555,sudden_clarity_clarence,-1842.93414536,-2245.61993997,3178.06498786,3336.85605244
-10100.2410715,4110.06346595,23686.0773653,10077.539655,5259.45831894,-6416.91755702,-971.379428909,7504.67681117,6084.45844894,235.892396436,-1273.38253514,2.2880407077,socially_awkward_penguin,-2307.78850694,-469.555440329,-1773.76757667,1824.10106999
-19590.7802805,-11842.4547198,-8516.10882399,17341.6163662,2062.55098795,-3700.241693,8115.18076174,-10669.8082433,1842.13399253,1503.28233249,-2184.01629305,1875.94979364,advice_god,-3838.93723198,-2253.18231404,1578.04687774,-322.275428061
18747.6789394,-19301.7971304,8342.74033921,-10394.0054049,-5739.43479942,-631.065374418,14662.6608367,-447.916675029,1330.9923782,-4004.92032744,64.9454805379,1945.68926212,sudden_clarity_clarence,3395.27498153,267.048005416,729.968874509,-1359.40446951
-8925.73699407,-3685.75524566,-1171.36902098,3093.15260002,-9758.72683114,-5517.10644924,-7273.63502465,-1775.20056138,-4463.32069734,-630.625749557,8758.87226114,8356.38734303,religion_pigeon,18411.6703196,4957.83641875,-620.50851439,11551.5992697
-6409.74308449,-4199.83349528,-5042.97451706,-7903.43540821,-12111.5257857,-5311.13597656,7108.02030336,5689.32071953,-2417.68535198,-1213.49549841,2195.81523348,5152.46367508,paranoid_parrot,674.189048931,-7573.54882157,-2353.03372049,-1590.34962117
-17734.4651483,-10324.6741802,-477.858527488,-1320.92758624,520.225274127,2597.3101908,-1614.90458686,3976.88161095,-2071.73800094,-8.2225165019,1703.6352686,-809.371549044,minor_mistake_marvin,-1425.09811001,-566.618575042,-4934.19649775,2124.04855464
24385.4715372,-2257.53015305,-3939.79127652,3468.56395521,11172.3251622,9517.95939039,-2695.6685006,5279.60917585,-7458.56785238,-6883.94332847,-968.160472582,12177.8369501,unpopular_opinion_puffin,-6276.98884393,-1883.46320918,3983.20698296,4118.49421539
-4613.23608292,5933.06508279,-5240.86964892,-1036.34787124,-7158.04153481,-9406.2467833,1086.04560056,3068.39052959,1286.49739415,2291.81018176,-2201.66820202,3223.09259273,paranoid_parrot,-2956.04130792,-1464.68582166,-3062.69717113,4855.94404971
-9458.22682633,-7547.95650308,1543.94747662,-5423.17509369,-1771.79505278,1694.57377684,-1909.42786431,3306.13058217,-3237.33539084,345.308172169,1689.16846568,3462.26755756,minor_mistake_marvin,-3326.03588753,1697.98666791,-805.32847138,-510.227906528
-11483.3110927,197.054683492,-2673.91189881,-9590.41772925,9396.98422412,-8746.40416635,-6163.37352787,-6197.14199174,2312.11124945,-5928.54796414,10768.0215655,-2800.17557211,sheltered_college_freshman,-2110.20888988,-2372.18084028,2952.32111137,-2243.60713563
-3860.44224536,10680.0347135,-242.407408082,-2176.33431716,-2980.95526501,613.760215969,-3241.1823999,-982.493550016,-397.979498516,-6920.12538018,-7546.01574137,-5873.24182561,confession_bear,-1258.79963562,-7516.93257649,866.125388619,7265.42378871
-18300.9362114,-12586.6076281,2809.8018332,-4516.93696668,-1374.5154333,1693.91571474,-2585.86413217,1031.96824607,-5774.63288344,-7058.87902969,-7869.18325777,-158.144739444,first_day_on_the_internet_kid,-1719.13262392,6957.08706267,-1226.57118951,-4959.01959043
33153.6720634,-3959.78993699,-1727.82520708,3281.82362679,9341.85299533,13.4530065454,2340.25723949,-4854.16402386,-3755.29751279,-6158.45294065,-1099.08088727,-3983.13405758,bad_joke_eel,9290.41089535,-1431.00370213,-7755.52713808,-2893.02511456
35221.7053161,-2371.07011154,-3462.85232777,5137.80589823,9240.92643125,-275.941408588,-1581.0607225,-6769.02154144,-1478.48267924,-2540.50050916,-3170.01004617,-6787.65432094,bad_joke_eel,7386.41373168,987.229855858,-3763.90815163,-1737.8516932
-17654.6223985,-9887.32214084,-1455.65231483,2255.3309573,-1463.73491247,2269.21944368,-3401.73688311,826.240309275,-860.588172448,-3665.31465453,-1995.43958131,-4278.68362567,minor_mistake_marvin,-30.490231639,352.177452327,-3415.58561975,4556.96121781
15183.7706187,-455.086798134,-13305.7728341,7397.40386514,-8164.47826606,-16561.5728007,1783.95534432,13842.6755292,3490.35267055,-3796.02346318,1392.79330083,-3133.24394304,paranoid_parrot,-2462.36835474,766.398040362,418.383621698,-1498.05302482
-2763.68468102,11009.3991721,244.507755658,-1256.83993749,-3665.7451225,6552.50237888,3309.9935386,883.132612043,-7352.02693241,1575.0852501,3918.35379777,163.718609233,philosoraptor,-2578.69088205,-6305.15067451,566.016338064,-137.395042625
7658.40959798,20507.6898301,2497.02619312,1348.41926469,-7576.75003524,1113.69989376,3333.40393862,-7451.81577084,-8387.65289353,3930.66236484,4652.11050363,-4647.54606171,high_expectations_asian_father,-4118.22677942,7752.4779583,-874.941538393,-1010.5546149
-15134.1016221,-6655.76739976,-1388.20542688,-1489.85984,-960.513753853,-959.227466403,-2721.26615688,2149.19348701,-1500.45348109,1288.2127788,1508.34144278,-671.05255284,overly_attached_girlfriend,2735.52527887,1376.87052804,5171.11754819,-976.026496312
14464.0529196,-1149.77387596,-12903.0617123,6740.13883128,-8393.21222293,-15577.4279844,1547.51843412,16278.3272632,1606.87531854,-2838.65553292,1029.76109072,-1661.42978314,paranoid_parrot,-4933.38218806,2077.32603994,-977.678659303,69.1383289379
-1332.73217034,12870.0094052,-813.48914002,-1348.15048796,-2992.43226368,5269.8207491,3407.41195452,-805.587926968,-4600.11344966,2548.61472742,1326.43468514,-1198.28009769,philosoraptor,-1286.19011763,-2601.93966303,1273.81707929,-975.311196729
-19293.5512309,-11711.510591,-8070.01213884,17445.6376566,2338.04140019,-3286.89091849,8130.76886861,-8239.48743929,31.2814033078,359.226790085,-881.078568527,2999.71407506,advice_god,-1330.34503472,-2577.58794756,278.602279911,-405.675661499
36394.7611401,-3856.83881364,-2782.59840347,4639.44355002,8746.39173535,-333.66955821,1345.62476254,-5037.46714441,-1558.9225964,-3563.00165896,-1616.37422489,-5061.24894225,bad_joke_eel,8501.0653354,1192.96674796,-4920.76555179,-3946.00014498
15207.4541047,1217.96671661,-13349.5208881,6927.08441831,-7851.09113838,-16970.4243854,1991.16667904,14043.6596626,5196.64961174,-1423.33119146,998.055405491,-4044.09527795,paranoid_parrot,-2700.89903184,2006.6114482,-785.94206201,-178.864056213
-303.727381612,14996.1062861,1325.50838483,-4532.85259316,-4500.36207012,-480.260297515,-823.865055866,-2945.07152729,163.420418478,175.832352821,-9301.08242589,-2772.52857803,confession_bear,-205.406305058,-6103.56787565,659.298573432,5127.76867407
-18310.6905673,-12957.6721137,3144.33993035,-4040.68507632,-1236.71141067,1671.07300254,-2880.92385349,1457.67112174,-5232.85839398,-6319.39593922,-5700.20780526,381.279548481,first_day_on_the_internet_kid,-1647.7985985,7132.3673779,-1882.89527917,-4075.65166838
-2419.77292276,13154.3180432,-5735.78559861,-2555.51644864,-3744.08309088,1315.99003079,-4996.35299632,-2884.15710593,3608.33766753,2105.03415623,-4041.70276826,2947.78006117,good_guy_greg,1237.84108451,1131.9370199,6240.1869887,1841.74056605
5969.04808088,19834.3753971,4268.12386571,24.6206946375,-8059.60214411,979.444956427,5126.20379996,-6804.50383618,-11380.8704804,3036.7615062,5759.32971425,-391.03226624,high_expectations_asian_father,-3278.13033323,1864.55080157,-2698.59172887,293.128353883
17193.7086623,5175.69147129,-7546.12082531,2676.41377684,-4033.7419091,-1954.42449569,-8374.15662418,1045.86363983,4627.87542842,2542.22452534,-2766.84171993,-754.133794368,good_guy_greg,-1602.8286317,4779.97884142,3486.17762751,-956.219316188
4651.22737783,18154.6534935,-1687.65168989,5323.53592424,-5680.25194899,1906.28327857,1817.96617222,-6488.78759893,-7458.83524193,4870.48803629,2673.86051709,-3936.75634567,high_expectations_asian_father,-3630.97847734,7450.32294954,-1198.20250846,1070.69906577
-1918.40801962,11322.1077016,-45.8725865942,-1194.5637288,-3043.69013773,5842.50061822,3952.98690306,348.983568656,-5072.53674754,338.337626715,4375.81540909,-2100.24115046,philosoraptor,-2599.58875037,-2202.0403821,1545.21361056,687.507352813
-10568.4956297,-8635.12049397,-6.6896324913,-7572.82758922,-346.322554438,-1618.06133915,1413.84710188,1269.14119465,820.371102414,5664.72723927,540.319026209,730.790766208,overly_attached_girlfriend,-1066.15001853,4334.12208915,6352.52541638,12.5603162431
2003.02063877,7848.74621563,-7444.70522129,4847.94817536,-7641.88465107,-9291.10889439,2346.81624913,6010.87545453,-146.567912621,-4151.30690004,3796.9781495,-377.126497143,paranoid_parrot,222.399673927,120.901677385,179.709492324,-257.282739744
-1075.88517976,11709.5358722,5012.10355976,-1820.82252379,-3748.05821621,-1163.04416318,1930.72108131,-4760.93945333,-6157.20471759,807.627568483,1443.84688708,-321.683271531,high_expectations_asian_father,-7428.22614366,3243.11103752,-5754.31825963,6507.41629412
31135.8797799,-3392.14500762,-1811.70992092,4139.13274844,9556.89801429,1542.63628901,1353.88394498,-3238.14873478,-4683.71430692,-4990.77922148,-894.542183728,-3352.17479921,bad_joke_eel,6417.08786214,729.866341746,-7452.38778327,-1072.23271148
-2121.87090031,10636.7849869,134.003034082,-2079.50379147,-4094.79448308,5570.74276129,4157.60685536,877.293131516,-6503.80524271,320.811517566,3400.26295322,-727.245621735,philosoraptor,-1299.50219447,-5182.56361302,1475.74149604,-1720.64714756
-9693.13219486,-4051.84737207,-670.636371904,3301.89271354,-8827.36640456,-4735.81416292,-7065.36994923,-1922.15337926,-3741.17428089,-2120.50977963,7861.87948995,7607.14777649,religion_pigeon,16033.2981686,4927.81708434,-1589.10654264,11882.4267006
-1914.768259,12499.4468124,-61.2873915607,-2610.9679565,-4009.65001913,1080.65618933,-764.233122012,-952.680060186,-882.988865275,-6098.81383128,-7605.02140139,-3859.39924297,confession_bear,1052.05266924,-6357.67147952,1563.19688137,4526.0427772
-14882.4098322,-6773.9064159,-4215.43863671,4320.35903922,-1822.37741724,3699.58001719,581.109421059,628.139860427,1127.98265255,402.906537811,-742.161267012,-1143.92237573,overly_attached_girlfriend,2020.83776072,2061.47151434,1353.56094302,1868.16887394
-11267.4460653,1370.88305834,-3366.22303976,-9634.86909181,9413.28635549,-9365.35423365,-7882.6687303,-8220.1604944,4332.59916577,-4573.23236261,10662.7726506,-5040.42922571,sheltered_college_freshman,-3357.88965795,-1156.62623458,3989.05974589,-2211.59022782
-17931.5540574,-12060.5333168,2714.66223438,-4275.43098336,-1375.49778613,1676.34962778,-3188.95863739,972.172466749,-4926.2147244,-6243.4240064,-8690.31005356,13.76445949,first_day_on_the_internet_kid,-685.197838929,7422.41326215,-1905.58548832,-5021.56293907
-19465.0735497,-11251.7171229,-7535.30617229,15511.6988048,1251.58065997,-1706.36185963,7465.36275255,-7170.91540698,1757.19933743,2968.56155576,-798.885253144,3611.99333548,advice_god,-2624.50881576,-1862.07349203,-678.552808059,-172.10206657
-14852.699186,-1610.66947518,-5167.13463932,-4248.64186967,10751.4473291,4927.92440526,4624.42104806,7179.42483304,-1695.2092184,10191.3659891,859.136457155,-4673.50678816,college_liberal,4476.85140024,1488.80444461,2570.19622987,1330.41388413
23903.4316409,-1593.78427909,1860.54782598,-374.074513614,2511.10807395,-3880.18763777,1559.16603407,-2364.75187517,-2909.83552757,4640.17544747,-134.024994363,-1653.68707623,bad_joke_eel,3587.51469834,-160.982545181,-8384.82165949,-6073.38020225
-2104.56749932,12006.7718204,-284.564568512,-1750.88770308,-3481.54283582,6097.9265708,3795.62660763,436.580846856,-6370.31870316,1390.05250421,2090.26055833,514.576978305,philosoraptor,-1807.8169796,-4685.31002204,1139.20386572,-1006.76201573
620.100268156,11858.055396,-5904.77169854,-3490.90906213,-3723.94663082,1453.24882413,-0.5893726542,-312.217032349,-1266.37230434,-2611.56836924,-2386.84505593,8248.62971745,good_guy_greg,7562.46733232,-1776.54999489,5818.55950317,-8832.49640602
-6992.26355473,811.483973342,-257.796667044,-3368.58358166,-1578.98368706,-4088.69320228,-6672.18858138,-4676.23167964,-4051.18293157,-7606.52450588,3082.55410768,-258.589469548,sheltered_college_freshman,424.967381483,-2078.75040016,1306.20938322,-4844.15402537
-8.8847479834,11451.1676289,-9993.41967635,4210.47084213,-7749.23317249,-9937.70454584,2968.78153422,5745.02203223,-2186.51715546,-428.434979611,-1661.00459039,192.702873398,paranoid_parrot,1028.34376334,-3028.97106414,-1699.5850984,-1639.88902137
17765.9058997,4217.92610392,-6929.95797472,2212.45675367,-5149.53855687,-831.580737105,-7137.04740324,2769.70560243,158.166192583,195.847745885,-5006.21719065,185.423724176,good_guy_greg,1168.42879158,1508.21241761,3160.42494014,-2769.35106805
20339.3152828,-17756.5592599,9977.97468494,-13279.9501946,-7423.39043517,937.319323101,16511.2998396,-1501.01767379,3482.5681203,-6229.39077436,2299.81394225,1428.37006736,sudden_clarity_clarence,425.304355699,-1276.11212117,7050.23115348,2408.72430275
-2450.68877349,12409.5722929,37.7701544194,-1921.85883309,-4437.77698681,1513.05471289,-2434.67798027,-1521.4788439,-1515.62192668,-5618.27518024,-7306.48833455,-5396.55245253,confession_bear,68.4722831895,-7843.40014765,2518.38386321,6037.34957097
-19636.0393237,-12519.4119023,-8265.85623363,17617.7176305,1339.16288751,-3116.14190676,8969.48398824,-10125.8748356,1741.12760865,1155.86092872,-1558.16606093,2952.83091691,advice_god,-2500.5063889,-2406.19459716,1381.78088715,-1.2620271481
-4880.19158781,9899.79355866,-894.496982897,-212.332871161,-1327.85509708,5010.39523241,1157.16621237,1993.93172473,-1954.33665965,855.387168736,2295.27998225,-1197.0449269,philosoraptor,-4724.18165126,-602.619150145,45.0594105867,3740.6406691
-18539.4113499,-11962.5500083,-49.6914918017,-1303.61414571,391.950902397,3469.90846568,-1812.61254416,4584.90870289,-3492.19907842,-1326.18216919,1673.1905067,26.6074591407,minor_mistake_marvin,-2632.14667806,-1305.61696601,-5303.53409328,2202.5930021
-5152.77340218,6487.56258753,27098.934309,12167.6382802,1162.18922596,313.551876781,-529.042908711,5515.85804417,2529.39111022,-3579.29694627,2184.89229372,-1781.82866713,socially_awkward_penguin,1009.81040712,-2325.86097094,2037.62132212,-3070.68378462
-2703.2690054,10735.5087866,164.313337888,-1537.85632104,-3955.43648781,6570.07811932,3638.55952474,1349.77257562,-7638.87845267,1016.7979759,3404.41015421,240.549498014,philosoraptor,-2294.04696534,-5768.57256686,1148.29692295,-842.112601231
-14363.1159382,-5079.43989365,-46.8537825675,-7654.23079889,4977.97465344,-4226.75531535,-1330.3695453,-63.2365486178,145.943777656,1371.08989538,4782.20949771,1802.35876756,sheltered_college_freshman,-274.310688661,-3138.87561268,-1711.03168568,-1219.11803226
-19202.4493226,-13893.3642025,1606.84727185,-2750.64147876,1460.62531647,1886.22369205,-4293.06616156,439.46164329,-1601.09269958,-3912.04801837,-3377.628234,-4000.94362328,first_day_on_the_internet_kid,133.102051858,6671.88697009,2501.20082225,-4968.25051561
-14858.5100523,-1884.12487211,-4874.84078565,-4478.2518991,10793.1090555,4585.57425399,5334.11869884,7220.55639796,-2495.09546995,8656.66511968,1670.59153164,-4227.94999686,college_liberal,5080.42907246,358.712112974,2636.36426449,1177.97913569
-18584.4893269,-13325.9039201,3070.8394751,-4692.63296434,-1838.13757677,2464.7414163,-3759.32743959,1368.26040639,-5367.64703928,-5904.94581946,-7806.86967596,530.301967905,first_day_on_the_internet_kid,-1287.5700171,5975.71411546,-1698.38163903,-4361.96792072
-18446.5396132,-13647.6611746,3145.12350423,-4774.28341106,-2161.06557208,2612.82814535,-2600.97931014,2108.50047442,-5736.79002978,-7299.68532988,-7165.32588118,1631.57221314,first_day_on_the_internet_kid,-1469.20736297,5791.06065031,-1871.38328223,-4526.00003852
1016.60776745,14601.7096974,-7351.41867217,344.252278465,-6771.99623723,1483.70218105,-6005.52397106,-2944.9415871,2656.54842151,855.242966881,-4355.62078891,2870.55930992,good_guy_greg,3546.95264295,2589.19594396,8249.86123611,-2990.45638133
-11325.4056155,1498.54693195,-3407.12835419,-9641.79763378,9477.59053313,-9333.79000137,-7790.59156854,-8248.3248755,4415.5477708,-4473.66301228,10427.323988,-5233.39812725,sheltered_college_freshman,-3613.42464676,-879.394954014,4360.35302924,-2110.03664368
-2110.49117812,12312.8390878,32213.3933101,14902.9005257,2268.08594837,-2167.11230754,-1673.79096055,6987.7623501,4650.54861805,-568.940435396,80.2583158353,-1163.35008155,socially_awkward_penguin,3037.72316397,-748.38634486,2138.8095609,-1773.81519365
-2591.0793218,15454.0728609,2436.19521456,-8209.61707251,13146.0322583,-9039.72827898,4859.50037558,595.023513144,5013.29168854,-1352.92472237,-4270.48782329,8846.13220833,bad_luck_brian,1612.97578183,1630.32616879,-6093.17645178,630.991716604
10010.150505,-1219.57002557,-1308.44684944,4713.62509264,-4608.26719,-643.958753093,-5408.73653906,-2669.44856482,2823.60276535,1575.85047466,-4160.80085722,-2822.19018173,lazy_college_senior,7000.05556522,-1206.37455228,6230.83210307,-6100.16636211
-10949.8906502,1296.63766647,-3175.10262479,-9312.6248314,8988.32515549,-8480.52605364,-7526.29584298,-7193.65129434,4084.16240139,-3867.8412381,8886.57708935,-4602.58977873,sheltered_college_freshman,-1884.58265202,-708.773808456,3060.82572553,-1046.53728186
-10141.7832496,-4656.55159899,-1418.13274881,2899.37178996,-8750.74063248,-4693.17694446,-6402.0007849,-1440.83284828,-4247.26986531,-1896.64717227,8234.1732845,6970.28071839,religion_pigeon,15913.639597,5327.25609142,-1036.76309557,11946.6978373
-20183.9374044,-12948.0939083,-8333.94772505,17814.6827963,1730.11564029,-2146.61288526,7984.16451777,-8529.15537326,40.6008284516,291.025051878,-665.949674969,3916.25994357,advice_god,-3332.97044043,-3383.6449388,388.553208594,-574.891378664
15543.0456032,-17456.4913615,9284.70159838,-10697.7175306,-3731.58374235,641.622376317,14528.2542989,-1221.55134014,1168.15678172,-4386.50939905,2153.96190243,2351.72866006,sudden_clarity_clarence,758.234384069,633.163928341,1282.78338159,-269.304501013
6902.31621073,21989.4266525,2914.61547295,743.968567276,-4946.5231721,-282.706870361,6010.39037191,-7904.84242439,-9960.08050521,4284.52832631,4831.84396604,-3164.8739293,high_expectations_asian_father,-2886.56924581,6414.8989529,-3231.93306515,-488.857850883
933.921853401,-13977.1861766,1444.90083148,-2694.9736416,-5863.01417612,-886.128235354,-7979.2007929,1565.64674949,1625.24600499,5579.35714138,3696.19466517,3834.05942921,evil_toddler,-2970.16006813,-3924.01673991,-4606.29684904,-589.312363892
-2808.9060304,11735.2180579,-276.859477284,-1205.81455491,-3323.93377506,6397.68431564,2494.0518949,872.942593045,-7164.44117784,2718.53800795,2279.02121335,-992.193626472,philosoraptor,-2276.21271551,-5640.10613453,803.901862931,74.5879100071
287.931272616,11804.1572076,-5304.36596354,-2752.08949587,-5482.08311231,1533.03095393,-1186.21365278,-1394.61340828,-1007.78985047,-368.545754783,-1436.48136783,5042.52528134,good_guy_greg,5463.66723298,-2341.12787083,6971.26220045,-6231.0225476
-133.018801269,11564.2429082,-10237.2375028,4428.19004959,-7711.56817115,-9419.89243486,3627.38738366,4930.11530688,-969.279468379,-2172.99238794,433.996228882,-1198.85265465,paranoid_parrot,561.332476558,-2258.33372819,724.010537358,213.171911356
18429.5290814,-19849.8977282,9977.9417122,-11883.8129969,-4002.51039855,1057.543527,13339.9884677,-21.7841588412,2570.8117047,-6488.09530039,3825.95509418,428.961698193,sudden_clarity_clarence,-1333.74930036,-140.940466609,3949.00495739,1195.81592866
939.991657779,14469.2797918,-6435.65323594,-646.9824982,-7511.90986644,1899.65504028,-4263.40700078,-2484.63762566,2414.73978152,310.698749658,-2776.50477709,3917.33109035,good_guy_greg,3817.072813,2502.59843315,9154.78104397,-3000.55496804
-4039.83562224,10742.8125369,236.858003603,-2928.42318975,-3840.18991762,282.150149881,-2041.18090274,-1776.82592174,-42.0778765498,-5477.36526605,-7612.80128982,-5943.79840283,confession_bear,-1514.24495078,-7047.38778965,2023.28695986,7672.80090478
-17951.3004292,-10248.7812768,-1094.76612057,-900.713744099,1074.64301269,3299.30652298,-2315.27242459,4149.6472308,-3018.42620608,-1055.65202541,700.598884321,-1316.64510111,minor_mistake_marvin,-1803.25688802,-1396.03324494,-4964.33637691,1930.37307482
-11325.5353127,2031.60544886,-3595.69897678,-9307.73780072,9586.96404421,-9490.53968772,-8322.99378384,-8579.43769714,4675.18705714,-2586.06834096,9643.59948709,-5667.5932474,sheltered_college_freshman,-3923.18692849,-6.7464516851,3343.32690526,-2044.34280448
