0,1,2,3,4,5,6,7,8,9,label
13908.0045491,-1682.64959025,-12473.8472457,6479.20764349,-5087.27351398,-12653.6118168,-845.192156116,17153.6681244,-1397.54917857,-2469.63348945,paranoid_parrot
21891.558942,-19304.1935117,9463.78691839,-13390.331209,-7745.73486428,371.596643302,16900.9812058,-1158.62872296,4179.41102915,-5382.3883778,sudden_clarity_clarence
32268.0220254,-3728.88938109,-3208.05999811,4410.3169756,8846.27977186,552.37254558,-1690.41118823,-5257.75187268,-3535.9732555,-5740.23072321,bad_joke_eel
-14796.7898399,-2259.03596592,-5123.09030541,-4344.24800933,10845.5638643,5139.94820577,4156.6775894,6965.84549039,-2869.17221871,7383.89652454,college_liberal
-17833.9905483,-10514.4981504,-619.05282109,2481.7627224,-1945.25892438,2451.56725484,-3816.31931779,1322.23626764,-2143.22257663,-3995.23394507,minor_mistake_marvin
20471.182166,-898.610392794,2607.07595317,-1375.15053768,1619.52572749,-3817.75702965,3968.38294228,-2166.74113517,-3874.79198382,3315.30225252,bad_joke_eel
-14612.1117933,-7452.7410175,310.552660624,-105.848201442,-3045.51512599,-1173.89061083,-1601.57574929,911.573190562,141.178011033,-590.003628975,overly_attached_girlfriend
-7734.63892592,4336.41548481,26196.9485222,8959.16261865,2619.23517801,-3062.38405919,806.73210808,5981.48942709,2727.79461463,1451.17397625,socially_awkward_penguin
-2208.95717633,-16240.5434017,10008.3487045,-3837.20436128,-8430.10178093,-1530.10331853,8340.21749439,873.946307639,-3194.56672933,-2223.8120023,overly_attached_girlfriend
26004.6289661,6093.55434988,-4258.19967061,7028.40536286,2927.89907047,-39.2855340184,-1322.30146749,1497.98914107,3189.89149014,3961.54573096,unpopular_opinion_puffin
6363.21427856,20024.9625696,4398.91001581,-1482.87094154,-7684.17856319,852.718803441,6139.23624474,-7213.81569371,-9519.37920698,3033.26153796,high_expectations_asian_father
-2620.37599886,15214.5833866,2741.92119864,-8451.45847486,12774.7685331,-8883.17477054,5402.53607835,566.028883313,5787.71784369,-438.589554454,bad_luck_brian
-15229.3092049,-2431.50850304,-4352.23416168,-3628.64493295,9731.90036004,5036.0247096,3380.49072369,7540.04328531,-3419.85515623,7617.20296772,college_liberal
1356.59600051,10760.4893323,-9244.18979462,4079.10623077,-7768.85626816,-10008.2721832,2228.47631115,4726.5413225,-1526.66272027,-2622.39364737,paranoid_parrot
-19445.8160817,-11917.0541464,-8068.73622633,16428.0620583,1806.12595608,-2656.31969682,8242.54919278,-8660.52401462,676.816755152,1644.1212176,advice_god
-4184.25086746,7550.6771868,29704.9895757,13732.4359594,673.196042287,-1044.45235001,-1648.6355808,5484.13991807,2113.7494735,607.585305866,socially_awkward_penguin
-14994.3833526,-1913.07676147,-4911.44377766,-4652.43832762,10636.5212255,4590.20311124,5389.70555116,6887.43967729,-2557.21452909,8694.2532751,college_liberal
-4952.50742008,8148.51103032,28870.6415336,13674.2381929,1600.09098493,-849.529474272,-1726.23166807,5576.52162977,3182.57451531,-655.533661147,socially_awkward_penguin
-9446.01459525,-2929.80707297,-970.404237369,3569.68843618,-9041.41440257,-5189.64150496,-7139.80925593,-1983.15505717,-3676.48381231,-460.163982855,religion_pigeon
28288.3951538,-8243.03589294,2150.14791448,-2990.3315378,-2474.57366093,1507.59270492,-1711.94182545,-3476.60817773,2514.93859406,11644.6505277,unpopular_opinion_puffin
13858.3061461,1164.43674007,-13313.898709,5064.70274843,-5551.77485044,-14208.0158901,5369.71177032,15641.1424074,-360.401824568,-3013.19908983,paranoid_parrot
-10399.0185927,-6775.17105754,201.869484827,-5658.87581167,-2354.67995263,510.64290986,87.2658666099,3385.46174167,-1802.67690545,5651.26110777,overly_attached_girlfriend
-10564.8872557,5645.55805294,-7874.82220357,1024.08421584,7323.69307228,7379.60913762,-2831.31190168,-79.5870611255,10436.6437356,1914.80071256,business_cat
295.914706794,12599.5276439,6831.52829641,-992.482535649,2520.18997163,4463.2963038,3043.82776512,-774.810564613,2359.47609171,-1179.22444157,religion_pigeon
5529.86756747,16528.059618,4299.60756243,-1580.11038324,-5329.32358657,3794.06459376,5498.62137686,-3705.35049134,-11775.303494,2565.0881498,high_expectations_asian_father
-19935.1262785,-12694.7656357,-7790.34420376,17335.7283675,1523.27178349,-2256.59873091,7893.11440799,-8972.66853566,1267.07791244,368.521156826,advice_god
10762.6919102,-529.577196541,-1015.69634604,4769.3700671,-6464.46515654,-1012.14523316,-3650.36475557,-3201.99163773,4312.73833449,1486.68310047,lazy_college_senior
1192.84321824,14011.1637121,-6515.03451436,-1679.74616519,-5398.42771008,1139.55443562,-2004.28808034,-2166.45107823,-0.5978463512,1091.83821631,good_guy_greg
-17945.2635866,-11109.2049676,-954.840366927,2384.3129462,-2479.73395418,2415.24936237,-3764.46077545,1100.97174101,-1037.01286683,-4842.8493733,minor_mistake_marvin
3537.37787848,-11132.3212383,650.775566122,-3270.54671568,-4218.95086975,237.158367993,-7097.91582348,1580.20471635,2402.58616664,6413.74328903,evil_toddler
1531.88986046,8408.82624999,-8848.90901096,3978.74697801,-8747.06731442,-9994.00828509,3019.60972382,6037.05798968,-2624.35705274,-2249.74539956,paranoid_parrot
-11350.3697976,1158.62193503,-2376.51458763,-8071.2893848,8846.53600388,-9500.32972601,-7547.38882535,-7899.25550651,5642.25498683,-3705.83494271,sheltered_college_freshman
31367.7503774,-4759.11759575,-3593.01341834,6405.38423916,10371.3010155,7148.49830063,-4783.92930078,2449.84835794,-7264.38231173,-1502.51362045,unpopular_opinion_puffin
34001.6798528,-4913.06081188,-2885.83746598,4733.2736999,9587.36443396,576.800256267,-623.029048997,-4260.95074123,-2872.17450078,-5196.50993113,bad_joke_eel
-3974.45625253,11215.3349029,714.593330994,-3647.88293243,-2285.46167724,584.109729716,-188.209253522,-1511.09232843,-1532.93046753,-4706.37088337,confession_bear
-49.3120888298,12794.210024,-6516.93693812,766.415899032,-6452.6998901,1519.55913341,-7640.37302674,-2025.13847635,998.505111388,-508.066332798,good_guy_greg
33742.7861969,-4100.85899772,-2709.68614783,4670.6017002,9351.26163218,602.336341498,-1294.94280087,-5943.38479528,-2288.43877098,-4720.41096912,bad_joke_eel
-18695.1244162,-13830.0424182,3142.1848857,-4984.244071,-1908.61283271,2367.00248428,-3232.19443639,2079.32580128,-5596.1869196,-7830.47865736,first_day_on_the_internet_kid
21759.2084452,-17138.9944624,9046.20136112,-7737.48511592,-4502.65579712,-962.720793659,10769.3006105,-636.6892756,49.067781921,816.570052565,sudden_clarity_clarence
16718.0509269,3866.31876584,-7151.91257904,2285.64116892,-4224.6346838,-1651.44503432,-8294.15180449,2523.19508168,2808.84856864,1476.03904249,good_guy_greg
-3358.03218363,12935.0138097,-567.357394257,-2138.59278045,-4076.49401937,1066.95281824,-4179.30077792,-2535.6129164,2711.6613318,-3518.42565294,confession_bear
-4942.09787295,7776.93501952,29239.3047542,14092.9219974,1851.13534106,-1505.37451187,-2947.33304102,4933.19226452,3682.00910409,-1406.03554521,socially_awkward_penguin
5677.22431381,19659.5803985,3462.64144899,397.427748148,-6153.82450491,1089.29179226,6113.07592405,-6126.02853719,-8760.32477431,2417.2798784,high_expectations_asian_father
-17751.1959983,-9702.78034714,-1116.41949095,-783.672401849,359.66663515,2778.73281128,-2982.57576678,3145.92084467,-1932.90371221,-215.788554225,minor_mistake_marvin
-12276.1814927,-5852.84013661,-4893.42693048,2933.49596502,-1343.32572807,1747.84536525,121.956786714,2077.13423957,293.87068508,3012.50884342,overly_attached_girlfriend
-14683.4733677,-1750.95156266,-5106.35338642,-4683.4376194,10674.6262611,4828.37486947,4433.44717845,6929.68928749,-1966.92640997,9139.71430391,college_liberal
-10172.8820049,-4175.54826743,-1930.22445866,2686.46014237,-8482.91080561,-4284.67381063,-7129.85257827,-2186.56738703,-5345.99697813,-1622.35715487,religion_pigeon
-20334.7272013,-15069.8969647,2359.1036809,-1939.4141354,665.142670034,2618.86050139,-5176.58762853,1472.09718539,-3142.52819661,-3712.03311093,first_day_on_the_internet_kid
710.486783247,13868.2269426,-6784.84475967,-1387.8326086,-4855.30074291,688.42644292,-4869.36033816,-2206.25482303,1204.46929368,1949.64894432,good_guy_greg
-1818.03646778,13282.2461807,-833.083454115,-826.437113109,-3048.80927138,5603.38970809,2843.01702154,18.6947122156,-5943.65938263,3663.24350706,philosoraptor
16578.5443112,-12621.7187377,4478.54297938,-4701.35723665,-8541.0216355,-2824.91707487,-7441.11520698,-6619.04430772,4916.96391072,16553.078528,lazy_college_senior
-9611.58024593,-8486.58442661,2524.4091211,-8678.01592923,-2288.92052292,1639.43533235,2201.02303183,3177.89554779,-3156.11138043,-1047.99492614,minor_mistake_marvin
-19603.1368676,-11722.4031603,-8965.89698565,18147.0942079,1800.17803473,-3151.07752756,8700.17585471,-10418.6609261,1977.10629307,2376.04257757,advice_god
35102.6571026,-8278.56763946,7567.55346144,-8151.20923738,-1037.0947196,-5154.39600485,-291.685855494,-6803.58326452,-2603.4199819,9581.56516756,sudden_clarity_clarence
-17525.8314099,-9687.4571596,-1251.61619339,2024.38554804,-1219.59027767,1731.93475475,-2605.84117662,1037.89252763,-742.730166263,-3365.59279505,minor_mistake_marvin
-2721.67571927,10169.2220072,-7732.21730957,-1413.34341156,-5354.00681982,16785.881652,4108.72566104,1517.98522224,14871.3021053,-4118.13688826,business_cat
-2538.72038394,10337.4706466,151.188246924,-2598.20770627,-3672.08030108,6388.34062018,4276.33651619,1651.98866044,-6786.79276416,-720.854073769,philosoraptor
-792.499583972,10289.4474172,-6812.73321784,5331.76742196,-5253.31933393,15057.0386187,-338.909306929,608.479036859,12338.0904791,-5728.26476429,business_cat
-2450.4365311,11264.752217,281.878167743,-1595.39672562,-3540.44326418,5313.9128292,3801.00052832,448.665338564,-5658.05311092,2434.8249677,philosoraptor
-18168.8784003,-12423.2995043,2722.3838157,-4279.56068725,-883.878300191,1953.66012694,-2431.21288915,1440.90736324,-5432.4037952,-6089.42098141,first_day_on_the_internet_kid
29916.703404,-5786.85454717,-4260.90940217,3566.66343237,8783.51957879,5135.18527246,-4811.43522369,4117.8631293,-3420.63136941,1156.08974083,unpopular_opinion_puffin
-2078.46829924,12742.3514826,-580.519613555,-969.456456396,-3629.6240782,5759.64018216,3109.28586484,113.063189635,-6078.72385379,2737.3435979,philosoraptor
10.9148644672,13532.5489979,-6158.73741085,-1437.32397677,-4903.5225355,1946.36869315,-2549.31729239,-982.040551858,-1579.93927144,-2082.85100035,good_guy_greg
-11366.1118058,1241.1573273,-2593.36094083,-8473.5132282,9200.25558091,-9585.0399086,-7754.49115497,-7895.1937711,5414.4264384,-3548.2235033,sheltered_college_freshman
3293.71617141,-9956.92415223,-2084.53914818,2161.81178675,-3138.28092733,-912.992891919,-12008.7113486,717.73848485,2059.96055502,4425.38588567,evil_toddler
701.907054145,12212.4459237,-10436.9331791,4646.33412564,-7588.85106828,-10760.7454777,3482.38149842,4514.36428914,439.096282717,-2802.75656576,paranoid_parrot
-14700.4006069,-1159.07085994,-5243.01233569,-3907.98097486,11047.4296219,4642.48471305,4458.59400635,6788.36401755,-1683.3662039,10498.3098759,college_liberal
-7573.13577643,3637.44125855,19908.4250227,18503.0410945,376.393141237,-915.632114523,-4690.66359828,297.278041341,2859.01946423,-1047.05549465,socially_awkward_penguin
23677.0562584,4969.38651557,-5297.93475646,6694.26514892,3246.22127674,564.941475561,-3039.84372906,3106.25290835,2006.88910416,3631.89153072,unpopular_opinion_puffin
-2154.8864828,12361.7324611,-313.432299785,-1757.99220396,-3276.006261,6129.15548589,4159.32071961,576.558354057,-6614.7266243,1912.45307298,philosoraptor
-14678.3151782,-1662.94353795,-5249.63176433,-4955.7320541,11026.1423147,4521.73906804,6153.97421279,7107.39811555,-2184.76450217,9134.83326361,college_liberal
22362.4890305,-19592.077789,9797.85005107,-13884.0333471,-7016.1635605,-842.194845986,15398.024708,-1629.11721371,4321.24563412,-5425.04523719,sudden_clarity_clarence
-14967.2894889,-1859.03249903,-5034.46714063,-4223.51105524,10418.8880515,4919.97828245,4527.81193107,6870.58868628,-2159.89690704,9842.06127273,college_liberal
-18870.9343804,-10992.7224612,-8135.98671928,17446.4803304,1707.97409935,-2272.26090297,7284.5747313,-9626.363996,1658.78858517,597.227922479,advice_god
-4547.29667818,8384.19873855,27741.7920054,13134.7430238,1923.27464585,-801.905255358,-1695.19737915,4836.78359261,2463.33594641,-2204.3708073,socially_awkward_penguin
-11251.5796061,2154.29441527,-3445.50317383,-9172.91751687,9288.17364754,-9380.06387079,-8108.26371437,-8249.52504167,4670.56373838,-2172.60803264,sheltered_college_freshman
32537.1834062,-3392.03231548,-2816.68832049,5374.68155853,8536.46386332,1883.30746839,-3237.20376489,-5039.75901687,-1788.54648071,-187.635413358,bad_joke_eel
-1499.70810774,14202.8750268,4916.91842375,-9432.48435038,9556.3335131,-9030.72843651,5787.51855558,243.874836243,4294.52171514,-684.975805148,bad_luck_brian
-18635.293081,-11287.0207129,-7128.69471984,16439.3183359,964.118748258,-1902.18554899,8525.99532592,-7788.06220733,1545.75162341,-190.545718371,advice_god
-18044.392263,-11355.3737664,509.309243096,-2414.97173447,589.705881723,3864.32069111,-2720.22248659,4058.24256862,-2361.69662032,-889.525914403,minor_mistake_marvin
1011.8672604,-14097.3767564,1823.89723234,-1849.55325465,-5356.66373551,-848.303674006,-8178.89708582,2135.80335091,499.641060218,6572.92990589,evil_toddler
27585.7970484,-13990.7443252,2406.95007946,-2192.71553293,-5801.70471698,300.291687639,-778.653782895,-5579.9266231,6875.56719877,4531.74776406,sudden_clarity_clarence
15586.3244785,409.341789033,-14397.1748074,6016.24285394,-5816.17118269,-16548.6960753,3783.92989623,16509.8049588,-523.35474396,-3196.91105785,paranoid_parrot
12917.9209778,-16142.3235315,4462.63457526,-2712.58702246,-6227.96397026,-701.632663356,-11225.3400688,-3597.59248857,1638.51080733,15744.1050932,lazy_college_senior
-3997.55138132,12833.7699452,3699.76878103,-9284.87583405,11703.3394823,-7675.52619654,4328.27370222,771.786395298,4375.72067703,962.680756591,bad_luck_brian
-4547.13467264,8996.84308437,230.662862338,-1891.66467237,-2218.81734992,5531.27934416,1504.58276422,1228.56896894,-5651.96172116,3613.58579116,philosoraptor
-6767.62053559,7073.35919148,942.147591409,-5470.85320416,-944.677479421,-894.409963114,-1317.21722221,-1880.7848409,3345.43938359,-937.326919658,confession_bear
-20982.7968794,-18787.8556327,3236.2722936,5210.66580541,201.650218823,2524.92761824,371.423335827,3445.15789932,-145.631332665,-4302.83739256,overly_attached_girlfriend
14180.8500731,-120.372645922,-12461.3959265,6510.39748976,-6083.15092935,-15462.7293222,1726.87214544,14812.3714834,3695.20004581,-2391.98109674,paranoid_parrot
-3027.22479544,10361.1387109,479.418601844,-2349.26026727,-3853.74722697,6471.33356094,3111.01304306,1763.46337628,-7127.66450847,2771.73509588,philosoraptor
22614.5393542,-18826.6760583,10162.9114594,-13134.3879416,-7788.88554481,-2439.88137831,14802.1186902,-1152.45575605,3406.41097356,-4896.86446078,sudden_clarity_clarence
-973.191288104,12201.3223372,4453.02196074,-1341.50875589,-3323.1606127,-1877.39896458,904.439001073,-5401.01706935,-6018.28056636,3096.40290175,high_expectations_asian_father
10626.1720475,-4568.0064748,25733.094677,11807.6736753,9271.12596084,6709.38689838,-2985.15219731,-1546.57944894,2678.81283069,146.759965376,socially_awkward_penguin
35694.9153698,-2767.68750881,-3146.6729366,4751.65536472,8601.79518949,-1072.05506237,-979.794868721,-6727.1288359,-1551.10339126,-3404.99120893,bad_joke_eel
-3885.00068525,14425.017744,2716.16509213,-7373.78686567,10041.0623226,-6391.54014824,303.187394004,-901.82309483,6018.55422196,454.519331054,bad_luck_brian
-12274.4250029,-232.700812144,-2292.67053999,-9531.76667608,8513.09641376,-6893.27502952,-6843.70284602,-5345.72645659,1965.28706554,-5714.5821549,sheltered_college_freshman
-18803.7344174,-13272.5829755,2950.29305392,-4681.21028845,-2276.42779362,2778.61736732,-3191.86684943,1769.90251385,-5777.76296365,-7609.94462204,first_day_on_the_internet_kid
-7113.56147705,5261.60274783,25784.3675702,9494.01533161,2747.78841009,-2591.36277593,319.89579994,4686.72207727,3731.48008005,2337.19273307,socially_awkward_penguin
-19216.5885248,-11253.7377119,-7962.69423534,16080.5773859,1533.46996911,-1962.88988364,7452.33745169,-7634.95758854,678.263440924,1700.44988591,advice_god
31846.7787855,-9097.06583627,-1652.10690791,4491.21985483,7103.17790529,3079.67576546,-1508.62581763,-2630.63350446,-4395.03222795,-6222.08244717,bad_joke_eel
-11685.6364397,837.437150623,-2571.60871211,-8634.64677946,8717.19632167,-9171.49730913,-7933.09172472,-7480.45898598,4052.43901384,-4507.79386948,sheltered_college_freshman
-11348.0648163,1408.77632416,-3085.77093756,-9010.48819316,9242.94423073,-9126.2596111,-7975.73147246,-7952.12507023,4236.41077997,-3986.67442976,sheltered_college_freshman
15680.2719267,666.240105352,-13349.325809,7302.45976888,-7858.39765611,-16484.6682312,1038.27073895,15629.2313364,4127.49814868,-1665.39346482,paranoid_parrot
560.948747766,13669.5737598,-6466.20564157,-978.981163136,-6312.50139932,2726.8207281,-5136.76261027,-971.579093657,903.323120341,625.876679214,good_guy_greg
261.032732442,11731.6766212,-6082.31184353,-1713.75557769,-3571.48539554,2351.38759801,-2252.32638214,605.955321271,-2982.57896045,-2498.3203218,good_guy_greg
-3922.04539525,10764.7181871,608.19058225,-2810.6251346,-3405.38880302,300.33536992,-2337.28400026,-1886.73462758,731.995286289,-4482.59424283,confession_bear
-4787.31841315,4155.56373145,-955.566513153,-4591.15740101,-2469.16769186,-3535.63498649,-6723.03685649,-5729.05104312,-4626.62426833,-6777.44101372,sheltered_college_freshman
-4174.43820635,8164.47724124,29535.3134438,14802.3963944,1287.51997366,-1444.63909849,-2626.98712993,5509.74435146,2331.44197748,717.576574632,socially_awkward_penguin
-15228.5221523,-3371.70040957,-3886.84368382,-4486.92074651,9761.54847632,4709.06590113,4582.36775686,7397.37830902,-3225.34776693,8147.27476322,college_liberal
-2613.53374361,11858.0244639,27123.6033317,13402.4953383,2314.31289182,-1773.75407235,-1381.06604977,4199.2498311,6083.93950111,795.23139018,socially_awkward_penguin
-3334.65752406,14315.9690574,3557.68831149,-8448.49181504,11304.6071469,-9321.0877039,3976.14615017,884.363654187,4275.29493226,-134.117011451,bad_luck_brian
-173.691346695,-14905.6096742,1486.08721194,-2301.89254701,-6073.37607987,-280.430658405,-8964.73040036,2512.6092183,1047.49460021,5005.14969233,evil_toddler
531.580568132,12339.3475752,-6033.95522852,-1113.60558145,-4471.27064309,2266.47312918,-2002.52018456,190.359090235,-3032.66621638,-3022.80228219,good_guy_greg
-4546.40762379,7608.17049859,27206.4707552,11896.6603904,2312.22060863,-319.823799648,-414.982154957,5359.62202717,2882.61882121,-2483.1542241,socially_awkward_penguin
32998.3137277,-3918.38182477,-5720.926601,6256.10807564,9622.61131736,5510.47722659,-3591.0918553,3990.59573468,-1230.32262775,-3243.59305354,unpopular_opinion_puffin
-18907.7593435,-10158.1214026,-8811.78807194,16998.9438334,2481.12391218,-3709.13551257,9796.14998602,-10083.4546655,1209.95596963,2680.26390773,advice_god
1012.93332564,11053.9554733,-10034.4957642,2968.65345532,-6490.42499523,-10726.1604812,7176.40509334,5669.53568356,-229.925226893,-3917.20849665,paranoid_parrot
-18011.2834731,-11357.734972,-1289.12181591,1936.92700146,-1860.35469557,2957.20103842,-4421.34808821,1634.05249956,-1405.78326905,-4486.27089201,minor_mistake_marvin
-18757.1881407,-13544.4589802,3090.34854766,-4558.44807307,-1900.26597753,2604.04366615,-3471.73859395,2067.55888563,-6519.92507131,-7078.3555391,first_day_on_the_internet_kid
15903.4124733,1544.20775302,-13980.9554963,5480.65426193,-6078.48354247,-16148.6934947,2441.33136056,13131.6880458,1595.49761508,299.556625415,paranoid_parrot
-5097.59670784,7897.43178713,29668.872469,14174.0500122,1249.3785908,-1309.93055537,-1821.72369724,5953.36730102,3712.56953457,-1070.36501583,socially_awkward_penguin
898.171225697,-13629.5862186,1192.04780019,-2702.91214793,-5943.87826728,-800.708796511,-8172.78861687,1331.06720584,2048.52881346,5502.46360871,evil_toddler
-18222.5505893,-12330.0958302,2618.65465269,-4250.66950766,-981.876400825,1776.30529516,-3145.86987515,802.503928484,-5552.00158933,-6810.17800004,first_day_on_the_internet_kid
1438.13653678,16895.2577153,-7637.14274574,-1025.05128505,-6356.12161058,885.247264218,-4220.43959373,-4342.17874183,4133.43042757,1679.56854038,good_guy_greg
-2930.54521771,8344.6095996,-5930.84288815,-354.680560372,-5034.48927061,15279.4033296,4487.11842241,3009.72868403,11532.8721832,-5689.02366612,business_cat
-17880.6257553,-11607.4621654,2298.15727537,-3745.59035763,-348.052599257,1610.13615865,-3143.5043155,1330.43519481,-5814.25131908,-6250.61057958,first_day_on_the_internet_kid
-4510.87010656,7852.26968868,2007.23133526,-2740.3382174,-4955.23217764,-485.146162255,-958.584465651,-2125.03477783,-1596.69460787,-4460.55388761,confession_bear
-2463.65738811,14454.7331856,4600.56431888,-9507.08759978,9826.76419067,-9273.28422231,5540.9084985,-1073.60647846,5914.95774353,2538.2887625,bad_luck_brian
27564.9995904,-4595.16712177,-5536.96782974,6629.83441139,10312.7627173,8652.44367975,-7969.10601359,5061.13954065,-6717.57718179,-5447.64247668,unpopular_opinion_puffin
-18094.3805664,-12483.3591594,2727.78653275,-4325.33041079,-870.883123916,1231.12227007,-2759.66496159,1135.09214183,-5176.81989341,-6678.65374239,first_day_on_the_internet_kid
21211.8076604,-18442.5652841,10092.0829726,-13503.0823792,-7152.00592688,-487.521141308,15602.9162013,-1940.51672469,3666.53844659,-5018.13337964,sudden_clarity_clarence
6219.40423387,20970.4286012,3051.46844972,1467.85955007,-6297.1862022,-1579.9388964,3846.55073616,-8296.16253349,-8289.73071991,3160.10676458,high_expectations_asian_father
-3647.80665584,11226.0341004,-2525.1832098,-4.7891168884,-3163.27568292,1186.34072431,-3739.77165131,-1848.47102928,1832.92217132,-3777.84430374,confession_bear
-10976.3297987,1747.43064741,-3258.49637377,-8976.39479078,9311.29784367,-8720.64233351,-7100.23711083,-7013.59837209,3683.405458,-5480.77253863,sheltered_college_freshman
-5995.76725445,8848.31164971,865.764817896,-3692.89587241,-2652.38184289,249.642690535,-5048.96863793,-1723.45266531,723.213365143,659.430568339,confession_bear
10742.9653264,-16771.3856734,4949.81210089,-3391.62263373,-6502.96373085,-552.384901552,-8550.44558086,-1690.86359667,1255.16727395,13578.8863671,lazy_college_senior
1230.70410293,15923.7786155,3553.53707827,-1188.95167183,-3982.5063609,2186.96822612,-644.248517865,-5609.44250126,-7676.15463284,6774.83213892,high_expectations_asian_father
30505.7952021,-2962.64884502,-5151.2408839,4916.68809685,9339.93065747,6552.33628309,-3912.68000516,3428.34896916,-4302.70837469,-1439.01071837,unpopular_opinion_puffin
16145.8848106,456.956157121,-14617.2362941,6523.0077745,-5949.7718811,-16561.7966482,3564.89328738,17229.9340399,-641.006150177,-2795.0918172,paranoid_parrot
10672.6252986,18081.1208868,7075.21924218,-2034.01881274,-4466.67439366,-3058.75982263,-685.715345359,-4624.13192261,1327.04221289,5317.13111597,bad_luck_brian
-18739.3916074,-9112.7167629,-9384.53740908,18978.9686343,2514.08818802,-3179.44905902,10847.6875448,-10622.9233794,3427.15203823,2868.35153436,advice_god
-3365.54758473,13182.8473048,3165.53174365,-8703.42278373,12671.8803435,-6738.93776163,4054.69336818,1468.52354863,3848.28077439,-2646.27834699,bad_luck_brian
-18255.3881784,-11237.7944091,-597.34057024,-1489.73503586,43.6043537419,3031.6281184,-2064.43855968,3950.1299592,-1950.92054172,-743.646029457,minor_mistake_marvin
-12260.2974272,-34.9651555713,-2522.96545244,-8963.97053916,8711.54916658,-6978.88815427,-7221.73883796,-4961.5929111,1372.45382402,-5078.98525839,sheltered_college_freshman
-18783.1182879,-12616.3074467,455.789445838,-1603.69462841,-456.046828609,3668.45159593,-2292.88831606,4787.97050851,-3245.68373259,-1746.27865417,minor_mistake_marvin
-2190.98399372,15275.6894897,4491.63883292,-9247.60549332,9072.44246438,-8193.19214863,3467.33146512,-971.072835804,6366.8277089,4136.08736258,bad_luck_brian
15821.3680892,-12814.1792005,5609.36884525,-5943.5529336,-8030.36619306,-3502.94882881,-7355.90462357,-6565.20183074,5527.97828341,15195.8533717,lazy_college_senior
-4171.34551572,8193.41257827,27743.8757457,13251.6503538,1690.58075358,-647.691977564,-1778.00505201,5076.41737957,2358.60856681,-149.120842437,socially_awkward_penguin
210.148713158,12507.587342,-6008.89992414,-988.658521794,-4327.11737129,2106.38015465,-3215.90986772,-372.441839132,-2326.50585907,-263.637538162,good_guy_greg
7830.44915092,20722.0656644,2735.72768327,1307.92588323,-7161.28589091,864.950407678,4109.64303057,-7750.18515067,-7247.85284378,3161.73637172,high_expectations_asian_father
-9151.89850718,-2318.22485304,-3007.32016223,2784.34276673,-8560.32728185,-4167.25761628,-7570.55887176,-4238.69267569,-2624.63257115,-389.316804075,religion_pigeon
-10445.0448615,-4122.13328037,-4239.82853955,-4000.06683974,646.610051994,-3457.7007268,-1620.25244924,-0.1726262134,3979.40945373,8922.62560755,overly_attached_girlfriend
-14197.2958798,-3573.3791964,-2108.7662455,1732.39865685,-1120.99499368,1609.36668399,-855.427626183,1628.47491807,4133.55177418,-199.127456273,overly_attached_girlfriend
-18446.1252321,-13127.9495498,2898.07078724,-4475.46330855,-1660.19230022,2011.46253929,-3030.5022646,1337.8849201,-5640.04126333,-7094.41027531,first_day_on_the_internet_kid
32244.5831122,-4672.79058614,-1452.79371613,3591.28993659,6315.85596362,108.50801598,-1551.67624363,-5518.98617642,-1950.90944545,-1982.95024191,bad_joke_eel
-3993.79565682,7880.51982467,-7384.15771913,341.626402094,-6107.70609007,16329.7384098,61.3925812937,1789.53429588,13930.804807,-6523.52950938,business_cat
