0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,label
-10100.2308727,4110.09919425,23686.6048365,10080.6264699,5266.49015283,-6417.43021055,-972.175456601,7490.05189404,6069.42998595,164.378048982,-1254.19936846,28.0774897557,-2236.10645776,-459.273081467,-1803.81256084,1961.24723965,1264.97883094,-119.450113304,-1639.36472285,-2095.50022667,-2530.52942665,3074.84955517,-108.527074545,469.428807775,-1949.6745585,1447.16118931,socially_awkward_penguin
-19590.7800651,-11842.4781104,-8516.30665769,17341.7198568,2060.50518436,-3700.76165929,8119.18154767,-10666.3438935,1863.52909451,1516.10944898,-2197.15733099,1803.14797873,-3850.82168193,-2330.81151318,1633.725042,-282.642850103,-30.5960110464,-211.055121737,-901.257554177,-493.436722198,-877.30305474,-74.3633749586,99.7353520252,1165.73844481,-252.263317483,1101.26773161,advice_god
18747.6787259,-19301.6311339,8341.36108746,-10393.6632576,-5730.64341395,-642.136845643,14630.9696348,-470.401434406,1352.05319988,-4023.89508819,50.3027111667,1827.3493557,3318.17559539,900.93077874,727.554251202,-1401.1711263,169.830628878,8530.36003093,-3528.67102196,3240.52976332,4625.12811249,2230.15739071,1266.95481155,4989.85799364,-1044.38450207,-5576.21101274,sudden_clarity_clarence
-8925.74070945,-3685.64652794,-1171.80279957,3093.0348823,-9755.73117229,-5520.13894578,-7281.30577008,-1797.53121249,-4464.35684558,-620.462904574,8867.07662143,8516.91974621,18100.360945,5642.56253654,-661.66134013,11448.6673261,3109.44908538,-2382.48407732,-2633.60624441,2179.486935,206.297809705,-819.626815357,-224.692157677,2309.63055798,-300.967408473,1276.59462715,religion_pigeon
-6409.71820003,-4199.83609793,-5040.38419336,-7896.49312515,-12096.0410944,-5299.95817071,7132.04591001,5658.78324386,-2546.62493659,-1319.48742263,2434.3059949,5326.02526186,777.896786676,-7623.61913354,-2774.89217215,-1042.55447694,2106.78982701,-2046.62355639,827.22999834,-4899.16633972,1372.08616462,3607.92505275,1686.21824965,-5767.7635677,-3463.64182272,-2792.10184842,paranoid_parrot
-17734.4658107,-10324.6033402,-477.077659818,-1318.44807603,526.03275496,2595.44292909,-1614.91583794,3977.70551986,-2096.55661703,-23.0009929277,1735.93048553,-714.62792492,-1317.6226359,-507.843850679,-5152.97884376,2065.28537995,-384.258281953,5325.11100552,6896.78586009,-134.229084054,-3089.90427721,1284.55759829,-1712.4521387,-1055.64478642,2367.18556809,528.315646157,minor_mistake_marvin
24385.4898345,-2257.39833717,-3938.53519333,3472.33331901,11189.9814049,9516.63046609,-2688.72247759,5246.80744755,-7548.57088143,-6920.20245661,-835.621015091,12150.9917175,-6557.08068329,-1564.78272806,3931.06801541,4495.45021952,-445.534345667,1009.72518007,1771.12995056,3119.44097559,5285.6641009,10338.9741043,-549.430199345,1355.20753084,-1083.90689488,859.158959432,unpopular_opinion_puffin
-4613.20790999,5932.9328738,-5238.50370279,-1028.10023809,-7143.12727467,-9398.79928934,1105.24243767,3066.986253,1174.35492607,2155.7967466,-1968.98718646,3447.3629153,-2774.30094284,-1832.74116387,-3389.02405472,5076.99923232,1659.71205784,-833.611532232,-5854.46201049,-6723.1250004,-219.553972771,6808.97691593,4923.44215279,-5211.26573995,-2446.16838688,-2211.92220418,paranoid_parrot
-9458.22683615,-7548.00335154,1543.61456337,-5422.74279568,-1772.08393121,1691.91806328,-1908.83101607,3300.13782779,-3229.22872974,361.625043334,1675.33228008,3354.84029499,-3375.81235488,1479.07737549,-727.878839569,-536.905623093,-2444.72921421,2562.20782976,1961.29795651,-2469.87344791,63.2827963322,681.890259384,-969.412838722,-1351.77486846,2055.83172682,3159.53370868,minor_mistake_marvin
-11483.3093705,197.169263794,-2674.15596478,-9589.71858022,9402.58105344,-8748.291116,-6169.35477906,-6199.13631948,2283.33979816,-5946.67121867,10698.4017712,-2962.66877134,-2119.80354407,-2156.5045388,2950.62932744,-2185.88494942,923.881280736,2193.54670015,-473.523222206,2701.25697981,-41.2897019666,2804.68344194,359.05134864,1242.20626832,-1148.17586286,1170.43241401,sheltered_college_freshman
-3860.4444643,10680.093589,-242.929906913,-2174.78821169,-2980.33637505,610.394489885,-3253.31589911,-996.301100944,-391.877144924,-6910.40710861,-7598.10731048,-5870.48458901,-957.685467798,-7364.10452374,654.782871889,7349.89682479,-4020.3202905,-1031.39787204,-551.525193789,1771.34756629,387.142420808,-3364.26790034,2653.4160973,2539.50598416,-70.9112456591,1670.81607096,confession_bear
-18300.9451758,-12586.5550156,2809.21707518,-4519.69491306,-1379.2653779,1694.48538918,-2594.29336745,1040.50865944,-5781.07330288,-6998.93216229,-7947.53889341,-198.248433114,-1797.95841398,6787.74501956,-1073.07860643,-5127.26440718,577.001025979,-6253.49234298,-1129.00874747,-2007.21145443,-77.2108203031,-1681.32367327,-1463.10785515,1565.90362619,-2031.00991834,2132.55964732,first_day_on_the_internet_kid
33153.680804,-3959.7078193,-1727.26962712,3283.63883664,9349.82204118,11.5092286258,2336.66668866,-4861.72428143,-3799.83172618,-6169.66012952,-1083.97834384,-3750.92349986,9333.69019252,-991.650397297,-7832.32048548,-2899.326049,-1004.19416846,3511.04649395,-1997.91913631,1366.03369951,-1321.50562792,2597.97439698,674.923108958,-139.589475394,-264.257612696,-72.6772263335,bad_joke_eel
35221.7228721,-2371.05935966,-3462.06584968,5141.51051664,9256.15069649,-281.288228985,-1578.66446642,-6789.68487234,-1511.39390954,-2576.9717507,-3181.87172281,-6537.25749245,7516.15060942,1203.41539795,-3835.62722064,-1598.00975956,617.984072689,1559.17353635,-780.580430705,228.43821212,-4038.37044834,2543.53346212,1051.69245186,-1525.72716868,-1775.83176368,-1988.59163179,bad_joke_eel
-17654.6216596,-9887.2424163,-1454.00680641,2254.18348718,-1462.25990616,2285.95314024,-3390.84390833,820.264705948,-963.209312332,-3705.2883858,-1911.37870602,-4082.58746075,110.506728247,-49.1587579195,-3493.67177101,4556.94270523,-1502.07933499,6740.25245034,3971.20731441,1100.10336713,2391.36008854,351.215077536,4329.00176787,68.7126804469,2419.26240131,-6118.36534108,minor_mistake_marvin
15183.7601976,-454.938223131,-13307.2584467,7392.5626171,-8170.73323421,-16570.7765455,1757.4536927,13842.3229334,3553.32569106,-3761.6509059,1237.53860455,-3389.17593848,-2586.90677996,1204.73425176,668.592137225,-1689.30465782,1392.35068249,-891.795008209,-399.15433914,688.001179109,358.959587785,-554.653663037,-3261.00382592,5656.4786503,2718.89384967,-919.385933248,paranoid_parrot
-2763.6964005,11009.3135031,243.898819073,-1261.07854957,-3678.12951782,6556.14910112,3318.31841069,908.496259253,-7329.38693637,1668.47483722,3878.32374887,75.8823131233,-2622.4253473,-6255.28297766,637.888067736,-374.629075514,7683.81614099,-227.556162153,-3865.21298658,1319.75992123,-3424.9044615,-1566.59014576,-1615.87065216,911.356362628,3147.32209896,608.365235088,philosoraptor
7658.41437243,20507.7857589,2497.01865896,1350.4752422,-7569.03925954,1115.68779219,3326.52623462,-7489.96865029,-8355.60149642,3949.96127735,4560.60491493,-4879.15800722,-4039.21414949,7573.08864305,-799.594328423,-715.295195281,-2566.9763797,-2579.88792006,7844.58648666,-3104.34868884,-1302.65748459,-851.961498812,-2080.26092142,3165.03581655,-1547.23461248,1945.49631256,high_expectations_asian_father
-15134.1101136,-6655.91594754,-1391.60281675,-1497.40239946,-978.837033131,-963.085664388,-2752.66538136,2174.29610158,-1391.31714764,1375.99789088,1321.9675884,-911.336514473,2413.97762756,1923.42211624,5321.32188287,-1222.78125559,9011.94582735,9264.90053599,944.692189215,2759.62170403,736.125293632,-6575.10453536,-6466.06919006,-6939.68439998,-373.122477756,5543.81567667,overly_attached_girlfriend
14464.0553807,-1149.73007214,-12903.1842232,6739.3746417,-8386.32020803,-15583.3979937,1533.27163329,16276.8252229,1615.3725625,-2841.58247974,960.087663574,-1783.75321758,-5000.04488689,2370.34602831,-1109.22458991,-49.6226020473,-3936.68775684,-660.751084717,-1571.67588658,8051.21291335,-545.974169405,789.812027906,-1413.30398333,-3616.3959387,-3933.56870559,-575.434957745,paranoid_parrot
-1332.72483597,12869.9586133,-813.344057592,-1346.59433304,-2988.70617462,5264.24989581,3408.86538,-796.843302586,-4578.54625894,2569.54078957,1277.73449345,-1208.51516316,-1290.00032131,-2375.71946393,1244.60244823,-1059.99722993,6733.1493971,626.596615175,-6303.33190178,1722.19440385,-5830.52083163,918.027439405,2721.7550095,2576.5977057,1379.47437752,-1829.99084649,philosoraptor
-19293.5530539,-11711.4450197,-8070.64890391,17445.5994345,2336.70003933,-3289.86989471,8120.65732548,-8242.94703482,67.1260331379,372.8457527,-904.280074912,2915.86181528,-1396.71657901,-2313.30978441,359.038833812,-378.107052492,-2.29601435699,22.1395907568,-401.909288662,879.61884374,814.856195003,677.403339241,-975.219575553,1944.66947278,2020.19450514,743.60993973,advice_god
36394.7655339,-3856.83216815,-2782.29083198,4640.87741955,8750.26549472,-333.244282592,1348.14757689,-5037.75280029,-1584.55959526,-3555.40787181,-1625.79747459,-4853.26524517,8586.23627636,1261.26059584,-5003.42116786,-4039.1518037,-666.490682139,2608.21511364,-1339.12811172,1282.87365452,-3727.16943365,-1918.47637517,1214.05272836,-3312.34181758,-3456.85159405,-1458.6392475,bad_joke_eel
15207.4462103,1218.03808119,-13351.2622108,6922.65530802,-7857.91515506,-16978.4332228,1974.47127325,14059.1731598,5260.93331708,-1386.72212112,854.143478384,-4247.20723455,-2797.01418289,2389.90722727,-552.175449223,-457.055282718,927.084110562,-92.2521520014,-1590.26346103,2609.74056448,3191.2668741,-2226.15335154,-1598.91700557,3681.41471029,-903.063784537,-2977.75236587,paranoid_parrot
-303.715718565,14995.9348845,1325.9078834,-4528.32054787,-4497.69491531,-483.23718871,-809.386928527,-2951.12859071,156.870877057,150.158389054,-9284.0173348,-2583.53780755,112.526190617,-6468.38981918,611.042171303,5123.16403369,-942.282979021,1358.2080891,-4313.64404088,2240.00077967,3610.79442338,43.6527746139,3521.09021293,-2485.36541922,-4584.08073172,228.107458064,confession_bear
-18310.700215,-12957.6397522,3143.91126703,-4043.27229424,-1241.01624204,1674.45562014,-2880.37933148,1466.88445633,-5258.69643563,-6262.51413579,-5752.47025877,340.246208397,-1740.88242271,6912.95944689,-1744.1345459,-4134.7885408,-916.730592715,-5392.23580191,-2000.71990386,-385.00680421,-495.81235926,-2116.90035168,-608.829047357,219.397126158,-2824.60026908,959.270755815,first_day_on_the_internet_kid
-2419.76833577,13154.0579337,-5734.46128207,-2553.32210896,-3747.68541506,1321.03794027,-4976.49522595,-2870.04802593,3572.68110484,2048.9634161,-3925.50512374,3205.44558356,1357.87757561,423.044255842,6277.06911868,1785.85081285,-3505.44135668,1085.74124853,-2313.20696297,-2661.21770464,-3634.43684039,2237.29327164,-114.984515187,-582.8170768,-2659.33336546,1263.06515799,good_guy_greg
5969.0425083,19834.2753126,4266.74079304,21.518663431,-8068.88613979,977.0641764,5127.67508068,-6790.19392908,-11313.3182639,3157.71857278,5653.41198137,-704.594568942,-3415.62525438,1882.6759989,-2493.5981164,132.356836379,307.489644602,-366.138148934,7018.5559524,-621.323375186,2846.01951522,-2547.89830309,-3066.96272687,1568.80603098,-1043.52714708,-21.866351206,high_expectations_asian_father
17193.700606,5175.97278297,-7546.3809105,2675.52715852,-4035.87527946,-1968.90830785,-8398.99383528,1061.59622673,4684.33632641,2527.50734793,-2814.02533886,-907.853575743,-1712.1973291,5217.86703347,3677.39806372,-1045.14100149,-7012.0407688,1678.42089783,1432.65794038,6798.28709071,-8236.9170342,-5174.23994267,3239.3837422,1183.00777918,-564.499281291,-3003.32023817,good_guy_greg
4651.22867837,18154.7729641,-1687.61467758,5322.20604074,-5672.94294973,1907.48300391,1821.78767041,-6497.65315833,-7446.56911369,4916.34456095,2616.07245576,-4084.59820856,-3705.1444494,7605.07952156,-1112.99832657,1267.13932894,-1912.35286487,-470.793801565,5280.29939796,1258.51852863,4873.73302612,-34.281179077,758.986120015,-41.7350669425,-999.508124147,-2324.54067045,high_expectations_asian_father
-1918.41046732,11322.1390153,-45.3874835372,-1195.07306677,-3042.09239596,5845.93591678,3960.27404931,352.28142492,-5094.75357875,358.431518116,4346.82715181,-2117.70167477,-2566.31509791,-2268.91570284,1514.7258441,711.158382629,4459.63719663,-1277.20630029,-4212.5324585,189.699630889,-8659.08794074,-409.401046179,1141.45768436,783.974309165,2334.51444849,654.589718693,philosoraptor
-10568.4969327,-8635.03920688,-6.30686415835,-7570.99510562,-342.367338908,-1622.06173944,1410.54434948,1271.12520439,879.339855751,5663.03342387,496.360602198,623.69284186,-1027.60487749,4198.82651405,6454.31549998,-130.702977536,8367.02616938,4407.79292791,3154.57332822,-5153.20367288,-1471.2014745,-6608.57224981,-1872.4948986,-7672.09786872,-4832.15911797,-518.084224191,overly_attached_girlfriend
2003.04863342,7848.60251387,-7442.33909794,4857.13999603,-7614.65722337,-9288.47858736,2369.09538246,5970.90179702,-307.962753444,-4302.48252217,3956.81111102,-163.730455509,402.280769867,-183.464533346,-290.269193028,474.092969207,-2574.51970605,-2460.53290815,1011.8879527,-3806.49742316,-6496.73120532,2614.38859804,6405.57220927,-5546.9719026,-496.444245712,-3799.99305835,paranoid_parrot
-1075.86880636,11709.6613553,5012.31011462,-1818.28271773,-3728.73267213,-1184.4539919,1897.88017335,-4735.47077452,-6113.79048007,806.115983371,1344.25048862,-393.952116447,-7589.8561284,3836.17544909,-5821.98934922,5926.09309741,-2758.30994519,-688.24221662,-1393.46441373,-1774.03410917,-1715.96753994,4732.35207425,9593.99465361,1483.55203342,-292.037940442,2154.48579906,high_expectations_asian_father
31135.8772891,-3391.96580696,-1810.12857894,4137.95877983,9559.28235043,1556.20891156,1360.69260775,-3250.70018713,-4762.75253688,-4985.61949018,-807.20630593,-3122.23891385,6492.6214841,725.716208204,-7536.49835946,-1073.6965098,-3413.5785933,3428.46826435,-3251.16392517,3033.86658875,1393.223577,5047.50392096,-3700.02623483,-4908.46725235,807.650984846,4095.3230328,bad_joke_eel
-2121.87421778,10636.8438149,134.002404212,-2081.09375693,-4095.42362092,5570.85935405,4155.2874171,885.182310578,-6490.64067902,370.748368884,3362.2664743,-769.460012307,-1319.9707248,-4992.5499902,1442.33249341,-1856.58228602,6500.9186909,-1038.22165063,-4640.16574906,-26.7160365261,-6733.78895501,-897.819302094,1270.14490509,1663.70055756,2997.35427777,45.1963861339,philosoraptor
-9693.13134836,-4051.77667202,-670.821211982,3302.55667927,-8821.85372307,-4741.13820102,-7068.78449357,-1942.01052707,-3759.11510862,-2125.63102592,7968.89248516,7748.00562007,15726.4602179,5607.5833937,-1639.96660867,11863.8493424,2177.05571489,-2708.00928853,-2435.9537233,644.522460098,416.537911374,-568.990526795,1032.12388753,2012.38807657,-334.868485397,451.017187369,religion_pigeon
-1914.76856575,12499.3271041,-62.3728576717,-2611.18380083,-4015.7859649,1081.44577941,-764.395347342,-964.010912736,-880.689743892,-6068.43915793,-7659.22487962,-3844.40617104,1243.50702627,-6346.56053101,1459.23725448,4620.0220473,-2879.69555058,3287.02347251,-1771.37329023,6313.48259694,2347.58538643,-2568.95168653,-1560.34389623,-429.550749731,-2968.90834522,-308.615576413,confession_bear
-14882.4204681,-6774.12500111,-4216.13439967,4315.45219385,-1828.99376442,3685.9308974,562.682814157,678.778164476,1178.56160044,425.975122862,-827.266230105,-1126.50679145,1801.68566041,2549.03397422,1100.25263626,1414.75983489,6686.83022411,7003.02875324,8612.32591482,-1581.01049848,1133.01769561,403.602557921,-3860.62433446,-4946.25306598,-1157.69278222,1835.23777024,overly_attached_girlfriend
-11267.4467308,1370.9650236,-3366.26109181,-9634.84009472,9415.99120238,-9365.29963686,-7888.25889737,-8223.99924774,4311.08989541,-4595.3102946,10596.2935856,-5221.27266596,-3302.41706282,-1083.0595967,3977.25263031,-2175.4574726,1299.82917238,1370.09630523,-1165.20220204,1480.50366744,893.385427379,2684.38691741,-248.709165431,2085.56128085,-1738.52422038,767.116235304,sheltered_college_freshman
-17931.5546972,-12060.5490573,2714.05645007,-4276.21945396,-1375.29148027,1672.62724768,-3200.37059865,976.529469813,-4922.28080971,-6201.78624191,-8779.05652121,-3.6668228641,-771.752729661,7397.86884689,-1831.35224064,-5144.41406154,682.121223945,-5304.069478,-2045.60186254,-360.292859872,-312.480000142,-154.223739938,-666.226114422,2340.80445302,-2366.16660226,1660.32698744,first_day_on_the_internet_kid
-19465.0842645,-11251.7593011,-7535.31651491,15509.1619449,1242.74305165,-1701.2355125,7462.19700064,-7158.8529304,1777.75194714,2981.80735109,-749.598082988,3629.45871363,-2647.84496558,-2035.70450855,-765.271170119,-334.717061916,-2109.88459429,-1098.92226887,-1192.27903678,1989.71652769,2887.59093627,-2767.33132696,-1184.42867334,-1395.11978552,-781.025349703,-233.11817401,advice_god
-14852.7002874,-1610.68985814,-5167.02814905,-4249.02595259,10749.2210555,4930.22756245,4625.0570867,7180.67418466,-1653.71254793,10192.0959053,859.159245483,-4573.11402843,4588.09288346,1310.27802164,2598.3248772,1364.73620933,-4602.77167854,-2517.2679021,-807.323392047,893.148384748,1008.1549762,266.534272756,-425.676502407,-695.758521245,-91.8800174524,-144.845235728,college_liberal
23903.4413482,-1593.62646872,1863.41784052,-366.821202692,2520.60199704,-3874.69782735,1587.26773684,-2368.77963034,-2936.84126625,4627.31688693,-89.0015835828,-1351.49628278,3869.4916541,-722.62143852,-8193.62364031,-6285.85027617,3121.63562897,-2011.41065365,-2161.47600548,-1537.68356398,4136.02872298,852.402155824,14540.9911774,-2338.05239196,4116.52701563,12124.4155719,bad_joke_eel
-2104.56724595,12006.7416349,-284.565235031,-1752.23771516,-3482.57324625,6098.18823251,3803.88850397,445.366465677,-6363.79710658,1446.25229214,2075.07906897,470.728979596,-1872.55014823,-4435.41552398,1122.18938297,-1087.11041534,8079.08128659,757.470738636,-4988.32857698,2648.91158119,-3563.24566033,-99.9250694385,400.19195008,760.550020572,792.87844682,-3100.77035805,philosoraptor
620.107740845,11858.1643448,-5904.19142913,-3488.72965733,-3714.15067862,1454.37263924,0.134806136842,-324.5555605,-1305.23986781,-2632.51756318,-2284.48609138,8479.25083834,7409.96801458,-1590.54396872,5806.86384861,-8631.40837359,-4952.34207805,5333.37245884,-141.515345769,975.428292301,-1390.29667049,3655.4662376,526.028526923,1151.86557876,618.871613397,-693.573293067,good_guy_greg
-6992.26674786,811.365647925,-258.261422349,-3369.65179136,-1585.31167185,-4092.13586479,-6669.65604152,-4651.62242294,-4070.7923459,-7552.5213256,3060.50443393,-193.941990299,392.85111915,-2284.14030678,1251.51361094,-5163.51175215,-2797.52619375,-9632.49771558,-67.7999317941,-413.183249179,2186.62623927,-5175.41237876,1052.29067187,-7425.668172,9495.93251881,-5033.62391595,sheltered_college_freshman
-8.86809129934,11451.0233302,-9991.70194477,4216.34639131,-7735.1947535,-9932.26790605,2984.28690536,5725.83989656,-2291.612262,-527.841274269,-1477.06888754,420.794404203,1224.81944092,-3166.44302785,-2145.46018375,-1203.98063064,2850.29617303,-2032.70454309,-1467.48055328,-4594.47184718,5628.99408908,6713.84575767,13.2196444155,-4828.13535916,-370.208866489,-5212.09732579,paranoid_parrot
17765.8961013,4218.35965196,-6931.47487964,2210.24570218,-5150.00152056,-856.043043025,-7183.50999993,2786.46706409,253.020407851,223.731597052,-5111.69799654,-25.0916732667,941.023762066,2585.94051629,3428.08597595,-2938.61020009,-4010.01258243,4314.17155136,2619.21458813,7493.68763434,-7977.25884884,-1447.91577504,2714.11634035,6177.27092889,2774.03279346,-1489.75455752,good_guy_greg
20339.3075098,-17756.5630575,9977.85278418,-13281.7551475,-7426.29434413,938.324945907,16510.0850163,-1497.31024636,3448.09342189,-6249.39121685,2316.47531055,1505.24565442,403.169169085,-1466.43278514,7113.67291376,2349.5436285,-778.228204907,-894.616242896,2399.27388748,-1166.73724396,-3281.35641313,-164.247390773,-129.087909746,3872.92365997,1316.24512554,636.925389641,sudden_clarity_clarence
-2450.69785497,12409.4330404,36.7457323631,-1924.51130091,-4452.01752576,1520.33376016,-2423.72226518,-1521.07270668,-1523.4737349,-5558.51613019,-7358.35062998,-5366.00709943,331.492439793,-8154.20678983,2539.83305906,6092.53432352,-2051.08744649,1167.68487627,657.428258631,3219.20445833,3091.29949734,-3752.22041942,-2855.87673897,-359.071607539,-1410.35878108,2112.23170246,confession_bear
-19636.0410614,-12519.3191673,-8266.09104357,17617.4330167,1339.8389817,-3116.40629298,8964.70051849,-10128.7217102,1762.71800667,1160.51336206,-1560.7931576,2885.17918798,-2550.05466734,-2330.34491939,1430.1506353,53.8103061247,-1077.76895053,-1035.68096869,227.148591551,-101.033536502,-1760.31101371,-85.6499359284,138.745132393,1605.52760166,518.43814964,1313.98822818,advice_god
-4880.19123891,9899.800775,-893.903123254,-211.991679886,-1326.12860812,5012.31895509,1153.88250493,1997.7311042,-1957.45672586,849.507985758,2287.04698699,-1271.73777608,-4704.81710865,-491.442753803,-143.526799726,3700.07469736,-1439.31006318,-56.0668602134,-4710.95857488,4119.80307999,-4580.81112053,517.419174907,268.815712746,-1934.62229931,-1132.42791089,1357.19416683,philosoraptor
-18539.4069559,-11962.5201718,-49.1892152596,-1299.32875922,399.776272586,3462.7305725,-1813.61893027,4583.40948565,-3505.1196865,-1330.90917575,1682.13802963,61.9064853611,-2517.31176519,-1135.27231131,-5490.30712833,2109.6685348,1157.2578954,6652.82279712,7360.18187372,-161.982444532,-2471.69578001,1926.36997738,-1372.35920663,-871.83037346,3261.03485777,1197.48476387,minor_mistake_marvin
-5152.77129511,6487.7054962,27098.5734057,12167.9138502,1168.93904298,306.75359524,-542.115895234,5510.35107436,2535.26601173,-3589.7199808,2132.88044917,-1853.88025021,971.776767227,-1930.44753158,2006.29806714,-3011.66781609,87.0520122613,1387.00863877,151.196847118,-369.48662611,-1389.39829065,1242.61664305,224.504517209,455.32115487,-29.1588183103,-1880.67043418,socially_awkward_penguin
-2703.27911923,10735.4359819,163.834000481,-1542.08298224,-3966.3352762,6574.04858814,3647.82299445,1371.21289668,-7626.50810241,1102.56309794,3364.31251449,190.511260175,-2349.32651522,-5762.17824516,1244.32900397,-1051.49197571,7187.34628559,17.43033452,-4581.52252066,1484.38943312,-4066.46734272,-1227.72730607,-2014.58066884,493.308154869,2604.01968641,-143.113060148,philosoraptor
-14363.1120932,-5079.28522371,-46.8553310429,-7651.55162734,4985.30492645,-4229.52731416,-1330.49726551,-79.1649787803,133.835818184,1344.09012984,4837.89846762,1797.84543697,-238.221421816,-2965.30538528,-1755.4774572,-1058.58772501,2039.06817972,2232.66084592,-2925.64050544,1157.24695407,3879.66935284,-186.944305199,1847.20209508,-5474.06158434,-2842.05255381,-683.828668333,sheltered_college_freshman
-19202.4200635,-13893.4997723,1607.52764111,-2741.77150652,1475.08640899,1877.86169445,-4282.82960633,400.161437524,-1610.92200557,-3960.7908534,-3403.44523903,-4144.18212277,226.03001895,6783.08052668,2497.62803905,-4495.51192733,4640.37454773,1147.75510314,-2542.87989675,-3312.87865753,-2373.84675574,4285.03545066,4469.82460302,2720.35257548,-2067.82298848,-2886.56420576,first_day_on_the_internet_kid
-14858.5106939,-1884.11905253,-4874.90849772,-4479.24099004,10790.3764418,4587.55116748,5337.25110883,7224.47175103,-2453.77884218,8676.86599686,1656.6509751,-4147.2593401,5136.89305566,298.152582254,2700.92636404,1201.46025266,-3573.52762135,-1873.69010442,-41.5768277561,451.738545997,1194.39332122,-310.397906647,-447.602455827,10.6468672743,290.437082922,206.973532613,college_liberal
-18584.4906429,-13325.899255,3070.39776179,-4693.57534846,-1839.17648256,2462.47998912,-3763.81480632,1374.23996757,-5377.15129604,-5858.82397124,-7869.87330431,508.3762105,-1369.50464888,5933.41865147,-1541.13854287,-4447.38065421,1601.76964629,-4746.49041956,-1659.94667218,-591.666293973,-91.3489170382,-462.361202606,-189.310185124,1909.49469627,-1428.43645329,708.730706614,first_day_on_the_internet_kid
-18446.5444565,-13647.5887196,3144.52224981,-4776.66722774,-2161.81093992,2610.46559658,-2615.24062812,2110.31849683,-5742.46700517,-7250.85590174,-7244.13858254,1575.25503031,-1622.51798642,5901.46631584,-1746.10895334,-4626.5409132,269.711986334,-4175.81085342,-2106.49687291,1082.88335961,-1069.10667433,-375.90805338,-1753.33747014,998.420414502,-1656.56733281,1885.60411753,first_day_on_the_internet_kid
1016.60172146,14601.8331036,-7350.60867554,342.669179212,-6771.85364589,1488.32061414,-6007.6362933,-2942.93248393,2638.78020213,837.24408028,-4270.88964886,3084.69411118,3492.32221628,2467.15211284,8239.62900059,-2896.12318126,-7283.59007975,2836.59548694,-624.801626367,-3567.42378367,-187.513385934,1655.96935028,-927.460515363,653.910674783,2818.05679135,327.156312845,good_guy_greg
-11325.4061511,1498.6323496,-3407.10040768,-9641.51988617,9480.65837765,-9333.39809542,-7796.64300505,-8255.32137956,4392.87214038,-4500.9190247,10360.205026,-5405.8401794,-3540.75546406,-852.283715277,4347.94554086,-2053.97570895,938.760352858,997.847837492,-1292.71837855,1493.59640148,707.103936616,2507.4288496,-318.485035315,1793.19114319,-1914.07918658,1181.40868332,sheltered_college_freshman
-2110.49174903,12312.9297865,32213.1058842,14902.8985337,2269.87996343,-2171.59415739,-1689.18985153,6988.93480056,4667.06339004,-600.020741811,57.8539139708,-1128.98788648,3033.52678282,-461.073230317,2099.98467856,-1794.24566157,-591.017872981,1506.68240859,-2498.68442264,1551.76232598,-575.154333727,2685.27185988,-1860.23022189,811.089675203,593.185153936,151.278578245,socially_awkward_penguin
-2591.07921316,15454.1475267,2435.12989555,-8210.73111603,13148.8578708,-9042.93113027,4845.15855632,595.160963459,5034.56187795,-1366.05722077,-4251.82271095,8770.93137368,1312.1265379,2177.63728906,-6125.99921155,656.094273643,-197.840613759,945.569222526,1658.65049752,3030.01452165,-1436.71466881,-911.783193851,-1032.80863985,1641.04196423,2609.97236422,-1138.80044554,bad_luck_brian
10010.1417794,-1220.02946419,-1308.84287165,4709.62913722,-4627.70245655,-638.16172263,-5378.15480709,-2641.7434606,2828.49186122,1635.870253,-4142.25363865,-2552.2190332,7180.30242582,-2123.6330787,6332.15101989,-6295.37764951,4252.56646217,-719.678025448,13578.4913114,1616.19743752,7806.32039057,-1572.75184893,4601.75620815,-1616.26618383,2826.25988773,8718.40583639,lazy_college_senior
-10949.8861747,1296.65119487,-3175.13035049,-9311.1593252,8995.53464495,-8485.4530995,-7528.62618009,-7187.61038765,4064.78363403,-3895.96340336,8811.11277589,-4690.19908977,-1840.56423439,-645.50616883,3019.24472505,-1055.37906269,579.562441189,720.404163666,-270.047838837,652.459815334,-938.22646917,2943.10161173,1782.54189083,2530.04219714,-1430.55488435,766.16560095,sheltered_college_freshman
-10141.7841078,-4656.53103792,-1418.08994493,2899.81833685,-8748.35411055,-4693.38249034,-6400.9052782,-1458.26958648,-4271.27560725,-1901.26040963,8345.10998574,7162.43770714,15681.1428052,5714.59513817,-1084.19252487,11851.6790115,2128.88222162,-4142.76655387,-2222.55573328,935.116141008,-1037.32054642,-1455.55348516,148.030217975,1762.22841078,67.7862170694,1410.35320969,religion_pigeon
-20183.9467143,-12948.0424745,-8334.28114356,17811.9239606,1723.3553015,-2143.44170057,7981.13458448,-8526.1252092,64.2950280316,325.021943231,-675.494785047,3820.05872178,-3429.01276601,-3320.75078594,475.360189863,-610.021794766,-1153.29762272,368.431839812,-974.518687963,2341.88097211,662.694887912,1177.64735485,-2463.75774394,530.376349526,2060.36664252,2894.09700472,advice_god
