0,1,2,3,4,5,6,7,8,9,10,11,label,12,13,14,15,16,17,18,19,20,21,22,23
-4982.08183447,4177.04634878,-4844.29912384,-2004.25671116,-2594.64945622,-8393.92972227,4522.41682953,3239.72258001,-990.870647167,363.307496219,-35.3074480997,4325.72877307,paranoid_parrot,-132.136308166,-4473.3021992,-4868.77079308,2947.14670429,2370.72014748,-2116.27221054,-3235.82697973,-7387.24705008,1487.4356557,-4598.40399878,10780.9702318,-2294.98162091
-18428.8735907,-13052.8329224,2944.0114621,-4252.65194369,-1588.7568554,1858.03049054,-4002.9099212,920.027116644,-5144.44901896,-5620.58150001,-7362.17774024,121.815164528,first_day_on_the_internet_kid,-2163.14339611,6741.76362828,-2109.38704528,-4335.86011387,573.00428933,-4552.25297748,-2973.83730128,-170.814918455,314.726790015,596.734798713,-1126.55306998,2559.13057371
522.073187064,11732.3909196,-5993.48335798,-2830.5297953,-4078.68820373,2123.0950035,-1107.74586746,181.266793246,-1274.32146936,-1618.34933097,-2249.89644098,8857.94536908,good_guy_greg,5928.87704348,-34.2060601364,5742.45318927,-7750.01136756,-6246.50788484,6316.77276635,-1369.49937449,2393.12396149,-1501.19512873,-3605.48229343,105.833848385,-855.249492611
11146.7182476,-13914.1128508,4564.55783441,-3847.90450472,-6627.14655391,-10.3820998285,-7785.31081643,-3087.78984034,942.587901422,15708.1393341,-4364.88659492,293.556238872,lazy_college_senior,240.914315755,-5691.41408341,-2249.84651999,-1491.96943511,5502.19586054,-7792.59932125,4794.4061646,5713.64415916,-1379.10633121,-7571.35859893,-7640.19450164,-2424.21567848
-20048.5535331,-14642.8873173,2390.92038403,-2650.40590751,258.817089092,3483.6230568,-4197.51704435,1311.96740505,-1667.41071533,-3217.88079853,-3466.93172874,-3517.15600387,first_day_on_the_internet_kid,-1660.66455153,7129.46213906,2991.21854696,-3228.30643068,2832.60644178,1518.4942022,-3014.84212678,-1269.6241483,-2185.9121901,-3678.2905885,2494.10562371,-1199.05986094
-3106.7758685,10325.9610998,-8006.93357398,705.71141607,-4573.68179363,16704.6271932,1669.36119216,1335.5816269,14253.3308629,-5109.71456065,4670.98309889,-122.222981609,business_cat,421.761641988,1781.33793065,-4506.6254343,-912.765484667,1147.00222966,-1866.22673899,207.97035074,-41.5024713167,288.592010377,-236.494590558,-2676.65124541,-2591.96283727
-3589.18029954,13601.531978,4475.44948513,-8936.5337601,9996.77183346,-7184.98583921,4393.24369073,722.838137464,4171.03286366,1983.82944305,-4563.28296035,10329.6176021,bad_luck_brian,-991.493133977,1199.16867755,-5590.54466719,413.188556504,-45.3179627237,1313.43196541,-523.707971652,3618.05816516,1702.3225569,2280.61697821,-2201.00358535,-2657.54940282
33761.061948,-5255.86331392,-1151.3416802,1740.49222021,7448.83813094,-838.280697945,1538.30489184,-5400.52454214,-867.565636836,-656.152880923,-1609.7869702,-4614.16308223,bad_joke_eel,7989.49816349,-2587.86203716,-5233.25112691,-3632.51863052,3323.72613574,1821.96331617,-920.614122624,-1563.28163238,1926.81326585,4856.1001218,684.394154902,1017.26293495
29085.909987,-6606.71223141,-4284.90746407,3571.36323681,10980.8341973,9181.04362479,-4520.74368051,5602.50434433,-4998.91555114,-4188.83171888,326.235013137,8025.68615172,unpopular_opinion_puffin,-6943.90675053,-1636.12934329,6788.43850006,3522.06797876,3701.02455355,-515.538830633,3744.85817421,-3538.88259774,2610.78492457,-499.66067483,-4251.94272542,832.730624491
-18963.081163,-14101.8286465,3499.63376611,-5716.4222235,-2725.45987893,2438.09263688,-3230.87768154,1433.01597099,-5885.4560372,-7206.04544241,-8615.40378497,501.997806756,first_day_on_the_internet_kid,-2348.57889462,6381.05668784,-1103.5020135,-5410.29330768,1635.43032615,-5457.35533643,-2195.6836587,-668.213110228,-84.5183350425,1215.36055155,-2114.10071273,1987.05895874
-3632.48310937,6461.11725409,28844.7536933,13011.0628493,3164.939667,-262.336651816,-27.6308475571,5327.11006982,858.614799044,-188.105875877,3115.60947892,330.262621447,socially_awkward_penguin,2079.89713894,-1614.93278678,79.1996133112,-4747.07687745,-1148.19516418,2364.71233233,-299.598290512,2664.30691899,1790.45082889,-135.759692535,-440.139407383,573.240149262
-10186.1419366,2183.09012722,-2759.60142652,-8819.03393793,8089.89425323,-8694.60300481,-7255.93204472,-6895.20814212,2197.73299358,-4660.4698301,7982.30406866,-4671.36922578,sheltered_college_freshman,-1565.34414777,-1495.82635874,2572.86596658,-1021.47870825,1296.12509534,-256.075967465,544.87369444,-1488.02131296,955.364472165,-1661.68098555,1415.88762804,2368.08828429
1285.08841953,13224.3974014,-10174.347639,5143.60483469,-8471.43736992,-11848.8949061,3895.66750776,3964.83744398,-197.220786511,-2431.47633973,1032.05442358,-2388.68716984,paranoid_parrot,596.385196629,-703.714229261,115.493861511,1325.23080941,631.08329367,-3494.39730977,85.7570965,-8678.01167958,404.017199706,-5424.36370785,1841.75383787,-3432.80212401
-18267.2210471,-12534.7883756,2346.73113587,-4513.97696191,-1278.41475013,2649.1870785,-3610.48649905,1308.53064165,-5321.4962041,-6420.02256939,-8163.04222287,290.59288775,first_day_on_the_internet_kid,-1243.35025473,6219.03569681,-900.99741648,-5201.90539283,757.410842046,-5274.61306682,-2493.82139195,118.565081758,-214.624561812,24.393304472,-1937.59278888,2260.07940393
29662.4444833,-3155.2984178,-3922.13662307,4685.50414892,10037.4743093,6261.44391563,-4050.42304056,3496.91277286,-4471.96852117,380.973917656,1102.59338588,8969.10063137,unpopular_opinion_puffin,-4849.62809802,-412.319230666,2660.57020448,2527.67095683,3413.2161844,-2339.60275299,-533.650901778,-1185.60323058,5898.9532743,503.888722056,-2529.9513166,-2512.54710808
4313.72432914,-213.522715404,4513.12789785,-1081.60847504,-10203.9966144,-760.804247487,-1641.08293523,-4103.41757544,741.614362964,5832.32065843,-582.816187337,3656.4909968,lazy_college_senior,5946.78386021,-2698.58294557,707.976636466,-6094.82256891,513.937979516,-1655.84379374,2413.18034482,-2469.47754585,3846.04070656,-4916.18895105,8329.0573054,-4704.83722881
-17458.2202993,-10249.7074403,-518.124611245,2019.72986823,-2655.90613046,1764.56745151,-3222.83399256,619.273200704,-1315.72987884,-3999.20604037,-1297.41589973,-3107.04089262,minor_mistake_marvin,-500.387826035,-446.40731413,-3685.62158864,5267.49224605,-1289.90673596,6109.39351846,3540.32897882,1684.9059846,2338.68340962,243.570306954,4164.03289174,389.378010671
15962.0490889,1563.77313835,-14754.9100758,8441.99476577,-5445.29144412,-16446.1904019,3856.29844756,16534.7101712,-604.652894486,-1229.6449037,1031.51219023,-5089.72093858,paranoid_parrot,-2705.38335604,1260.51055709,-1320.59392959,-3484.31270682,72.9672659954,-193.875735473,-492.108717059,159.615936897,2095.12409599,1685.00930034,-5093.98262352,-430.804892307
-3863.08600507,12078.635826,-527.21413782,-2986.48839557,-2398.25826996,960.641638835,-886.891082502,-1397.90717735,-243.518417711,-5376.21049525,-8491.05076786,-6052.39746488,confession_bear,-600.354293808,-6696.8698611,2116.51077212,7491.80915573,-1753.10199853,-75.0672335275,673.168808896,1195.19882339,2565.36442566,3863.23482807,-2738.21300486,-2792.82543164
-8466.54153189,-398.540447639,21434.8467959,12078.7247421,373.510931816,-2077.32219934,-4767.30022246,80.0132772165,2366.03188075,-2409.71809581,4063.95567388,-536.853614355,socially_awkward_penguin,3709.94070211,3182.85440024,1988.34091998,-419.465983925,-2287.4975385,-1023.9216832,-496.825111209,-540.897228895,1570.34957524,609.88823313,-362.045163868,-298.162577315
-3694.19472159,13532.3520516,2820.41246882,-7795.90695009,11790.4369242,-6757.04747169,2506.93376402,439.881931506,3342.5015848,-3732.81589907,-4314.50457542,5996.4136335,bad_luck_brian,-523.604689752,-1022.89575445,-3471.73034932,1701.71746311,3118.91173704,-2847.59475892,6439.84061931,-4000.46814108,-3455.18906982,3210.27986837,-154.073640807,3111.25254841
-3393.69392138,12289.5344986,-347.868062805,-1832.81595791,-3203.4583049,-255.603673025,-2990.44510685,-3877.66036936,2399.96520953,-4811.28760259,-9011.40721623,-6324.88975076,confession_bear,-1353.44905143,-3548.37789328,2394.81453772,8250.12075116,-2877.55110532,-622.748161676,-1659.23299843,1250.53836064,2625.69684473,3585.37443246,-584.069676825,1519.84012944
1234.55899418,-13263.1610033,1255.02444863,-1823.66523241,-6161.5629779,-445.092735941,-9295.45359317,1300.2927618,2072.56378275,6785.03432083,3828.45413674,3252.24777607,evil_toddler,-3760.01884425,-5439.69240466,-4997.0986065,-316.944049436,-6700.33181949,-303.303681051,-1297.44488543,-3988.73479086,-2069.06863242,3022.37901858,-829.331081151,539.613460072
-14772.4982975,-1648.63222916,-5154.65637865,-4549.12796782,10909.3109702,4574.76193463,4904.95713717,7055.83971301,-1683.4763557,9725.27265839,948.617974782,-4700.41322269,college_liberal,4775.30505329,1076.90684606,2582.65402309,922.006266971,-4013.00662662,-2019.09887942,-692.752988044,767.254593463,780.462586194,-651.960322819,-213.095458722,304.64453044
19783.2086653,-11608.2061538,2295.16664838,195.769781695,-2966.90475807,1145.41690142,-4313.39179155,-2462.33492702,5059.84609677,11131.4413263,1573.38004188,78.8111334118,unpopular_opinion_puffin,-3995.70473711,3486.53240762,-971.153720049,-110.647049088,-2377.84785317,3561.69519552,-6045.21709146,-5637.11842605,-1781.96067012,4574.57333647,-2225.52105131,810.539896437
24892.2532023,-13648.13921,2048.09880698,9.6850082664,-5533.31330778,-571.578252453,-4289.00093821,-4918.29072626,8580.81860999,8327.03309505,-6925.47140417,-4435.13914728,sudden_clarity_clarence,-9022.40079851,15072.9956828,5224.61124419,9072.47600266,148.344576481,3058.83970061,-7809.30763695,1200.6790756,2272.24465906,-2085.42564988,461.145525445,-4349.54793601
25739.8308646,-2441.70930582,-4038.06751432,4568.40503705,10502.973512,9769.06711412,-2738.13096248,4171.37697722,-7191.83837278,-5796.86473205,-159.998072509,9441.32104494,unpopular_opinion_puffin,-6334.27510516,-2327.0427475,6267.77032886,6270.08081733,2225.99822343,-2811.45428655,3810.88900324,-2998.13328083,4291.0685022,-6601.011479,-794.401545921,-195.139081635
-5733.05799397,9028.52840681,237.439921224,-5603.60946825,-988.1738922,-1157.12015228,230.07938987,-2255.60571515,2666.54674075,-657.47258535,-8857.07581199,-2216.96579756,confession_bear,-1257.53047052,-2777.87534161,-128.9128501,5333.87736297,-1266.11444335,407.464626036,-4515.84474724,142.385272618,-3735.61489829,256.485293388,477.24208764,105.318481521
16484.1374713,-20933.9139025,9284.72363592,-12494.16588,-4253.80343352,1769.02057669,12970.3307598,2466.42077093,899.679112509,-4246.45985061,2151.71934823,1492.45954168,sudden_clarity_clarence,-2004.16185568,-2001.48150991,1676.96676305,1708.76361854,-416.015130369,990.505168333,-80.5208133883,2869.46601547,-971.361594718,-2766.19279554,-3407.72137067,-524.556617016
-17347.7155303,-9393.16786259,-1156.38218948,-363.66617923,1010.90741718,1893.03744986,-2897.79482181,3064.03537063,-1910.55822599,-343.123078844,1372.48077006,-941.595759073,minor_mistake_marvin,-1858.47639284,82.0048012816,-5451.84101927,2398.44850006,129.991793411,5968.89403966,6232.85175994,-1059.04044769,-2712.90461646,-1628.73563423,2040.49243232,678.886119298
-18699.1859837,-10559.1686521,-8114.33532819,16595.430686,1470.14088635,-2899.09042634,7041.55362399,-8881.40109363,2154.85215929,1260.97356936,-1759.69008216,1984.58838937,advice_god,-576.497559569,-2127.71665345,815.164738271,81.5920392028,1167.44846584,-968.020960794,742.60304829,908.450318657,-367.298438883,-189.717316466,-280.339048958,2533.13116618
346.067793111,13164.1418369,-6088.7565359,-806.225929469,-7004.52340954,2273.88403677,-3386.3131204,-1747.26153884,-576.153191392,-488.699692562,-2037.76442151,5139.46412761,good_guy_greg,4447.62085848,-2241.0148915,8615.57629639,-4547.42630362,-3529.38344927,563.517261003,2943.91906992,-4519.11416652,-935.190353818,523.727560498,-2371.69221377,-2756.83864787
27345.2896447,-2061.73302613,-5508.82107182,6501.72534993,9419.49941917,7566.04733214,-8895.77749161,2983.17831329,-1399.9756748,-1620.39779599,-927.970289347,6942.65641238,unpopular_opinion_puffin,-9587.81167987,1545.63148865,6185.94876791,8070.1160654,-102.093586478,-4728.27925263,3004.6797575,468.337506864,2283.71194614,-4254.0374485,678.205992028,63.2839094424
-6434.47630285,5120.97054123,25425.7477347,12846.9353416,840.898752426,-1734.822522,-2720.77429001,4900.95640512,2039.14599596,-1147.3879654,3267.04651158,-1163.97492639,socially_awkward_penguin,1668.27841266,-1219.88056591,2162.10874084,432.7661265,636.25859592,-1671.31425901,-109.179372628,-363.859428101,2141.61327339,670.850530044,-1949.07142393,727.367207815
34781.4902579,-5000.43963792,-4832.35671009,8498.69227584,8009.6696408,8742.15234519,-4983.40496364,4826.6417251,-6126.38193794,-3127.21989791,2290.73777499,9630.40189454,unpopular_opinion_puffin,-6766.88956423,3007.14641478,6823.2687259,1876.26587769,-1065.44688207,762.024869737,-3906.46421196,1935.87980582,904.019646649,533.799643508,2565.92843754,-4283.75425344
15242.3687628,1880.55604135,-13860.3717754,6335.38436713,-7372.45946685,-16419.6393796,2299.31502078,14505.8364561,1121.95563927,-1447.75570353,75.9064907896,-5628.21905947,paranoid_parrot,-1784.2847596,-1468.05350044,239.762995581,-1520.67092959,3791.31374032,-2850.44761555,2986.09761398,-3057.84461842,677.151796987,934.626381502,-4003.58038684,2004.95124103
493.51431073,-13993.8863438,1483.50291063,-2683.91028055,-4682.53404411,-402.711726473,-7552.40891143,2029.93551712,1140.63851386,4648.89584383,4282.73204556,3979.80034065,evil_toddler,-2339.03836668,-4765.08895517,-4689.35916634,-917.690636029,-5650.54938692,680.602594515,-1352.11679166,-3548.76042758,-4884.23774122,2849.88392828,-1405.99866653,1265.04448544
20103.8432867,-10564.6666233,1826.2218977,-764.572179166,-2299.37626887,1087.24529151,-3922.55832026,-2942.87577559,5974.02564638,11205.1869546,1066.23431831,17.539207809,unpopular_opinion_puffin,-3984.76822877,3217.88986166,-63.798849324,643.954720594,-1108.61688824,2472.05412492,-4922.43076168,-6439.90009625,-2634.26696723,5013.1166575,-2067.46108392,1227.10761587
-4882.6882399,3824.73454164,-1390.49551013,-4221.54360176,-2552.25482123,-2852.03030124,-7976.86849996,-5112.57079438,-5153.53966656,-6008.11560181,3827.14652375,825.17890219,sheltered_college_freshman,-535.708179578,-3103.63725809,633.514864331,-4723.15064182,-3226.88813269,-9411.83298948,-2199.13328738,2715.25958229,4501.55699336,4026.71861179,4014.06207071,-9141.78423113
-2800.11719667,11243.2461143,-8468.45988719,441.996926531,-4924.11950723,15835.3721521,-542.967964426,-504.204279572,16576.6701989,-2614.048956,1108.79159181,-2902.0871411,business_cat,-433.676605793,3252.40915823,-4651.68252299,-293.580351868,2187.06685431,-2481.97808479,-596.672955144,-2412.70777978,2714.46933828,-1761.92240627,-1886.01688621,1888.7588801
-4642.30809495,8619.06430401,27364.8134037,14131.7159574,2146.337788,-1290.98782881,-1652.51133041,4868.72126812,2486.25963708,-1704.11972991,1824.20823859,-2398.88367908,socially_awkward_penguin,1370.78967638,-939.974617344,2623.56197264,-972.515714338,-316.784632202,-501.884598605,-112.684620216,473.382126544,1199.7388296,-354.022583691,-1064.23444394,1202.17129077
-18478.0501402,-9134.36715533,-8488.32599764,16513.0606583,2801.2521477,-3537.86562193,10460.6889219,-10102.3591518,2177.28882108,1445.88257788,-1727.7610717,923.143815663,advice_god,-1591.15889064,-962.347126989,2241.20601583,-384.15816727,-545.560752427,-883.129152316,-110.754619343,-1011.58786595,-782.58435002,2312.14088098,-1015.43476858,65.6864886974
-14216.5944484,-1462.44330262,-4787.84903943,-4452.58264008,10238.6877057,3463.41220983,3768.79372928,6193.48532442,-2464.12614202,7920.74655383,195.965814183,-4187.50088149,college_liberal,4222.11856275,32.2355606033,1478.40475901,492.306675497,-2104.29776884,-2573.54569713,-117.638301467,-1222.59475984,1423.92225287,-810.128991622,1432.04744031,2098.04621392
31052.8039837,-3940.59702977,-1745.50222775,2301.36845649,9329.3678364,924.500298863,1646.43561063,-5012.67594181,-2911.0110717,-5772.33068725,-2451.6403198,-3534.86008095,bad_joke_eel,8334.80361399,-2781.5522126,-4410.9363982,-2174.5560051,1798.5018644,880.092497316,1609.238261,263.573627162,-3258.52327189,-1735.36297888,980.928226304,1494.32900775
16746.0205434,-18333.0417228,9838.77272331,-12432.794632,-6265.93163803,-860.154428693,15997.9616149,-762.935793887,3004.33496077,-5454.57387855,3993.45656332,-1650.4449384,sudden_clarity_clarence,95.2893389348,-366.438829429,4381.85322069,2637.59895612,-2783.62375121,-1173.2783959,1759.32046831,-2539.61795829,-835.911860804,1699.58778885,296.426270308,1065.38092705
-6195.98523906,-8193.37710709,-1598.10129672,-8336.76088451,213.949809159,-2703.01246824,2779.77842767,2027.36223796,-157.67094805,5023.6647436,-533.504210317,2998.21176872,overly_attached_girlfriend,2005.35653658,3268.49802188,6025.69391856,-4498.95351955,7679.2264317,8322.42896945,1164.58265048,-3577.67898466,-1792.53893397,6904.32473057,-2244.09730532,-8100.37133231
-11922.8961167,-6460.9966456,-1833.03438138,-3009.97123249,-1296.90264086,-1667.54337643,45.3983740719,2130.33298175,572.186109772,3528.81671453,-781.871486038,-169.458372095,overly_attached_girlfriend,2413.58312203,4533.89559266,5095.5882003,-1554.79177226,9906.09314407,12168.0842236,-1720.15060458,1761.98954593,-1217.70234283,6354.86094845,-847.923183314,-8333.55145917
25487.5352914,-5398.27913652,-3265.39452222,5277.50360438,10985.2014704,7002.01736087,-5215.34658807,4751.21461302,-5295.91987985,-2828.90348046,2900.65368308,7176.17170492,unpopular_opinion_puffin,-8285.96483312,629.90525281,1789.40367119,4913.03902958,-3151.85442673,-898.886430388,-3358.77925403,-3000.5411119,2190.97242168,-3045.93913722,4150.96992589,-473.373366515
-4116.47996326,11249.7771776,-2801.73304786,241.467971442,-3022.27241598,1444.83095948,-4717.62981436,-1702.70514628,2647.02016365,-2655.13233196,-6694.54584228,-6698.66045467,confession_bear,-1068.94379247,-1794.88495983,4541.17008452,6872.83484894,-1869.79061521,615.135897498,-165.949765006,-2195.24322496,2049.5089988,1175.77732809,1118.67085018,3762.68272398
20446.1317417,-18655.6919086,10188.8042918,-13110.656056,-8680.56826508,1651.02023743,15835.7158101,-824.282915621,3375.85491072,-6935.79346031,4168.63642027,878.714177589,sudden_clarity_clarence,-1044.57057843,-617.318364589,6230.99192847,3345.18381543,-4938.64059199,-1195.65278869,2045.6036208,-2910.68666635,-2808.88492942,187.645974636,596.444041507,2141.40484474
-4908.85454129,8055.83006842,28200.4674508,13105.1643096,2351.85712496,-640.542511151,-632.907089102,5453.63190245,2319.9378191,-2121.73392732,1612.09862379,-2474.46893981,socially_awkward_penguin,1099.00407216,-1939.17458032,2234.53485738,-2066.0758283,257.520868467,-881.516985342,1441.51823521,-1070.48598516,531.713031169,-177.508932521,-2186.15434255,492.720469719
7892.75446186,20540.574373,2989.94624634,2161.43955576,-7594.59489047,595.625047288,2766.7472403,-7455.57948143,-7876.04768184,4115.3835991,6482.17958282,-1796.75953342,high_expectations_asian_father,-5129.84942761,9120.43658075,-1192.16620615,1668.38490126,-4819.52645428,-1867.02765475,4545.85802768,1050.39843698,-1269.57058989,721.281944832,1417.78777634,-619.557547877
530.679815691,11979.2253418,-5541.2593979,-3826.09370997,-4184.22606491,1561.84718831,970.791268154,-513.160318073,-610.425973532,-1990.50485351,-2005.76301029,8633.46732493,good_guy_greg,7170.53200844,-729.211426599,5907.99031335,-8350.86859567,-5588.78736288,5161.54021953,-318.826616871,1214.37168808,-1450.44879549,-2796.86864713,915.531702562,-271.704587907
-18193.776274,-11251.627183,148.460608872,-1122.53547615,9.199789079,2904.16326753,-2437.38121758,4431.69391167,-2901.25329895,-1326.19617115,1873.47946642,212.7943004,minor_mistake_marvin,-2296.70589988,-1883.1382153,-5221.62245915,2590.8069845,-1357.21315777,4943.10626736,6689.98403062,684.204695076,-1267.66021659,-726.727765914,986.760537609,-714.130179507
7442.28390412,18485.5433398,3229.0983263,724.801610194,-6862.13233968,341.160992461,5087.12625963,-6472.15178819,-8613.27017677,3920.70784101,5686.21360082,-4183.21895542,high_expectations_asian_father,-3790.27008816,7894.4089922,-546.94322462,-1061.4518518,-3870.17637731,-3463.84930357,8709.64223182,-3471.97382316,-2444.2449183,2024.49588626,-941.891463162,265.963069428
22704.6750008,-19379.2494634,10455.0597213,-13411.8527,-5934.19915046,-940.97545082,17134.1648602,-1612.805069,6027.76940827,-5032.87750625,5461.77733334,-1738.13596063,sudden_clarity_clarence,-346.707193513,569.135814551,4470.74132448,3695.3507646,-3261.58964081,-2925.10404023,-216.823649497,2248.58993536,-5309.58694408,1522.061741,2698.39103065,330.002917738
44.3331366744,-14491.3864714,1683.7069567,-2017.62544614,-5249.62682122,-280.901026097,-8880.699096,2753.01862318,543.905403262,5583.18113953,3784.93336474,4111.33423903,evil_toddler,-2989.43174977,-5110.37888872,-6044.70202251,-935.859472546,-5864.90451591,1114.51469273,-2477.24318304,-1991.54710848,-1350.09820236,2091.90491594,-822.426990876,2206.99626214
-1813.29801622,16528.5995813,3328.01881097,-6343.38865009,9951.08877982,-7791.46785927,-242.245997897,-1404.97600769,4359.6602493,1031.46434285,-5819.81814224,5819.28544672,bad_luck_brian,-1379.77184846,1091.20243631,-3721.03750265,3989.99221174,2650.99939148,-1620.4644669,3512.65951246,-3203.66079555,728.709398395,1200.42642527,-945.729427249,1637.87768192
30619.7840041,-3595.06005055,-2137.63550188,4625.62182578,9056.84614593,2600.11501898,-1274.99624339,-4401.52022254,-4307.23916445,-3276.74499127,-351.81259736,-4994.64309518,bad_joke_eel,4862.1367491,-821.208259373,-4411.49495191,-153.784095476,-915.793605298,-3032.70589238,863.513598764,481.280667888,-1961.0899701,-1719.2319123,-3715.73728465,-10463.7003472
-979.46311342,12120.2849848,-364.797924318,-1949.27441886,-3423.87588992,4955.83503939,5578.70216368,261.226906366,-5916.68781999,1143.9115253,2582.83424853,-249.650557007,philosoraptor,-718.625728998,-2590.01476001,1085.49396665,-1618.40638619,5314.50963642,1392.62430459,-4732.45268079,2036.64142649,-5733.17845334,-339.788789284,2320.14107908,1618.44833986
-3249.79269468,10835.966841,-7874.43020788,1620.24613041,-4406.38865641,15170.7800687,-1119.73060455,350.807144584,14174.19434,-2420.74666164,1291.23462842,-1791.51044251,business_cat,-385.275305156,2344.14863881,-5150.52781853,-356.918650403,1417.44339702,-1456.90696205,-1388.58347333,-1407.05944649,4006.15392723,-2383.86235466,-470.737922829,2283.3434856
-10002.881921,-8234.23608014,8672.50362759,-8265.00561141,-7552.35601171,2208.97620999,968.254446505,4662.32659163,-6153.79498812,305.456150209,4013.51440978,8099.94339496,lazy_college_senior,-1665.56493655,-8039.78671145,-4343.19030078,-2745.38097588,-3972.92429316,-163.744417559,1571.66433499,7754.71955388,416.984273402,-3447.15060571,-2895.8324803,-7703.80004767
-3376.28064748,12120.6352735,297.237450747,-3327.63457271,-2756.27340995,519.933879522,-291.478496124,-2515.52375184,-551.304839159,-5310.9073398,-8043.56338277,-5168.76554499,confession_bear,184.56337774,-8145.81407397,2457.36609869,6763.61821555,-1323.00872812,-1177.30701899,774.837439452,-58.3259563355,2005.78160787,5025.83611517,-1809.58681775,-1276.67163481
-441.745339747,13523.776213,-5322.20369024,-3193.40360464,-6274.56636036,-253.279853351,-3419.56969922,-4361.01696443,3324.80007212,2620.8895424,-4265.32995274,4328.06765537,good_guy_greg,2752.95300771,2568.23220508,7084.32422932,-806.840052205,-3149.08475091,2487.02071974,-3668.81482373,-6280.5185053,-3600.55499971,-2955.75275468,-354.752178143,-1158.45309953
-3346.16379023,14049.7233715,2852.54573425,-8775.80931132,9944.93325845,-7559.17735542,1940.29120586,-505.634976975,7803.71050401,-225.121880504,-6969.95007639,6128.45879328,bad_luck_brian,50.1464383755,3834.12679088,-3108.30306786,2265.74934459,1510.97228225,858.229087409,1703.67075251,-926.885200021,-3162.47414526,-442.310566233,-296.147106378,2748.32579999
-4815.31921043,4205.28907397,-1423.31496474,-2991.56307979,-2713.39935817,-2532.73852559,-8408.57051095,-4565.59882818,-4424.79165147,-6073.14114246,3184.19300832,745.233781577,sheltered_college_freshman,-1463.65909809,-2070.69073073,165.681934059,-3874.76805851,-4103.0935543,-9383.64209626,-2157.99444043,3256.50251532,4750.0975734,3539.36598518,4463.78156473,-8919.41196653
-4995.37573943,9557.75248577,-10498.9820172,2354.59425014,-1474.9098078,17139.1229142,4866.41734982,1042.21999954,16115.8976008,-5785.35172051,6302.03857297,-98.351745004,business_cat,1695.60809276,3245.40882401,-5395.13334108,-1243.1628018,2451.42578821,-597.621564344,-387.388729441,-1433.8168611,-833.611267038,847.305542728,-1013.51786415,-2911.78024795
32325.490865,-6829.11539606,-619.362998614,2062.86675809,7231.01247679,411.390795242,-685.188461718,-4461.15477672,-2401.64511864,-1766.20362837,-2144.73909622,-4608.92069341,bad_joke_eel,4754.88169375,574.502465037,-7505.88957346,-1375.78327271,-2065.17050852,4445.02769412,-4895.29993167,-165.067859489,-1588.09933577,-3021.27299775,-4915.59888773,-2330.40237098
-2665.56454512,10146.3521165,552.43568841,-3106.64229149,-2812.53936089,5260.64421406,5837.18584685,1076.40023176,-5882.93880572,2282.35973557,3415.99801275,939.900284738,philosoraptor,-1510.36305833,-3143.71614723,-477.977742017,-1396.8962407,4887.97176352,1955.76881309,-6476.57091836,2961.47118749,-4770.13998664,-810.176999469,1266.96237704,-1015.88860645
-19467.2238805,-10889.1180403,-7932.81848332,16680.4483884,1865.58115506,-1646.70752828,9155.37413796,-9327.81282221,1091.41340484,999.208189508,-1724.30997843,3300.42343805,advice_god,-2914.89787935,-2253.11596652,2662.61012952,519.799295217,970.763808928,-1034.43534302,-233.001767009,794.566904099,-884.540481693,1131.97184388,-1699.52101033,-690.640854455
-8664.67444937,-202.300943494,-2568.0907556,-87.819304962,-3422.77529412,1452.06318849,-1974.63329176,-834.222046945,-619.354127829,-980.611039192,1658.9576743,-86.7754231319,evil_toddler,169.03371776,-388.171418519,1315.86480852,-4.0519652479,-3185.85455984,602.974750047,1064.11591236,-837.584180488,-613.699244962,-559.562491368,101.155338216,-1368.88771458
21198.1736283,-17771.7250361,9739.07298596,-14045.6894331,-4885.56986211,1554.08249498,17033.1380779,16.0452897692,3422.73140867,-5485.18768603,3780.03225833,-842.92399842,sudden_clarity_clarence,-1845.20239747,-60.3535143394,5745.2424863,3184.50205833,-4017.49625326,-2433.11085839,2305.70456407,-3714.03601977,-5601.90642885,528.081952632,300.486304075,862.596209327
-3070.38089526,10138.9253217,-7834.85300156,493.264806398,-5726.76585653,17176.4439161,240.417067386,1295.50158719,13717.2641272,-4906.18425041,2713.34767211,-1994.79429058,business_cat,700.342529445,365.023008121,-4702.05248909,-467.833775613,3654.93334464,-2910.76649877,1962.27905735,-4372.46245197,1312.62205009,-1812.19545461,-2175.85028042,1014.28470045
-3366.23021487,10342.989836,-6931.48739066,1030.30933428,-4341.90925995,15908.403779,222.889695179,1376.75418111,12113.421374,-2131.84168235,2303.75529175,237.815093649,business_cat,1309.47073548,-11.4177688022,-5511.75099707,-1863.5490245,2170.50041732,-1190.3558498,-1439.14898053,72.2981632969,4264.09733727,-2016.80045384,-1620.76655314,2442.08510825
-14702.3017669,-1456.97128731,-4941.18736521,-4274.89298175,10917.5010409,4698.9304845,5193.72388034,7279.20320302,-2368.62632735,9251.68836427,980.688817343,-4660.02393854,college_liberal,4874.63124241,858.487973874,2962.16232998,822.074550133,-3932.52745709,-2612.01062385,-575.452436287,47.0775469373,1606.85309442,51.8377476551,133.257362452,-820.007439932
