0,1,2,3,4,5,6,7,label
7442.14669623,18484.7338507,3229.3890302,744.330462181,-6877.03382289,389.635790444,4912.92786683,-6126.47723859,high_expectations_asian_father
22704.7416123,-19379.0147849,10448.3936205,-13417.4619495,-5980.06761294,-1017.91928571,17186.5478576,-1585.94527352,sudden_clarity_clarence
44.34652689,-14491.4497953,1685.26953279,-2014.7767425,-5253.1573214,-271.942759154,-8886.57024863,2738.74810357,evil_toddler
-1813.37709043,16528.4233088,3334.41697216,-6333.24953118,10012.0142298,-7730.38784702,-358.991412135,-1336.0000379,bad_luck_brian
30619.7885424,-3594.93200741,-2143.54616838,4623.77094472,9009.27938748,2589.16875503,-1226.87897879,-4306.36219993,bad_joke_eel
-979.448252485,12121.4041797,-363.619555272,-1951.89647472,-3380.94926373,4939.62780897,5635.37525364,19.1652555553,philosoraptor
-3249.87644545,10835.7498763,-7872.32362183,1637.32450648,-4404.68822036,15238.8130349,-1120.83452024,451.651225104,business_cat
-10002.7981461,-8234.89413212,8667.84128932,-8296.27390945,-7607.04547799,2131.50240399,960.474129495,4656.92881162,lazy_college_senior
-3376.16414074,12120.9064697,294.101106359,-3340.39478144,-2814.24203849,437.461355144,-179.631606296,-2584.88714456,confession_bear
-441.78005722,13524.4093954,-5320.54322149,-3193.47993528,-6252.34213321,-256.785039069,-3397.49968356,-4415.34438284,good_guy_greg
-3346.25439914,14049.710042,2856.66708936,-8766.56032586,10003.1751285,-7513.42381088,1817.29239533,-471.453246782,bad_luck_brian
-4815.05426307,4204.62717586,-1435.17937778,-3002.80703064,-2837.13538602,-2641.03034267,-8203.12329417,-4446.04357146,sheltered_college_freshman
-4995.44810249,9557.92434996,-10500.9977715,2365.34965857,-1494.96723022,17181.8034389,4888.40259377,1177.56241828,business_cat
32325.4594791,-6828.70062505,-618.059845505,2065.15835158,7260.24031202,454.128671,-646.706909878,-4563.69176204,bad_joke_eel
-2665.53046938,10147.5003175,552.054896082,-3113.36872686,-2782.88089869,5243.42099428,5933.20305243,817.864661514,philosoraptor
-19467.1590523,-10888.901517,-7933.17334215,16668.0956067,1853.65854182,-1695.02977038,9176.57771269,-9392.79767087,advice_god
-8664.67129348,-202.473912897,-2568.4124267,-91.7788337843,-3435.68007759,1437.77175824,-1993.48068293,-803.604542637,evil_toddler
21198.1609146,-17771.6849538,9737.3720508,-14047.2579987,-4904.20861975,1512.39171921,17038.237362,58.8985058333,sudden_clarity_clarence
-3070.47981635,10138.7287652,-7831.13401246,504.927854694,-5704.60014749,17231.6754112,207.170431138,1381.68445017,business_cat
-3366.29329075,10342.7920939,-6929.32463984,1041.88627709,-4344.96808142,15953.7307922,220.493112371,1449.07347779,business_cat
-14702.2554983,-1457.30075255,-4945.09469823,-4277.29099616,10876.4811514,4683.78566943,5215.52156787,7347.21097395,college_liberal
-8611.17310773,-1634.39248168,-2223.33989138,-343.865954549,-4614.87614114,567.137153809,-5492.09557952,-437.080695838,evil_toddler
-635.885650978,-15441.1820722,1872.12165925,-2418.97965136,-4711.57281533,-446.400189164,-8738.07721218,2986.85550808,evil_toddler
27887.6886854,-5773.32039538,-3463.22885445,2196.10166026,7037.37192853,7593.71623418,-1166.98298745,4568.70912815,unpopular_opinion_puffin
19331.1751464,-11464.045371,1959.3776302,-422.787480482,-3115.54775225,777.594161759,-4493.55587962,-2389.45790013,unpopular_opinion_puffin
-8888.35279681,-556.153988353,-2510.25530298,-289.998674236,-3985.64107927,1752.59731927,-2368.01914086,-758.690643587,evil_toddler
35514.8709866,-2641.35557767,-2014.46485665,893.869416111,8727.35925809,1576.33605744,2452.23368323,-5146.39699374,bad_joke_eel
-18960.9770781,-13069.1918782,1787.41942771,-2469.73978813,1572.15665652,1789.93860146,-3139.09384979,338.81142496,first_day_on_the_internet_kid
22361.9558905,-13444.7817957,3200.66064954,-1356.93322886,-6363.96871803,686.608258647,-2294.80315279,-4853.76958699,sudden_clarity_clarence
3241.97384952,1160.04871604,252.245848338,506.908611924,-4083.89005856,-1348.42693076,-2965.14718648,-2811.83437696,overly_attached_girlfriend
-3972.19269487,9987.12619079,-1554.72129417,-1528.64363745,-2634.42713085,2091.92945625,-599.228820581,-475.126178766,confession_bear
32476.6205066,-5301.79156648,-3233.27741411,4924.61505664,9936.64646406,1493.61257778,-897.333291471,-3904.5604029,bad_joke_eel
-17897.3231885,-11041.8413204,-147.173981647,-1200.4766971,620.167087195,2475.65873321,-2031.24041051,3818.84853718,minor_mistake_marvin
16218.8691546,2522.02241524,-13592.7816334,8305.65330494,-6587.8537115,-16127.9217567,1831.98216997,14441.9174815,paranoid_parrot
-14636.8262786,-1735.72427688,-5099.59727621,-4407.67453572,11050.3807534,4376.7127899,4621.07507768,6708.90825986,college_liberal
-18224.9644736,-9306.03031512,-8858.88804401,17806.3111207,1984.07619044,-3197.05388139,6701.21890744,-9155.43616739,advice_god
-2986.06681088,15596.7707057,3841.63427424,-7641.70113757,9478.19613411,-8820.87304274,1504.98095592,-1211.66616901,bad_luck_brian
756.788226302,11307.9242729,-5899.62229294,-3217.45458766,-3478.34865889,1650.20060096,-380.940029998,53.5257046412,good_guy_greg
-6002.13538993,10554.4354133,3283.41626007,-8414.00578186,8885.46333687,-6315.37240749,3114.86881623,1255.53161713,bad_luck_brian
-10153.3526884,-4726.84885077,-1012.72251112,3088.42080968,-9064.40762598,-4430.63220996,-7253.92818047,-2247.4379722,religion_pigeon
-3205.86631874,10122.5526648,-8034.63158981,159.440352394,-4905.41592916,16862.1825629,1210.56563789,1258.52154293,business_cat
22956.0254645,7194.12365403,-4835.45095456,5743.91227957,3087.30392986,-453.344895509,-3229.54591501,1570.14566796,unpopular_opinion_puffin
17146.8659568,-22769.5418862,10271.8236851,-10744.1947453,-7478.48231196,712.734447317,10511.6772844,89.7127565738,sudden_clarity_clarence
-10100.3230093,4110.59273248,23688.1986405,10089.9418121,5307.35112337,-6364.24707022,-957.430539476,7478.60088609,socially_awkward_penguin
-19590.7564006,-11842.4226434,-8516.03060652,17336.4330703,2062.71674991,-3714.74910669,8114.81528512,-10729.598726,advice_god
18747.6798168,-19301.8701612,8345.05723705,-10397.1306489,-5700.43597627,-627.568922235,14617.7670112,-655.025259219,sudden_clarity_clarence
-8925.81903843,-3685.27303496,-1170.76574899,3113.72791782,-9728.52713873,-5464.97023108,-7275.90701927,-1762.48732972,religion_pigeon
-6409.79846695,-4199.66488559,-5040.08931454,-7881.9273527,-12063.5262707,-5247.68876405,7180.42738763,5641.2068288,paranoid_parrot
-17734.5113208,-10325.1457833,-473.128287705,-1325.88419105,581.333965046,2610.49364538,-1772.38356645,3985.42128811,minor_mistake_marvin
24385.4797471,-2258.24640292,-3936.73490551,3459.75870254,11197.8390462,9545.29541847,-2710.41785104,5103.73570764,unpopular_opinion_puffin
-4613.3697457,5933.86409894,-5237.01302391,-995.053840564,-7065.21597069,-9249.88082264,1205.17784255,2993.09482919,paranoid_parrot
-9458.22764256,-7548.43835812,1545.19397651,-5428.69344438,-1758.72471229,1709.30460739,-1937.38178598,3306.26255095,minor_mistake_marvin
-11483.2642362,197.198937464,-2674.9831793,-9603.08724883,9396.95699537,-8784.57118156,-6128.76510082,-6314.40312529,sheltered_college_freshman
-3860.33200472,10680.1755491,-243.756066657,-2186.98374868,-3013.81027716,547.711696522,-3154.97611555,-1108.7954525,confession_bear
-18301.0318987,-12586.3967246,2807.6138692,-4497.91147869,-1401.20637979,1740.39944228,-2568.24022366,1203.70766071,first_day_on_the_internet_kid
33153.6070175,-3959.74796638,-1725.76222671,3290.26129529,9388.48393869,82.424287607,2281.91578605,-4925.1159094,bad_joke_eel
35221.6266873,-2370.77121089,-3462.17295881,5154.20787588,9290.01195039,-218.270626219,-1633.54098732,-6771.1554572,bad_joke_eel
-17654.6503558,-9887.66132047,-1450.66211799,2257.80849972,-1431.94592737,2312.23586034,-3510.79948606,780.7830437,minor_mistake_marvin
15183.754916,-454.787270751,-13304.5436173,7392.37247401,-8144.80530964,-16596.4597265,1780.78336219,13823.2545035,paranoid_parrot
-2763.63346346,11010.5660518,247.302825626,-1272.2651266,-3632.79948519,6514.46632804,3401.93629186,631.705350148,philosoraptor
7658.26271526,20506.9907161,2499.74467221,1368.32745866,-7562.12300152,1177.62982694,3142.14611658,-7194.69415494,high_expectations_asian_father
-15133.9402724,-6654.85579081,-1392.48373896,-1528.40752242,-991.010906965,-1063.30664808,-2618.30120477,2036.00617429,overly_attached_girlfriend
14464.1232955,-1149.88037,-12912.2398493,6731.82795751,-8455.2322667,-15649.3297484,1632.63520799,16363.4880614,paranoid_parrot
-1332.73916795,12871.3494346,-809.935849682,-1345.12785783,-2922.12393324,5272.30969699,3461.34047758,-1052.8518342,philosoraptor
-19293.5265765,-11711.5458753,-8068.66251284,17436.2959027,2352.08543975,-3301.07275594,8101.08070636,-8313.12855399,advice_god
36394.7419249,-3856.65981654,-2786.02491997,4647.69266749,8740.08559051,-313.315616,1328.49826737,-5001.65064593,bad_joke_eel
15207.461524,1218.11426602,-13351.4512656,6929.4170257,-7865.14314017,-16997.5336806,2032.03555308,14087.9883319,paranoid_parrot
-303.644463667,14996.1989907,1323.02929959,-4532.68582404,-4536.37722241,-496.307750889,-670.518140896,-3083.79300369,confession_bear
-18310.7611874,-12957.4936662,3140.75333419,-4022.20976625,-1273.39426857,1708.10198347,-2847.72265187,1628.77467583,first_day_on_the_internet_kid
-2419.78742301,13154.6487895,-5735.18135647,-2559.57031558,-3751.93104827,1302.00270006,-4955.97453469,-2877.72017491,good_guy_greg
5968.98277777,19833.4274452,4269.2878317,28.3078418987,-8064.77106193,1007.59363137,4980.9829392,-6641.97137964,high_expectations_asian_father
17193.7851778,5175.92331437,-7553.53479375,2658.99019865,-4105.36377703,-2099.35077359,-8461.91395142,1191.9454635,good_guy_greg
4651.1678941,18153.7557427,-1688.15921955,5338.61436654,-5691.34941228,1959.47475108,1699.84287745,-6294.04644263,high_expectations_asian_father
-1918.40987144,11323.5555392,-43.6725145475,-1195.79391446,-2995.08695396,5825.59924684,4019.01276791,154.484401627,philosoraptor
-10568.5005995,-8634.14033701,-8.9413135484,-7564.97555896,-358.739173705,-1640.54128939,1478.97697778,1362.56591013,overly_attached_girlfriend
2002.98559645,7848.66028495,-7444.46194828,4873.65095314,-7576.69492269,-9242.03689126,2363.63114896,6034.77218944,paranoid_parrot
-1076.04374834,11709.3162446,5009.9921181,-1789.64278569,-3701.30980629,-1021.62240417,1832.85248283,-4690.34539307,high_expectations_asian_father
31135.8724359,-3392.22086634,-1812.64742623,4134.17390766,9545.94276289,1592.24406887,1399.27365125,-3316.73491201,bad_joke_eel
-2121.84843936,10638.2290568,136.613422057,-2085.42509431,-4043.74154526,5543.99630131,4231.67307216,626.823060603,philosoraptor
-9693.23186708,-4051.47816714,-669.655549332,3329.32437144,-8789.72982737,-4660.29754364,-7065.9283338,-1890.05579399,religion_pigeon
-1914.59538114,12499.3753817,-65.4635798656,-2636.82649574,-4072.80796164,972.339348181,-651.675969726,-1115.13330242,confession_bear
-14882.4740162,-6774.28943351,-4214.48102646,4307.08553472,-1789.6828418,3711.42495847,468.071431841,732.064640402,overly_attached_girlfriend
-11267.4195996,1371.14664135,-3366.91811875,-9642.42980833,9405.67181691,-9393.16543456,-7824.54479731,-8309.7368042,sheltered_college_freshman
-17931.6625223,-12060.425495,2713.09130532,-4254.01047095,-1385.59300074,1732.94560108,-3196.29449445,1128.39549866,first_day_on_the_internet_kid
-19465.0116763,-11251.8979556,-7538.66202022,15505.1772478,1187.97691493,-1741.43797698,7511.22368111,-7123.19001748,advice_god
-14852.6633719,-1610.95598034,-5170.483275,-4252.37046591,10708.1063489,4917.82832043,4640.75922444,7268.70476721,college_liberal
23903.3770771,-1594.19757751,1866.38607013,-353.457661352,2540.49878966,-3735.66041203,1595.1333679,-2433.50681555,bad_joke_eel
-2104.53194652,12008.0198942,-282.486186891,-1756.28947831,-3435.95713246,6072.14922406,3876.82413472,177.494473337,philosoraptor
620.180541862,11857.5996473,-5904.09778476,-3516.06360628,-3717.81769006,1379.85326962,-76.6570173247,-426.628133221,good_guy_greg
-6992.05781899,810.883263505,-267.625121851,-3375.2995638,-1683.02468308,-4195.04229805,-6522.22074161,-4514.44238752,sheltered_college_freshman
-8.9488337004,11450.9222019,-9989.61808942,4236.765976,-7681.52165695,-9839.82228192,3052.56967185,5701.31352037,paranoid_parrot
17765.9646303,4217.99210552,-6932.60311296,2181.7640831,-5160.12322824,-976.806818493,-7319.3151219,2735.16825811,good_guy_greg
20339.3348687,-17756.4496253,9979.57409364,-13293.2748097,-7424.35943979,873.926502298,16493.797798,-1566.4007847,sudden_clarity_clarence
-2450.51870249,12409.4491396,35.2123631272,-1951.25910887,-4507.84800039,1405.15242003,-2309.4532573,-1663.94264436,confession_bear
-19636.0166115,-12519.4302099,-8266.36080939,17609.9698509,1336.48723167,-3140.50106197,8933.14623286,-10163.3583926,advice_god
-4880.1473432,9900.64688998,-898.081756466,-219.057587573,-1346.21505939,4980.24229498,1257.62294026,1909.8088081,philosoraptor
-18539.450076,-11963.1264845,-43.2943702325,-1310.09402503,475.039529999,3489.29786976,-1973.18576421,4538.01964636,minor_mistake_marvin
-5152.74359363,6487.66096753,27097.3922797,12159.708096,1170.7335773,277.848881328,-530.570214083,5459.08089004,socially_awkward_penguin
-2703.2137564,10736.8016033,166.426872152,-1553.13001401,-3924.20646191,6526.08636071,3743.88304204,1092.9279118,philosoraptor
-14363.0542195,-5079.26590393,-50.904179634,-7650.78754693,4950.6146523,-4231.01452203,-1210.12749898,-137.771184947,sheltered_college_freshman
-19202.5915378,-13893.0220023,1612.88339564,-2719.60323391,1546.74165571,1985.29751835,-4331.86970978,387.579160122,first_day_on_the_internet_kid
-14858.4641571,-1884.3945382,-4877.09095154,-4483.90034052,10759.8404437,4571.50109062,5345.4016537,7272.61733779,college_liberal
-18584.581361,-13325.6828492,3070.29751389,-4673.95659446,-1840.69095073,2515.06494461,-3756.71557868,1484.15937292,first_day_on_the_internet_kid
-18446.6031141,-13647.3472715,3142.35800779,-4764.53918117,-2180.6304655,2634.98380122,-2583.92544079,2209.61917646,first_day_on_the_internet_kid
1016.68306351,14601.4713163,-7351.92224698,326.961424287,-6797.11109171,1418.76810679,-6003.51668132,-2957.41093017,good_guy_greg
-11325.3727506,1498.83499584,-3408.31435619,-9649.58203176,9463.79367707,-9365.61508321,-7722.1047329,-8331.20844938,sheltered_college_freshman
-2110.45728526,12313.1072776,32212.7193534,14892.0487807,2274.11789761,-2202.51533408,-1640.65269145,6919.10453202,socially_awkward_penguin
-2591.11611632,15453.7709176,2437.48183208,-8209.55928813,13182.6537156,-9022.11498448,4715.72658113,647.166459963,bad_luck_brian
10010.264308,-1221.81882877,-1304.72172805,4676.10734093,-4661.55928811,-718.562192818,-5518.85098888,-2592.33294969,lazy_college_senior
-10949.8966704,1296.6842034,-3175.25373203,-9313.67742359,9001.39739009,-8485.48583266,-7520.74950835,-7243.73727343,sheltered_college_freshman
-10141.8772589,-4656.04037466,-1417.27098593,2924.308428,-8725.28275594,-4630.43520179,-6387.83300874,-1383.68640051,religion_pigeon
-20183.8686979,-12948.2031129,-8334.26253336,17792.3132036,1716.20587152,-2188.12356471,7989.16192823,-8632.68046978,advice_god
15543.0440563,-17456.3231134,9286.68562646,-10697.2600841,-3725.98246053,623.581036799,14543.5993072,-1229.50198451,sudden_clarity_clarence
6902.18605069,21988.6313874,2916.19285622,768.769382144,-4931.9934677,-190.88957819,5872.92578817,-7715.93694067,high_expectations_asian_father
933.917517575,-13977.1614271,1444.26226043,-2688.11346441,-5874.79086335,-890.782386615,-7984.309129,1599.33159229,evil_toddler
-2808.87628222,11736.4302709,-272.9195264,-1215.60629284,-3282.08619394,6373.85850567,2584.06984186,629.766685275,philosoraptor
287.987058206,11803.8008686,-5302.82193427,-2770.69575746,-5496.86410607,1474.52789925,-1211.35660081,-1417.61188578,good_guy_greg
-133.092585944,11564.1597863,-10233.832824,4449.61983571,-7666.78207102,-9348.89986849,3710.51339687,4983.86356035,paranoid_parrot
18429.5451061,-19850.1451983,9979.61155498,-11889.457596,-4024.07824112,1027.21684077,13380.7916331,-5.314020388,sudden_clarity_clarence
940.058752755,14469.2608353,-6436.86357452,-666.899472866,-7557.91410779,1813.34895918,-4242.80786892,-2444.21957617,good_guy_greg
-4039.68975098,10742.8733428,232.027457342,-2944.00193166,-3909.20560829,206.172911441,-1878.84345605,-1895.54614036,confession_bear
-17951.3412697,-10249.4562842,-1088.18883501,-905.956457038,1154.69075361,3314.08848587,-2491.33313918,4129.44472471,minor_mistake_marvin
-11325.5121198,2031.88088047,-3597.00413458,-9311.95781704,9571.71357571,-9510.05789623,-8249.2131732,-8645.01227009,sheltered_college_freshman
-14772.1468414,-2344.3924064,-4839.9373983,-4752.85982861,10762.2151892,4347.99882478,4169.11865813,6900.5518614,college_liberal
-10617.57463,-5152.95228846,-714.007064943,2607.80140065,-9701.0014866,-4062.08987351,-7532.33641384,-952.532056254,religion_pigeon
15613.6728157,-13947.8867268,4272.2286147,-4303.97302375,-8164.45884529,-3067.20824973,-8304.69912159,-6673.51282814,lazy_college_senior
-1237.28505361,11953.7656936,-8453.56934222,-564.913807148,-6181.98028473,15886.8648468,1965.78125185,799.675557033,business_cat
-14722.811785,-1593.04608144,-5146.9248311,-4102.68344515,10823.2781817,4775.03972289,4398.25524323,7278.50475408,college_liberal
-6025.34932558,9217.74811197,-9862.45857195,2402.10475388,-692.70844085,17788.2068409,3133.64408231,2735.39130043,business_cat
-2652.35055255,10850.7097595,-128.164364322,-1191.86064628,-1656.85804597,5717.79165743,4730.66441763,561.376336925,philosoraptor
-9461.36278706,-2984.34822566,-2588.78532344,3295.51984665,-8499.73766449,-4361.88575161,-6900.05187622,-3142.97008097,religion_pigeon
13907.9839535,-1682.62056117,-12472.5985621,6471.85509309,-5068.84932689,-12661.6029819,-812.791393208,17088.2428072,paranoid_parrot
21891.5566222,-19304.2683581,9459.97508666,-13406.0974189,-7762.44732362,295.304066499,16934.1558139,-1381.52934786,sudden_clarity_clarence
32267.9218587,-3728.36603925,-3210.01419833,4422.15287876,8894.15212156,587.64052111,-1711.67561094,-5342.82885646,bad_joke_eel
-14796.8293729,-2258.88551119,-5124.11261559,-4344.76293203,10835.9377776,5121.71282684,4157.74972551,7030.18138197,college_liberal
-17834.0910372,-10514.7280146,-605.519122279,2478.79942132,-1893.41728167,2478.07893403,-3944.60876675,1380.52035324,minor_mistake_marvin
20471.1200001,-898.992265748,2602.4272866,-1377.09932354,1641.32262115,-3678.68478897,4048.33452054,-2140.57996434,bad_joke_eel
-14611.9549629,-7452.59812313,315.251648559,-124.166269395,-3062.55639059,-1219.84642708,-1570.79035021,846.017243284,overly_attached_girlfriend
-7734.68411523,4337.03850583,26196.9085437,8967.35419371,2647.72449189,-3007.70862802,839.823667918,6039.86283694,socially_awkward_penguin
-2208.99957299,-16242.0904693,10010.0063436,-3847.72492413,-8377.94539547,-1416.49219418,8119.90885233,903.688434526,overly_attached_girlfriend
26004.8074063,6093.1818941,-4257.14048236,6985.18326001,2850.44798746,-136.94085297,-1336.94991484,1602.46961993,unpopular_opinion_puffin
6363.15568122,20023.7974961,4391.52429577,-1467.37951866,-7660.46051963,944.965633027,5952.0796665,-7151.16948754,high_expectations_asian_father
-2620.40104733,15213.9858187,2742.08191576,-8448.05832884,12785.3788292,-8862.313963,5267.14984208,627.163521866,bad_luck_brian
-15229.2989631,-2431.28381823,-4351.96713947,-3627.97484518,9703.6504896,4995.38303997,3417.47959843,7663.99780078,college_liberal
1356.39534772,10760.7282782,-9247.42281052,4100.57392191,-7660.68985073,-9862.44384749,2290.50801175,4698.55002155,paranoid_parrot
-19445.7694861,-11917.1507183,-8068.42250611,16420.6102345,1790.35987436,-2693.45632532,8239.1607005,-8739.21280768,advice_god
-4184.20129389,7550.63982166,29705.0003369,13727.7581553,656.12300872,-1083.27547476,-1606.65243841,5422.64548679,socially_awkward_penguin
-14994.3525769,-1913.05589398,-4910.40300048,-4652.8123957,10600.4679875,4548.09318201,5396.50483328,7013.06147315,college_liberal
-4952.46169902,8148.59574755,28870.7364948,13667.3457598,1587.47954685,-884.431230361,-1700.55045179,5500.41348375,socially_awkward_penguin
-9446.13258784,-2928.59565178,-965.147895855,3593.54501138,-9009.27342859,-5158.11158748,-7078.27208849,-1797.17299734,religion_pigeon
28288.4217594,-8242.31874624,2163.78807104,-2987.8079489,-2427.23369184,1549.10217564,-1716.23722241,-3476.42210499,unpopular_opinion_puffin
13858.3322082,1163.91605331,-13316.1785132,5059.16605187,-5547.00486101,-14186.0641711,5391.38043959,15610.2863968,paranoid_parrot
-10398.9787877,-6775.3920815,199.733306419,-5666.31394233,-2302.45415436,538.592512572,8.2364407581,3223.81552404,overly_attached_girlfriend
-10565.0076857,5646.13344439,-7878.40619966,1034.92498503,7336.35925288,7433.22499537,-2845.80220488,82.4736081181,business_cat
296.044123909,12597.8364261,6823.24029176,-1011.40807575,2452.3965924,4417.82574603,2994.17823431,-841.997413287,religion_pigeon
5529.82538678,16526.51344,4292.17334015,-1577.82363332,-5317.83383415,3872.51313623,5311.67419413,-3710.36288338,high_expectations_asian_father
-19935.0924345,-12694.7543882,-7791.83457282,17329.1379973,1502.97242229,-2296.52176415,7869.75900331,-8986.05552631,advice_god
10762.8788394,-532.346054166,-1017.49080878,4726.42417126,-6520.88621952,-1048.19805391,-3862.31697804,-3263.05015259,lazy_college_senior
1192.89171258,14010.799099,-6521.49932911,-1694.41175358,-5433.67948184,1068.41961487,-1950.0968295,-2360.43033298,good_guy_greg
-17945.3071724,-11109.7967115,-941.543667096,2375.55526434,-2456.16546126,2412.29953644,-3908.96523777,1189.49922163,minor_mistake_marvin
3537.38466695,-11131.7080871,657.548819228,-3269.60000542,-4202.3481173,229.012974406,-7135.66249424,1627.00512824,evil_toddler
1531.72663205,8408.96477084,-8851.56442353,3993.97483523,-8639.25681868,-9860.99937787,3091.92742313,5960.81447492,paranoid_parrot
-11350.3672431,1158.62287124,-2380.59346669,-8075.69789367,8843.94720488,-9484.72480389,-7503.59187964,-8049.50954639,sheltered_college_freshman
31367.7347339,-4758.74661094,-3587.90448669,6408.6039699,10407.2968314,7230.66715756,-4631.67385273,2409.75418873,unpopular_opinion_puffin
34001.6649723,-4912.94316321,-2889.42109789,4742.66890419,9615.56651893,606.745484178,-689.545317939,-4219.62953111,bad_joke_eel
-3974.26318687,11215.5184093,727.156636751,-3661.8792572,-2334.56560333,485.040721056,-118.773854072,-1381.65791992,confession_bear
-49.3321600101,12794.338969,-6523.19184226,758.44544182,-6488.33470543,1437.91403792,-7555.15320508,-2130.01084851,good_guy_greg
33742.7117787,-4100.81782101,-2712.03163487,4684.1801453,9386.60517682,673.11043133,-1355.77759817,-5924.57294264,bad_joke_eel
-18695.1884699,-13829.6157413,3132.19398697,-4963.44638647,-1917.48847332,2417.8456063,-3161.72105224,2094.2775346,first_day_on_the_internet_kid
21759.3437502,-17138.3873387,9055.16404118,-7723.43374483,-4542.23766565,-1019.17265173,10905.9497834,-635.011290443,sudden_clarity_clarence
16718.1105402,3866.20997689,-7164.44477968,2267.98780887,-4317.6594332,-1832.64305426,-8324.70547018,2460.40839046,good_guy_greg
-3357.91842438,12935.9860804,-555.951145767,-2154.79694976,-4126.86994557,961.783128106,-4094.71153648,-2302.54123688,confession_bear
-4942.08091855,7777.3190945,29235.7631605,14090.3427869,1823.65111137,-1553.28347325,-2870.09466876,4946.07314401,socially_awkward_penguin
5677.19462732,19658.5141334,3462.39200491,409.410168364,-6159.51055502,1147.4121601,5904.27603957,-5954.64529686,high_expectations_asian_father
-17751.2743902,-9703.90101869,-1106.81804779,-791.991820364,449.136112384,2846.59802277,-3188.12731092,3074.02396463,minor_mistake_marvin
-12276.1002722,-5854.12670903,-4895.28984927,2925.57610715,-1316.47547207,1775.97509864,27.0407249812,1910.86981294,overly_attached_girlfriend
-14683.4785852,-1750.79672457,-5106.91277407,-4683.93557222,10650.208769,4795.73087561,4431.33645458,7053.79738663,college_liberal
-10172.9774644,-4174.71233918,-1924.74719138,2709.50772715,-8452.36169039,-4253.08967159,-7080.16452492,-2068.6729392,religion_pigeon
-20334.8109122,-15069.5753359,2356.75333451,-1935.3357353,713.125092438,2719.02949918,-5112.4426019,1358.61612234,first_day_on_the_internet_kid
710.433142401,13868.2818854,-6788.50224898,-1398.97164541,-4856.39913623,662.536740156,-4832.47130511,-2404.58819586,good_guy_greg
-1818.01706127,13283.4398616,-828.279345227,-827.838314137,-3021.60182071,5576.82937337,2959.53104939,-186.619334249,philosoraptor
16578.5385317,-12623.5412234,4467.77334716,-4708.03802829,-8546.64804596,-2823.61027863,-7684.31999746,-6672.93790066,lazy_college_senior
-9611.52167792,-8486.99598449,2522.480102,-8687.55117864,-2314.99906293,1616.02598742,2195.31833538,3156.30714857,minor_mistake_marvin
-19603.1216344,-11722.4374189,-8967.31185779,18141.5758509,1790.08283453,-3170.02164956,8683.46910385,-10470.7357829,advice_god
35102.5816114,-8277.83183158,7584.10300588,-8121.72720416,-949.120285614,-4978.10167311,-259.7473336,-6643.85148579,sudden_clarity_clarence
-17525.8860029,-9688.09780982,-1237.54633122,2017.96044301,-1193.39107079,1745.70104307,-2773.9871638,1150.5901388,minor_mistake_marvin
-2721.68795661,10168.5744446,-7735.87391018,-1407.54822423,-5346.66979298,16840.2864558,4036.01118531,1473.29215875,business_cat
-2538.73348079,10338.5356289,151.864072659,-2610.04499302,-3620.73883932,6352.16820363,4326.94611227,1298.94364064,philosoraptor
-792.484867377,10288.4654869,-6820.5032328,5336.03411833,-5300.60858511,15043.8997961,-382.367463553,654.170368439,business_cat
-2450.4085458,11265.8407486,284.886649751,-1593.66150859,-3520.59823737,5282.79403741,3873.95904574,305.985446308,philosoraptor
-18168.9345759,-12422.9582021,2714.70611021,-4258.20216232,-893.10239405,2011.62005815,-2361.01640421,1486.69339892,first_day_on_the_internet_kid
29916.5746439,-5786.47301395,-4263.30621615,3576.63168081,8837.7867283,5208.92085679,-4786.834901,3927.1628576,unpopular_opinion_puffin
-2078.42310114,12743.3421491,-575.228761956,-975.238631732,-3612.76323012,5717.18838706,3191.72066936,-96.8195505357,philosoraptor
10.9503800588,13532.2394168,-6160.5637347,-1460.64668128,-4924.597785,1870.40805828,-2498.90001003,-1254.72114385,good_guy_greg
-11366.0944349,1241.09671703,-2597.03150895,-8478.62630247,9191.40263068,-9578.94381971,-7717.22883466,-8036.22739267,sheltered_college_freshman
3293.67365558,-9956.46140982,-2071.60742149,2160.97411083,-3111.0210062,-900.333399976,-12067.768884,765.940996062,evil_toddler
701.777736128,12212.3213307,-10437.2610111,4665.38761255,-7513.62490896,-10636.2357062,3491.68106463,4601.55615146,paranoid_parrot
-14700.3839586,-1158.90737268,-5242.53401233,-3907.05375836,11009.2276744,4606.64675272,4477.84132754,6964.8281829,college_liberal
-7573.15785337,3637.78314414,19905.1238548,18518.592349,346.582333186,-936.670012391,-4607.51148605,395.825625775,socially_awkward_penguin
23677.0821344,4969.44237487,-5306.43411304,6668.27363077,3216.17732266,510.7833199,-2995.83450201,2987.22883433,unpopular_opinion_puffin
-2154.85686782,12362.9003911,-309.773006194,-1762.83605229,-3240.28045267,6092.94556666,4230.85046168,331.642496026,philosoraptor
-14678.2778953,-1662.9363465,-5250.23678618,-4956.46604165,10987.0177207,4474.77096466,6157.50785063,7249.80322602,college_liberal
22362.4917639,-19592.1254346,9792.71133857,-13896.3925277,-7038.46788871,-915.188096963,15453.6221542,-1829.76183653,sudden_clarity_clarence
-14967.2700074,-1858.97445358,-5033.02157644,-4222.94050786,10382.2818943,4882.07893578,4529.21654791,7033.89486901,college_liberal
