0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,label
-6002.11200218,10554.0852338,3283.15394211,-8415.01864597,8865.5339433,-6336.08115299,3090.98141116,1257.48812102,5386.4764093,1455.74142494,-5263.99409499,6211.60299192,-1867.69449477,5027.1991969,-1368.28706261,1191.42677503,-271.951974572,1719.33930167,-1618.74586077,-2035.13808453,-2060.70000212,960.372128078,-3565.52645144,-4274.32276417,4936.38858733,2196.70854233,3014.30898856,2647.27717819,bad_luck_brian
-10153.2577734,-4727.38028445,-1014.47449235,3064.12485538,-9093.65163034,-4492.71175694,-7262.88889162,-2312.62379733,-3976.77186111,-2581.0229064,7947.91824527,6674.45801596,15696.8482757,5209.10696799,-699.057948396,11155.0399795,2913.24286373,-4226.64885772,-1965.13261553,47.3964150816,-646.867424387,-1767.03139527,-1189.94379741,2579.54273511,942.289843329,866.962711252,-125.737459704,-135.378967493,religion_pigeon
-3205.77109999,10122.7012628,-8038.21688442,148.021597092,-4916.59469725,16815.6019822,1242.53587036,1149.56867374,13199.8705848,-5033.81563888,3142.7821327,-1444.36356524,1787.91740958,-266.492437939,-4959.4777262,-1738.52400531,4405.38231048,-3331.03818237,2314.35817145,-3967.99471756,1904.52572259,585.495304399,-3541.62619892,1537.8382728,1876.77520483,999.238538367,-1461.15180089,584.456589746,business_cat
22955.8955106,7194.52788774,-4830.72263581,5765.1511993,3185.97912365,-396.85208221,-3198.49337715,1387.08145043,3058.83492064,6210.77249249,675.978173121,3299.74968668,-1045.97850314,5425.47045428,2714.10525431,-4178.22022659,1837.66002588,-5071.5756243,3427.16823982,9908.42111404,1557.75135761,-6396.18104365,9753.13659111,-468.449860569,8210.57097072,3370.42898942,7002.56856354,-2130.32295774,unpopular_opinion_puffin
17146.7209372,-22769.0911192,10272.6298545,-10718.3897216,-7437.03933059,786.147990664,10424.2019385,202.897075902,1049.98275676,-6277.83889451,2205.28629621,1398.15677901,-1929.89958465,-2240.36972077,3208.40195011,2977.40930945,-1653.15271265,229.157141502,434.045141714,4387.49087357,5493.77259708,1790.96157493,-2594.38277543,-479.138970872,1904.85022127,4304.75645278,-1542.69366702,2532.34904698,sudden_clarity_clarence
-10100.2313866,4110.10730028,23686.5562871,10080.671589,5266.15001116,-6417.00813734,-970.621599017,7493.73149348,6063.45203242,164.439293214,-1247.11273474,20.44924143,-2242.23408346,-472.351867878,-1771.01581987,2001.5611108,1163.6682662,8.90427923095,-1728.57445217,-2041.79332899,-2695.8505709,3010.69728688,76.7081722595,207.132649156,2129.55286532,-1502.65163136,488.61198706,221.7096107,socially_awkward_penguin
-19590.7801893,-11842.4810513,-8516.18732618,17341.753122,2060.46481741,-3700.14287904,8116.31891252,-10665.8823238,1866.31350002,1514.21811894,-2200.41775877,1811.40699361,-3848.04928436,-2316.08641638,1634.17587721,-299.727593159,26.4324252299,-365.848703738,-922.095450436,-489.525989302,-745.556045539,-1.61455320174,-112.93907118,1042.04445987,618.406455636,-33.2126957679,-42.5187992174,595.343445032,advice_god
18747.675643,-19301.5694014,8341.78683948,-10393.0865442,-5732.73363295,-643.835637592,14636.6617459,-470.563035597,1360.55578444,-4012.2365601,47.8084466427,1857.20164938,3306.09385903,922.128130481,662.852452467,-1428.87362055,264.434552896,8578.08814067,-3503.36235111,3485.96216281,4972.32356886,1750.43685296,857.470501701,5546.35614816,-5554.08855549,-2110.79109351,110.502744148,-1392.72970886,sudden_clarity_clarence
-8925.7407944,-3685.64061896,-1171.76701545,3093.02557231,-9756.6596368,-5519.0205038,-7280.76374317,-1795.11648065,-4464.92778838,-619.571216099,8866.39349574,8489.45001661,18110.0970921,5638.55668312,-634.914472275,11456.5253302,3119.09344266,-2406.6055434,-2648.91384694,2213.55932748,376.961645716,-936.251796617,-740.336125492,2085.47296912,1018.13895265,67.4693218147,90.640900605,-312.193860306,religion_pigeon
-6409.71897322,-4199.85863828,-5040.50004547,-7897.17331692,-12094.0714844,-5297.74620192,7132.34026382,5655.07072591,-2570.17711474,-1324.66546132,2478.76207725,5377.39062133,759.363078352,-7624.99409013,-2748.22485541,-912.72776351,1710.25381296,-1720.65019487,627.043931516,-4890.99616346,1421.11795077,3411.09286616,2593.21063631,-5542.7120926,530.633723764,-3245.713122,-69.7990520915,-7155.54056345,paranoid_parrot
-17734.467481,-10324.6174702,-476.949150832,-1319.1422823,525.913405663,2593.32128819,-1615.30129917,3973.33003164,-2100.16997983,-31.4192494251,1748.89014885,-693.882912839,-1348.08115171,-507.478573164,-5155.81886386,2047.28543341,-756.862710396,5254.53380833,6915.714247,41.6599727755,-2770.15893428,1154.07560808,-994.628636907,-1639.93602705,-791.715386944,3247.60146949,52.2060835318,-2174.35786075,minor_mistake_marvin
24385.487017,-2257.36136699,-3938.50021912,3474.90230844,11186.6225189,9514.38512868,-2691.90344076,5251.44329471,-7539.22889989,-6938.80488115,-820.58649829,12152.5974891,-6492.61226962,-1534.63415319,3850.34074658,4518.57166501,-198.871348538,719.291918429,2026.10899586,2983.86053778,4929.7624553,10911.5312725,-228.051757386,1024.81706358,1338.72723114,428.549855129,-2822.53731,3359.04736877,unpopular_opinion_puffin
-4613.2078557,5932.935302,-5238.38792737,-1028.3670437,-7140.50106933,-9400.31190854,1106.43509331,3061.72294864,1167.68403144,2155.81909919,-1964.80456435,3499.65616005,-2795.36731824,-1814.42875079,-3358.66778454,5179.89344322,1590.00983803,-552.559830444,-6032.21195438,-6956.7546667,-305.570041816,6828.90941203,6108.16338053,-4297.69035227,-28.0094087042,-1696.72302405,3104.1922227,-4545.75681733,paranoid_parrot
-9458.22603427,-7548.01686532,1543.81456831,-5422.72936416,-1771.91875309,1693.11683231,-1906.10835442,3302.05051902,-3226.39941426,373.252622949,1679.94851396,3373.04166492,-3363.77698668,1474.24690593,-713.255923825,-556.988586688,-2401.63181796,2546.661057,1849.8186407,-2501.90889695,53.0452669215,508.427875391,-959.508525679,-1678.93265825,2281.07898216,2308.13684179,-396.044374055,-1128.72634192,minor_mistake_marvin
-11483.309454,197.161241739,-2674.08305802,-9589.39910113,9402.42789487,-8747.55461685,-6170.18913706,-6199.83028828,2287.51120503,-5947.23362912,10693.5081173,-2967.30294431,-2108.44359975,-2147.15141003,2939.79520054,-2189.37181811,972.712517347,2143.64128634,-451.181965072,2667.28041145,-75.7741802471,2818.17554196,131.778635376,1429.29397139,1254.32918955,-899.184310549,788.961511075,-2469.41174748,sheltered_college_freshman
-3860.44203354,10680.0981751,-243.124916647,-2175.29468564,-2978.79969895,608.506469104,-3252.68871317,-1001.32309298,-398.690720936,-6907.2451402,-7602.05499971,-5874.99711224,-984.523082541,-7392.61470598,674.240711535,7328.8630476,-4046.73209193,-980.966463232,-605.515523858,1782.68608379,206.936388116,-3531.78737122,1867.31951725,3136.51956815,2104.87974961,723.657815996,-3594.63629887,-4805.02127814,confession_bear
-18300.9449006,-12586.5574866,2809.29645141,-4519.12560237,-1379.92763174,1694.62584061,-2595.42379412,1040.51745057,-5781.09071683,-7000.98713865,-7937.25168025,-185.050957061,-1784.465357,6798.50320341,-1095.30122523,-5118.098834,702.872764461,-6239.73242214,-1082.83081774,-2121.36493772,-184.532797445,-1568.56889467,-1716.39728818,1216.60414057,2544.81210841,-1283.19914175,1024.12997884,-1833.06119167,first_day_on_the_internet_kid
33153.6822573,-3959.71749061,-1727.49899324,3283.66769046,9351.43954498,11.0625489995,2333.23668209,-4861.71279921,-3797.62702288,-6169.16792397,-1082.94093657,-3745.32679531,9332.16765164,-972.921242642,-7856.02767299,-2901.21140404,-1091.58485711,3407.53742727,-1948.10482943,1436.03195161,-1353.35779609,2976.88370451,625.901506826,136.143196455,341.931427263,-657.779056878,-1750.18628776,-114.682821158,bad_joke_eel
35221.7231446,-2371.05652805,-3462.06709713,5141.94755113,9255.42841442,-281.816788954,-1577.52051448,-6785.61051334,-1504.99302509,-2576.07759182,-3183.08973179,-6569.4669629,7514.55100536,1186.19218219,-3827.05361096,-1612.85977704,619.161904479,1602.22953542,-778.277013423,398.017517024,-4099.47993634,2581.70830397,1735.76460962,-1137.14384669,-1758.92560663,-2201.38560242,-1477.25179823,482.036779661,bad_joke_eel
-17654.6230371,-9887.20680533,-1454.00215744,2255.63837835,-1465.40806405,2288.38500986,-3389.63383781,827.077512329,-960.904212281,-3707.74758475,-1927.43072209,-4114.06207439,141.018993186,-39.8953951222,-3486.31264907,4641.58693801,-1529.0942912,6674.30997263,3873.06769676,1140.61961147,2694.80743668,10.6141296267,4393.41997565,1423.71067598,-6338.19857793,1876.28881938,6915.50987606,2796.92379431,minor_mistake_marvin
15183.7626754,-454.936028241,-13307.3798094,7393.14525956,-8170.87827144,-16567.2903126,1758.88158022,13845.330049,3552.61941726,-3752.4884687,1235.12854878,-3384.96500338,-2561.80331401,1202.58910629,663.773572681,-1700.90611497,1560.17303216,-867.359284849,-396.067184136,618.638238384,97.2152586934,-473.756741903,-4936.63674576,4973.19511953,-1600.48383994,1373.09081206,-1487.9596128,2537.4663549,paranoid_parrot
-2763.69594329,11009.2914348,243.971160222,-1261.10744501,-3677.17584767,6556.36853406,3315.14939492,906.16637748,-7326.90220777,1664.46541457,3875.40942999,80.4704022525,-2616.76341797,-6237.25829791,599.193091166,-372.588470993,7770.27387201,-137.223249372,-3768.64962015,1211.37598854,-3507.53922286,-1454.86149146,-2002.82020224,586.020032351,-359.996770494,3066.65843694,1904.81791659,1500.50971503,philosoraptor
7658.41455681,20507.8069289,2496.99020063,1350.64902295,-7569.96781843,1113.98160499,3329.28517931,-7485.80984746,-8355.19004113,3948.58673831,4541.59628872,-4891.79676967,-4048.3984718,7565.00642863,-766.242314214,-703.893403941,-2643.37111811,-2664.62021612,7820.15327734,-3112.03864097,-1245.65607664,-984.70590574,-2380.73459781,2362.19555798,1870.76265466,-1136.88512102,-1056.74868755,-343.050016617,high_expectations_asian_father
-15134.1054693,-6655.91186169,-1392.03701712,-1497.27943834,-976.444383088,-963.143348619,-2750.76254881,2183.53074285,-1378.8466925,1398.64896034,1287.27717424,-959.42427636,2429.41426088,1907.8104632,5286.02667357,-1226.26158377,9028.58941929,9537.10050954,969.454480566,2523.85774031,-66.824059092,-5952.29787995,-5644.89095231,-7931.79520824,5862.31752589,-2237.0474338,-5514.55349891,815.429070207,overly_attached_girlfriend
14464.0580148,-1149.72825152,-12903.1810514,6739.80111457,-8386.5307327,-15585.7273704,1536.36216453,16279.3132989,1621.07038196,-2839.80160099,958.864962986,-1804.94773387,-5015.76004989,2351.98194812,-1053.38884302,-74.9545592737,-3833.93077651,-728.508585079,-1483.0839227,8104.38681625,-691.682426176,776.920143005,-229.999920356,-3760.68796646,40.0155552949,-4162.79535624,-2672.18884154,820.399688461,paranoid_parrot
-1332.72541973,12869.9651696,-813.451443579,-1346.67329149,-2989.29371272,5263.49420603,3407.13242657,-797.490152685,-4575.53644018,2564.64961917,1282.52327149,-1225.18847907,-1284.58128503,-2384.50099501,1208.25517013,-1106.4285577,6791.08774018,649.40064095,-6194.70815474,1823.27703597,-5834.02440483,925.548255908,2395.49082428,3294.29408173,-2374.99285299,1648.63122948,669.295487457,109.855475204,philosoraptor
-19293.553595,-11711.4576452,-8070.75518377,17444.9143384,2338.97324981,-3290.19628013,8122.80024697,-8244.28754276,66.6476712222,373.740397369,-900.969131573,2925.40257325,-1398.46146948,-2311.38181025,363.948115234,-399.770373486,-50.6711351329,133.556027293,-467.188229112,786.121638965,469.791030611,824.064107973,-1891.0477777,1681.40413885,492.248467919,1215.36274527,-764.36109781,-1436.58016807,advice_god
36394.764048,-3856.8420121,-2782.31620254,4640.36538723,8749.98621519,-334.158142347,1347.36954518,-5037.57053156,-1582.72706078,-3560.97790331,-1629.84652361,-4852.821112,8568.55656664,1256.79436973,-5007.87689737,-4037.1596313,-828.598297486,2532.59230594,-1302.98295151,1433.85261824,-3307.32083178,-2118.33017368,2228.62103835,-3084.86873603,-854.500866423,-3913.36849026,-452.911904879,83.2695964857,bad_joke_eel
15207.4456678,1218.02921029,-13351.025489,6923.05436298,-7857.24150145,-16979.3042513,1971.35095498,14055.5853575,5265.29048097,-1397.45257563,855.942294811,-4239.48480279,-2800.56835582,2422.55674293,-582.424528921,-465.416338599,1129.99621872,-165.208731664,-1534.71265048,2614.24901191,3047.56787348,-2202.80827725,-2212.71090581,3401.98250301,-2877.40725787,-1939.83047513,-1651.8352157,3126.8151409,paranoid_parrot
-303.718189115,14995.9621434,1326.11428055,-4528.18250221,-4498.71178212,-484.190097183,-805.613339211,-2955.15653753,157.33325793,148.153633442,-9282.08003137,-2567.36200356,99.7141874959,-6486.38320904,613.875770361,5104.11904665,-842.234626672,1354.60391928,-4250.06913649,2222.81246716,3785.3583845,-65.3697010898,4366.86514564,-1584.53347984,1373.23355558,-3435.02171027,-545.767078635,-2791.15297198,confession_bear
-18310.6994796,-12957.6530507,3144.12109884,-4042.64530426,-1241.6208157,1673.73239171,-2884.61703783,1465.43765238,-5251.11931781,-6271.13568317,-5748.96283667,332.416243281,-1728.11714597,6934.4087898,-1783.54663199,-4164.66793612,-673.594951358,-5493.8214564,-1946.21038522,-394.420528774,-539.727983563,-1971.22051344,-164.808315775,230.342553456,955.618193044,-1801.93885439,2672.72330005,-2567.6104887,first_day_on_the_internet_kid
-2419.76526782,13154.0648272,-5734.45683975,-2552.76769322,-3746.37213592,1318.87543585,-4972.67580073,-2872.76839396,3573.79557959,2058.47717925,-3908.75016977,3199.01159652,1354.655969,387.050783991,6308.27004231,1765.20292694,-3379.34455465,1149.09755139,-2302.0263495,-2705.86756537,-3937.73306781,2394.99905459,551.47171667,-588.351191212,1936.77104404,-1395.26073217,4272.64179584,631.353081458,good_guy_greg
5969.04204427,19834.2547576,4266.93023769,21.9432351389,-8068.29780379,978.807449808,5126.11795974,-6790.96288587,-11306.4664147,3158.01792088,5641.04430517,-689.390967049,-3398.86104809,1922.98000418,-2501.67783108,163.167860044,372.129616885,-400.58756829,7071.03040302,-921.362800241,2731.13099227,-2160.81345841,-3644.11611146,890.805054154,175.124579843,-2207.39496051,163.931336374,334.605124978,high_expectations_asian_father
17193.6949121,5175.96265103,-7546.51045691,2674.81402529,-4034.37044253,-1964.41239598,-8398.25545703,1057.43002611,4670.16931518,2524.53916378,-2762.62530137,-849.086745546,-1710.69570897,5200.14213589,3645.51520765,-1012.88956688,-7278.38517046,1631.11156999,1356.44147365,6603.8577268,-8191.62436282,-4939.18869096,2376.29223053,1739.64291119,-1217.23079762,-185.211906601,-935.582233394,-1925.19412393,good_guy_greg
4651.22737072,18154.751634,-1687.44377848,5322.20190817,-5672.79283978,1904.63156485,1814.77703312,-6500.40501101,-7439.04602393,4902.52443165,2622.85964759,-4098.7044789,-3716.49882957,7631.53184877,-1160.5844335,1224.15709828,-1852.78996675,-617.255425611,5277.07315298,1388.87945176,4594.8634186,125.582625983,1214.02230282,428.859269169,-2156.87588968,-905.127725186,-1231.25776085,2449.37892046,high_expectations_asian_father
-1918.41079806,11322.1302507,-45.4192805192,-1194.64532884,-3043.24835046,5846.01363877,3957.61472003,354.928262284,-5088.7326279,350.397425745,4350.95398779,-2146.03950692,-2557.79653645,-2274.50526892,1498.52653261,694.046724796,4479.05274279,-1270.72403645,-4124.90777095,263.318249092,-8614.7662002,-540.526641176,1065.41561142,1046.39298117,-627.402656774,2588.35365467,2457.08229933,-134.435204451,philosoraptor
-10568.4943626,-8635.05376378,-5.98866108894,-7570.91046759,-342.594052258,-1624.43240587,1413.75685291,1265.77621779,875.778951006,5660.67402177,489.918256383,625.414419056,-1079.92677069,4198.34853012,6559.27495421,-103.696862825,8184.9954182,4552.18824337,3293.35220981,-5003.31897086,-1420.29727765,-6816.10374964,438.50103269,-8101.39338714,375.898203788,-5150.41280532,-5134.55305259,-296.944854688,overly_attached_girlfriend
2003.05204574,7848.63100719,-7442.64983494,4857.34831645,-7615.51169842,-9288.97927615,2368.38749476,5980.24852232,-296.672578362,-4288.69488149,3921.13808324,-211.373612114,419.073816909,-193.242869027,-268.605998523,436.044285114,-2430.46948127,-2756.74381151,1109.50019222,-3657.76186983,-6138.99569058,2753.61164168,8591.06830532,-3930.7058189,-4345.62472277,-431.779015438,1877.04716807,-6752.74794754,paranoid_parrot
-1075.86193888,11709.6668437,5012.12568151,-1817.84942917,-3727.41029624,-1181.78376489,1904.29825331,-4726.86349309,-6105.89766024,840.492934534,1313.95940335,-412.886760509,-7553.38293351,3806.69535211,-5688.80779422,5928.88644353,-2423.30025327,-862.496957923,-1442.55984469,-1990.586689,-1867.78195832,4734.81222129,8643.47461438,3452.68015666,2025.5179669,-1391.96466551,-3909.22787052,6364.88463261,high_expectations_asian_father
31135.8760729,-3391.97896768,-1810.22550518,4137.72644665,9558.75051488,1556.1310447,1358.9351826,-3248.01888209,-4766.13336574,-4995.74596809,-804.241514517,-3103.16610727,6468.71010163,754.069296268,-7520.73396301,-1025.01265455,-3688.43440866,3344.75160986,-3301.69284063,3122.3637461,1701.76671809,4950.65189893,-2936.46541257,-6092.21756475,4071.6908682,1265.16569996,-837.034320369,4885.2679449,bad_joke_eel
-2121.87311279,10636.8460232,133.919342585,-2080.67731101,-4095.73761024,5570.90987079,4153.9626017,885.07435748,-6492.21838384,367.609103389,3362.42670612,-775.087130751,-1302.88334541,-4996.37655894,1415.9211073,-1849.253079,6579.97313387,-964.714546637,-4555.61105369,-76.1453005682,-6708.14248234,-1080.25484468,709.787532287,2009.61468792,-885.792263414,3110.65758848,-465.616438105,864.029494773,philosoraptor
-9693.13068299,-4051.78669549,-670.906567025,3302.46511026,-8821.86884421,-4739.41363906,-7069.71600785,-1940.14128142,-3760.15742903,-2123.14913967,7975.69025935,7719.12018719,15744.0860874,5601.09369742,-1620.1076765,11858.1992352,2222.61169994,-2717.05146746,-2421.10522732,694.863531241,374.796401167,-436.253146021,454.304713509,2176.86265768,555.173929187,-372.519992413,-645.369610431,-355.965529466,religion_pigeon
-1914.77104653,12499.3401141,-62.4087027145,-2611.48641676,-4016.45072899,1081.62968002,-764.982353027,-962.987817472,-883.121900156,-6074.98248802,-7667.33756098,-3832.52323721,1225.6170429,-6332.18283707,1470.47463968,4637.91251773,-2977.68715102,3251.65435179,-1820.80702443,6431.56956596,2509.02263721,-2626.39605473,-1397.08148818,-828.197530236,562.832891683,-3234.14626428,-182.443177975,-3576.04099134,confession_bear
-14882.4124787,-6774.09573022,-4216.86395897,4315.52081946,-1826.04377931,3687.51605012,565.785138598,683.55082462,1184.26596022,463.00248492,-793.134389148,-1143.94314034,1829.85687877,2497.18862314,1131.97839356,1401.34355514,6810.29563908,7256.76017855,9020.06467718,-1825.56923883,-19.451909667,1690.8188636,-3152.03912652,-5079.96519842,2733.96674077,-1592.38377772,-3021.8784415,310.09615249,overly_attached_girlfriend
-11267.4468825,1370.97334498,-3366.19465383,-9634.60667132,9415.55954075,-9364.95166754,-7888.0834365,-8225.03422166,4308.46600821,-4595.67466062,10600.2210837,-5217.33150037,-3306.06659154,-1087.72366058,3964.09506923,-2167.38494427,1327.12577694,1410.01605557,-1127.33356528,1476.90816762,911.462859301,2602.70216012,-544.97477176,2022.3453304,1257.63690182,-1010.78844259,1192.48681745,-1458.38900248,sheltered_college_freshman
-17931.5545766,-12060.5346788,2714.00947095,-4275.75169751,-1376.20253079,1672.22282769,-3200.33445114,978.321064648,-4918.69562834,-6200.27055586,-8782.3797907,-5.39817924788,-763.68804351,7407.8623063,-1826.36378597,-5147.04222954,777.246232974,-5301.51558939,-1987.91073447,-396.33408361,-348.410651852,49.2792963802,-1027.63390244,2249.68333196,2091.69649992,-1802.44374244,612.325739556,-2486.75009975,first_day_on_the_internet_kid
-19465.0868907,-11251.7235166,-7535.37739445,15509.1733658,1240.96716891,-1702.81012611,7467.03059457,-7159.56961893,1771.2682868,2978.87880791,-733.625096948,3624.38415873,-2658.91355233,-2071.44468805,-753.14008403,-294.235233209,-2166.0578907,-984.671533688,-1147.4008977,2036.85653721,2977.08880308,-2960.66311347,-875.62933714,-1708.13946056,815.057452531,73.5497971788,-815.199354629,-181.828191504,advice_god
-14852.7002229,-1610.67852746,-5167.03688912,-4248.87488311,10749.1613672,4929.88505903,4626.29843045,7181.22827973,-1651.45670759,10193.7423698,853.133952608,-4578.75748806,4587.37117549,1302.25536061,2589.51982076,1339.18614637,-4486.21815652,-2596.84042496,-837.308937817,876.271161071,1021.92080061,200.833307036,-332.496831919,-753.944505303,-221.942714234,-158.283919699,192.481024078,382.59039744,college_liberal
23903.4394747,-1593.6646879,1863.57857542,-368.281370979,2521.64133419,-3872.34712111,1587.33210382,-2377.57041813,-2948.89430981,4618.27437328,-75.0606528772,-1345.23895183,3831.49416209,-727.950401561,-8232.42223638,-6307.35516969,2851.86983146,-1711.25426728,-2394.75241354,-1548.57925165,4216.72881672,63.2955917955,13390.9754647,582.211558004,11841.2613098,8123.5736073,-2126.12300265,449.83836342,bad_joke_eel
-2104.56834165,12006.7368186,-284.501243551,-1752.06372784,-3482.75037125,6097.50506195,3798.51688114,443.337862891,-6362.68358691,1432.60743612,2084.69416708,474.552165875,-1865.67203817,-4401.84806487,1060.01068165,-1081.6906737,8138.59408811,819.327607603,-4900.42898627,2708.30118423,-3537.046105,-152.64304838,521.627432744,967.497132184,-3142.89303479,853.035503566,971.468866337,1735.33946318,philosoraptor
620.110589986,11858.1491167,-5904.17292685,-3488.61868346,-3714.87603274,1456.17309128,-0.856190017903,-319.756561505,-1303.32813284,-2627.19351092,-2288.96646099,8453.89894189,7422.31393043,-1591.81730105,5834.70434616,-8632.03569803,-5018.54577252,5184.49735913,-265.281507696,1133.86379212,-1178.60486851,3504.30407823,409.871266652,1292.16025942,-1345.81255971,-125.203898579,372.179724634,-2031.35681109,good_guy_greg
-6992.26833894,811.366919043,-258.345139137,-3370.16167596,-1584.37321608,-4093.05627837,-6670.02986253,-4650.10636453,-4061.41761406,-7550.34262392,3045.95154851,-196.882231087,384.74221738,-2249.07842632,1288.22128128,-5154.05117169,-2794.82918664,-9774.41335015,-267.02678418,-369.447664378,2347.39259476,-5133.95481527,1834.93128051,-7135.77580252,-7105.21178827,6429.16750983,-4373.19408148,3488.08830494,sheltered_college_freshman
-8.86857893034,11451.0447117,-9991.84407888,4215.4216493,-7733.9599338,-9936.33245036,2988.05151946,5721.44115419,-2296.06950914,-526.265324376,-1487.58563439,435.376616017,1205.63417638,-3162.10021827,-2147.14945192,-1203.15827229,2786.05950334,-1956.70531452,-1407.19577816,-4536.97098329,5737.08051202,6828.62585697,1709.1274389,-4720.79204894,-4426.78399038,-730.430606148,843.132928649,-3339.23271436,paranoid_parrot
17765.8902032,4218.36123254,-6931.61883254,2209.37489878,-5147.45602209,-851.174383533,-7182.04295291,2779.26995807,243.721640877,223.149123335,-5078.45284818,65.3977397597,952.273457828,2606.59660179,3370.71990785,-2909.72282892,-4322.57877719,4295.9052508,2538.2339205,7169.01492362,-7941.15964065,-1309.36558893,94.9704266405,6523.69503392,-707.276804708,2186.34939956,-3419.22876572,1653.36299354,good_guy_greg
20339.3089075,-17756.5370504,9977.88381547,-13280.0735054,-7429.10864411,938.063563356,16511.0388175,-1491.66742409,3459.04719354,-6251.81288673,2309.56670344,1474.75307581,431.751710103,-1467.02688593,7104.08951,2384.59421002,-582.417888461,-992.513771899,2504.88031844,-1276.95956055,-3446.46465905,-184.373938173,-587.16988843,3737.48490316,-258.82047356,1988.20390288,1639.04561332,2264.92214578,sudden_clarity_clarence
-2450.70014407,12409.4326614,36.8185550268,-1924.90219034,-4452.18306356,1520.31236505,-2426.03692322,-1523.54908181,-1523.03366419,-5567.4458592,-7368.61023531,-5345.48621824,314.571465901,-8139.79883527,2514.69474114,6080.57085028,-2058.13901175,1150.91165062,637.390836475,3211.80235051,3063.03939027,-3717.56400022,-2859.22249105,-941.975456379,2208.90314502,-1292.96509371,622.638199779,-1890.81352413,confession_bear
-19636.0398855,-12519.3304966,-8265.98670201,17617.5968143,1340.04600105,-3116.14254079,8963.2886934,-10128.0553451,1766.42494256,1162.2685725,-1571.42146165,2891.11004899,-2541.44119818,-2322.5124641,1437.82556166,27.1049034363,-1001.70043117,-1212.66942809,179.782560906,-129.722711172,-1643.0268616,-227.632897888,-294.901788549,1424.0631209,521.419858812,432.644455803,-546.226797518,645.21515336,advice_god
-4880.18839209,9899.78886807,-894.229515348,-212.401487715,-1324.40369671,5011.08422933,1154.32983785,1996.92087394,-1965.25937491,853.559135178,2298.08358783,-1280.62658698,-4727.25438511,-526.524194044,-95.1184870212,3720.16082328,-1523.64909431,33.9595087908,-4740.97760631,4193.12482012,-4874.66038738,549.05846382,665.727779673,-1980.28683647,2402.45034302,-612.713282886,-471.865896405,-174.480204003,philosoraptor
-18539.4085992,-11962.5365861,-48.9884749593,-1300.32092429,400.220693579,3460.47885936,-1813.92779188,4576.58609594,-3509.23231483,-1338.35623133,1686.55583006,96.3159222213,-2556.6644437,-1132.43146013,-5500.91522048,2086.68335347,793.225156697,6581.44004817,7408.63627729,-10.8261105723,-2134.89999026,1812.93274572,-626.105978873,-1526.99184749,-179.859769642,4408.72262017,-1113.39569702,-3522.35677702,minor_mistake_marvin
-5152.76972002,6487.6954795,27098.5666246,12167.976807,1169.15598079,308.332554653,-543.237105668,5510.89910487,2537.55884354,-3584.01666589,2129.05400684,-1853.08671429,984.582263514,-1924.97550346,2003.01590085,-3023.81742631,129.573065215,1342.70318963,89.3470831161,-320.077116873,-1426.26866448,1162.89550049,94.4710524269,536.320575905,-1987.1367715,-1058.50537778,-1946.78448823,-199.846721304,socially_awkward_penguin
-2703.27978239,10735.4230271,163.92523374,-1541.65520501,-3965.73524212,6573.68990029,3644.91921164,1370.39077067,-7621.0747306,1094.55240521,3368.34681353,194.123751016,-2332.17593475,-5739.29281094,1194.65492354,-1056.51069214,7332.73644764,58.237648595,-4459.18316804,1361.88257081,-4201.54107811,-1089.44359961,-2170.42159864,111.330463539,-1034.59830586,2532.86822645,2075.72513217,1041.84873114,philosoraptor
-14363.1196576,-5079.28779538,-46.4973241344,-7652.8240956,4984.43584592,-4229.32518877,-1329.12221143,-85.9608099501,127.818057653,1330.55584982,4839.72769113,1834.50945284,-276.017441629,-2940.19188299,-1792.85740299,-1059.42201032,1833.77284908,2469.6742362,-2920.94279156,1514.2637698,4335.54561917,-911.436695621,2851.86735424,-5133.04513399,414.470342617,-2508.52206468,-1611.62695943,-2145.99204906,sheltered_college_freshman
-19202.422138,-13893.511322,1607.15469048,-2743.02995692,1475.39341706,1879.74828437,-4283.15202307,403.675282729,-1622.91255278,-3961.64871691,-3414.71349613,-4158.54817873,200.779313513,6745.58856148,2587.82857462,-4418.98039279,4306.32030436,1238.21256266,-2599.60351217,-3104.97798267,-2161.94578939,4424.61640324,4043.31222627,3401.79765166,-1920.59372525,-3236.50607592,204.457920281,3863.7737484,first_day_on_the_internet_kid
-14858.5098384,-1884.12682064,-4874.8907157,-4478.9201374,10790.5783382,4588.29819391,5334.79626176,7224.57832567,-2453.62011654,8671.81076818,1656.8255157,-4149.59839338,5144.22792913,317.774612029,2682.03541817,1198.96447675,-3488.32989485,-1942.09317845,-94.8453922965,394.547784087,1184.4198062,-308.593137547,-634.632900608,-49.6144181342,206.658613807,126.860676123,-827.525453088,313.851081157,college_liberal
-18584.4902926,-13325.8996091,3070.52042858,-4693.34293338,-1839.13766404,2462.333662,-3765.9182622,1371.91641996,-5371.84844549,-5862.6898619,-7866.17967373,513.585172576,-1364.56904497,5949.30559734,-1573.20043362,-4469.13497673,1777.32223711,-4720.58371182,-1614.08832741,-652.432781967,-237.717533346,-356.89932141,-444.901384069,1943.83846993,974.828737898,-765.815563967,1317.74164738,-2274.19633651,first_day_on_the_internet_kid
