0,1,2,3,4,5,6,7,8,9,10,11,label,12,13,14,15,16,17,18,19,20,21,22
-3589.1746861,13601.5542914,4475.33112514,-8935.64686829,9996.6860746,-7183.23853102,4393.06996209,731.258788236,4185.07963379,1986.60037199,-4562.37784917,10319.613531,bad_luck_brian,-949.668135792,1235.12721322,-5545.43305749,482.568878119,-137.959964752,1297.63635493,-555.872415993,4146.18164033,2514.77409194,-1842.89198669,-2359.07237806
33761.0621765,-5255.7895866,-1151.02973372,1738.52638547,7444.44119239,-842.700499304,1533.83098935,-5387.78360228,-845.18604812,-646.906783017,-1638.76371642,-4642.47306898,bad_joke_eel,7917.49385621,-2470.60281807,-5261.74145054,-3547.77552703,3465.60352013,1931.97909774,-519.987324229,-1499.71735274,1667.08042885,-5922.60383982,1420.23889635
29085.9077715,-6606.6504729,-4285.37597233,3571.48341329,10980.2507399,9177.02729719,-4517.83146305,5638.97977988,-4971.71523343,-4179.79278694,352.564974528,8009.59005121,unpopular_opinion_puffin,-6959.36839778,-1655.44452542,6847.46164754,3375.99465361,3421.77185697,-541.715418065,4061.72520347,-4237.76032857,1859.15100869,-1305.00704737,-3785.67138865
-18963.0815677,-14101.8134406,3499.36726256,-5716.42965683,-2725.78858121,2436.59457906,-3230.59848317,1441.65620133,-5876.91020014,-7203.66350241,-8615.36220691,517.202736586,first_day_on_the_internet_kid,-2370.52519175,6421.30590956,-1107.97668433,-5390.39573531,1700.59121027,-5495.09415879,-2030.12294535,-783.649626404,-218.515743802,-2497.44269387,-1454.41229124
-3632.47876794,6461.16141581,28844.6317779,13010.9418954,3163.34112192,-262.517352915,-26.1842119774,5331.95786238,868.7362129,-187.65140332,3104.72593068,309.478645944,socially_awkward_penguin,2065.99749389,-1592.88221191,59.3013839155,-4769.35447447,-1234.63199351,2204.93915131,-429.043435757,2517.70482173,1944.34099196,735.815972607,-429.06210445
-10186.1432349,2183.111768,-2760.1356433,-8818.67047124,8091.11499836,-8692.83365158,-7249.63592376,-6886.1542876,2192.65257072,-4657.96924815,7995.5668201,-4693.82386496,sheltered_college_freshman,-1564.01746139,-1539.18095542,2551.73250578,-1056.09916448,1103.5500445,-397.052635426,466.162595004,-1882.97647139,747.877597044,1874.55900286,1760.22820522
1285.08797242,13224.3326308,-10174.73237,5145.31044534,-8469.05868821,-11848.3329232,3895.2679717,3954.40158988,-203.506461603,-2421.94270806,1039.85313321,-2346.45176389,paranoid_parrot,606.525475173,-695.916342963,129.66315643,1336.49378084,668.298016386,-3245.66278151,355.650661164,-8709.41038956,-1171.59552488,4552.13595436,785.299827762
-18267.2214613,-12534.8009842,2346.61255959,-4513.78666702,-1278.53265065,2647.67701817,-3606.1907196,1312.80435646,-5314.59741992,-6422.27744488,-8158.31910208,289.402567421,first_day_on_the_internet_kid,-1253.29698615,6230.54861233,-894.048441173,-5205.69301686,790.389873904,-5456.05026865,-2462.13479125,-169.31493337,-399.527826371,-995.958242895,-1465.6294605
29662.4452977,-3155.28264653,-3922.74520359,4684.65361376,10035.2054855,6260.54751219,-4044.79265512,3533.9958288,-4440.6418116,392.264804466,1117.89285277,8882.4427675,unpopular_opinion_puffin,-4975.72505325,-394.937333529,2825.04218826,2436.31341741,3424.19111823,-2909.61437087,-387.218551779,-2508.31875938,5534.24223741,-2796.84878788,-2467.60500595
4313.72650733,-213.518333189,4513.34386864,-1079.11429102,-10204.5288929,-757.442681914,-1639.88019887,-4112.16447348,752.235806863,5818.09538064,-584.612368943,3614.61350956,lazy_college_senior,6061.48590304,-2771.46378915,595.503473552,-6004.70051235,184.441451476,-1565.03154027,2322.68978328,-3411.02976162,2407.55034379,6132.29366312,9042.02492197
-17458.2233547,-10249.7180889,-517.977004952,2020.45971957,-2660.69227051,1760.22454548,-3207.87328235,638.030860835,-1294.73974946,-3996.82119381,-1296.35519997,-3191.62347571,minor_mistake_marvin,-474.766534407,-583.348605399,-3702.38971719,5140.56807971,-1389.31191285,6185.76116564,3460.94603953,1308.67422694,2023.39463277,-410.464601579,3302.32810915
15962.047991,1563.78657601,-14755.0958074,8442.5777249,-5445.19428998,-16444.7595825,3854.12215858,16522.9875325,-602.946104043,-1224.77624448,1030.60084743,-5083.30806852,paranoid_parrot,-2705.42730927,1188.03762916,-1364.08510273,-3421.81095432,63.9353738553,-175.299623685,-492.179566276,214.201981403,2802.0930567,-1524.99536551,-5143.03117577
-3863.08610999,12078.6739262,-527.354091716,-2986.96676407,-2398.7891085,958.707653129,-888.9684142,-1401.29575724,-237.362416387,-5370.99295967,-8490.33183291,-6046.97376246,confession_bear,-674.509726321,-6635.73031214,2183.39602085,7503.57550486,-1654.20500719,-30.2587653052,833.544655207,1236.69672643,3267.16154839,-3482.72364628,-1852.33532612
-8466.53958239,-398.549684114,21434.9826539,12078.9986653,373.357227254,-2075.75240035,-4769.81677655,73.0610503653,2366.89031127,-2410.15459055,4061.66310773,-547.7716241,socially_awkward_penguin,3738.56392873,3149.33773462,1988.51190351,-397.892926763,-2317.88081301,-992.171120991,-576.68986484,-502.534220842,1600.08467173,-265.056389006,-661.029730045
-3694.19373515,13532.2896552,2820.09442477,-7793.62404463,11792.9787658,-6753.44822055,2508.45758577,403.736077962,3324.63951617,-3741.64444629,-4292.75633391,6055.0014866,bad_luck_brian,-384.236230536,-1094.87522225,-3523.82021228,1781.28641914,3182.79517254,-2096.29888169,6402.31539864,-2647.00174261,-2201.9539367,-2253.13626442,-648.794248643
-3393.69041806,12289.5026632,-347.770340023,-1833.41823015,-3202.17785787,-254.57890762,-2991.22774268,-3873.94740824,2393.2622363,-4816.13645329,-9006.55092365,-6315.86826445,confession_bear,-1414.58881281,-3466.54529449,2509.57702524,8166.54424233,-2842.3779341,-811.583300264,-1820.16034643,1091.68607459,3202.06571943,-3581.82356686,-123.086784879
1234.56326775,-13263.246067,1255.35798846,-1822.64294137,-6160.70350758,-441.864980392,-9292.59962536,1284.71583963,2061.2668897,6771.05611603,3845.46532405,3268.41467952,evil_toddler,-3704.50567702,-5415.83932381,-4936.35463144,-286.000427711,-6683.1540277,-127.045353703,-1455.93859465,-3198.57978382,-1891.98647196,-3755.72519188,-641.257497204
-14772.4991553,-1648.65398027,-5154.66699217,-4548.93265748,10909.973541,4574.33449485,4906.39678701,7056.21196016,-1685.05595947,9722.14292601,951.167115721,-4726.60862101,college_liberal,4760.97730454,1053.20720226,2597.97031938,881.157932289,-4020.12033377,-2148.01573086,-723.887123644,516.653750951,614.767316473,688.709905219,-262.148383458
19783.2064173,-11608.1359436,2294.53850364,196.580376858,-2964.86673443,1144.08211707,-4311.1212356,-2473.86397179,5053.91850224,11146.0739013,1558.83036086,154.827265706,unpopular_opinion_puffin,-3984.34522453,3560.39566485,-938.944782313,7.5861419167,-2243.25816952,4062.05135362,-5878.71246141,-4369.15668183,-1222.24479406,-5245.24205547,-2220.53359549
24892.2519295,-13648.2443222,2048.83425138,9.4080195093,-5536.38719534,-570.99011904,-4297.53629799,-5006.37097245,8544.82487684,8331.51283455,-6948.70827839,-4255.35585968,sudden_clarity_clarence,-8938.10312443,15017.1378897,5262.77398406,9266.47267577,828.381995309,3593.93147536,-7629.89984499,1753.63171329,3039.26110601,7066.83902104,-465.160072388
25739.8359662,-2441.64922708,-4038.17167143,4569.21890722,10501.8765001,9770.31421075,-2723.39957504,4223.53738301,-7166.97045901,-5797.02261137,-149.919067237,9371.32678286,unpopular_opinion_puffin,-6293.27638783,-2305.01580074,6433.77499948,6017.31825055,1630.40695294,-3083.60159203,3731.2447651,-4108.25293522,1930.68848554,6011.0020759,-418.409975113
-5733.06220335,9028.54478591,236.915111776,-5603.07691492,-986.414929247,-1157.66489084,237.175128454,-2239.64767852,2672.28134522,-653.207142806,-8845.17152491,-2259.41673816,confession_bear,-1313.27039676,-2815.04294602,-83.0132724579,5307.47409742,-1294.79915708,190.027663393,-4491.42524093,140.884735077,-3575.97075462,-2188.65645564,854.149128705
16484.1403225,-20933.8954698,9283.90913224,-12493.8786553,-4250.86509321,1777.76774981,12978.0320426,2481.44191927,904.390771919,-4256.48086974,2154.7518268,1440.4608314,sudden_clarity_clarence,-2060.9283947,-2048.35036532,1775.65192381,1639.78669368,-621.252684925,549.935120857,-380.469999669,2996.49586093,-175.910253844,2758.82108931,-4180.72436928
-17347.7145288,-9393.12164904,-1156.57646035,-362.9126365,1009.27990819,1891.70191039,-2908.60900847,3059.87118875,-1894.02273619,-331.168064838,1340.12477814,-910.417987976,minor_mistake_marvin,-1865.09974335,93.5711739639,-5528.06701689,2574.46379183,84.2847327633,6442.92914046,6268.90369792,-232.20841757,-2687.00067724,1067.01978969,741.607591154
-18699.1840284,-10559.1748717,-8114.23746028,16594.8918762,1470.30232645,-2897.89778308,7044.85487829,-8867.10779231,2156.79904092,1260.8286242,-1752.83936846,1961.48334517,advice_god,-592.254642212,-2106.86576094,857.514368838,-4.8566864096,1126.56451036,-1220.42053682,707.819394523,798.226670019,-656.707456045,-413.923836901,-578.515309476
346.067420413,13164.1553178,-6088.90718252,-806.363578982,-7006.0194845,2274.87484837,-3390.87646979,-1760.08558368,-576.803333118,-480.737632382,-2044.65143865,5152.63119846,good_guy_greg,4488.65594456,-2327.88661492,8510.83514858,-4513.33397686,-3445.31071691,924.175397482,3020.09483504,-3884.35795822,-862.175020184,-1299.65095807,-3078.33428647
27345.3014652,-2061.8799957,-5508.11713792,6500.89102138,9420.9531548,7573.29636794,-8900.46430392,2978.44648241,-1436.89665144,-1634.90362881,-947.894492588,7015.3358808,unpopular_opinion_puffin,-9506.54824793,1580.72159404,6251.39319827,7878.85539871,-134.005274135,-4768.28794781,2396.06499377,46.4253399389,1169.89540408,3984.51565332,-515.647969672
-6434.47416956,5120.94465775,25426.0221077,12846.1184333,840.987387404,-1733.62457638,-2722.99836368,4901.99646235,2032.32867153,-1148.03402797,3267.9722068,-1178.09045745,socially_awkward_penguin,1644.13194431,-1198.01229966,2192.33646545,379.920804677,659.672976415,-1710.09752831,-184.222540965,-620.872398873,2167.56075827,-315.182984621,-2066.94438121
34781.4865422,-5000.38507358,-4832.48850192,8500.6835788,8009.03718128,8735.10194771,-4981.55628735,4827.95355012,-6094.51383738,-3120.03721918,2316.70899427,9648.30003318,unpopular_opinion_puffin,-6692.74044946,2987.12470318,6842.45038884,1895.73296353,-1124.19274596,757.585047709,-3659.15430923,1814.43018163,933.237628334,446.58975505,3028.26394391
15242.3700784,1880.56591765,-13860.4501714,6335.22432574,-7373.26541813,-16418.8410338,2297.62127125,14509.212128,1127.99413476,-1448.33273533,91.6958381735,-5643.12064612,paranoid_parrot,-1809.97504575,-1482.47465013,224.248197927,-1546.66006659,3760.07817683,-2716.62965506,3004.41657312,-3250.42177553,477.812897652,-1886.14938802,-3800.79065415
493.520276167,-13994.0123179,1484.08990426,-2683.05187346,-4681.61259797,-399.934319783,-7546.93108997,2009.50074711,1125.17555439,4631.9181704,4305.99856476,3995.11937926,evil_toddler,-2286.00768684,-4761.45912748,-4627.66547767,-926.843070954,-5575.62526884,829.102706344,-1567.45308391,-2638.53588751,-4609.83031913,-3775.82157189,-1155.87569154
20103.8414345,-10564.6055003,1825.80516329,-763.955448327,-2298.01364669,1085.37696306,-3918.60876509,-2951.77694494,5967.48643681,11214.7369123,1055.09933299,92.8413740135,unpopular_opinion_puffin,-3960.21622434,3275.35571866,-70.497403464,703.486174805,-1044.2179285,3064.12058261,-4891.33017438,-5211.39556997,-2192.58050584,-5829.13650927,-1706.09182465
-4882.69194685,3824.77183268,-1390.3935984,-4222.15034542,-2548.62511385,-2849.2112605,-7988.32161605,-5146.08327328,-5167.70802924,-6008.61365202,3808.38927408,940.506446711,sheltered_college_freshman,-532.53250056,-3187.04971213,392.424109425,-4450.38499352,-2982.72263512,-9387.35778051,-2357.01500725,2457.42026369,6150.8942072,-86.537085005,2156.2390068
-2800.11737232,11243.2505362,-8468.36012053,440.852827657,-4924.23602063,15834.3293381,-539.93295274,-487.920457099,16580.0809043,-2610.24043959,1118.19699473,-2962.80028012,business_cat,-497.661635797,3292.53832293,-4572.91037004,-350.38775147,2089.32206784,-2704.13211014,-497.124566953,-3356.96193405,1686.03915275,1176.00161204,-1837.41952699
-4642.30883135,8619.08694334,27364.6805944,14131.3803401,2146.07741537,-1292.25533831,-1652.86110327,4871.70487771,2491.1817849,-1698.87744372,1821.90097107,-2413.37659638,socially_awkward_penguin,1347.57149876,-929.946323157,2612.88263404,-989.99371419,-325.822985912,-639.740630201,-111.55419676,240.523829481,1087.37016994,432.983414629,-919.622312201
-18478.0524453,-9134.39190063,-8488.33109434,16512.8485945,2801.47523284,-3539.64953359,10457.9527387,-10117.7086013,2162.79577504,1452.53715755,-1727.03098137,950.492478622,advice_god,-1579.89773433,-993.937745916,2172.05991819,-357.203294537,-399.446352224,-639.300190444,-62.2976789165,-895.420730416,-343.021504329,-2474.28783543,-698.343328946
-14216.5966805,-1462.48200508,-4787.86550871,-4452.392703,10239.4643997,3463.55123296,3770.09798057,6182.89270196,-2475.72197154,7913.64533755,198.965951587,-4195.27984087,college_liberal,4233.20899981,-23.3808409376,1439.4439615,485.363373841,-2056.09469915,-2593.87362243,-171.749911366,-1544.34074474,1265.07016544,1388.38622391,1336.16078793
31052.8068917,-3940.58459071,-1744.9459343,2300.82488698,9327.2432142,924.850358389,1655.63891904,-4978.97381527,-2898.31793548,-5775.09754766,-2478.17721179,-3616.5110519,bad_joke_eel,8331.62862236,-2759.49969551,-4377.01480391,-2270.05577456,1514.28906095,710.558231149,1586.52759973,456.659835776,-4413.15056774,-46.8923067042,1063.94201423
16746.0157804,-18332.9634293,9838.11610145,-12433.7170622,-6263.60096383,-859.916051306,15990.3283297,-761.213167943,3002.5854017,-5443.41172787,3999.0266693,-1670.4384789,sudden_clarity_clarence,2.1478587114,-367.448593108,4410.18116224,2665.47043954,-2633.28294408,-1145.33678621,2064.2298074,-2479.58530877,-460.030468097,-2066.77475554,104.121698054
-6195.98987884,-8193.32014728,-1597.97832728,-8339.41463278,211.527331782,-2706.16054687,2778.67292258,2034.00404147,-156.805805886,5021.25007247,-538.939168284,3013.80579507,overly_attached_girlfriend,1960.01600666,3304.77934454,5924.27236395,-4640.61549465,7722.33464142,8558.99529727,973.826226059,-3479.61630387,-1238.91799938,-7005.31268403,-771.238772176
-11922.8936366,-6461.24107241,-1832.59475802,-3007.75154757,-1290.09180504,-1665.82872762,57.1456288308,2126.55563113,537.031398076,3495.94631206,-742.53920565,-178.978904648,overly_attached_girlfriend,2498.97831241,4440.53955622,5140.86998304,-1861.31335454,9721.0751294,12025.6143818,-2301.32852725,2292.89455031,1199.44776632,-3794.51158507,-553.664695614
25487.5349299,-5398.07368943,-3267.06582228,5276.11090552,10985.2407307,7001.93670391,-5224.91266908,4743.35972972,-5279.67405401,-2816.32218412,2856.79137796,7249.81611636,unpopular_opinion_puffin,-8376.4309827,663.480250802,1663.39820338,5144.96134307,-2941.80115822,-1103.75601187,-3074.76684955,-3384.24222515,1860.41709151,3140.52351481,3854.02966355
-4116.47812551,11249.7932062,-2801.72752097,240.281143265,-3020.4646052,1444.90231615,-4721.51605354,-1701.43478692,2644.6503346,-2660.20443761,-6683.24915583,-6658.53119825,confession_bear,-1117.02414809,-1673.83433089,4661.68062466,6830.81653931,-1877.70477505,524.044181183,-263.505450382,-2351.46969233,1880.86974096,-769.674237626,1603.3025964
20446.1299759,-18655.6475865,10188.3011652,-13108.9569207,-8679.10291725,1652.13029181,15834.625383,-834.810745183,3384.76351027,-6945.35947767,4178.42072682,894.163313988,sudden_clarity_clarence,-974.991761549,-691.556311795,6188.62807419,3409.21779463,-5085.17987269,-966.514920541,2119.81124991,-2289.36210814,-2598.32727302,-603.753801543,850.329831896
-4908.85757708,8055.85625225,28200.4896517,13104.024378,2351.21676802,-642.093406702,-635.18889268,5446.61905336,2314.65947832,-2111.41566757,1603.96873558,-2472.44745863,socially_awkward_penguin,1075.03320614,-1916.08031073,2194.75184321,-2051.842295,339.985604789,-811.188310966,1547.8101644,-1239.92750635,261.719495978,43.5483562159,-1843.11391374
7892.75745369,20540.5579328,2990.01122124,2163.55559574,-7595.33182841,594.429898007,2772.64967327,-7450.18883469,-7864.66729723,4101.46927359,6501.45925091,-1792.38814137,high_expectations_asian_father,-5048.67427447,9106.74966201,-1127.64985576,1596.18915743,-4984.46432598,-1704.98064213,4449.16781572,1494.06330133,-1420.76177638,-1390.45265982,1125.14634234
530.676478581,11979.2789069,-5541.47107935,-3826.94761752,-4186.63333887,1557.42942307,973.547820606,-505.644973011,-597.899950036,-1976.89005476,-2029.32101192,8592.79855005,good_guy_greg,7176.39154211,-791.110225585,5787.09999967,-8332.44546079,-5640.80123753,4983.87800299,-228.719174591,1027.21729127,-1851.26943142,2220.01718837,925.769104646
-18193.7760511,-11251.5857644,148.506583308,-1123.24802453,7.4389843331,2901.85403918,-2448.77515191,4428.28245659,-2889.27524068,-1315.84617591,1852.88307018,239.182254628,minor_mistake_marvin,-2337.08257749,-1804.71427941,-5235.15749193,2728.52987524,-1294.39336828,5260.17768539,6717.72742976,1126.56624153,-976.921053157,1058.84357604,150.108404459
7442.28340532,18485.4890299,3229.17445369,725.841696115,-6861.84374249,341.214106769,5086.65054649,-6508.99089533,-8629.98058463,3912.07820448,5693.65687288,-4102.43385876,high_expectations_asian_father,-3745.35934901,7848.1283347,-562.396800125,-1014.1589892,-3709.26180738,-2974.21335422,8710.71711944,-2809.77886637,-2100.18800705,-2595.70137508,-842.249267576
22704.6745483,-19379.2092311,10455.0109597,-13414.1449275,-5935.1060415,-944.819909223,17126.1601855,-1614.79602082,6024.35019579,-5018.3977813,5436.39517744,-1691.42741371,sudden_clarity_clarence,-412.546668851,635.655192863,4461.77161237,3786.9954604,-2868.68278505,-2920.65436052,15.5828474254,2568.72186407,-5131.58140697,-2443.09719811,2395.25345213
44.3361309037,-14491.4753989,1684.28645646,-2017.49477606,-5248.43458085,-280.761997915,-8880.92483192,2737.43010074,530.669727271,5572.80804301,3799.0091324,4132.72660639,evil_toddler,-2966.47446256,-5039.77678495,-5987.8378077,-942.20497425,-5788.83347101,1163.71510273,-2610.19745237,-1564.95414124,-1388.65253143,-2211.290113,-661.221133854
-1813.29343135,16528.5559841,3328.15903181,-6342.63293812,9952.67128864,-7786.910694,-238.970887985,-1402.76917842,4347.88641163,1014.09829408,-5801.92105876,5810.23576388,bad_luck_brian,-1287.12473768,1058.12057704,-3683.80455556,4018.98032966,2484.63098746,-1515.94119095,3305.86055851,-3013.29691646,1032.54616474,-311.746548368,-1515.65758546
30619.7874068,-3594.99852156,-2137.36582962,4623.51955164,9053.00924222,2599.04674925,-1287.32756258,-4415.44385815,-4304.91981897,-3268.1658665,-379.408079311,-4966.37613681,bad_joke_eel,4813.48852713,-721.935506857,-4478.02423688,26.8033947155,-568.618538303,-2669.52688795,1076.29814128,854.017351871,-2505.79136023,1467.4525341,-4162.23151681
-979.464591056,12120.2641452,-364.699411668,-1948.59180814,-3424.70245008,4952.83605362,5576.50265585,244.73287567,-5915.91231489,1151.35940537,2577.43781119,-211.837956183,philosoraptor,-700.192125804,-2607.7201164,1044.23895484,-1639.77163526,5534.67079185,1744.2410881,-4605.50696823,2745.21246657,-5489.93707654,-181.039310636,2029.84766526
-3249.79281706,10835.9832867,-7874.28495858,1618.99921758,-4405.72148368,15171.0573373,-1120.66565686,358.160378234,14169.795726,-2418.86871002,1282.18443385,-1808.23136446,business_cat,-415.557270785,2402.62773612,-5129.94955177,-324.387351264,1302.99567235,-1758.12692275,-1447.32129959,-2324.57341693,3121.35032369,2760.37769762,-425.78831512
-10002.8919542,-8234.29194222,8672.79310503,-8267.43734466,-7549.94022583,2212.36929117,965.023739748,4652.94513496,-6196.65312714,297.949014606,4020.43311474,8143.17873703,lazy_college_senior,-1654.83878632,-7993.20541844,-4446.61853634,-2660.37277584,-3842.78058928,-521.365375599,1401.8036283,7017.60160518,946.469174765,5658.0108811,-1447.91643386
-3376.28502886,12120.6757844,296.95979931,-3328.03157714,-2756.57244595,516.286880149,-296.072679507,-2519.76474064,-551.410940099,-5298.38362153,-8042.30480398,-5173.51445978,confession_bear,142.446276586,-8100.47187013,2457.34114314,6829.77395677,-1180.74648351,-1008.86014683,1023.44100587,83.742676913,2738.62210199,-5296.38305806,-783.414915351
-441.750131148,13523.7828632,-5321.78358248,-3194.14095789,-6276.68547168,-254.599966053,-3419.1402048,-4347.08789123,3328.48377818,2627.29099238,-4282.19143053,4301.68723428,good_guy_greg,2781.22647941,2479.32513303,7016.10740801,-872.376607792,-3185.69692742,2632.65461114,-3568.69703478,-6401.21370224,-5232.3441869,353.392881288,-653.800105889
-3346.16429204,14049.675871,2852.57584436,-8774.86795878,9946.71320434,-7559.45849362,1935.26754196,-527.934126804,7798.49354845,-221.769462376,-6963.45627486,6168.05604465,bad_luck_brian,87.6118830965,3864.04445813,-3071.91109231,2326.53313224,1622.88546319,1207.95588566,1669.52760292,-188.057380114,-2895.51938889,145.876181016,-850.453632487
-4815.32260823,4205.32081462,-1423.12367424,-2992.23864973,-2709.16491128,-2529.4661162,-8422.25469504,-4605.33520877,-4443.00264634,-6073.5294512,3157.494552,894.984202214,sheltered_college_freshman,-1463.35899304,-2101.76237552,-53.3356783164,-3597.26809491,-3795.27081485,-9326.32478127,-2368.44560383,3110.96941143,6254.8284435,451.752873463,2575.31951724
-4995.37948618,9557.79044803,-10498.9931853,2355.4545773,-1476.68269486,17133.3999797,4872.09119336,1032.54258494,16134.8694575,-5779.59477246,6299.53138996,-105.618670953,business_cat,1739.2168526,3175.59714095,-5478.23938791,-1149.59984018,2522.5025426,-481.644571404,-230.966971098,-1654.0622959,-755.832820774,-374.902175784,-392.137804434
32325.4835208,-6829.15884532,-619.346485768,2060.35522598,7234.32122181,410.237258011,-698.855214929,-4484.22263882,-2433.27355107,-1751.66449462,-2163.28289364,-4554.59074548,bad_joke_eel,4641.26805494,677.148202292,-7537.5822309,-1174.12944329,-1711.7546518,4341.89866329,-4872.60424954,-310.553975465,-1425.82023748,2818.27985353,-5035.04307112
-2665.56913574,10146.3787317,552.446793473,-3106.85114643,-2813.29399594,5257.75877967,5833.36808035,1067.66544303,-5881.34729807,2291.64951543,3406.79934624,965.601420211,philosoraptor,-1518.30268596,-3133.40912777,-524.630960041,-1325.87196448,5124.9439779,2154.60432052,-6214.13970578,3440.29969596,-4554.43369933,636.621995147,1301.44451873
-19467.2233962,-10889.126353,-7932.49449863,16679.4102318,1864.68817882,-1647.39626685,9151.89365964,-9333.87887681,1081.31974581,997.591409614,-1717.12112909,3327.03451195,advice_god,-2897.36697898,-2228.25156389,2625.66666551,525.672906134,1104.52978634,-861.390007356,-233.497713737,936.118939918,-674.367629575,-820.654971644,-1434.04779208
-8664.67468108,-202.343255585,-2568.09998864,-87.2170758785,-3420.89677292,1454.03891324,-1971.9359764,-841.270473028,-632.319000341,-988.591903331,1673.09978129,-76.5669734253,evil_toddler,228.771955866,-374.442097597,1369.92278802,-32.2938765679,-3272.70235289,687.111363736,953.194069931,-410.986650609,-614.325398521,898.475868779,208.083371627
21198.177981,-17771.6833243,9739.20283827,-14046.2165116,-4886.43017521,1556.2976706,17028.8135043,-4.4333615522,3417.312429,-5494.55307909,3760.08596321,-778.332569166,sudden_clarity_clarence,-1840.0665785,-44.6815968556,5711.78962517,3223.21000914,-3881.3021057,-2146.98198027,2382.05568675,-2988.81083602,-5727.4646092,-1359.57123732,691.09813696
-3070.38115918,10138.9276596,-7835.14401585,493.407512064,-5725.20613585,17178.3047298,240.061373931,1292.78111381,13712.6215436,-4907.96350597,2738.75863903,-2019.21683128,business_cat,697.057988912,359.802107287,-4699.07685334,-446.137110694,3570.08858782,-2840.91149723,1987.32634997,-4778.1894392,905.810797177,2064.44281651,-2135.25123108
-3366.23140864,10343.0146847,-6931.31178229,1028.86098008,-4342.50457988,15907.4185861,221.678930085,1382.60232521,12111.0600108,-2130.53566882,2283.47859538,220.398307342,business_cat,1272.24700984,31.1916003495,-5545.98395091,-1837.83818442,2119.99243694,-1473.97674319,-1502.68759651,-830.61789787,3588.59990155,2496.80328173,-1409.49608855
-14702.3034009,-1456.94015626,-4941.35118415,-4274.93702172,10918.2343474,4698.6780838,5188.92237986,7272.13046693,-2369.90686014,9257.11270982,979.287485135,-4653.44178103,college_liberal,4856.50861517,856.69410189,2948.21465397,884.649403277,-3902.84553882,-2648.67592584,-468.381388423,-36.3114963715,1574.1557617,298.682277811,288.627217966
-8611.16062084,-1633.94665635,-2223.48323751,-342.962640901,-4609.61745629,567.164447355,-5427.99281645,-499.589561114,-20.2060415232,-890.929739205,2609.56515099,1928.0991625,evil_toddler,517.718562179,-1693.99395692,-1563.18792967,-580.578760761,-4411.89614165,-122.894890536,2018.23472824,-1141.57952866,-1490.71076036,761.422886172,917.160622717
-635.890021352,-15441.1061499,1871.32289028,-2420.47321668,-4709.05815327,-450.893524849,-8715.96341353,2981.55869516,531.200306139,4500.66515845,4044.23094337,3647.18354383,evil_toddler,-3519.21262799,-5122.08351079,-5703.06310557,-931.431639004,-7022.55805127,1328.76401106,-2327.45513056,-1404.06718664,-2580.48693903,-1948.46711608,-69.5363925366
27887.6498958,-5772.58501055,-3469.98734921,2199.76229015,7023.55355634,7599.00162606,-1118.9267793,4670.41424212,-5821.8414193,-4223.12296843,2054.05258074,6582.27781009,unpopular_opinion_puffin,-1896.07936938,-5982.07637471,4536.31636171,-1360.79343512,2292.54777949,777.053968365,4557.77248229,-4651.53596597,6753.72746725,-2091.55549733,659.253743265
19331.1524175,-11464.8006093,1961.29611602,-438.969908235,-3109.47958043,767.964458309,-4591.31777301,-2454.1828824,5290.99141851,11186.1784508,1029.24985742,167.06668213,unpopular_opinion_puffin,-4976.05774285,3646.8659188,-770.738247005,1103.49591864,-2700.01239272,3166.48759901,-5901.9139871,-5022.51203033,-1091.01476518,-6238.11798887,-1729.36709069
-8888.38368945,-555.986571596,-2511.35402724,-278.923164683,-3983.66514366,1778.36511056,-2360.16111711,-724.94240726,-1471.85299501,-1399.90802074,1499.11688,-175.605799577,evil_toddler,-16.752265849,-1987.93830889,1723.92699301,235.554558898,-1324.96167796,958.668387714,1581.89404103,-766.518630444,168.273155167,1517.80438414,-362.848269062
35515.0084264,-2641.38687433,-2016.42155626,877.070126569,8675.97520514,1511.18761095,2569.85553867,-5130.70667802,-2693.23142665,-4488.31129589,-4017.39962096,-4470.86162671,bad_joke_eel,7580.56929793,-3614.16407035,-2467.62909789,-2306.29104535,1741.38896881,-0.4657422144,1952.34709175,-1673.89717884,-5782.92528563,-349.380893244,3223.58564721
-18960.8049809,-13069.2875994,1782.21608238,-2497.1559125,1510.76923181,1675.82366533,-3104.54971724,355.772386646,-2286.00680314,-2318.58443389,-4660.54848603,-5026.34879955,first_day_on_the_internet_kid,282.226434177,6067.29157881,2198.09295154,-4591.76761171,5043.16840466,640.08807683,-1003.10285177,-5572.221008,-1702.93035557,2852.07680824,4208.0958673
22361.8743286,-13445.357435,3201.56401832,-1361.29265487,-6400.25824815,674.344907865,-2503.34106043,-4787.20265113,6871.7265686,4173.93811906,-8501.85749717,-7491.36456376,sudden_clarity_clarence,-7802.54410381,13533.5900273,7173.49893308,11102.2738105,-126.222616567,3393.97527209,-7690.56528482,163.810801825,717.665263308,10082.5379978,2023.61483606
3241.94839266,1159.5822279,255.027229437,509.296106048,-4065.31666537,-1250.13163203,-2839.7907751,-3195.81158198,-401.51364566,-891.553379845,68.8054066596,-1888.47377311,overly_attached_girlfriend,-1746.99146339,8392.84351422,520.061255955,3238.34194464,6609.43325338,-1649.68248636,10877.5230246,5785.4132482,-2583.19949634,-8156.25414992,-91.1032686932
