0,1,2,3,4,5,6,7,8,9,10,11,label,12,13,14,15,16,17
24613.7670814,-8401.98579373,-10445.515013,4327.84664604,354.809119232,13656.0746947,-6083.3856142,5366.93153519,19018.1209773,3452.59728989,-1620.23299433,-4706.22746333,business_cat,-2735.20775463,6438.15169853,-2652.70203157,-2555.9493112,4817.29764342,-307.405124962
-17744.9414573,-10511.2649987,-747.978190483,1897.93674582,-2164.92886062,2788.84482868,-3303.74306028,1490.74965379,-1444.92669919,-4135.81289676,-1974.80146695,-3384.52295519,minor_mistake_marvin,-376.691990391,-592.997852455,-3963.63113139,6071.30610712,-2007.80332619,8846.30911298
5212.4036682,18924.7654655,4505.46425665,-271.830160408,-6795.3297411,1690.21893184,5125.82087168,-6196.68843241,-12262.4861129,3957.41718478,5795.11296253,-367.569561147,high_expectations_asian_father,-2974.94744658,1807.24891278,-3608.32568257,-405.046273406,2366.19416771,1631.63050195
-3626.32270774,7285.19376799,-6913.24925455,353.217561301,-7826.41581223,-9521.05371404,2154.18141831,3484.01280198,1113.02082452,1797.12646626,-2553.97189803,-364.935113402,paranoid_parrot,-1897.99168085,-1800.88944715,-1414.78820027,4104.85104608,4116.39248539,-2177.83021445
32853.0696181,-5335.36544192,-2688.84014924,4020.52554531,9580.83387034,961.16213847,-930.268648582,-5223.40935816,-3654.01845212,-5679.32043995,-1920.50521352,-7130.67040823,bad_joke_eel,6924.972652,-3153.49664352,-3976.57671743,-664.82241776,2886.66370796,-574.353391699
31959.6177056,-7328.76421754,-893.918994876,3480.12799161,8781.99826142,1329.67331548,-734.354043503,-4077.78379408,-4410.72563417,-4414.13971735,447.507769071,-5757.93883391,bad_joke_eel,4592.6059579,1000.6555532,-5818.59358902,-491.253278938,-1568.50025971,1421.45992541
6527.06629413,21371.8690571,2630.30061251,234.56585029,-6524.58863884,2931.05285158,3904.19156498,-5135.38692515,-11318.1629453,2885.6415656,2106.87201158,148.754386928,high_expectations_asian_father,-4268.83509833,7130.87966188,-2958.06624035,-67.2928676357,-3816.01972093,3724.35907396
-14767.5656195,-1662.86540037,-5287.39695049,-4383.73570263,10893.1527718,4529.09772519,5044.95525972,6798.06297264,-2288.54558354,8767.53055651,1575.51674775,-5427.56811471,college_liberal,4992.90057325,-39.0428637839,2555.79853245,1796.10286789,-2073.01804725,-3528.94305706
-11262.9210077,1582.64784195,-3390.79549842,-9303.07043763,9370.30997981,-9313.36579417,-7519.99275858,-7954.0783897,4168.15484678,-4138.11097633,10550.599,-5269.30703779,sheltered_college_freshman,-3430.81002701,-920.089480744,3751.6716662,-2534.58592044,743.718572957,222.264133422
-7313.06175034,509.646252668,75.7158402853,-3082.71448899,-2966.26017605,-3957.16331736,-7332.52105926,-4362.31123997,-3877.56481643,-7703.09696108,3320.01566491,-652.113397497,sheltered_college_freshman,-411.989278935,-4653.44562029,88.5569397042,-2532.54107152,1309.06087808,-7205.27753562
24819.6438924,-5789.93671802,-4758.51278345,6177.79273155,14357.6011357,8870.36719505,-5681.03946419,7054.41126322,-7126.00708915,-7243.95785848,3350.79847398,8165.68836383,unpopular_opinion_puffin,-10016.8571429,575.751234553,4524.53799042,7178.38323388,-1562.69252619,-1301.91623113
32121.6923655,-3827.31670331,-1118.13435327,2317.19929047,7736.03825861,116.418227302,3458.57013519,-5079.88271255,-1660.77027354,-3733.51039552,-1158.2545088,-2489.64956826,bad_joke_eel,8007.14392575,-142.568076348,-6409.53487736,-1992.15106192,-3037.9711895,1009.97755309
-2481.67364139,11631.6374469,-220.378880134,-939.257524526,-4018.6074952,6239.65184119,2445.17001585,614.154594134,-6466.37339112,2578.19542901,3166.04972641,-1142.3128114,philosoraptor,-3156.99142849,-5029.66016581,642.10353161,-167.372672416,5255.44567913,-1045.63391136
-19032.3278186,-13851.4782842,1959.64191007,-2894.92056518,1809.73118862,901.6978371,-2368.5342303,704.853269143,-2859.4621869,-4227.07750168,-4265.7723051,-4003.212905,first_day_on_the_internet_kid,470.440336502,6426.80898363,1036.41491481,-4909.86462154,2816.88391265,1914.09644413
-2765.46849644,13207.2985512,-6209.61444092,-2644.34239695,-3560.47774649,1814.56168363,-4822.00791826,-2639.92237835,4525.25580087,3032.41384207,-4625.25164605,2392.46905767,good_guy_greg,927.171584907,648.16321219,6873.06386098,1446.36329137,-2463.06450822,-1751.70764471
-2880.92882919,14343.2213607,3474.43779463,-8195.86134329,12100.6623742,-9006.56164551,4285.52741548,-211.668333656,6362.17306127,883.731376423,-5054.93426176,8542.51817937,bad_luck_brian,-1754.66368692,6458.38320073,-4524.09692738,2614.18001369,-585.92992931,1162.31979159
-19165.7806899,-11742.5200318,-8588.61909835,17446.6825313,1817.68866384,-2545.16391697,9319.48847396,-9166.19079352,1798.13371432,866.754864631,-1279.50462888,2735.73809098,advice_god,-2131.48304422,-1282.04895584,941.007852986,-519.518736982,-1517.64445741,-646.950222441
-11116.2372599,1809.1205743,-2660.75858034,-8775.39407003,8899.79026694,-9339.7066954,-8107.84752558,-8171.88392303,4539.44096557,-4045.37186573,8907.41030144,-4988.94167035,sheltered_college_freshman,-3939.92481596,-286.521712465,3247.73538823,-2100.44040319,728.634557962,206.156650312
-7423.44688079,-95.9299943981,-279.43798217,-4151.56664848,-2872.51305049,-2621.13960434,-8115.85988658,-4131.33700717,-4846.98864566,-8881.43245486,4590.24201083,-349.25849605,sheltered_college_freshman,-476.724134159,-5648.24390758,1071.77359112,-3989.47579351,1862.91669903,-7539.35931354
-18731.4887407,-12352.9941634,-600.986770529,2156.52053949,-2491.22764823,4437.33185744,-4070.04136443,2934.59493802,-2434.68507741,-5857.80378261,-1427.61504022,-2866.8187507,minor_mistake_marvin,-1158.2473253,-697.048539028,-3914.73765041,5044.85971611,-2624.06981102,9436.91958229
141.843788926,15760.917023,3970.14105199,-2655.07573632,-2406.23516698,841.138591358,3386.79101861,-3782.97798662,-9629.39372133,5730.36630411,-295.355707197,850.819079502,high_expectations_asian_father,-7360.1370669,4179.33985587,-5972.313341,4442.33436299,357.694317967,-735.295871597
-15070.8655189,-1707.09993745,-5091.23630545,-4170.81358691,10594.5784328,4843.30031633,4119.36122716,6766.94638829,-2688.20351613,8938.80411733,753.522120642,-5128.98293649,college_liberal,4649.83603851,-738.300462736,2962.63809435,1197.34952033,-1174.53397026,-2307.57300231
24311.3104832,-5730.63304559,-4280.40410206,4920.44260383,12196.7262755,9930.71260001,-6046.01107959,7491.97760292,-4530.15288369,-5788.60154346,1686.3507403,10718.200451,unpopular_opinion_puffin,-9875.09368983,489.361363908,6384.38484872,5130.49378029,-93.4447719685,-2351.22642996
-19276.9439496,-14813.2612423,2577.46026955,-4549.98242008,-144.73337464,1609.69913952,-1315.40674284,892.452532959,-2423.42786662,-4270.88338368,-4691.32242282,-3511.94963994,first_day_on_the_internet_kid,2060.94541211,3667.88536176,1941.61241218,-5002.94654911,6253.30977222,2466.90287574
-15109.2990408,-1946.05739898,-5066.94413712,-4055.10972703,10717.2343306,4595.60356236,4719.3557068,6659.80940027,-2402.73571945,8403.33472539,1200.28414289,-4478.28115704,college_liberal,4628.18365309,-351.907982828,2752.73802875,862.366068712,-1248.98521883,-2116.04630956
-1751.45806505,12594.1795373,-159.981386623,-1583.57239727,-3981.92667634,4918.42929892,3764.86696469,-386.40752513,-6388.87984668,2402.06033595,2824.11426398,-342.820790789,philosoraptor,-1727.53474299,-5210.43425953,716.856109206,-1684.78713712,6641.99492236,-658.066633466
-3386.68820301,14718.668317,3127.43527065,-7827.7186393,10846.2879626,-7819.66400848,658.390093707,-1083.6273061,5454.73793178,-175.534674207,-4056.35927198,6372.46913103,bad_luck_brian,-978.118248465,682.421690498,-3239.88060797,3280.93668411,5225.70174412,-45.575747929
9087.43366576,5815.22336861,-8489.14709207,-3209.83982887,-3673.37112676,5076.17585355,987.81343705,7294.58871112,2524.89366194,3509.33985535,-1418.16531715,-2420.56609202,business_cat,1142.5527327,-818.177127584,219.659140707,-197.862641731,2992.29256631,6981.61253577
15619.3642286,1639.24928484,-14211.8685098,7312.89662666,-3773.54188537,-16276.5511992,3628.27181301,16214.6034227,-1101.17818413,-2265.42301367,1310.78110291,-4209.20351443,paranoid_parrot,-1500.16952994,880.53295459,-2720.96345601,-2614.911065,2240.44139247,-156.147800756
-19674.6616342,-12424.0714202,-7003.032468,16956.2170229,575.173979922,-1513.6501744,8404.96470889,-8321.6121598,1290.61412393,341.698464642,-941.175159931,4260.13392988,advice_god,-2408.65425866,-2345.04073427,977.854394675,717.116708742,-1433.78171227,-1227.48253901
-14994.1303917,-1294.739371,-5322.68950129,-3657.56040898,10765.7022823,4702.9686544,4823.42727284,6564.24265612,-1568.52750357,9700.95086982,1335.99583061,-5332.48367623,college_liberal,4016.1261024,797.221766036,2811.45137298,1385.13559557,-3006.10004442,-2427.35834514
-7968.27581283,7211.36482927,-1083.27460721,-2885.21369184,2775.20313159,2337.85434961,3421.09832871,788.062090387,-1608.17973805,1636.50803329,1207.38977183,758.793784585,philosoraptor,-3008.03245914,-4309.25560709,-1191.88114285,2165.35477962,7341.81184775,-104.6290514
1004.76383888,-13144.1013468,1454.32100096,-3157.46115069,-5580.72797193,-665.762132093,-5858.18388994,1053.61804057,1543.54627758,4242.42216299,3408.6748564,4508.2819417,evil_toddler,-953.590613354,-5670.75126323,-3432.55372159,-516.791057948,-1771.02704919,0.5288481338
-511.552734859,11711.5993462,-344.576955162,-1171.29825123,-3211.86423654,4470.49029173,2889.45306708,417.308536974,-5628.60640671,4461.31715417,1996.40069299,-299.564736759,philosoraptor,-1594.42125962,-2544.33648078,-920.767343508,-2920.85145918,3795.51787329,186.469596663
1102.57024099,-12877.0768729,1140.31607895,-2661.08613125,-5746.35704895,-614.518147658,-7977.92863035,979.80567447,2750.91620898,5791.42678973,2624.60510356,2943.78595123,evil_toddler,-2675.58630255,-4450.84279124,-3969.37058529,762.04506576,-4582.7798449,-1161.36209803
-19416.9738291,-11686.7752268,-8716.73108032,18096.5407739,2791.25798593,-3836.43726547,8940.55423017,-9498.44128806,930.630761072,1564.49738529,-594.459849804,2484.79223889,advice_god,-2312.39956356,-1877.41575815,-393.095296165,-446.775802831,-1883.55713932,-666.626824813
-1650.14543908,12079.1927534,-5061.58961054,-2716.47567246,-5910.17323032,1001.32942147,-4167.76761208,-2972.86153846,1913.56643261,2111.69372491,-3245.50506643,4230.5297421,good_guy_greg,1183.86148908,1395.46052718,7188.70025666,26.0036225447,-1883.31570752,-423.154068313
-2436.83566936,11068.1483217,249.361822211,-1200.2763779,-3881.71248555,6224.56859539,4147.14320198,1015.37204256,-6335.85652853,1554.57436044,4420.79148679,320.778997398,philosoraptor,-2817.18791142,-4046.91459777,524.592741187,-1228.7656815,3437.49827397,-2333.15195282
-19180.9587011,-11032.7352042,-8346.33449935,16836.3822869,2413.38684388,-3500.08254856,8127.25539647,-10851.3660299,1709.12760938,1435.55571522,-2466.0825744,2320.47482862,advice_god,-4293.79117517,-1743.81199689,1489.08370609,-1089.52768462,-599.131579528,-1199.94350835
-14818.1588635,-1297.66031912,-4698.99583516,-3324.64108596,10507.7859665,4262.49529483,3771.62359457,6856.94710822,-1567.5735307,9154.67701775,337.714072746,-4768.7472044,college_liberal,3708.83997794,1384.80139733,2471.28717653,1575.82256163,-2835.25314304,-3294.85077879
19002.2557393,-18427.1233031,9631.243191,-12936.3441908,-6463.93497482,-1561.90366331,17519.1004635,-2802.76026475,5677.47585582,-4827.1727849,5144.04724639,-1034.79430711,sudden_clarity_clarence,464.33943666,1019.71557607,5349.36714558,2539.58990236,-3140.34478989,-2307.85547353
17232.2052503,3517.46157651,-7005.01306996,1486.00535033,-3073.70452965,-715.364223167,-6653.77154537,3652.31259346,3.6564419792,475.575007635,-4501.50608162,-4.4906209815,good_guy_greg,1214.00269159,2315.09140177,1367.50109125,-3461.84482553,-4626.60355422,5138.25996244
18440.4238026,-18796.2453137,10132.2409845,-12264.1333355,-5238.03461143,-485.026850136,16211.591957,-2055.02539433,4419.80540599,-5270.26439847,4572.45434651,-593.322568529,sudden_clarity_clarence,-522.975292844,438.693611821,5676.91313943,3333.5234149,-1667.5016322,-2416.2458679
2258.44184198,-13387.7258415,1297.34244095,-1866.12747836,-5063.11534621,-1677.59740938,-8415.14075258,1232.20229062,1540.29055138,6421.01819896,3413.21291021,2991.09933503,evil_toddler,-1508.29733657,-4101.90410525,-6162.87037881,-1292.1771801,-6512.81156554,-223.47366096
-4565.67783437,9591.43710517,1643.3767833,-4025.3258983,-2925.66721866,1120.51586161,170.952764172,-487.603161529,-3407.77749804,-5251.77046745,-6159.7188506,-3571.35305451,confession_bear,-111.597464415,-11943.0029924,779.743287345,6145.37610924,-39.1453859329,-125.696905161
20384.3694754,-18332.6443044,9969.98628556,-13200.8814543,-5653.39929045,-503.630623402,16969.735149,-2347.52413504,3541.46832161,-5019.26962324,2816.6528102,-745.670085638,sudden_clarity_clarence,1535.72180166,-1007.2107866,5866.69298144,2640.78964209,1226.97301171,-1063.4897505
-2692.02261288,10849.316771,-8167.32556797,-57.3088083002,-5215.11664023,17086.7258358,1481.98041406,952.834384812,16353.372132,-4736.38829439,3776.32254574,-514.29964192,business_cat,633.563374055,2463.64014237,-5126.47848789,-1198.60890358,969.346267044,-2095.83308708
-50.6315901383,12266.9616198,7065.89151931,-1307.72684004,2327.00935739,4736.17445909,3750.48192984,87.1040500057,2028.16287953,-343.301431778,-1037.1536837,-3511.41006339,religion_pigeon,-13318.6270267,-5379.71513332,-2792.96674389,-10695.8276832,-4786.79412477,69.5914821304
-18367.6188922,-11211.2310016,-1026.05760338,1761.41661733,-2576.53109918,3598.80699642,-3633.25004057,1950.62897509,-1578.88101615,-4693.77720611,-2185.11089245,-3771.64927884,minor_mistake_marvin,-765.448273928,-893.863224643,-2476.58155494,6207.08613687,-1953.99407529,9163.58966165
-17527.6183337,-12094.7375447,2470.89343384,-4286.65822029,-186.37496969,888.924434401,-1511.03207044,1499.27269065,-5897.51131338,-6355.71390446,-6981.74966145,755.165664793,first_day_on_the_internet_kid,-241.664230083,7047.84864971,-2287.72521308,-5414.33739904,-185.245031958,-5473.66257006
950.284907722,4428.71274698,30424.0543517,13615.0344422,2922.60741955,41.693984854,-2910.94800027,1199.84054784,5019.06444018,3810.94655877,-439.581415864,-2485.67167365,socially_awkward_penguin,1744.62706013,1920.84048075,3875.77218379,-2749.06637233,3352.6095496,1722.36741831
30476.3640454,-3877.70787847,-5279.30351846,6224.648197,9687.73123967,5959.96535362,-5913.89078014,4168.74063916,-2950.0277434,-741.831594275,1082.24285075,7061.70386074,unpopular_opinion_puffin,-5063.15101238,-1971.97808024,4538.16845717,-159.82107167,2759.24810082,1063.2823584
-4982.04930415,4177.13134107,-4844.52921361,-1996.22611568,-2596.20653388,-8411.79732491,4513.58525474,3244.87427574,-1036.87657192,424.309200813,-35.25450502,4349.1786479,paranoid_parrot,-84.5353200113,-4369.7212968,-5018.69349166,2564.64322989,2630.59457412,-2272.51973623
-18428.8663041,-13052.8338002,2943.64893655,-4248.77963122,-1590.83385907,1851.02611385,-4008.46568717,915.248979361,-5190.3799076,-5572.40372282,-7374.51504159,3.310108542,first_day_on_the_internet_kid,-2140.02637807,6758.80577421,-2084.36887172,-4550.81902082,834.540972986,-5874.31845443
522.068207512,11732.4078122,-5993.51111876,-2834.3030733,-4083.0477155,2128.60969538,-1095.52193058,191.313172067,-1264.70000226,-1637.87688846,-2456.27081261,8733.9773484,good_guy_greg,5916.50362781,-323.296548584,5313.67787866,-7887.57807148,-7828.31641598,4119.58595369
11146.7381588,-13913.9987184,4563.5972665,-3841.39349436,-6631.16589432,-21.6064703302,-7796.98277803,-3081.67457869,958.105561234,15764.6996299,-4260.57887595,272.290732879,lazy_college_senior,298.218800274,-5678.30552136,-2568.26325482,-1937.3941428,7242.47875739,-5057.39837954
-20048.5676753,-14642.811208,2391.47740101,-2658.95376255,263.112383758,3504.08758905,-4188.19917,1342.54142294,-1639.90080324,-3262.89480694,-3659.02055419,-3637.84446946,first_day_on_the_internet_kid,-1590.09757468,6835.77915041,2857.45203808,-2851.58961828,2390.08085538,820.822429521
-3106.76695136,10325.9847579,-8006.9948191,708.981920431,-4574.0625995,16699.8934167,1665.08422211,1340.0842897,14221.7117817,-5154.5886392,4690.11961479,-47.9947984856,business_cat,433.675869219,1936.55148316,-4418.36344854,-1022.25761238,1542.22099818,-1641.26085656
-3589.16868709,13601.5515253,4475.36101692,-8935.52762486,10002.3266631,-7188.5527169,4387.21673705,729.962255381,4171.11253076,1972.0966249,-4722.10502245,10336.20063,bad_luck_brian,-1001.06834459,1309.16613121,-5627.78850991,331.936039164,-492.073139573,1334.04867462
33761.0710677,-5255.83978536,-1151.23804581,1741.02603872,7450.58076084,-845.903862262,1541.23599239,-5383.0027114,-869.429514874,-643.381732001,-1568.10583041,-4592.28271431,bad_joke_eel,8044.24138393,-2516.88302471,-5664.23774609,-3687.83856564,2546.90257028,2453.35633655
29085.9019786,-6606.69269812,-4285.49144554,3568.67939684,10976.7792552,9187.26638643,-4514.92159506,5608.8328081,-5000.07609825,-4174.74342878,152.339047501,8000.39519352,unpopular_opinion_puffin,-6985.42399979,-1810.63786298,6858.79994943,3471.01971911,4581.14669531,1792.32451685
-18963.0795558,-14101.8459214,3499.21378807,-5715.03374297,-2727.62663986,2433.55393904,-3230.38650544,1424.07399408,-5918.14771795,-7175.53472619,-8663.81588886,347.574614393,first_day_on_the_internet_kid,-2328.13320585,6382.81702222,-1133.42694343,-5407.77259909,2158.25559696,-5966.92877341
-3632.4749866,6461.1687393,28844.4987202,13012.2468533,3166.55648572,-266.915635138,-31.873929653,5333.66922998,847.847104465,-183.531189825,3103.04247902,399.724593032,socially_awkward_penguin,2067.39273304,-1635.9227788,-216.441857662,-5051.79972778,-2159.64679625,1643.79261892
-10186.1442213,2183.14278988,-2759.92175078,-8820.85641767,8087.60617303,-8690.41857968,-7255.74988019,-6889.43132017,2175.14919449,-4675.15126953,8048.35281872,-4611.57747114,sheltered_college_freshman,-1590.61738828,-1536.55998398,2492.24834789,-911.399149804,1371.26378178,-62.6696229819
1285.10168627,13224.4017197,-10175.0310336,5147.33325895,-8470.34068716,-11856.7647507,3885.01116311,3960.16198478,-235.253939365,-2404.32286363,1105.23893641,-2321.15539426,paranoid_parrot,581.49735728,-723.883432477,152.667112803,1219.30649772,1265.76314914,-2961.08482526
-18267.222686,-12534.8138607,2346.54640744,-4513.24703555,-1281.00105738,2646.32697191,-3610.00943239,1301.12770522,-5353.3080564,-6390.51666489,-8197.83352525,150.897859864,first_day_on_the_internet_kid,-1233.87699945,6222.51696201,-944.004238208,-5171.77426981,1225.4340244,-6330.74200676
29662.4652851,-3155.20309924,-3923.35576282,4687.51667659,10039.9007382,6257.29020895,-4063.06914788,3523.98660038,-4496.29125197,436.264363498,894.190080595,9023.51133841,unpopular_opinion_puffin,-4823.84308653,-678.116757862,2603.65805342,1828.97234358,3957.06966904,-1489.34989701
4313.68918138,-213.677115729,4514.56029567,-1089.69912157,-10205.3473203,-744.251903356,-1620.00333042,-4137.39365195,855.297526361,5746.56096022,-624.420413419,3565.2761619,lazy_college_senior,5893.27549055,-2493.71819961,559.041584115,-5097.22832766,966.188346146,-286.077841085
-17458.2041646,-10249.6930543,-517.938852254,2014.93183745,-2650.97818994,1768.75346932,-3221.76264722,654.668996553,-1325.98889842,-3989.16860614,-1395.5909388,-3250.99951897,minor_mistake_marvin,-463.149483045,-661.245060864,-3806.06112025,5739.5505014,-1589.35352437,8589.08307567
15962.0481261,1563.77785272,-14754.819959,8442.93474626,-5446.92762847,-16447.1442215,3857.22988186,16528.2083083,-611.281720984,-1222.01530646,1121.86118223,-5083.3317987,paranoid_parrot,-2664.78597053,1342.96756707,-1248.41675001,-3655.87853098,-63.1798264208,-880.444236343
-3863.09080042,12078.6704831,-527.579710621,-2983.03845926,-2402.05802244,951.975154936,-890.322868165,-1406.76636222,-293.392764342,-5340.58620858,-8284.54482608,-6095.13327688,confession_bear,-559.680295976,-6703.35596135,2176.03719442,7456.03210899,-1347.98024583,28.9098353609
-8466.5423918,-398.549622677,21435.3742182,12073.9839612,376.811276277,-2066.72456047,-4762.37001217,94.9327769611,2383.93933598,-2453.0722195,3939.86025081,-528.226973261,socially_awkward_penguin,3736.20635218,2946.23695924,1923.24862094,-106.476074909,-2076.3129566,-1149.43271933
-3694.2162028,13532.2792345,2820.81253525,-7798.72437699,11786.6963734,-6750.08919295,2512.46151371,419.504297838,3348.61302679,-3772.6654616,-4286.83806338,5936.45738645,bad_luck_brian,-592.780739281,-691.812387844,-3265.39189519,2552.31446641,4635.24265111,136.364517319
-3393.68488168,12289.5529975,-348.285215739,-1826.11411627,-3200.11421533,-269.657990613,-3010.67799177,-3881.57374677,2324.23922811,-4771.94834601,-8818.11214399,-6320.06544174,confession_bear,-1298.63610737,-3671.95395753,2530.73778231,7883.34977707,-3006.55472079,-1781.02850435
1234.53681622,-13263.2689365,1255.83334298,-1829.0885103,-6160.2089494,-433.610394778,-9293.20224231,1282.25212975,2138.52115698,6727.32629351,3825.28823165,3336.39879238,evil_toddler,-3864.16187955,-5175.36991901,-5131.92667839,645.09057843,-6420.31463204,-1974.83284527
-14772.4970457,-1648.6240205,-5154.64069052,-4550.41780007,10910.0493638,4578.3710271,4909.21142149,7064.25385453,-1639.92597773,9726.89766593,958.992300938,-4707.88730613,college_liberal,4805.18354044,870.757183173,2488.14230327,1117.4587804,-3629.50938375,-2615.47921271
19783.2251737,-11608.1102255,2294.28014042,202.882390315,-2966.73929344,1128.70895717,-4313.35008395,-2462.69177993,5066.63515909,11170.5188661,1628.63133825,161.476860314,unpopular_opinion_puffin,-4013.39201941,3772.08633819,-635.241748139,-814.131337261,-4247.15295567,148.924347346
24892.2697322,-13648.1840124,2048.54831046,14.4892612326,-5526.01414875,-581.740431541,-4299.84237388,-4930.2814336,8579.60318191,8321.27943866,-6910.71761315,-4433.17675704,sudden_clarity_clarence,-8890.03437403,14819.9794576,6234.53732103,7871.85928626,-1379.14699901,-23.7684778893
25739.8165856,-2441.6909969,-4037.96210885,4562.84046393,10505.9013471,9780.24726292,-2733.50737253,4173.5726579,-7184.5771262,-5799.81689896,-361.633806786,9410.54648643,unpopular_opinion_puffin,-6398.7758443,-2543.69631545,6372.09413767,6676.89160617,3469.39431253,-401.507368437
-5733.05290504,9028.56542547,236.784539868,-5599.15985655,-992.951290185,-1163.96376018,225.052859963,-2266.9207969,2631.69026522,-619.69138253,-8721.85398409,-2282.67933649,confession_bear,-1231.04762714,-2723.15437044,41.2686911241,5064.0470704,-1283.3663638,-1640.05898908
16484.1241647,-20933.9487241,9284.58565743,-12494.2820499,-4255.52045379,1771.638982,12971.4447852,2448.48524468,880.390434673,-4262.77788705,2251.84570162,1534.4606883,sudden_clarity_clarence,-2063.16220716,-1829.13861011,1965.37624014,1650.32789633,-559.726437393,-113.515689083
-17347.715466,-9393.22875559,-1156.55538374,-356.425942155,1009.95627042,1875.4687583,-2904.74236411,3033.95209632,-1926.87859367,-310.186580615,1580.95005237,-784.079452544,minor_mistake_marvin,-1860.7153037,615.049311922,-4889.61794799,1977.22918317,-428.966024085,7944.61949658
-18699.1819681,-10559.1627543,-8114.25657914,16595.4247867,1471.78238055,-2897.67933355,7040.84835174,-8872.16587315,2155.36482633,1258.28042864,-1812.79082938,1973.69733326,advice_god,-584.318231019,-2202.10345771,640.023742504,35.6563126648,1421.22058736,-555.6605977
346.058542466,13164.0476642,-6088.58698044,-809.902275259,-7007.63708258,2283.61844506,-3378.24512475,-1761.71754113,-539.727126015,-524.058103241,-2149.3724863,5069.61496195,good_guy_greg,4428.95008891,-2601.1526702,8437.05623673,-4563.41698848,-2770.35926982,866.950336966
27345.3223979,-2061.80861283,-5508.52056976,6510.82146175,9438.06782247,7548.47099461,-8927.78328029,2975.02106323,-1468.58356419,-1584.18526797,-979.240699749,7033.51348532,unpopular_opinion_puffin,-9581.99992448,1283.78084433,6705.48622561,7227.01992568,309.571739384,-3471.91408779
-6434.47497685,5120.95037659,25425.886967,12845.2847802,845.06881051,-1730.14081713,-2722.76926166,4903.90666235,2042.27294276,-1173.45914675,3240.74111136,-1115.39633257,socially_awkward_penguin,1665.60160869,-1405.46337119,2060.83389207,432.884867678,943.357335923,-1357.35396553
34781.4994598,-5000.29969932,-4832.90517158,8498.75526023,8006.47263838,8740.94481194,-4980.70627302,4866.77046633,-6149.52319395,-3067.23101219,2004.03175848,9575.48373098,unpopular_opinion_puffin,-6738.86782452,2661.46506996,6772.98178534,1259.27862291,-1671.07547836,-694.7558484
15242.3570449,1880.50467254,-13860.0994364,6331.90977808,-7373.04503803,-16414.4978516,2304.94288473,14498.153262,1136.2939264,-1479.27632972,160.874922777,-5673.79701038,paranoid_parrot,-1789.61419855,-1407.02407647,204.354804447,-1067.08524332,4633.87507672,-940.333615984
493.492588764,-13994.0135781,1484.54013459,-2688.54979515,-4683.26068205,-391.586253448,-7546.02129887,2010.03519452,1186.46747087,4599.37602992,4309.29414606,4076.48384135,evil_toddler,-2453.69596214,-4427.6317234,-4730.60873193,-111.96491311,-5693.09194521,-1397.8171504
20103.8648492,-10564.5580531,1825.44189949,-757.150140712,-2299.19132839,1070.09350831,-3923.18075318,-2937.40457835,5977.77404001,11247.1556856,1096.7224638,76.4867507567,unpopular_opinion_puffin,-4000.1824312,3420.84733343,216.73359468,-115.263445899,-2597.36945104,-232.957158811
-4882.66006254,3824.86020387,-1389.7377336,-4234.97469984,-2536.54941573,-2822.70879594,-7958.02382104,-5043.50311936,-5113.10803977,-6058.32299548,3285.77453111,664.793233188,sheltered_college_freshman,-461.049279131,-3876.19072381,-574.153823878,-3508.92077494,-1552.74000114,-7916.66990046
-2800.1252915,11243.2476536,-8468.387721,439.29578707,-4922.49738298,15842.3910085,-539.113924715,-499.853945617,16585.258807,-2709.14915415,1103.24979144,-2915.54527496,business_cat,-443.30668008,3371.10029928,-4585.39093483,225.962331066,2703.89904425,-2103.36089403
-4642.30793611,8619.0962996,27364.7119183,14130.4283277,2145.80775162,-1289.08796819,-1649.7466266,4878.76137458,2481.14945558,-1716.49593244,1813.74663549,-2403.32481573,socially_awkward_penguin,1382.26104648,-1093.35363206,2449.71858609,-960.799373975,-291.751585717,-563.027182882
-18478.0503044,-9134.36327033,-8488.35685515,16512.6337144,2800.17773313,-3535.82055788,10462.2892368,-10105.8862701,2187.56939157,1430.66028433,-1735.3535192,865.079490421,advice_god,-1579.02521264,-1064.9918903,2251.46948339,-379.00890462,-311.852142886,-942.07479568
-14216.5966886,-1462.45557628,-4787.61966248,-4454.03780372,10238.7684949,3466.35309308,3773.6254691,6193.88035237,-2427.69642432,7918.09956472,251.032753719,-4214.32477738,college_liberal,4235.91287161,-69.2524251008,1419.24556008,838.187948087,-1640.76406775,-2753.69372464
31052.8207978,-3940.54417271,-1745.09530219,2302.42111063,9332.36256272,923.506995359,1642.04524957,-4992.61468977,-2941.2004971,-5740.45270193,-2480.88576447,-3517.78984871,bad_joke_eel,8371.83719487,-2883.42134473,-4930.05603374,-2214.66822033,1956.88416684,1997.48330123
16745.9916186,-18333.0584925,9838.73835885,-12443.6379866,-6272.73540696,-836.251072657,16017.9495148,-765.668125424,3045.46980249,-5537.94889082,3910.32697061,-1758.57244725,sudden_clarity_clarence,45.8700518822,-501.490068375,4424.88611762,3871.82673788,-1391.88976751,-110.805105514
-6195.95628946,-8193.16711022,-1598.78198272,-8334.9279852,215.474450703,-2707.93751932,2775.20403147,2073.9323634,-169.956757534,5060.64751961,-716.392490139,2934.8817613,overly_attached_girlfriend,2095.74497756,2864.77531001,5786.82625071,-5796.28927735,5473.29025572,9314.93337757
