0,1,2,3,4,5,6,7,8,9,10,11,label
-4565.66456601,9591.38539177,1642.6503351,-4024.35333986,-2939.75618665,1097.10833247,185.809116026,-466.465464108,-3359.83352752,-5216.09185941,-6255.36559506,-3628.48912979,confession_bear
20384.3942113,-18332.4914962,9969.84928185,-13197.3891584,-5649.85902709,-517.546829794,16957.9223266,-2335.01138326,3547.47200715,-4954.10743797,2914.3266948,-836.377737044,sudden_clarity_clarence
-2692.01963931,10849.3849267,-8166.99402061,-56.032860085,-5219.48840878,17079.4087949,1485.56306983,942.922017975,16378.8452317,-4633.34817705,3844.8840321,-610.356778828,business_cat
-50.6540504675,12266.7451306,7068.64091411,-1293.81197355,2335.07355799,4685.25095472,3694.14211062,26.044350234,2070.13551333,-213.379713181,-1012.15596453,-3401.01337986,religion_pigeon
-18367.6699062,-11212.2868583,-1023.01741241,1750.71104103,-2584.52187546,3614.04567578,-3661.63507526,1967.28867937,-1462.2041721,-4655.6582602,-2166.46783934,-3390.51550664,minor_mistake_marvin
-17527.5962435,-12094.3395929,2470.81261418,-4281.71474305,-174.182620567,864.536206664,-1531.3603273,1426.77342379,-5917.71146472,-6395.58299597,-6966.76589074,697.474279005,first_day_on_the_internet_kid
950.294326941,4428.67594013,30423.8181542,13614.6940109,2917.5668802,28.3189661549,-2915.10489162,1176.31238517,4955.68919649,3854.03747204,-455.027686017,-2532.86520325,socially_awkward_penguin
30476.3088798,-3878.66599259,-5277.55446163,6208.51048254,9659.81554422,5958.63106174,-5908.85304984,4113.4243596,-2953.15752722,-765.029663472,1348.02291387,7152.74610557,unpopular_opinion_puffin
-4982.08950229,4177.27213741,-4840.17111323,-1998.79764149,-2607.23163633,-8444.7481386,4517.22134987,3098.85205682,-998.224385511,464.337411956,307.357897546,4314.57620364,paranoid_parrot
-18428.8585304,-13052.4306224,2943.64714517,-4247.74398956,-1584.09337069,1843.56931086,-4008.74522907,863.910800172,-5164.38441765,-5629.62455853,-7487.80082193,-80.553676112,first_day_on_the_internet_kid
522.065219144,11732.5611155,-5996.02822607,-2835.51159746,-4070.17583034,2151.59747371,-1082.81093697,216.567028504,-1280.28066224,-1730.90565117,-2479.09781671,8859.62229525,good_guy_greg
11146.7187805,-13913.2006261,4562.53072448,-3841.35354195,-6603.03561522,-2.3155733462,-7747.2287355,-3161.26119734,985.6209393,15644.1239376,-4397.39135298,80.2046457279,lazy_college_senior
-20048.5306788,-14643.04059,2392.51784864,-2652.84316785,263.950191601,3486.85033872,-4222.75265008,1298.26093312,-1724.29676067,-3213.52567695,-3362.26355033,-3573.68927834,first_day_on_the_internet_kid
-3106.76680437,10326.2012116,-8007.20473488,712.092950368,-4574.66640829,16685.6301324,1677.26403779,1315.52911942,14275.7858857,-5081.30752486,4673.4470093,-197.536484647,business_cat
-3589.1664954,13601.3307407,4475.56834927,-8933.65995146,9993.677577,-7203.12225561,4367.42944638,757.617484389,4161.13950818,2058.02764129,-4573.49169671,10309.8669069,bad_luck_brian
33761.0782655,-5256.55890614,-1148.57982447,1738.56581138,7427.47694293,-882.312640907,1501.09942187,-5426.94692192,-972.280609698,-512.65671566,-929.520857284,-4479.98217608,bad_joke_eel
29085.9500283,-6606.91989302,-4286.18416164,3571.89690182,10968.366665,9160.27792155,-4525.91854485,5629.30431332,-5139.72127744,-4169.60195987,290.492609435,7882.78360016,unpopular_opinion_puffin
-18963.0474652,-14101.4356701,3499.57124756,-5710.04420515,-2721.70714494,2410.85827078,-3249.70629233,1387.63240697,-5953.48980011,-7183.26790361,-8616.15375004,246.285363614,first_day_on_the_internet_kid
-3632.48571396,6461.15258218,28843.1132933,13009.9699434,3164.6099151,-253.674341544,-22.3837574061,5369.4042007,853.125234172,-224.883529917,3046.41684897,369.44442723,socially_awkward_penguin
-10186.1495609,2183.21867108,-2760.94182737,-8823.67744403,8088.87628862,-8671.01914137,-7230.3065065,-6882.76394171,2203.277912,-4714.12751597,7891.86367765,-4678.65940229,sheltered_college_freshman
1285.10437693,13224.5264129,-10173.2995886,5155.05578841,-8470.06952348,-11906.0268711,3840.03674597,3865.5784165,-240.147774915,-2326.97904378,1351.54068141,-2463.84111383,paranoid_parrot
-18267.2017658,-12534.3068813,2346.26079735,-4508.32121808,-1269.92982064,2635.56884883,-3617.59126775,1251.28709045,-5346.53711064,-6433.5456671,-8261.13413926,66.5185650573,first_day_on_the_internet_kid
29662.4498115,-3155.49381484,-3921.07510879,4693.65459076,10020.6048199,6215.52902145,-4066.42021119,3438.30653249,-4496.58744056,487.034431404,1289.40416851,8885.22106409,unpopular_opinion_puffin
4313.75214283,-212.942626302,4513.85265006,-1077.1742731,-10201.6361618,-762.042838578,-1603.92850102,-4163.48555176,703.309911226,5796.75948103,-354.761604035,3503.78008454,lazy_college_senior
-17458.2550445,-10250.6849938,-515.112793606,2005.28656668,-2660.36426787,1781.85049253,-3245.37784807,649.982896754,-1208.1006912,-3951.13262537,-1402.00928233,-2912.49354535,minor_mistake_marvin
15962.0585527,1563.92435721,-14757.2026138,8444.38446337,-5443.45251885,-16462.2585557,3872.85716124,16531.1454561,-618.687244479,-1274.52656804,890.12609192,-5258.5497791,paranoid_parrot
-3863.06102731,12078.5760116,-527.909649725,-2979.27607283,-2408.35879607,914.985670421,-905.594329725,-1404.20610399,-289.465617285,-5260.76151995,-8282.28507053,-6122.07284482,confession_bear
-8466.5498054,-398.656909137,21436.080751,12078.3542711,377.096739833,-2080.19089319,-4778.19155482,67.1355829986,2421.67029324,-2395.84887031,4207.04620457,-434.749361833,socially_awkward_penguin
-3694.19720383,13532.2615203,2820.74284905,-7798.53392389,11793.3773712,-6755.31972417,2493.28389755,437.496798083,3321.54532345,-3721.76133648,-4319.04837014,6015.27925044,bad_luck_brian
-3393.69608864,12289.2063062,-347.455359969,-1830.59211595,-3213.12838002,-271.504012187,-3018.06955054,-3872.88051044,2414.13309651,-4699.47314727,-8909.05535832,-6267.96010814,confession_bear
1234.57893591,-13263.2162885,1253.93253566,-1823.28775552,-6167.85607,-425.750561518,-9306.07947235,1388.88976326,2021.40955048,6811.01563483,3641.37073351,3148.51426545,evil_toddler
-14772.5076561,-1648.46478079,-5154.40141361,-4548.02814686,10918.1597703,4581.9616262,4908.05175974,7049.49957951,-1656.21312402,9697.83734686,1068.05396125,-4641.00594665,college_liberal
19783.2236344,-11608.3354794,2293.6155262,198.419051873,-2958.36283308,1101.81340067,-4333.11450229,-2534.44676386,4891.23479928,11133.3795799,1615.28747425,70.1940200463,unpopular_opinion_puffin
24892.1869102,-13647.9471297,2049.70986551,16.4698018273,-5533.78746426,-578.481588593,-4267.69230254,-4958.16724054,8801.78278738,8344.87814073,-7342.16604347,-4241.80160822,sudden_clarity_clarence
25739.8622283,-2441.61847391,-4038.92259525,4570.54019073,10496.2908263,9763.23579324,-2737.55183848,4219.00113398,-7242.45617928,-5771.00530494,-327.624131498,9293.64860477,unpopular_opinion_puffin
-5733.0486498,9028.72616128,237.156173212,-5603.83451376,-987.016893784,-1160.93761784,242.839961081,-2297.9666097,2613.57279576,-651.525337935,-8829.81993177,-2326.44087107,confession_bear
16484.134004,-20933.5683858,9281.80061905,-12495.4778697,-4243.84302907,1807.82733562,13016.3982627,2541.22498214,953.11465782,-4381.88196303,1815.17992166,1412.9287789,sudden_clarity_clarence
-17347.7379211,-9393.59823249,-1158.38238287,-371.98692371,1004.72403747,1917.33448504,-2887.2464401,3118.20064228,-1933.02866367,-426.873419748,1112.39331014,-834.722489208,minor_mistake_marvin
-18699.1969574,-10559.3382239,-8113.80948058,16591.5317099,1467.35102396,-2883.73652933,7045.66768538,-8881.44269012,2158.97702496,1263.66927877,-1788.80081393,2037.58988799,advice_god
346.080746063,13164.1174907,-6089.17442249,-802.548288004,-7009.20894844,2254.25301136,-3391.78553535,-1750.73345132,-591.179423067,-450.824501915,-1859.46688642,5036.55138455,good_guy_greg
27345.2974628,-2061.74350114,-5507.63205298,6507.05367123,9422.11536265,7580.31372619,-8927.19660491,3034.43401834,-1313.81799464,-1558.66973111,-1259.01238292,6910.07811825,unpopular_opinion_puffin
-6434.48232884,5120.84808574,25426.528478,12848.321268,837.240587267,-1739.08134293,-2728.71894052,4919.2184189,2087.03296798,-1101.982261,3394.01755346,-1095.86088116,socially_awkward_penguin
34781.4763094,-5000.23546193,-4831.42799168,8505.29438987,8008.69511364,8707.70880598,-4988.43232639,4726.06529282,-6116.24842468,-3144.12418825,2132.97742964,9599.97080611,unpopular_opinion_puffin
15242.3943993,1880.52688938,-13860.5894043,6334.35873648,-7376.05864212,-16431.7886233,2296.63444949,14517.0866458,1044.31393727,-1429.62799592,186.211420363,-5745.20777731,paranoid_parrot
493.529510758,-13993.863786,1481.96822647,-2684.79214729,-4680.34178404,-378.218123881,-7554.70757035,2080.76257262,1077.34257379,4612.73857945,4041.32578556,3915.0973511,evil_toddler
20103.8612153,-10564.8141819,1825.73764764,-761.605785544,-2290.82787601,1036.81393218,-3951.1888854,-3029.79906142,5805.6395694,11239.295423,1205.02943747,36.9467395464,unpopular_opinion_puffin
-4882.73206605,3825.05362064,-1379.9010961,-4204.38343244,-2522.63360517,-2924.5340365,-8043.45112456,-5275.97211109,-4801.5436226,-5805.33196252,4393.90516788,1119.68319648,sheltered_college_freshman
-2800.10548119,11243.2550922,-8468.70825083,442.999944259,-4926.52409704,15835.7138537,-536.816411085,-469.511234596,16573.4270448,-2562.62220444,1126.22293545,-2939.70864838,business_cat
-4642.31344537,8619.07395831,27364.3895748,14130.2812003,2145.15831318,-1287.96752124,-1646.23723592,4874.57196557,2497.18535793,-1710.34942928,1844.09762594,-2366.99054682,socially_awkward_penguin
-18478.0280034,-9134.31003752,-8489.07379968,16514.6083363,2802.56529192,-3552.89719327,10454.5653054,-10091.2103663,2124.81761352,1481.10443946,-1692.21357298,814.733989126,advice_god
-14216.6105888,-1462.28688209,-4787.34914811,-4453.11580362,10245.1068801,3473.58269725,3781.1552083,6180.14070721,-2431.48865999,7888.03616366,310.191593202,-4119.48168859,college_liberal
31052.7963925,-3940.99956188,-1742.77040052,2296.18976975,9319.53070632,931.678770436,1620.61469742,-5008.24715551,-2904.59817072,-5700.32330294,-2109.58279381,-3379.649336,bad_joke_eel
16746.0371167,-18333.0023476,9838.18959944,-12436.5171055,-6258.62386129,-856.870917255,15996.2847162,-724.684180735,2972.42141486,-5483.38510636,4008.23925322,-1688.39011811,sudden_clarity_clarence
-6195.94049799,-8193.88601104,-1594.55595212,-8327.90378717,183.010460519,-2792.43080359,2737.37196066,2024.80156941,-300.696827188,5317.12839265,365.567966631,3097.56369187,overly_attached_girlfriend
-11922.905329,-6461.50584261,-1830.77590984,-2997.34950007,-1319.27074407,-1724.62359719,4.2798992272,2108.80405709,586.056680321,3759.48466497,-296.10621073,115.874026208,overly_attached_girlfriend
25487.5565325,-5398.041775,-3264.45123395,5276.59442745,10995.2210507,6973.52803029,-5226.61083443,4706.43352209,-5386.48050369,-2857.39787801,2917.09980198,7155.64847918,unpopular_opinion_puffin
-4116.47474916,11249.4034078,-2802.3841236,237.529449267,-3030.93523376,1450.90727548,-4734.27863992,-1658.87743806,2606.60594192,-2602.53635923,-6636.76389767,-6626.46895449,confession_bear
20446.1385917,-18655.5630037,10188.0529016,-13117.2652999,-8672.63448155,1664.22885759,15845.1041703,-818.475049398,3332.66330174,-7035.56638304,4034.10316293,841.098948903,sudden_clarity_clarence
-4908.84654904,8055.91782257,28199.895315,13104.7729895,2349.75692708,-642.723473376,-622.757365935,5468.4575427,2303.31899759,-2116.84679131,1644.11029095,-2511.70823579,socially_awkward_penguin
7892.7415296,20540.5557238,2990.3253182,2160.14144702,-7585.81550153,615.917497897,2747.1544321,-7451.99741096,-7844.73421862,4045.81056363,6190.55309404,-1774.68978499,high_expectations_asian_father
530.67559803,11979.3349265,-5543.22110789,-3830.99708968,-4179.30482443,1581.07581462,988.661118338,-487.818383235,-630.200667872,-2061.85187846,-2094.66358355,8622.81787776,good_guy_greg
-18193.8027535,-11251.898911,146.355254619,-1127.9445351,1.1668888642,2933.53672453,-2420.15374418,4519.67101949,-2863.66112021,-1389.26985181,1543.98973349,308.314338124,minor_mistake_marvin
7442.30983821,18485.8114018,3227.52836195,726.917126,-6850.87107705,349.817431194,5073.07166056,-6436.21803026,-8672.31467,3862.15791998,5512.83957727,-4319.77669247,high_expectations_asian_father
22704.6736595,-19379.128857,10457.0226048,-13412.5890995,-5918.96052723,-947.189942083,17098.2391089,-1661.26730497,6057.95268391,-5041.30031182,5475.79350626,-1651.80651835,sudden_clarity_clarence
44.345885677,-14491.4625643,1681.94110181,-2020.24017267,-5251.79664164,-246.600795733,-8881.00697175,2865.40419119,506.393053974,5572.71758567,3477.16740346,4067.69705784,evil_toddler
-1813.31958727,16528.3373279,3329.14858521,-6345.24115833,9944.09119671,-7784.84227027,-241.892253545,-1393.90784315,4425.75600645,1087.16315893,-5851.37023016,5881.34329574,bad_luck_brian
30619.833204,-3594.6864693,-2135.46959561,4639.51213988,9061.55065313,2550.11325265,-1317.15337425,-4409.3545756,-4269.19324763,-3147.71387441,59.4634709555,-5136.64923773,bad_joke_eel
-979.454294249,12120.3169528,-364.429170683,-1952.36216393,-3416.85569337,4957.28727109,5570.5101337,232.981122499,-5993.37162826,1083.28654501,2589.55118525,-261.905804802,philosoraptor
-3249.793311,10835.9974703,-7874.97175331,1620.67598405,-4411.21315901,15176.9353507,-1105.28420312,388.753534259,14202.3224241,-2383.40377642,1234.26146405,-1780.97251281,business_cat
-10002.9064435,-8233.45149984,8671.65668678,-8256.23656193,-7542.25303023,2229.55352003,1014.42299528,4654.01632159,-5991.89808073,216.597218869,3666.38846061,8053.48728656,lazy_college_senior
-3376.26130906,12120.540115,296.596840767,-3322.06770719,-2769.89713581,471.768140769,-302.805247137,-2548.84423624,-617.838075989,-5200.84883643,-7774.46083735,-5266.99319374,confession_bear
-441.730722895,13523.7468998,-5321.62248055,-3195.8829986,-6276.51691217,-254.677384485,-3400.72390806,-4402.58832389,3275.30687868,2619.96527485,-4186.37584606,4218.88653387,good_guy_greg
-3346.1623393,14049.593165,2851.3294971,-8780.34512105,9950.59250816,-7545.19430225,1925.88471043,-495.196546441,7748.72827349,-233.470407941,-7148.3312806,6143.34028943,bad_luck_brian
-4815.3595976,4205.60068013,-1413.07868839,-2974.2412334,-2682.94852468,-2602.20294087,-8482.49737991,-4716.12379678,-4079.86043943,-5866.74103502,3673.85100103,1043.809306,sheltered_college_freshman
-4995.34480639,9558.17443853,-10499.3981797,2361.8136424,-1475.0454232,17100.636051,4875.50721074,1007.48487951,16066.7013726,-5735.53128078,6449.19826811,-180.018883921,business_cat
32325.5074366,-6828.85735378,-622.687550362,2065.5906325,7236.56919635,419.200286189,-668.516954763,-4416.33870404,-2406.19192686,-1789.76603408,-2219.58772171,-4695.73946061,bad_joke_eel
-2665.55629786,10146.5263736,553.043765951,-3107.62786303,-2805.79085495,5256.88329342,5844.85064548,1045.07988544,-5936.9376337,2217.37843189,3404.80063137,891.986156133,philosoraptor
-19467.2154722,-10889.0299488,-7933.01953816,16682.2353978,1865.13086821,-1650.95827757,9161.3455501,-9319.65571529,1094.20928669,1006.49409938,-1811.74537599,3227.19877514,advice_god
-8664.68600047,-202.341647016,-2568.30620349,-86.6207156038,-3420.85564626,1460.78162076,-1983.08700478,-834.41987965,-585.519426272,-1000.4746846,1586.54627798,-57.7781023071,evil_toddler
21198.1958531,-17771.4592419,9739.4362833,-14047.2057637,-4872.75658203,1545.61550064,17020.9547397,-20.6313254595,3353.30539232,-5543.79805002,3762.10987486,-871.660002109,sudden_clarity_clarence
-3070.36413445,10139.119185,-7835.69810382,495.226309,-5727.54787741,17173.9307788,258.891660931,1317.1209374,13692.3015087,-4893.86965682,2788.20752249,-2059.62810153,business_cat
-3366.22659953,10343.0332954,-6932.29199879,1030.84358819,-4347.12525668,15911.4433709,241.822447047,1419.05345648,12128.4656465,-2105.81420392,2305.19644955,256.217679652,business_cat
-14702.3011259,-1456.84060402,-4940.23764714,-4273.0949424,10924.2171151,4689.54666358,5187.40046363,7261.46015741,-2363.07979742,9254.53876718,1223.00605877,-4617.59661798,college_liberal
-8611.16909892,-1634.00416999,-2223.3044527,-344.967533214,-4604.80965264,587.547076114,-5445.61244261,-463.236413037,18.2237879165,-898.849585882,2495.17376206,1999.87708021,evil_toddler
-635.880991164,-15441.0501145,1869.06003843,-2424.77037301,-4708.57873439,-417.542487651,-8716.62338953,3086.23947157,485.686238971,4461.9209671,3700.91943671,3559.67237343,evil_toddler
27887.6508404,-5773.25252072,-3472.01537724,2185.81349681,7006.3436277,7635.65317073,-1086.35211755,4789.95501108,-5941.74868096,-4294.82144012,1948.24755416,6654.5934943,unpopular_opinion_puffin
19331.1759709,-11464.9789852,1961.83231205,-433.1440534,-3103.5034466,707.493485391,-4621.16870985,-2533.46419168,5141.64729558,11229.6453201,1207.19616126,79.1197889263,unpopular_opinion_puffin
-8888.39675245,-556.015918945,-2512.1643494,-278.801405072,-3986.40278073,1790.17992631,-2352.34896437,-704.905706406,-1432.44297701,-1431.37455956,1372.75111996,-159.093297412,evil_toddler
35515.0175417,-2641.7335767,-2013.87416746,870.504838932,8673.30518042,1511.62236792,2525.1344391,-5149.31759216,-2788.13981826,-4420.36165541,-3540.52475149,-4287.43930153,bad_joke_eel
-18960.7891628,-13069.7371629,1784.22274459,-2501.80342269,1507.86002085,1671.78308809,-3118.91127947,323.900962368,-2397.09703383,-2304.60610875,-4349.58597855,-4999.55194962,first_day_on_the_internet_kid
22361.7901765,-13445.060051,3204.92192024,-1362.14605393,-6389.57549629,673.896924213,-2476.64570043,-4760.86415996,7116.59067111,4138.14587115,-8824.71804903,-7370.37116097,sudden_clarity_clarence
3241.91353662,1159.16335731,261.662408355,507.355364713,-4064.08580836,-1308.47254781,-2896.64681179,-3208.46290118,-218.340077819,-703.645639804,432.502842664,-1890.74331809,overly_attached_girlfriend
-3972.24718019,9987.00893808,-1556.25339106,-1522.31007184,-2639.62353874,2116.91944888,-657.705555601,-262.738288246,-1265.01594405,-5092.02078531,-5320.21101283,-3109.2276589,confession_bear
32476.6722144,-5301.74409441,-3238.55555617,4921.82574453,9881.88413079,1471.17732364,-816.634734675,-3824.92910439,-5203.29684557,-6442.13340291,-2299.37847846,-5580.10417335,bad_joke_eel
-17897.2698296,-11041.7082835,-153.611658018,-1207.504308,539.186499978,2457.36842535,-1847.71234525,3871.12530377,-2235.53950629,-496.786158731,1629.4951101,198.540630305,minor_mistake_marvin
16218.8731178,2521.97851889,-13584.6768945,8301.20794675,-6537.78725819,-16120.4524671,1729.46816858,14288.8308802,3352.56652322,-1826.32102887,1049.34707183,-4085.2037265,paranoid_parrot
-14636.8623578,-1735.31106578,-5098.19685487,-4405.91832431,11064.5685579,4375.16336091,4645.58652061,6628.35495503,-2524.19810447,7791.73897923,808.01412093,-4635.52440993,college_liberal
-18224.9774749,-9306.06119454,-8857.18058914,17801.4384756,1993.43473205,-3204.14818352,6684.43496509,-9140.80021822,2688.19207563,2742.0289664,-1789.89439259,991.390642726,advice_god
-2986.01040054,15596.6028789,3838.81444116,-7652.44752803,9461.01424484,-8879.34895495,1521.01567096,-1297.59260801,6893.280217,3774.1296134,-4973.10702612,5356.52503887,bad_luck_brian
756.678197008,11308.5398516,-5902.66212134,-3194.16789152,-3472.56928084,1768.08548602,-279.900123864,204.729672855,-2031.44289485,-2930.062864,-2437.02843125,8541.93100359,good_guy_greg
-6002.07022326,10554.4573875,3281.03064776,-8408.80739422,8873.10037605,-6359.99257215,3096.07541059,1251.92833151,5329.8769663,1480.50048266,-5412.42186869,5992.41551661,bad_luck_brian
-10153.2572307,-4727.2851218,-1013.79098858,3065.85261792,-9091.39901539,-4503.47967433,-7271.92156753,-2361.41674866,-3964.88617431,-2570.64862486,8561.41752715,6895.2545797,religion_pigeon
-3205.75285367,10122.8591094,-8038.90767312,151.490570534,-4923.87996719,16805.1840423,1263.76240792,1169.0884999,13181.3658833,-4998.38854228,3252.39217446,-1504.26603032,business_cat
22955.8716852,7195.02622864,-4830.68638881,5776.22614256,3188.5399179,-398.447734531,-3215.01663719,1344.02771073,3205.63038037,6233.1497434,456.128515221,3135.25550539,unpopular_opinion_puffin
17146.6844056,-22769.1285545,10272.1694778,-10716.4484718,-7443.45857814,813.176714817,10442.7217048,299.513643943,1264.35724306,-6275.97906283,1867.83875878,1471.08546949,sudden_clarity_clarence
-10100.2102497,4110.27121754,23686.0649015,10079.3174732,5268.53323266,-6415.77845985,-958.192071178,7481.04859558,6003.98772097,153.388340778,-1302.75536683,-87.5346186689,socially_awkward_penguin
-19590.7775314,-11842.4306487,-8516.707184,17339.9951636,2060.68046295,-3693.05320888,8129.56578365,-10667.2993027,1833.39508707,1486.14224056,-2338.85121939,1757.67771271,advice_god
18747.6271704,-19302.4689629,8340.25918776,-10407.8209144,-5752.06622078,-597.641170142,14670.3729419,-401.925919836,1372.40307722,-4100.48007855,-133.386706627,2144.51268753,sudden_clarity_clarence
-8925.73806664,-3685.56812952,-1171.45962989,3092.64153325,-9753.07505064,-5525.66620808,-7280.33851851,-1844.3692935,-4480.96495024,-640.716775829,9529.73827816,8763.58823931,religion_pigeon
-6409.70437657,-4199.57300941,-5039.79562518,-7885.66082011,-12099.8717539,-5353.87358579,7115.45191571,5570.6157045,-2619.29587489,-1240.09868745,2742.08257738,5252.74784236,paranoid_parrot
-17734.4775652,-10324.850311,-479.077165128,-1325.78401361,524.069608275,2620.70119384,-1601.48349978,4044.20362947,-2109.95128303,-94.8606269331,1472.8482123,-663.291864742,minor_mistake_marvin
24385.486967,-2257.31990293,-3941.2455252,3470.12450982,11189.2013091,9567.86360776,-2671.45396545,5364.9520951,-7489.50154698,-7010.18939319,-1464.84301433,12077.7745486,unpopular_opinion_puffin
-4613.207644,5933.07006325,-5235.79094966,-1022.41381046,-7150.84190511,-9444.10122128,1109.37172773,2921.15238459,1144.51863499,2240.41871881,-1759.53515505,3361.98846317,paranoid_parrot
-9458.23978443,-7547.79254362,1541.7840648,-5420.17447151,-1773.17782659,1701.70303659,-1875.15850334,3312.73227415,-3209.66837259,290.608334679,1372.04429737,3365.43209723,minor_mistake_marvin
-11483.3166416,197.352130117,-2677.04615273,-9594.82196155,9402.94145309,-8712.01044845,-6128.92864571,-6183.03031311,2283.29005774,-6082.30140296,10377.5912127,-2984.84059391,sheltered_college_freshman
-3860.46007947,10680.1399668,-244.309341175,-2174.05818855,-2978.71170284,610.222446292,-3254.07867871,-1006.81832971,-371.436135667,-6900.55394269,-7683.64914769,-5865.3568464,confession_bear
-18300.9105289,-12586.035242,2808.90880899,-4511.92730281,-1371.9051518,1665.209266,-2605.99345528,975.203628876,-5839.68965848,-6991.15511829,-7981.51194039,-496.11388615,first_day_on_the_internet_kid
33153.6703411,-3959.73198037,-1728.06233808,3280.93863919,9349.34434294,36.5579405379,2336.73222421,-4824.0083949,-3751.96639622,-6178.80697399,-987.63041992,-3671.64325459,bad_joke_eel
35221.7231149,-2371.10037369,-3460.90304143,5140.81373722,9258.55583754,-275.664540568,-1603.59376177,-6790.50880212,-1500.83488167,-2533.55719347,-2909.92647172,-6472.92004051,bad_joke_eel
-17654.6537937,-9888.22953271,-1451.91834739,2240.76414735,-1467.36811821,2303.0061242,-3413.893154,855.386348346,-877.469639721,-3670.32990029,-1982.75860146,-3877.06476066,minor_mistake_marvin
15183.746147,-455.066099387,-13307.8356254,7384.93530667,-8171.44622846,-16534.5661033,1782.14934244,13892.8437383,3594.52814871,-3823.50984951,977.391284495,-3345.49399586,paranoid_parrot
-2763.69865328,11009.2770988,244.34393696,-1260.28402338,-3680.32901808,6545.75119721,3323.27784765,875.046238516,-7349.86392079,1622.21221231,3912.48153565,53.2180163432,philosoraptor
7658.42598634,20507.9562723,2495.04421693,1348.87359639,-7561.03238808,1144.53267002,3331.52214936,-7426.35873014,-8391.11580816,3866.0857554,4272.61642717,-4989.16030863,high_expectations_asian_father
-15134.1217347,-6656.11966856,-1391.8963545,-1482.34540088,-1003.14323554,-1006.28985981,-2765.33548793,2228.37534945,-1298.86468244,1597.43122474,1608.43933956,-790.690765304,overly_attached_girlfriend
14464.0588056,-1149.43795883,-12902.4305723,6740.55573783,-8376.29505861,-15571.9913812,1526.22875205,16311.8442352,1690.08981036,-2859.71525326,654.947701584,-1859.53307104,paranoid_parrot
-1332.73877059,12869.8932501,-812.548730366,-1351.47830986,-2982.68313949,5273.458619,3404.94031551,-851.63483112,-4615.35423414,2496.83617577,1277.39464747,-1185.16679173,philosoraptor
-19293.571695,-11711.3738073,-8072.16091649,17443.6504341,2335.80312191,-3270.7778841,8154.60391388,-8229.33415135,108.652193905,318.519087125,-1115.34965392,2921.67018506,advice_god
36394.7817867,-3856.89785968,-2780.61403831,4641.0302987,8753.18788965,-353.969920862,1316.9816313,-5068.19369877,-1632.4035146,-3503.18899246,-1212.5963129,-4804.46995305,bad_joke_eel
15207.4369054,1217.54777446,-13350.0705659,6915.6102245,-7867.22571296,-16960.0946803,1966.50470396,14128.0837653,5305.34695571,-1362.93448406,756.151857782,-4158.30401607,paranoid_parrot
-303.71668893,14995.8306409,1327.19490888,-4523.66758288,-4512.88684309,-509.603129075,-809.313780673,-2984.87424065,154.351109646,263.774883443,-9051.22100908,-2548.89478482,confession_bear
-18310.6706405,-12957.1912989,3143.83866131,-4035.58736019,-1230.8000304,1641.61331183,-2907.84308621,1387.48061761,-5309.07994396,-6273.89817053,-5786.1822674,84.0528769519,first_day_on_the_internet_kid
-2419.75733873,13154.111899,-5734.58597208,-2554.30522303,-3749.0226732,1326.10121547,-4957.07081135,-2907.32481938,3543.57562094,2057.88660888,-3898.37712384,3118.19017512,good_guy_greg
5969.03581245,19834.1132491,4265.43054322,18.8920984025,-8079.0206429,997.668992635,5156.19006226,-6730.78884599,-11305.0739287,3093.42719511,5445.23697047,-678.560312399,high_expectations_asian_father
17193.6898655,5175.91412064,-7546.05310997,2659.43516113,-4021.32624009,-1913.92441571,-8377.67872159,1074.29852193,4675.4360463,2413.04767225,-3068.81041401,-837.521327489,good_guy_greg
4651.22157737,18154.4148844,-1687.69980406,5319.35474382,-5676.83579702,1930.25832515,1790.3916477,-6395.61555597,-7388.99931393,4917.72582754,2402.68660691,-4057.29216868,high_expectations_asian_father
-1918.40325228,11322.3906196,-45.0278520758,-1195.30403178,-3027.45481094,5839.72222348,3948.676325,274.686588768,-5152.74947638,258.582539156,4336.85353494,-2219.89969644,philosoraptor
-10568.4468991,-8635.61132594,-2.2427784785,-7560.94970096,-374.448908779,-1710.99663248,1362.64386061,1260.30120659,740.692733619,5957.34077222,1360.64541135,631.896085019,overly_attached_girlfriend
2003.03170132,7848.9678474,-7440.34998046,4865.80522723,-7597.22921671,-9327.36182907,2297.70098214,5826.20348231,-311.278679726,-4292.92413969,4104.04724483,-167.344064298,paranoid_parrot
-1075.87114591,11709.73949,5016.32441783,-1833.8632946,-3733.7938276,-1118.51649917,1972.96423226,-4705.86017383,-6060.38115495,726.572918082,1061.9241997,-419.265696517,high_expectations_asian_father
31135.8956281,-3391.66853584,-1811.0395077,4141.96029615,9564.75047005,1564.73647063,1363.06189703,-3176.36019131,-4679.42692745,-4974.33346074,-794.870498175,-3178.60388197,bad_joke_eel
-2121.87271969,10636.9702467,135.127070933,-2082.35980819,-4087.95758232,5565.71260693,4153.99097735,824.089892872,-6548.37805071,301.995101491,3438.42828036,-812.40251903,philosoraptor
-9693.13050447,-4051.76444375,-670.396497968,3302.70698071,-8821.36463975,-4745.98253851,-7077.55957907,-1979.82103334,-3763.75179589,-2124.59941222,8572.78371348,7979.85368922,religion_pigeon
