0,1,2,3,4,label
-18539.5108643,-11964.2653208,-45.3297421336,-1211.23634551,382.625693904,minor_mistake_marvin
-5152.74663629,6487.90835159,27103.0464575,12128.8356916,1112.74538883,socially_awkward_penguin
-2703.13609914,10735.2238859,157.055562664,-1415.70299961,-3877.53495339,philosoraptor
-14363.3742067,-5082.90282717,-40.2460088662,-7592.58666604,4917.17931206,sheltered_college_freshman
-19202.3045916,-13891.4205456,1617.78271803,-2912.74986517,1297.15388721,first_day_on_the_internet_kid
-14858.5096357,-1883.56220259,-4876.48862529,-4515.85311435,10804.2294412,college_liberal
-18584.2217779,-13322.7242005,3071.62076732,-4864.31005788,-1938.50199086,first_day_on_the_internet_kid
-18446.2503163,-13644.4737135,3145.47522525,-4934.73696134,-2256.89732189,first_day_on_the_internet_kid
1016.67827874,14603.184138,-7349.36629441,296.331125792,-6798.2046247,good_guy_greg
-11325.4387735,1498.2980156,-3403.90523802,-9687.79284568,9419.533965,sheltered_college_freshman
-2110.43698162,12313.4967596,32216.7687172,14851.5961701,2216.74162517,socially_awkward_penguin
-2591.00094431,15454.2209186,2438.06999852,-8180.05636693,13153.1557569,bad_luck_brian
10010.4803825,-1217.92306233,-1300.76308634,4751.36676518,-4616.62234961,lazy_college_senior
-10949.9055728,1296.77771764,-3172.02849478,-9350.88245502,8942.19107741,sheltered_college_freshman
-10141.8386906,-4657.09866577,-1423.89269172,3016.99735281,-8658.14216465,religion_pigeon
-20183.8748144,-12947.7737126,-8339.019838,17911.8198265,1858.47809502,advice_god
15543.1345357,-17456.5658612,9284.74048121,-10654.0363437,-3724.05389136,sudden_clarity_clarence
6902.32395348,21990.5637762,2915.84271511,690.979710209,-4941.50767545,high_expectations_asian_father
933.831497412,-13977.9353212,1441.13496204,-2657.88680951,-5826.64007171,evil_toddler
-2808.78401445,11735.1279016,-285.241616868,-1092.55232754,-3234.905302,philosoraptor
288.151195825,11806.3809448,-5303.6544185,-2725.97396707,-5442.68248344,good_guy_greg
-133.02992696,11564.9023233,-10242.1694717,4444.86218469,-7630.05186625,paranoid_parrot
18429.6257125,-19848.9575523,9972.96674494,-11834.2761506,-3914.89953999,sudden_clarity_clarence
940.180426718,14471.1664958,-6436.39473079,-660.621203617,-7484.22264569,good_guy_greg
-4040.20823165,10739.5364457,225.259448797,-2845.87694865,-3733.04317945,confession_bear
-17951.3834103,-10250.1741259,-1090.56840523,-829.108774804,1064.53459052,minor_mistake_marvin
-11325.6226289,2030.88012883,-3591.63314499,-9372.72507505,9501.42414362,sheltered_college_freshman
-14772.182459,-2343.47828925,-4839.72548587,-4799.76562405,10749.2036098,college_liberal
-10617.6305844,-5154.76699413,-716.133707938,2725.23803765,-9638.64200352,religion_pigeon
15614.1807188,-13943.3244345,4269.53931046,-4175.33240357,-8035.83943924,lazy_college_senior
-1237.32886608,11953.3472175,-8447.37607858,-691.809428356,-6249.70608299,business_cat
-14722.9071771,-1592.36675319,-5145.76128984,-4164.3737399,10842.8241271,college_liberal
-6025.59229753,9214.66748587,-9845.13541104,2262.82557583,-906.434656135,business_cat
-2652.216001,10849.6457445,-135.594666548,-1124.89374059,-1620.87332325,philosoraptor
-9461.22062679,-2984.62189314,-2596.8417184,3372.30672094,-8448.73219882,religion_pigeon
13908.1334075,-1681.34645155,-12474.7668977,6435.13721296,-5105.06599909,paranoid_parrot
21891.5548144,-19303.9567964,9458.35249859,-13312.5714172,-7697.30097155,sudden_clarity_clarence
32268.0774484,-3727.29445937,-3213.0835797,4344.18871364,8807.67752559,bad_joke_eel
-14796.7471392,-2256.86686886,-5129.28040181,-4389.40899287,10884.1445824,college_liberal
-17834.6035347,-10519.7612051,-597.566476648,2495.85603176,-2089.53624471,minor_mistake_marvin
20471.0268008,-900.133084394,2616.95072017,-1407.17090753,1505.94476783,bad_joke_eel
-14612.03856,-7454.8246411,317.209588104,-26.1717759758,-2971.48407187,overly_attached_girlfriend
-7734.63629266,4336.72311198,26194.5594626,8973.37119357,2698.14623556,socially_awkward_penguin
-2208.90204577,-16241.6043932,10019.7040305,-3843.8739252,-8530.29989464,overly_attached_girlfriend
26004.5981581,6090.81506354,-4232.24853843,7022.13396442,2765.71821181,unpopular_opinion_puffin
6363.40555678,20025.823349,4394.92096567,-1442.78469373,-7651.17955449,high_expectations_asian_father
-2620.2636509,15214.6745476,2744.12362088,-8431.17793362,12781.0746509,bad_luck_brian
-15229.4022454,-2431.05116389,-4350.13356242,-3662.40493139,9718.24341311,college_liberal
1356.54015115,10762.8359906,-9258.11881724,4061.13472787,-7706.5546103,paranoid_parrot
-19445.7496948,-11916.6258323,-8073.2435866,16526.3635956,1935.52126383,advice_god
-4184.24348856,7550.702746,29706.9494283,13712.5354539,655.293975467,socially_awkward_penguin
-14994.3648257,-1911.88333693,-4912.5766965,-4698.84217317,10671.1701515,college_liberal
-4952.45704736,8148.58079676,28875.6302985,13627.3485705,1537.85909953,socially_awkward_penguin
-9446.12445002,-2929.91258518,-969.548151264,3704.89622774,-8957.17955705,religion_pigeon
28288.2043502,-8245.26034972,2158.36786487,-2970.65420703,-2488.58008119,unpopular_opinion_puffin
13858.3599485,1164.08049135,-13304.3701275,5029.50862141,-5634.36948172,paranoid_parrot
-10398.6564614,-6774.77385422,194.772459179,-5557.79039791,-2227.57643405,overly_attached_girlfriend
-10565.0154565,5645.77025435,-7872.55210844,892.563908181,7230.25435322,business_cat
295.924658418,12598.6559454,6831.62765895,-1146.06267116,2388.7622632,religion_pigeon
5530.07571176,16529.1369157,4302.30658932,-1560.96162427,-5406.9385013,high_expectations_asian_father
-19935.0018971,-12693.8586591,-7796.71170446,17410.7797114,1670.9458006,advice_god
10763.0885486,-528.84502826,-1009.49516269,4767.03866625,-6468.43837582,lazy_college_senior
1192.89729006,14011.9066229,-6513.33329677,-1675.41124325,-5485.92877764,good_guy_greg
-17945.8015412,-11114.4588379,-934.757343263,2411.61519397,-2582.6099339,minor_mistake_marvin
3537.26773673,-11132.6468222,650.237768543,-3202.26327447,-4166.00788921,evil_toddler
1531.7496604,8409.92965799,-8858.13409661,3975.51775166,-8725.67725622,paranoid_parrot
-11350.372997,1158.70595676,-2378.26670661,-8130.70593582,8788.6330706,sheltered_college_freshman
31367.3452787,-4761.99379374,-3588.32795544,6511.0457222,10394.3259036,unpopular_opinion_puffin
34001.7063729,-4913.70066132,-2879.86998062,4664.90162311,9495.69733463,bad_joke_eel
-3974.69785336,11213.0038792,717.736190508,-3555.22190013,-2131.96512893,confession_bear
-49.3087586239,12796.4161106,-6522.37396444,735.639638506,-6517.54708152,good_guy_greg
33742.9384012,-4099.60990095,-2716.81475639,4563.09021418,9360.65308674,bad_joke_eel
-18694.8101825,-13826.3414166,3135.92841857,-5176.65108149,-2016.49112384,first_day_on_the_internet_kid
21758.8788764,-17142.175871,9069.7187088,-7740.93564319,-4699.71668688,sudden_clarity_clarence
16718.2471613,3867.59410937,-7153.71649304,2222.132138,-4292.00322113,good_guy_greg
-3358.27057314,12933.9445451,-562.642779189,-2096.19508731,-3955.31312568,confession_bear
-4942.13692665,7777.2973436,29240.252402,14037.3802663,1814.02009884,socially_awkward_penguin
5677.42944406,19660.7605314,3462.94278585,316.759584547,-6162.9658169,high_expectations_asian_father
-17751.3697164,-9705.20166329,-1111.81768791,-726.879046514,332.109800218,minor_mistake_marvin
-12275.8973756,-5853.66307861,-4894.14413322,3038.29293565,-1278.07388556,overly_attached_girlfriend
-14683.4923194,-1749.80274654,-5105.19462599,-4733.97082842,10659.8949604,college_liberal
-10172.9573968,-4175.7143436,-1931.12620901,2824.12221199,-8401.63322126,religion_pigeon
-20334.7009054,-15069.4895742,2361.09501197,-2034.83435142,528.234450349,first_day_on_the_internet_kid
710.592414341,13870.5008653,-6786.50650012,-1419.88763586,-4939.64361229,good_guy_greg
-1818.08523968,13280.8194716,-830.73972521,-755.559829488,-3059.2380093,philosoraptor
16579.0956778,-12618.363097,4463.39047514,-4586.43259694,-8400.61625333,lazy_college_senior
-9611.48363408,-8486.39421792,2526.18531775,-8599.83781053,-2296.89643908,minor_mistake_marvin
-19603.0659525,-11721.6609029,-8970.63808419,18210.9063223,1923.59432566,advice_god
35102.1688316,-8280.84315295,7584.03000371,-8322.9082325,-1169.68354769,sudden_clarity_clarence
-17526.3430988,-9692.50466464,-1230.59132182,2034.41792675,-1324.03935979,minor_mistake_marvin
-2721.63929918,10168.1602027,-7726.72704127,-1462.54277094,-5514.74364889,business_cat
-2538.55543445,10337.5802341,145.152529549,-2472.83982333,-3628.21001062,philosoraptor
-792.475556195,10288.6889163,-6808.42745291,5218.93253003,-5460.06506359,business_cat
-2450.3940265,11264.1670403,278.923161084,-1522.11503197,-3486.60796438,philosoraptor
-18168.6578478,-12420.4957663,2719.86269695,-4479.98843667,-1005.76881991,first_day_on_the_internet_kid
29916.7256078,-5785.07621528,-4275.58165384,3650.64061005,8899.241836,unpopular_opinion_puffin
-2078.37724835,12741.7054868,-582.851087573,-885.443640889,-3569.83330595,philosoraptor
11.012386292,13533.5259022,-6157.79042185,-1408.60288281,-4986.03644704,good_guy_greg
-11366.1196757,1241.08561662,-2594.10249939,-8535.1723014,9138.77238249,sheltered_college_freshman
3293.62293445,-9956.93097797,-2082.51990491,2082.87125756,-3164.24219356,evil_toddler
701.882084599,12213.8037923,-10446.4317451,4596.58162073,-7518.74269472,paranoid_parrot
-14700.4561245,-1158.24844998,-5239.51184379,-3979.64651947,11027.7703154,college_liberal
-7573.27588993,3637.75003133,19910.4670706,18407.377966,290.444153013,socially_awkward_penguin
23677.1536666,4970.36057839,-5291.99149123,6629.33140743,3111.89568098,unpopular_opinion_puffin
-2154.81734174,12360.62725,-313.772031746,-1644.39555107,-3241.49839938,philosoraptor
-14678.3315867,-1662.20630098,-5247.18088703,-4999.25453431,11022.2984858,college_liberal
22362.582762,-19590.4204557,9786.80635244,-13808.411733,-6930.45582317,sudden_clarity_clarence
-14967.2855321,-1857.72978083,-5035.65010934,-4279.21146272,10454.2349139,college_liberal
-18870.955343,-10991.9154077,-8142.15138952,17508.3767972,1813.24955649,advice_god
-4547.27484825,8384.61597177,27741.1565787,13097.8169889,1897.56000209,socially_awkward_penguin
-11251.6376692,2153.35278538,-3442.28779239,-9232.52697236,9207.30679626,sheltered_college_freshman
32537.2439602,-3393.51949924,-2809.74956478,5278.90500141,8530.07331959,bad_joke_eel
-1499.65331175,14202.7403121,4915.42907987,-9381.56545397,9594.81777539,bad_luck_brian
-18635.22724,-11287.2706981,-7128.52147792,16505.916434,1068.00158753,advice_god
-18044.414709,-11355.7484126,508.58241568,-2396.11145523,555.219318461,minor_mistake_marvin
1011.73154013,-14097.7850713,1826.51048366,-1824.02392173,-5340.86369629,evil_toddler
27585.354285,-13991.4884872,2409.23549131,-2301.6146596,-5938.37487405,sudden_clarity_clarence
15586.4342794,409.843013149,-14393.4752423,5930.22580328,-5897.6487049,paranoid_parrot
12918.5619897,-16137.882026,4441.16263699,-2613.34910759,-6025.97759648,lazy_college_senior
-3997.40073816,12833.7287844,3699.7499082,-9226.23870024,11749.9846148,bad_luck_brian
-4547.18836017,8996.34956323,228.698039693,-1814.29856507,-2160.20190211,philosoraptor
-6767.74952499,7074.2294281,935.018426568,-5440.30426233,-804.777535612,confession_bear
-20983.0366761,-18789.5408455,3243.09883252,5196.86999323,150.747006408,overly_attached_girlfriend
14181.0496745,-118.699692021,-12468.6005271,6391.37482657,-6060.5038737,paranoid_parrot
-3027.11676297,10360.5782567,479.406295062,-2231.06581075,-3835.67661071,philosoraptor
22614.3690606,-18826.7905509,10160.8438539,-13104.4738097,-7766.24507145,sudden_clarity_clarence
-973.632926228,12201.3304481,4447.15807914,-1348.31847864,-3305.92477328,high_expectations_asian_father
10626.1355385,-4567.99450787,25731.6094064,11790.6351328,9277.69739997,socially_awkward_penguin
35694.894226,-2767.5668504,-3143.15700938,4641.43811364,8521.41272973,bad_joke_eel
-3884.73403322,14427.053033,2705.14846297,-7356.6628802,10166.55586,bad_luck_brian
-12274.4299757,-234.41318612,-2287.04628088,-9499.70497513,8451.52707813,sheltered_college_freshman
-18803.4366883,-13269.5313107,2944.33723849,-4858.51733739,-2358.76847651,first_day_on_the_internet_kid
-7113.55415012,5262.02765257,25782.5453043,9459.17623983,2799.55881161,socially_awkward_penguin
-19216.5057066,-11253.4270517,-7966.17090984,16168.0493765,1634.7931762,advice_god
31846.7825563,-9097.6288513,-1655.87739679,4462.11604551,7116.88409983,bad_joke_eel
-11685.6601111,837.096258522,-2571.99735368,-8684.94600693,8659.679257,sheltered_college_freshman
-11348.1193886,1408.06107938,-3084.6632392,-9064.08803029,9180.56460868,sheltered_college_freshman
15680.2112015,666.143090407,-13342.6764458,7180.10728749,-7967.5253946,paranoid_parrot
561.153256368,13671.5712339,-6465.78003863,-956.852373194,-6376.16311203,good_guy_greg
261.225220495,11732.7067411,-6079.20258354,-1668.15332954,-3675.36283319,good_guy_greg
-3922.30812302,10763.2310322,612.782484788,-2730.42529422,-3286.02533447,confession_bear
-4787.67263248,4150.37001964,-944.494060193,-4624.47629874,-2678.57069982,sheltered_college_freshman
-4174.45670519,8164.67167428,29537.5378898,14766.3008739,1256.44244849,socially_awkward_penguin
-15228.5626469,-3370.8514845,-3885.59494148,-4509.7334132,9762.69574196,college_liberal
-2613.5609212,11858.167106,27127.3137734,13311.8679375,2236.99774465,socially_awkward_penguin
-3334.59860481,14315.4908019,3559.66118665,-8384.06283056,11322.4032209,bad_luck_brian
-173.771953105,-14905.9611807,1486.12131796,-2258.8337468,-6032.88983668,evil_toddler
531.758654404,12340.8657419,-6033.54968175,-1080.19622903,-4566.99976563,good_guy_greg
-4546.37668153,7608.26482132,27209.6577291,11843.6218975,2274.49611491,socially_awkward_penguin
32998.4950304,-3917.29924075,-5726.16626025,6251.3358803,9694.46176418,unpopular_opinion_puffin
-18907.7257693,-10158.0544295,-8815.63622719,17048.4612097,2616.6417189,advice_god
1012.87914679,11054.5084054,-10035.9117093,2939.69061732,-6522.31416857,paranoid_parrot
-18011.8435001,-11362.7455625,-1269.5314766,1958.51597441,-1999.48236674,minor_mistake_marvin
-18756.8902837,-13541.4515402,3084.45182273,-4713.45252198,-1981.53266383,first_day_on_the_internet_kid
15903.4427617,1545.33890034,-13984.1429573,5385.34651672,-6092.0031985,paranoid_parrot
-5097.53947004,7897.89829605,29668.9083265,14128.5722484,1242.38748366,socially_awkward_penguin
898.117632581,-13629.6750817,1190.46671524,-2649.74328366,-5879.07005973,evil_toddler
-18222.2628646,-12326.6427202,2611.91176717,-4450.01429768,-1074.46278722,first_day_on_the_internet_kid
1438.21643197,16897.1416572,-7640.56327306,-1060.17057466,-6395.40254094,good_guy_greg
-2930.50588308,8343.94506295,-5928.18419654,-398.835361978,-5183.45311032,business_cat
-17880.418732,-11604.8495117,2294.53311563,-3938.49157519,-468.853171767,first_day_on_the_internet_kid
-4511.18237611,7849.78129222,2008.52867479,-2666.78555888,-4837.11040008,confession_bear
-2463.61441588,14454.5567612,4598.39339343,-9481.05779939,9874.50155219,bad_luck_brian
27565.0464057,-4595.10864285,-5548.03212759,6781.73146142,10505.6478247,unpopular_opinion_puffin
-18094.1969214,-12480.6717342,2726.03784758,-4549.43071833,-1012.29788926,first_day_on_the_internet_kid
21211.9301369,-18440.3794402,10077.6037243,-13428.000365,-7008.94116867,sudden_clarity_clarence
6219.36843139,20971.5559928,3045.92690145,1385.42231789,-6294.20819954,high_expectations_asian_father
-3648.08108537,11226.1831408,-2531.12239369,29.4411916867,-3073.47745747,confession_bear
-10976.3400511,1747.40478186,-3262.65643636,-9013.56812885,9283.12986182,sheltered_college_freshman
-5995.97017299,8848.06972798,863.439914457,-3657.61092292,-2499.38337312,confession_bear
10743.2515448,-16769.6632039,4943.02919412,-3308.6379311,-6459.62701066,lazy_college_senior
1230.76247719,15925.8291896,3541.64000047,-1219.02597439,-3868.1069071,high_expectations_asian_father
30505.8780321,-2962.68953813,-5155.43511446,5000.76984242,9447.64507263,unpopular_opinion_puffin
16146.0078388,457.448943601,-14612.8990005,6433.59619443,-6047.38709756,paranoid_parrot
10672.5312033,18079.6317207,7088.38692232,-2111.85110552,-4614.1380021,bad_luck_brian
-18739.330315,-9112.11085392,-9388.58817169,19009.4643652,2630.54546075,advice_god
-3365.3899926,13183.5354514,3162.84302975,-8629.83866682,12698.6714854,bad_luck_brian
-18255.5036481,-11240.0581993,-592.781866828,-1430.71159492,18.5948904139,minor_mistake_marvin
-12260.3347603,-37.0742047737,-2514.29524786,-8918.39673244,8650.15483369,sheltered_college_freshman
-18783.2076938,-12618.4549473,459.273770628,-1515.60349468,-471.120005047,minor_mistake_marvin
-2191.01978561,15274.8268616,4493.12014344,-9214.07765914,9118.37383212,bad_luck_brian
15821.9907909,-12810.1468471,5591.05694499,-5832.95583974,-7891.14916644,lazy_college_senior
-4171.29551543,8194.02398354,27743.5230561,13208.9849758,1641.67306619,socially_awkward_penguin
210.38105617,12509.4161606,-6015.72757459,-954.592943791,-4318.81050408,good_guy_greg
7830.62602938,20724.5849289,2728.12974565,1206.31190471,-7133.79765373,high_expectations_asian_father
-9151.95494981,-2317.65966511,-3010.54720376,2866.48321958,-8489.88186052,religion_pigeon
-10444.925676,-4123.65896004,-4236.45977449,-4055.47172987,613.637771022,overly_attached_girlfriend
-14197.1069373,-3573.10336867,-2110.18366613,1796.56850543,-1064.55767621,overly_attached_girlfriend
-18445.8066191,-13124.4796569,2890.08369041,-4662.76319889,-1745.04105613,first_day_on_the_internet_kid
32244.5942933,-4672.10057534,-1457.98397495,3519.90342634,6332.7018554,bad_joke_eel
-3993.92806391,7878.76938334,-7376.31360614,268.367582122,-6270.80283747,business_cat
