0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,label
-44.3363071052,-14491.4344822,1684.04684669,-2017.54300243,5249.70167944,-279.154631119,8881.3810674,2751.37263201,542.515552498,-5580.72098825,-3779.75115659,4117.26937733,-2970.19701274,-5130.12603684,6021.44129482,-975.27969586,-5904.81396386,evil_toddler
1813.29742931,16528.5802645,3328.22279539,-6343.60711333,-9951.41668503,-7789.41360647,243.713569423,-1406.73393468,4357.99867232,-1023.42430658,5812.45905176,5802.918325,-1358.24349701,1055.17761913,3719.27729306,3999.63437909,2508.72891455,bad_luck_brian
-30619.7854648,-3595.07196397,-2137.52133591,4625.73234957,-9054.84266734,2597.56077304,1272.77924972,-4400.72122656,-4302.74280641,3275.29153538,352.09342509,-4986.19025716,4863.46321373,-799.733142936,4427.17151043,-142.326979128,-827.232890634,bad_joke_eel
979.462069735,12120.2717193,-364.719942462,-1948.89901339,3424.67262518,4954.79759344,-5579.21611041,260.05784751,-5915.84985987,-1151.46680105,-2574.95115387,-236.828435129,-719.36836178,-2579.25556673,-1097.01384427,-1668.42040031,5385.34846703,philosoraptor
3249.79238765,10835.9815047,-7874.4163924,1620.05800975,4406.17833492,15170.9347032,1119.91991641,351.172255847,14174.2215086,2421.60887497,-1282.93048792,-1794.3290533,-386.51266054,2346.44738431,5150.6405305,-343.161881014,1319.43654443,business_cat
10002.8831936,-8234.21419669,8672.635073,-8264.94802994,7552.12351691,2211.79726472,-968.93651922,4660.66193334,-6156.19095815,-307.815323134,-4023.71002927,8098.76453475,-1660.0196013,-8038.31337608,4327.12531103,-2728.42596977,-3909.40791258,lazy_college_senior
3376.28326659,12120.6628451,296.915479661,-3327.37542235,2757.14188368,516.513768682,290.280426097,-2512.05745443,-546.20160895,5303.00152175,8034.6824808,-5183.32867618,184.150273234,-8126.32699642,-2451.4592885,6760.81729778,-1247.11473092,confession_bear
441.746505641,13523.7506266,-5321.74742055,-3192.98099227,6276.50986735,-253.868963027,3417.67560195,-4361.26865188,3326.93196559,-2622.7393433,4268.52496834,4304.08523451,2780.66458935,2542.18837077,-7092.24627277,-861.113493793,-3156.4471316,good_guy_greg
3346.16285315,14049.7023671,2852.50274224,-8775.5658809,-9944.97489722,-7559.01730705,-1938.13452665,-510.097803164,7801.65939157,222.012919519,6972.80146357,6141.84754504,45.612861687,3839.02540599,3095.02104962,2220.11391086,1563.23755975,bad_luck_brian
4815.31504747,4205.3109333,-1423.16157458,-2991.93187592,2710.56978403,-2529.00842841,8409.59244803,-4566.39555259,-4433.32557681,6073.53140995,-3155.5640279,786.247210549,-1497.83362663,-2053.20355831,-171.546734544,-3864.68462632,-4332.07018996,sheltered_college_freshman
4995.37594253,9557.80168324,-10498.97863,2354.03364615,1475.71129331,17137.7761471,-4869.27746826,1048.38236771,16121.2843433,5783.06570465,-6282.05045418,-100.508762891,1695.09920025,3266.39990751,5413.48343061,-1215.88469172,2467.37050319,business_cat
-32325.4916836,-6829.15253894,-619.61358757,2063.04043557,-7231.88117878,411.835975363,687.826096494,-4463.55519434,-2407.8537181,1759.98935903,2140.13971929,-4589.70200201,4738.92569699,573.988016136,7477.2899653,-1429.56821919,-1991.26348346,bad_joke_eel
2665.56591437,10146.361275,552.371886315,-3106.36502802,2813.49886032,5258.88070143,-5839.02025412,1078.19292204,-5881.57302533,-2286.8489093,-3410.7780711,936.063337564,-1513.00557004,-3136.40367451,478.851169523,-1409.0647338,4942.02833387,philosoraptor
19467.2230375,-10889.1278718,-7932.67266437,16680.5191845,-1864.55981128,-1647.07529401,-9156.75671933,-9327.62233462,1093.33154676,-999.190117608,1721.35849366,3301.04189161,-2906.57376548,-2256.40241711,-2655.43414814,516.569674175,997.266372918,advice_god
8664.67501082,-202.313681323,-2567.99690034,-87.8984330198,3423.02001735,1452.88694889,1974.70585233,-835.667941961,-618.767124681,983.144426601,-1674.27752991,-92.3263225112,185.015416058,-398.469173424,-1334.60028296,-10.7786332212,-3188.84307271,evil_toddler
-21198.1738709,-17771.6877951,9739.11619777,-14046.2169111,4885.6744053,1553.05503164,-17032.7838606,14.642865989,3423.41851259,5484.913546,-3755.13753755,-827.733338694,-1858.43257343,-40.5824159312,-5706.16745084,3238.50547004,-4064.27856717,sudden_clarity_clarence
3070.38226904,10138.9532694,-7835.13567374,493.266547951,5724.7618981,17177.4722385,-239.698671808,1298.07340437,13715.548504,4907.7889637,-2733.72510283,-2006.40508834,687.403294382,354.879310076,4705.16746564,-436.531174711,3560.49658633,business_cat
3366.22910911,10343.0123324,-6931.40501049,1030.17747434,4342.39618391,15907.5595701,-223.510688402,1378.16822361,12115.1158645,2131.46627586,-2287.71275873,237.723253493,1304.04031884,-1.78778809291,5515.61869579,-1847.46724596,2103.51265913,business_cat
14702.3026072,-1456.95267854,-4941.37865269,-4274.81086962,-10917.5389112,4697.62308145,-5194.33820328,7280.24854477,-2366.22931505,-9254.67666619,-986.429063968,-4664.2312283,4865.78780173,865.098281957,-2956.8386576,830.14597316,-3943.53308576,college_liberal
8611.15973786,-1633.9294682,-2223.53405561,-343.16194165,4610.74054589,567.42976898,5429.84141098,-496.966916584,-18.1272745901,889.394247145,-2611.01530466,1932.47320356,517.189676731,-1731.09744592,1609.50982427,-590.125418678,-4387.97498234,evil_toddler
635.889749708,-15441.0722444,1871.33687222,-2421.07506647,4710.74730949,-451.549558422,8718.12656385,2996.83224431,543.953926103,-4510.07620426,-4029.97923039,3619.80994727,-3545.14167253,-5177.70507624,5726.35914107,-958.012175897,-7133.1361026,evil_toddler
-27887.6533449,-5772.56975519,-3470.17690434,2199.62692005,-7022.97110267,7602.18706662,1113.31297918,4688.93030508,-5820.19725468,4226.22253752,-2051.90824209,6562.90488995,-1906.89286132,-5978.74726895,-4555.16538738,-1363.21162986,2290.55489319,unpopular_opinion_puffin
-19331.1544342,-11464.8278037,1961.27791559,-438.960150088,3110.80404016,767.846099953,4586.9447001,-2437.33114362,5293.0897488,-11179.7206417,-1019.1175981,114.015178389,-5004.09286122,3591.82592927,791.061698818,977.415107623,-2790.84215159,unpopular_opinion_puffin
8888.38468506,-555.97253411,-2511.48732908,-279.306484918,3986.09395094,1778.03805069,2357.77501992,-716.403213008,-1461.79604823,1394.70873909,-1493.98231889,-199.658200379,-53.0933604807,-2039.91143633,-1686.74366424,227.858888552,-1251.80952784,evil_toddler
-35515.0042523,-2641.41447455,-2016.23978849,876.526597815,-8676.7513394,1508.48617572,-2562.72633269,-5158.76974376,-2706.09866563,4487.52728627,4024.15531906,-4401.48749652,7581.78600124,-3628.6112089,2505.39381055,-2170.4924872,2126.73093973,bad_joke_eel
18960.8110533,-13069.3516456,1782.06706376,-2496.26358447,-1511.17335657,1672.68374962,3098.81831491,341.434760766,-2295.78054008,2326.44534247,4649.66148106,-5017.78806387,333.392122882,5970.96711908,-2128.33843493,-4558.07606422,5206.74062946,first_day_on_the_internet_kid
-22361.875483,-13445.3307021,3202.15910162,-1364.35319067,6400.78921571,668.763703971,2494.26037162,-4690.91098661,6900.67897567,-4177.25186168,8492.65723645,-7663.87727883,-7910.62631858,13623.0678579,-7160.64527922,10899.1143884,-809.566649959,sudden_clarity_clarence
-3241.95195019,1159.64331228,255.041881547,506.453079976,4068.57380481,-1257.17043939,2823.11133142,-3106.63164462,-350.737120972,875.137470867,-45.9648221284,-2085.46668289,-1926.05554317,8619.67567373,-788.55912531,2801.37000974,6327.59332107,overly_attached_girlfriend
3972.26747362,9987.31617167,-1555.58547472,-1519.02222317,2625.70059226,2123.68370283,662.317982808,-296.102509128,-1167.95417244,5125.62386247,5496.41164944,-3128.84161681,1201.13945783,-6165.63871137,-3620.48175499,4612.36785553,1267.22081627,confession_bear
-32476.6806402,-5301.80449053,-3237.54915076,4923.16330691,-9882.67218679,1453.89980538,827.428249093,-3862.61364602,-5248.81887782,6428.33205101,2414.95375613,-5643.3053975,6918.88571907,-2499.69693595,4590.71420705,-2060.41632413,-693.831341966,bad_joke_eel
17897.245599,-11041.4274024,-152.073739673,-1200.02000486,-542.767787261,2429.05239914,1862.66234186,3823.4494839,-2228.34244924,408.500703868,-1910.1200409,114.357583853,-2440.87662383,-153.974778786,6129.74928494,2177.44321711,-165.638856397,minor_mistake_marvin
-16218.858602,2521.80617907,-13586.0850514,8300.49796779,6550.17418552,-16103.282069,-1752.02212661,14345.3720428,3371.08889994,1817.59049068,-1103.52419735,-4012.18078345,-3864.04838439,4530.95387997,455.843328901,-297.577170471,-1437.05074144,paranoid_parrot
14636.8417711,-1735.39969237,-5099.14125748,-4406.25642121,-11060.9709658,4371.94057661,-4640.35107842,6655.74398655,-2565.439431,-7800.86921679,-617.226135279,-4745.71189844,5331.40443007,-550.501723512,-3087.0365358,256.559863062,-1874.78559566,college_liberal
18224.980392,-9305.8701264,-8857.85400614,17802.5736288,-1995.83944924,-3201.86485314,-6694.32611065,-9149.93015335,2706.73943466,-2715.15207806,1827.10989952,971.67417683,-1770.2318937,-182.15041397,121.877656136,126.503228071,-572.248018009,advice_god
2986.03564928,15596.8831968,3838.62136438,-7655.47390159,-9468.23043354,-8848.92193673,-1548.13386612,-1332.02816465,6931.41821711,-3648.6817535,5127.15595071,5423.99270368,-1282.31646391,2399.67716283,3961.33091255,2658.60302033,236.897388341,bad_luck_brian
-756.701879957,11308.4611542,-5900.05255236,-3187.52778961,3477.58948452,1730.65075191,311.497082961,182.004432692,-2045.34631559,2812.41694672,2231.93105281,8479.2701625,7557.37980926,-1882.2076099,-5560.03409841,-8809.16818542,-5042.13384416,good_guy_greg
6002.10901345,10554.0818272,3283.15657012,-8415.1941199,-8866.32015621,-6336.78004561,-3092.40399612,1255.27099139,5385.53483514,-1461.59162536,5263.31628787,6208.63179947,-1862.91211042,5005.68679953,1393.89955629,1133.07845939,-130.942530085,bad_luck_brian
10153.2590817,-4727.37140277,-1014.51649327,3064.22910167,9093.76056755,-4492.5978565,7263.34057747,-2312.58020473,-3975.25990117,2583.45979567,-7945.24276501,6681.03065058,15695.9010421,5221.24565852,697.876054292,11159.3220767,2867.33373612,religion_pigeon
3205.77108376,10122.7011653,-8038.20681073,148.06202747,4917.04543326,16815.0848557,-1243.12923941,1149.59661744,13200.2657001,5036.53960414,-3145.03081808,-1444.55621225,1781.78364691,-272.269280577,4968.37676578,-1756.69337498,4389.26654301,business_cat
-22955.8926314,7194.55001002,-4830.6427241,5765.293509,-3181.86306151,-394.962133668,3198.53536595,1391.52644762,3047.60478352,-6203.59294376,-701.497373335,3287.28980021,-1044.6049315,5414.47467964,-2709.05226994,-4133.23123093,1653.58331,unpopular_opinion_puffin
-17146.7182278,-22769.0829907,10272.6900851,-10718.2652321,7438.85394855,786.803567007,-10425.0248293,206.542418578,1047.24604721,6284.85682966,-2217.85492688,1389.10548961,-1934.14668411,-2250.59400053,-3216.29705463,2997.20148098,-1836.24988702,sudden_clarity_clarence
10100.2306461,4110.10229032,23686.5504403,10080.689012,-5267.04199138,-6417.91949276,970.314833475,7492.25641076,6065.50739345,-164.417952312,1248.85599681,22.4301217123,-2243.1858279,-473.859271129,1779.39782846,1978.84454262,1227.63390812,socially_awkward_penguin
19590.7804865,-11842.4789019,-8516.24113302,17341.7196046,-2060.40473896,-3700.25567613,-8115.65029521,-10666.9605629,1866.19046979,-1513.61227252,2198.60275606,1810.9219927,-3842.01859054,-2325.85006043,-1606.74128018,-308.075292095,25.1108887934,advice_god
-18747.6752779,-19301.6081969,8341.62157626,-10393.2978529,5733.07035978,-640.658628765,-14637.3378616,-468.279260648,1356.77990812,4012.54836117,-21.0175836472,1865.17005576,3309.36149332,929.423070048,-740.232121865,-1348.96274944,26.0152505175,sudden_clarity_clarence
8925.74045916,-3685.64422488,-1171.78319441,3093.09054409,9756.04387485,-5519.50963223,7281.29711443,-1795.83921672,-4462.11047242,618.652556443,-8865.21721841,8497.30072759,18112.4680439,5641.97417705,629.632194991,11449.0574275,3149.31305231,religion_pigeon
6409.71832541,-4199.85482294,-5040.34855875,-7897.13402717,12093.7427821,-5298.80599844,-7137.23200085,5652.15260812,-2562.87026716,1320.07417734,-2473.24658829,5357.3825401,747.116568176,-7658.2825175,2753.15256425,-993.124919391,1915.05327853,paranoid_parrot
17734.4661195,-10324.6281754,-476.959676282,-1319.51267807,-526.702979897,2594.60493804,1615.9626036,3972.33435638,-2099.91707256,21.9399771716,-1741.46885999,-696.358242047,-1338.99699478,-512.188255408,5135.92417941,2057.50533515,-585.796450649,minor_mistake_marvin
-24385.4896162,-2257.39736322,-3938.53993656,3473.40921096,-11188.5001008,9516.94935981,2688.7227866,5251.84033366,-7543.53083238,6924.30515224,837.822585059,12138.8577908,-6504.90493451,-1550.72243118,-3898.1038392,4487.89803274,-345.061735056,unpopular_opinion_puffin
4613.20745237,5932.92866025,-5238.29437788,-1028.64833154,7141.3541096,-9398.97409542,-1111.4268018,3060.24017561,1164.02779637,-2157.01310687,1971.24228721,3477.04223888,-2811.1845035,-1851.42166629,3327.74299651,5138.21773343,1501.43565126,paranoid_parrot
9458.22822346,-7547.99979429,1543.69519576,-5422.44577241,1772.89904517,1693.38478018,1906.6401947,3302.46725771,-3228.47391499,-364.440909621,-1677.31138921,3379.6892872,-3364.70038249,1489.44847785,737.765987937,-524.958711406,-2455.68455152,minor_mistake_marvin
11483.3097228,197.166922776,-2674.10730994,-9589.40965529,-9402.17148634,-8747.82771419,6171.22828778,-6199.30895081,2285.82567784,5948.15344756,-10697.0775662,-2963.18794486,-2108.64524484,-2148.41367219,-2922.28329848,-2192.39886909,929.650367294,sheltered_college_freshman
3860.44325917,10680.0916479,-243.099732881,-2175.5098513,2978.51290139,609.174131545,3251.83745583,-999.028447712,-397.568472846,6907.19090584,7608.57275079,-5874.35991491,-990.234803539,-7397.43870601,-717.126240551,7360.17872007,-4059.14201331,confession_bear
18300.9452219,-12586.5606713,2809.26021846,-4519.37563417,1379.74151517,1695.15285971,2595.00752631,1040.60360798,-5779.89017601,6999.55508013,7945.01487104,-186.515754382,-1788.15207477,6796.6930737,1086.70764216,-5118.09092722,649.543684037,first_day_on_the_internet_kid
-33153.6812694,-3959.70883655,-1727.4129711,3283.33325349,-9350.16019698,12.5032309025,-2335.32603974,-4861.308206,-3801.00884891,6165.87015433,1080.17530193,-3753.85339275,9330.98981805,-993.062020256,7828.87032284,-2896.15483472,-1114.29506946,bad_joke_eel
-35221.7229267,-2371.04860518,-3462.1377754,5141.92996416,-9255.63779987,-281.126350441,1578.3511398,-6783.88164047,-1507.83713964,2575.87912531,3186.08996687,-6559.11465842,7522.09694898,1207.62004208,3821.24551377,-1590.68039253,639.88280547,bad_joke_eel
17654.6210505,-9887.21927443,-1453.98455766,2255.66908678,1464.13304446,2286.51256514,3389.29214365,826.730545964,-955.166350988,3707.44866461,1930.00635596,-4110.76746273,131.793152306,-28.0980562958,3483.55680824,4599.72311273,-1403.53039856,minor_mistake_marvin
-15183.7608053,-454.923226348,-13307.4476959,7393.28258502,8171.05874829,-16567.6512379,-1757.9629663,13846.0954767,3552.72049336,3756.42734226,-1236.82805793,-3380.93912249,-2559.91033641,1208.88074901,-647.972547343,-1686.41304284,1493.39235569,paranoid_parrot
2763.69659366,11009.3036904,243.99460847,-1260.94791636,3678.04090187,6555.87925681,-3315.09603246,905.760628714,-7327.28061426,-1661.24109235,-3882.47418003,77.1920300672,-2618.43939447,-6243.91882888,-586.738581648,-390.350347415,7703.37920151,philosoraptor
-7658.41488699,20507.8005172,2497.02722577,1350.58482824,7569.58958134,1114.66164979,-3329.28549397,-7486.82934423,-8353.36295127,-3953.22203015,-4542.19664352,-4896.66300018,-4043.78673998,7568.48256252,749.56041652,-693.351270205,-2467.64994044,high_expectations_asian_father
15134.109412,-6655.88440013,-1391.89723966,-1496.61420901,979.685699365,-963.049516554,2749.64402431,2186.77051559,-1382.34246873,-1385.6078163,-1301.61337083,-972.178017448,2426.16408403,1897.42614365,-5328.56908281,-1225.96326184,8951.7228742,overly_attached_girlfriend
-14464.0568966,-1149.7241173,-12903.2637916,6739.58454234,8386.48808715,-15584.1172867,-1536.42674753,16280.9367588,1616.78237311,2839.43983357,-949.544619073,-1801.54823125,-5010.08630971,2362.14360266,1051.15601287,-29.6139703621,-3925.1686727,paranoid_parrot
1332.72479656,12869.9563088,-813.448749488,-1346.6462728,2988.86355064,5264.00216113,-3406.59071054,-796.927575255,-4574.55782151,-2566.83250781,-1278.9911627,-1223.72518889,-1282.20278952,-2373.57211492,-1224.76610615,-1088.42185857,6748.45800066,philosoraptor
19293.5527814,-11711.4569447,-8070.71636718,17445.2632183,-2337.77298122,-3290.30322545,-8121.94701192,-8244.86435279,61.5977860201,-371.227877479,886.80920347,2922.88581396,-1398.0485425,-2315.39815103,-350.094497981,-385.814346091,-65.5837185007,advice_god
-36394.7650048,-3856.83604204,-2782.19974041,4640.46745409,-8750.35420436,-333.713917733,-1347.52330385,-5038.93422869,-1582.54014826,3555.29265692,1626.54437885,-4856.6224258,8577.42533725,1259.25002469,4999.44964131,-4022.87131726,-742.16153721,bad_joke_eel
-15207.4461112,1218.02710106,-13351.0895716,6922.82824097,7857.677056,-16979.0523267,-1970.94563549,14055.3247051,5262.5504642,1395.5851119,-859.049778989,-4241.77240944,-2797.33435446,2406.98286465,590.620940921,-464.315500707,1004.05773081,paranoid_parrot
303.715601179,14995.9356934,1326.04471593,-4528.36802386,4497.87979238,-483.580379519,807.126318659,-2954.35159352,154.655151973,-152.653957947,9284.41482472,-2564.16841584,102.768880598,-6462.54599924,-632.946876365,5135.44818084,-1007.96316948,confession_bear
18310.7004275,-12957.6495265,3144.01167867,-4043.01373807,1241.31620315,1674.25977361,2885.6992543,1465.86581847,-5252.84145165,6271.33328508,5753.43925694,341.888608159,-1728.32408293,6931.775883,1783.16892567,-4151.22198504,-783.987730053,first_day_on_the_internet_kid
2419.76820437,13154.069677,-5734.640188,-2553.40612906,3747.00416043,1321.35343633,4972.90724485,-2868.93406676,3567.09127607,-2056.63402396,3925.75608893,3211.13477004,1353.83907771,398.196560216,-6322.56244904,1809.2193567,-3576.02591373,good_guy_greg
-5969.04162587,19834.2707926,4266.8894343,22.0895999288,8069.63000144,978.243671273,-5124.74689972,-6791.82529489,-11311.0648347,-3152.6086584,-5650.67541993,-690.085307355,-3398.95379927,1910.22991824,2547.16323416,129.730951977,367.600972872,high_expectations_asian_father
-17193.6991947,5175.93938835,-7546.55995375,2674.52868597,4033.00600079,-1965.33161817,8397.93902992,1054.89711618,4670.33942179,-2529.11117583,2765.20376199,-850.797042378,-1715.22987479,5193.23648086,-3620.66599963,-1080.59272508,-7235.2378492,good_guy_greg
-4651.22736054,18154.7537201,-1687.46883431,5322.11264598,5672.94960259,1904.54004652,-1814.60784349,-6501.80606418,-7441.45472956,-4900.24644283,-2627.69485537,-4095.44019042,-3711.4152414,7624.309824,1171.29213681,1225.1721776,-1834.33279236,high_expectations_asian_father
1918.41060748,11322.1383687,-45.4539890791,-1194.64254669,3042.67447748,5846.00802924,-3955.99616252,354.754065762,-5089.00790566,-353.785758934,-4347.55818885,-2142.00721176,-2547.20062308,-2261.85646994,-1483.36695883,695.18331846,4557.34895555,philosoraptor
10568.4960834,-8635.04923107,-6.23471936141,-7571.71359401,341.928294342,-1622.41499906,-1412.32240588,1266.63833894,873.039153777,-5662.74071705,-487.12394344,646.27106156,-1065.52608295,4199.62558209,-6527.65709626,-89.4460327398,8158.76086917,overly_attached_girlfriend
-2003.04932963,7848.63556025,-7442.5778368,4857.20006737,7615.60376278,-9288.54178529,-2369.46036968,5981.99511466,-297.782193882,4293.43593864,-3922.89501117,-207.995468111,416.532963777,-192.107051157,258.053882677,447.305888132,-2402.00279483,paranoid_parrot
1075.86753094,11709.7026854,5012.09309291,-1817.40319816,3729.61447767,-1181.70321679,-1904.43801737,-4724.25725198,-6109.22526271,-823.474290707,-1319.85701459,-404.552650285,-7559.02133692,3824.76084078,5740.73628877,5975.19627133,-2629.39639934,high_expectations_asian_father
-31135.8775856,-3391.97205272,-1810.0445449,4137.50804497,-9559.12631239,1556.34931158,-1361.02502109,-3252.28260497,-4764.15668224,4985.49354521,808.415098751,-3119.04654646,6468.39728003,730.378270068,7508.13670965,-1055.41863492,-3590.26414322,bad_joke_eel
2121.87380826,10636.8483718,133.974818766,-2080.66391333,4095.56953136,5571.21383737,-4154.88419748,885.463170793,-6489.17549641,-369.339091716,-3357.86350928,-777.78706762,-1306.78125976,-4993.02102331,-1432.84091368,-1844.56253788,6564.52832059,philosoraptor
9693.13097488,-4051.783093,-670.936585103,3302.53870989,8821.75464482,-4740.24432765,7069.88085344,-1939.96170535,-3758.51835757,2125.23638394,-7977.0069025,7727.62390938,15742.0825834,5604.93799869,1625.37819446,11843.6642824,2204.67534497,religion_pigeon
1914.7682912,12499.3313907,-62.3424659503,-2611.50334885,4015.91645877,1080.82537017,764.895074623,-964.889442101,-882.078297225,6067.69320127,7661.62331993,-3844.69123061,1224.75656357,-6344.60541816,-1477.72589796,4610.16511206,-2947.30304097,confession_bear
14882.4181134,-6774.09448628,-4216.84135649,4315.66343741,1828.6499074,3689.99750205,-570.27010482,691.8873646,1173.61411471,-449.738637134,813.481838157,-1149.84881437,1812.04509098,2509.00663578,-1170.31765162,1424.68876455,6541.02050858,overly_attached_girlfriend
11267.446757,1370.96638176,-3366.22040485,-9634.74265467,-9416.02781651,-9364.87412109,7887.71391892,-8224.84694792,4310.22146432,4594.29193078,-10593.3578148,-5215.64023955,-3308.37235753,-1086.09924752,-3974.11976648,-2167.76378903,1277.29466987,sheltered_college_freshman
17931.5546197,-12060.5362834,2714.0070929,-4275.97347449,1376.07445743,1672.81354171,3200.36938474,978.924735012,-4918.73292353,6197.99617754,8785.25702549,-5.63308973541,-763.134544566,7408.99210415,1820.52567735,-5145.20040347,764.82132613,first_day_on_the_internet_kid
19465.0839423,-11251.7484116,-7535.36145549,15508.901474,-1243.16782165,-1702.81656358,-7468.25327955,-7158.4805994,1774.55548019,-2986.49620753,751.46390707,3625.46530602,-2664.40804513,-2050.85376368,718.686520197,-303.593280199,-2157.95288939,advice_god
14852.7004148,-1610.68183415,-5167.05549626,-4248.8959078,-10748.9569866,4930.62647878,-4626.03587096,7181.98567822,-1653.10353449,-10193.5895421,-853.300359389,-4575.98752334,4589.61534933,1312.26545123,-2601.28453063,1368.0583551,-4541.45102813,college_liberal
-23903.4406587,-1593.66208434,1863.52199558,-367.517520167,-2521.79770209,-3874.86540866,-1583.51285052,-2379.04209162,-2942.04683979,-4616.62952376,61.7656911118,-1335.49115288,3846.65750029,-717.150792663,8244.742839,-6286.39149853,2990.42971973,bad_joke_eel
2104.56773745,12006.7337934,-284.482225138,-1752.16974847,3482.56088527,6097.51490205,-3799.60990447,442.03157351,-6360.86932848,-1436.29458932,-2080.98981072,467.27216623,-1869.97054534,-4420.56175584,-1067.11561258,-1110.12240891,8108.65862461,philosoraptor
-620.108816142,11858.166816,-5904.16705825,-3488.30102938,3715.30923098,1455.1248918,1.57864240864,-320.663028539,-1298.93819554,2631.77164391,2290.21378201,8454.97749258,7420.52384988,-1594.12937061,-5808.8410432,-8641.52082204,-4962.57056525,good_guy_greg
6992.26752565,811.371435133,-258.272053756,-3369.88338035,1585.74052428,-4093.60705459,6670.3499754,-4649.89486737,-4067.12269372,7549.36636885,-3060.27043972,-206.476636643,392.500882275,-2276.82913152,-1245.02518561,-5187.37936317,-2643.85542712,sheltered_college_freshman
8.86761683749,11451.0194525,-9991.6753483,4215.32223139,7734.89745882,-9934.74763262,-2990.92987438,5723.37514169,-2297.13847029,520.434852106,1486.77936909,418.042680798,1192.13561124,-3172.330207,2082.46544874,-1195.13733316,2718.24796029,paranoid_parrot
-17765.8935487,4218.33212987,-6931.55536143,2209.4319522,5147.6394098,-851.483452053,7181.12816858,2777.74442322,239.582274077,-226.029337,5067.5890842,53.1397683217,952.512538483,2577.99078033,-3332.08890715,-2973.50093673,-4259.46756972,good_guy_greg
-20339.3086291,-17756.547588,9977.8098935,-13280.6929368,7428.10784205,939.175237995,-16511.5638712,-1490.04237866,3455.36898855,6247.20762265,-2296.83024079,1473.8149955,428.915963922,-1462.32384252,-7119.14180067,2369.20583515,-613.612942536,sudden_clarity_clarence
2450.69795077,12409.4261836,36.8788570865,-1924.73289834,4452.02413315,1519.41684501,2426.59833869,-1525.29538351,-1523.53418518,5564.51796283,7356.27837936,-5355.56547369,316.087728815,-8146.38785565,-2516.95759241,6076.02905098,-2065.40495136,confession_bear
19636.0414807,-12519.31735,-8266.03853925,17617.591395,-1339.51574762,-3115.83145988,-8962.44418234,-10128.5161686,1765.57024538,-1159.23041191,1566.48214602,2892.78537072,-2535.78120193,-2322.62328648,-1413.96820772,45.9256461325,-1002.16306843,advice_god
4880.19007894,9899.80214575,-894.178347904,-212.63384039,1324.51828674,5011.37406268,-1156.47389579,1998.02475073,-1965.31237608,-853.778366028,-2293.69402774,-1283.97431081,-4729.1323014,-531.607606403,81.329676712,3718.27513462,-1545.26994024,philosoraptor
18539.4077377,-11962.5443685,-49.003659271,-1300.69585342,-400.714184501,3461.55411927,1814.83976581,4575.51456801,-3509.05086369,1331.20223898,-1684.14206295,94.2275301511,-2549.40162091,-1139.11202733,5480.87540797,2101.62063394,914.673282861,minor_mistake_marvin
5152.77192109,6487.71024939,27098.4908992,12168.0203741,-1168.39612323,308.12323537,544.009457063,5512.3437768,2536.42930683,3588.82073884,-2126.2991161,-1850.0848116,982.211852819,-1923.61619523,-1985.05583541,-3025.10356691,103.263584851,socially_awkward_penguin
2703.27974919,10735.4297112,163.923572399,-1541.64645868,3966.42534035,6573.90829169,-3644.60965012,1369.80386597,-7624.12217724,-1094.64212047,-3374.04508914,189.013988853,-2331.00498659,-5747.0936997,-1181.91723878,-1068.64978649,7237.08410972,philosoraptor
14363.1151778,-5079.30141012,-46.500647465,-7652.5052462,-4986.11172128,-4231.23380439,1330.47459581,-87.3658173531,128.410085933,-1334.36060248,-4845.96686461,1848.75697138,-265.634477173,-2929.21180266,1816.88636977,-1084.21702751,1907.06478065,sheltered_college_freshman
19202.417817,-13893.5104757,1607.36441138,-2742.65189268,-1476.70310799,1876.57539538,4282.7010419,399.793492754,-1615.62715705,3956.1686156,3400.40805119,-4166.55308359,198.19777557,6743.03673509,-2559.38086601,-4513.95932297,4565.16391003,first_day_on_the_internet_kid
14858.5106286,-1884.11944356,-4874.88499097,-4478.9415656,-10790.3749911,4588.27411287,-5334.72438044,7224.14714644,-2453.2325266,-8672.20172787,-1658.56762633,-4149.91905153,5145.07136213,301.566110665,-2669.17851236,1194.28400503,-3486.64977124,college_liberal
18584.4910003,-13325.9006963,3070.44254772,-4693.44918193,1839.37206792,2462.90176778,3766.40228637,1373.00428519,-5374.17246938,5863.54846791,7869.68219574,516.664095186,-1361.9450755,5948.1971743,1572.3191348,-4454.12508582,1691.03091959,first_day_on_the_internet_kid
18446.5450117,-13647.5764288,3144.393439,-4776.40515515,2161.96380017,2611.3427141,2615.37359979,2111.47534643,-5741.34362959,7250.92293665,7241.25697017,1582.31560841,-1604.98220127,5907.94698934,1770.24185892,-4622.58026416,358.304755451,first_day_on_the_internet_kid
-1016.60287633,14601.8301268,-7350.76474429,342.225569263,6770.90234046,1487.80301716,6007.95895691,-2942.42876133,2635.89860172,-838.751565439,4268.20305655,3071.97429095,3481.45700623,2436.83508876,-8263.14200728,-2919.09583273,-7338.28336134,good_guy_greg
11325.4061185,1498.63400557,-3407.08601902,-9641.45848526,-9480.65569436,-9333.09549912,7795.38609777,-8255.42145272,4391.86287481,4498.74910529,-10357.0648493,-5402.30421231,-3546.23400369,-858.457508599,-4351.20693837,-2046.03976588,910.888205376,sheltered_college_freshman
