0,1,2,3,label
-10762.7551242,-530.731406448,-1018.33142544,4757.28107063,lazy_college_senior
-1192.80332847,14011.3245845,-6521.39893903,-1676.72000113,good_guy_greg
17945.309811,-11109.4137599,-943.90731854,2376.66116037,minor_mistake_marvin
-3537.36759897,-11131.7386873,654.003941367,-3268.38472699,evil_toddler
-1531.83489862,8409.17754936,-8857.2053973,3973.69307682,paranoid_parrot
11350.3657993,1158.49638031,-2380.79726739,-8072.57525512,sheltered_college_freshman
-31367.7002593,-4758.60577214,-3589.05535992,6399.58081811,unpopular_opinion_puffin
-34001.7254006,-4913.06868865,-2888.21592923,4734.3498541,bad_joke_eel
3974.41445621,11215.5778226,729.266212689,-3647.35315945,confession_bear
49.3916904709,12794.7811085,-6524.29723494,772.332650303,good_guy_greg
-33742.8177931,-4101.26958986,-2714.1539103,4671.41651042,bad_joke_eel
18695.1086568,-13829.8061137,3134.06170829,-4981.44435231,first_day_on_the_internet_kid
-21759.2273382,-17138.0028518,9056.01800245,-7723.8600944,sudden_clarity_clarence
-16718.0165602,3866.26766216,-7157.98127396,2290.13766988,good_guy_greg
3358.01757028,12935.614074,-550.945981228,-2137.74305395,confession_bear
4942.11598588,7777.14702924,29239.049309,14094.3044186,socially_awkward_penguin
-5677.30546859,19658.9469239,3461.69132725,395.874786853,high_expectations_asian_father
17751.206573,-9703.40178403,-1114.9502582,-788.420464862,minor_mistake_marvin
12276.1026974,-5854.07426394,-4897.39551467,2939.42481258,overly_attached_girlfriend
14683.4945168,-1750.53571683,-5104.92091691,-4681.94264138,college_liberal
10172.904342,-4174.96882979,-1926.95394275,2688.82804095,religion_pigeon
20334.7262484,-15069.9967349,2352.99714876,-1944.94528944,first_day_on_the_internet_kid
-710.419388251,13868.4668955,-6791.84245672,-1385.61949682,good_guy_greg
1818.07002059,13282.2867151,-830.100628159,-827.071381914,philosoraptor
-16578.6048607,-12623.0209546,4470.05117644,-4704.78523479,lazy_college_senior
9611.55859254,-8486.49341714,2524.40333443,-8675.56966033,minor_mistake_marvin
19603.1415591,-11722.3805395,-8966.7650772,18147.1557162,advice_god
-35102.6536532,-8277.82131942,7577.68287145,-8156.98217122,sudden_clarity_clarence
17525.8743726,-9687.72435977,-1240.34302802,2016.3283831,minor_mistake_marvin
2721.62730919,10168.7881701,-7736.32926864,-1413.90350453,business_cat
2538.75825768,10337.2641386,148.110143914,-2600.51163006,philosoraptor
792.467186935,10288.9241945,-6817.4190462,5331.41567425,business_cat
2450.44030767,11264.7016976,283.974994446,-1594.85436022,philosoraptor
18168.863133,-12423.1011371,2716.81530871,-4278.04904211,first_day_on_the_internet_kid
-29916.6410153,-5786.35303935,-4271.98933534,3565.60697601,unpopular_opinion_puffin
2078.48099855,12742.0266634,-576.682646721,-969.698540953,philosoraptor
-10.858850066,13532.4906802,-6163.13428775,-1435.51909844,good_guy_greg
11366.103204,1241.01242917,-2596.90462861,-8474.65201201,sheltered_college_freshman
-3293.69502326,-9956.98733618,-2077.95367348,2158.41974485,evil_toddler
-701.911630333,12212.1875403,-10439.6276352,4641.09952177,paranoid_parrot
14700.4110118,-1158.65242966,-5239.03820429,-3905.62360788,college_liberal
7573.15596771,3638.06788688,19906.7643142,18507.6561315,socially_awkward_penguin
-23676.9544841,4970.0994347,-5307.49303996,6688.8684581,unpopular_opinion_puffin
2154.8999461,12361.5513384,-311.444669206,-1759.73844967,philosoraptor
14678.3206423,-1662.61060666,-5246.95151583,-4953.37815449,college_liberal
-22362.4383322,-19591.9133548,9791.62033087,-13882.5419633,sudden_clarity_clarence
14967.2978473,-1858.76418336,-5030.98330207,-4221.41221302,college_liberal
18870.9754203,-10992.3257219,-8139.30969876,17447.7506949,advice_god
4547.31001186,8384.09722583,27739.8575244,13134.1624787,socially_awkward_penguin
11251.5624383,2154.10988942,-3446.54485954,-9173.1599632,sheltered_college_freshman
-32537.295825,-3392.83358071,-2807.58421142,5376.67209107,bad_joke_eel
1499.70690784,14202.781704,4914.98573969,-9433.9789163,bad_luck_brian
18635.2701717,-11287.2488112,-7126.01186737,16438.6982019,advice_god
18044.3926887,-11355.6034669,505.86641448,-2417.20636079,minor_mistake_marvin
-1011.88856632,-14096.6278827,1827.42895297,-1845.43115943,evil_toddler
-27585.6295812,-13989.8421717,2412.64296544,-2189.02671842,sudden_clarity_clarence
-15586.3409839,408.945236404,-14398.4464085,6015.56631452,paranoid_parrot
-12917.9994318,-16143.8740181,4456.26050806,-2713.57783812,lazy_college_senior
3997.5359456,12833.3554186,3700.70472759,-9286.72046904,bad_luck_brian
4547.18239253,8996.84832032,234.896283296,-1894.62704772,philosoraptor
6767.64875505,7074.15819066,946.845556635,-5471.76203585,confession_bear
20982.7955276,-18787.4583155,3239.72398524,5210.70296399,overly_attached_girlfriend
-14180.8811465,-120.76395427,-12463.9354417,6511.47070617,paranoid_parrot
3027.24442353,10361.0748711,481.194382905,-2348.33187337,philosoraptor
-22614.489559,-18826.1562753,10162.9794549,-13132.2450181,sudden_clarity_clarence
973.280639397,12202.8426745,4447.34263032,-1338.04794756,high_expectations_asian_father
-10626.1595304,-4568.08733443,25730.5792043,11805.452419,socially_awkward_penguin
-35694.9190257,-2767.60794516,-3146.93927419,4754.85153211,bad_joke_eel
3884.98270344,14424.4752096,2714.56876885,-7375.7749824,bad_luck_brian
12274.4061413,-233.162046321,-2291.23823299,-9532.22157134,sheltered_college_freshman
18803.7019943,-13272.5906357,2944.08483369,-4678.9820747,first_day_on_the_internet_kid
7113.54135086,5261.59090412,25785.6028787,9491.88290797,socially_awkward_penguin
19216.5778219,-11253.7288306,-7963.87219624,16084.0592583,advice_god
-31846.8095229,-9097.19453729,-1653.28114119,4492.28888004,bad_joke_eel
11685.630726,837.295949592,-2574.48006987,-8635.4956041,sheltered_college_freshman
11348.0590165,1408.5761259,-3087.56308568,-9012.41689573,sheltered_college_freshman
-15680.2826492,666.809891257,-13347.8430308,7310.62695845,paranoid_parrot
-560.908818483,13669.5813739,-6470.53800797,-975.171750718,good_guy_greg
-260.992895344,11731.4163325,-6088.76673262,-1712.13762269,good_guy_greg
3922.03846417,10765.623904,622.457633762,-2807.15102601,confession_bear
4787.34814755,4155.09969217,-949.64704084,-4583.5084274,sheltered_college_freshman
4174.45052165,8164.5673252,29535.3389506,14804.623622,socially_awkward_penguin
15228.5488179,-3371.18675111,-3884.58166364,-4484.57727906,college_liberal
2613.54369749,11858.0132419,27123.1635867,13402.0978829,socially_awkward_penguin
3334.65940227,14315.8662825,3558.94604318,-8446.24797768,bad_luck_brian
173.662334689,-14905.0946574,1489.24757653,-2298.87166231,evil_toddler
-531.528875009,12339.2489542,-6041.84800979,-1111.21690473,good_guy_greg
4546.39951082,7607.94777161,27207.2055855,11893.8096565,socially_awkward_penguin
-32998.3159014,-3918.62791392,-5723.9990066,6249.48459182,unpopular_opinion_puffin
18907.7420913,-10158.1422106,-8810.46385971,17002.1144606,advice_god
-1012.93443625,11053.9522605,-10039.9127814,2962.81619482,paranoid_parrot
18011.3503986,-11357.745674,-1281.91550501,1928.84397193,minor_mistake_marvin
18757.1633018,-13544.4336172,3084.17370803,-4555.36456848,first_day_on_the_internet_kid
-15903.4085417,1544.14256094,-13985.0088866,5475.95610614,paranoid_parrot
5097.58807279,7897.29354137,29669.4021815,14175.1857914,socially_awkward_penguin
-898.193746101,-13629.0596099,1194.72358049,-2700.02524509,evil_toddler
18222.5348581,-12329.9879055,2611.35158156,-4249.39069894,first_day_on_the_internet_kid
-1438.0883492,16895.4559352,-7642.27906072,-1023.47450525,good_guy_greg
2930.51358733,8344.14060061,-5937.60258929,-359.40346135,business_cat
17880.6090981,-11607.2614637,2291.64759761,-3742.48891233,first_day_on_the_internet_kid
4510.85978892,7852.66378885,2018.58336379,-2739.93819072,confession_bear
2463.63338152,14454.7303174,4598.16481699,-9506.17145279,bad_luck_brian
-27564.9871036,-4595.91320933,-5534.06138237,6624.29168015,unpopular_opinion_puffin
18094.3664571,-12483.0182942,2722.29385334,-4323.0866726,first_day_on_the_internet_kid
-21211.7621567,-18442.438554,10087.1659751,-13501.6183441,sudden_clarity_clarence
-6219.4258716,20970.7280027,3046.19395332,1472.70648473,high_expectations_asian_father
3647.85178569,11227.1210518,-2523.44878152,-1.06928646517,confession_bear
10976.3329938,1747.23968776,-3264.27911157,-8978.39520358,sheltered_college_freshman
5995.79344822,8848.67941123,879.4030666,-3694.74287098,confession_bear
-10742.9878491,-16772.4008884,4947.14646238,-3394.2207865,lazy_college_senior
-1230.69705659,15923.5278092,3550.75124567,-1197.05937363,high_expectations_asian_father
-30505.8321202,-2962.72268936,-5152.48259112,4918.07696455,unpopular_opinion_puffin
-16145.8972887,456.556091158,-14619.0876511,6523.01695662,paranoid_parrot
-10672.6283861,18081.0050918,7079.47371869,-2033.16991466,bad_luck_brian
18739.3926022,-9112.82642244,-9383.79926243,18978.9675555,advice_god
3365.55444357,13182.7390014,3161.15664221,-8704.63152228,bad_luck_brian
18255.3848656,-11238.466172,-595.663936433,-1493.19984798,minor_mistake_marvin
12260.2767983,-35.3909761008,-2518.51885556,-8964.70284625,sheltered_college_freshman
18783.1144662,-12616.8448603,456.6327668,-1605.88280534,minor_mistake_marvin
2190.95970834,15275.7281994,4493.39537082,-9247.26139213,bad_luck_brian
-15821.4348463,-12815.4243348,5596.9563919,-5945.53115993,lazy_college_senior
4171.3384102,8193.51342761,27739.3622781,13255.5083648,socially_awkward_penguin
-210.126930344,12507.2088009,-6016.52848795,-986.864143957,good_guy_greg
-7830.50686806,20722.01862,2727.48898126,1308.81222822,high_expectations_asian_father
9151.91658832,-2317.6062903,-3006.24726398,2785.23063504,religion_pigeon
10444.9892031,-4123.00916568,-4243.02854066,-3996.63125166,overly_attached_girlfriend
14197.235012,-3574.41479454,-2109.19115345,1730.09671821,overly_attached_girlfriend
18446.1014096,-13127.962473,2889.93945161,-4473.43710087,first_day_on_the_internet_kid
-32244.5929981,-4672.82839494,-1454.67575851,3592.71338398,bad_joke_eel
3993.75222156,7880.42701112,-7381.96865558,343.677423528,business_cat
