0,1,2,3,4,label
14363.1151778,-5079.30141012,-46.500647465,-7652.5052462,-4986.11172128,sheltered_college_freshman
19202.417817,-13893.5104757,1607.36441138,-2742.65189268,-1476.70310799,first_day_on_the_internet_kid
14858.5106286,-1884.11944356,-4874.88499097,-4478.9415656,-10790.3749911,college_liberal
18584.4910003,-13325.9006963,3070.44254772,-4693.44918193,1839.37206792,first_day_on_the_internet_kid
18446.5450117,-13647.5764288,3144.393439,-4776.40515515,2161.96380017,first_day_on_the_internet_kid
-1016.60287633,14601.8301268,-7350.76474429,342.225569263,6770.90234046,good_guy_greg
11325.4061185,1498.63400557,-3407.08601902,-9641.45848526,-9480.65569436,sheltered_college_freshman
2110.49153618,12312.9368328,32213.0166015,14902.812925,-2269.86579362,socially_awkward_penguin
2591.07988999,15454.1553898,2435.16080709,-8210.47909859,-13148.2961275,bad_luck_brian
-10010.1374027,-1220.00474449,-1308.56156444,4710.54311933,4627.84243025,lazy_college_senior
10949.8857829,1296.65675967,-3175.14788346,-9310.66624284,-8994.58909959,sheltered_college_freshman
10141.7835371,-4656.53399278,-1418.14320377,2899.87950192,8748.51686837,religion_pigeon
20183.9461919,-12948.0467337,-8334.35831339,17811.9736306,-1723.89519244,advice_god
-15543.0566036,-17456.7860319,9284.87750915,-10693.6044885,3733.93770479,sudden_clarity_clarence
-6902.31518978,21989.4775453,2914.1466029,744.171786286,4946.20110004,high_expectations_asian_father
-933.925929763,-13977.2498799,1445.07999973,-2694.13383073,5862.66084497,evil_toddler
2808.91774847,11735.1178841,-277.436522699,-1210.39097017,3335.56297789,philosoraptor
-287.92544957,11804.2517556,-5303.56991224,-2752.62478012,5484.22885657,good_guy_greg
133.009986187,11564.0060416,-10234.8093077,4431.91683992,7706.48996678,paranoid_parrot
-18429.5407534,-19850.0871771,9979.2391185,-11879.8729017,4003.23331874,sudden_clarity_clarence
-939.981418064,14469.2399471,-6434.42386324,-649.193704402,7518.21741503,good_guy_greg
4039.84653078,10742.7086056,236.49869377,-2930.90113224,3848.89989968,confession_bear
17951.2954632,-10248.7877907,-1094.11877365,-897.514067586,-1084.0954453,minor_mistake_marvin
11325.5393303,2031.66471629,-3595.98592411,-9308.27300135,-9587.20687382,sheltered_college_freshman
14772.1610697,-2344.09696749,-4840.0362767,-4752.16738075,-10764.6042877,college_liberal
10617.5295188,-5153.31578839,-712.67378214,2589.29321996,9699.5643266,religion_pigeon
-15613.7275542,-13947.4394077,4274.78620872,-4298.7858029,8166.28846069,lazy_college_senior
1237.23870437,11953.7448894,-8449.18593023,-578.688385044,6123.09902447,business_cat
14722.8497286,-1592.71139253,-5144.42577851,-4100.71822228,-10851.8599532,college_liberal
6025.31650808,9217.65957597,-9857.40233015,2389.49799852,645.345371838,business_cat
2652.34790407,10849.3815757,-129.817618871,-1193.82930249,1692.77684681,philosoraptor
9461.24064034,-2984.89081671,-2591.28409309,3270.1804344,8538.43052351,religion_pigeon
-13908.0029531,-1682.67796227,-12474.9219056,6478.52574461,5093.00607531,paranoid_parrot
-21891.5061198,-19304.1721184,9459.90137023,-13391.415874,7762.42428264,sudden_clarity_clarence
-32268.0053319,-3728.59174239,-3214.08930757,4416.43674955,-8836.51610039,bad_joke_eel
14796.8290566,-2258.67739886,-5124.69995235,-4343.2296219,-10836.8851597,college_liberal
17834.0643717,-10514.4070623,-609.731788119,2473.80656668,1944.70053304,minor_mistake_marvin
-20471.1322911,-898.148056262,2601.87697318,-1382.34827792,-1651.94838015,bad_joke_eel
14612.0618351,-7453.33901375,316.629190596,-105.881767547,3036.68187235,overly_attached_girlfriend
7734.62390987,4336.57135344,26197.8404279,8958.6144367,-2641.4776606,socially_awkward_penguin
2208.92694178,-16241.0478409,10006.7604264,-3848.76412716,8411.44244822,overly_attached_girlfriend
-26004.5897336,6093.68523271,-4251.1422492,7016.19535524,-2936.60490308,unpopular_opinion_puffin
-6363.28363073,20024.605323,4391.08297547,-1484.9214195,7670.4821611,high_expectations_asian_father
2620.3550013,15214.3700756,2741.59754913,-8451.51271268,-12769.7572048,bad_luck_brian
15229.3345069,-2431.01881274,-4349.60241838,-3625.51504898,-9730.06521368,college_liberal
-1356.54521359,10760.8191833,-9253.21690717,4075.97467989,7756.69341009,paranoid_parrot
19445.8227743,-11916.9748434,-8069.321866,16430.2767564,-1797.15904149,advice_god
4184.25266151,7550.68276016,29705.0266593,13734.7269654,-667.188973558,socially_awkward_penguin
14994.3914647,-1912.84925496,-4908.57094935,-4649.89721288,-10632.6437144,college_liberal
4952.49515642,8148.36604657,28871.7315368,13675.7752838,-1594.51889803,socially_awkward_penguin
9446.04454875,-2929.04002108,-965.423386482,3571.05896607,9033.82981734,religion_pigeon
-28288.4007117,-8242.97440324,2158.23475829,-2995.51106682,2469.81395601,unpopular_opinion_puffin
-13858.3471286,1164.18058449,-13312.8271312,5063.92327799,5537.62394411,paranoid_parrot
10398.9535563,-6776.26635875,197.587918446,-5658.95408607,2353.18239682,overly_attached_girlfriend
10564.9061705,5645.94343761,-7876.08188834,1017.43604086,-7340.52471209,business_cat
-295.945105733,12598.5500111,6827.13384521,-995.083225262,-2507.77015844,religion_pigeon
-5529.92374576,16527.8761981,4290.12626243,-1579.53947998,5325.18656959,high_expectations_asian_father
19935.1181059,-12694.8228857,-7790.49422867,17336.7471292,-1518.45134295,advice_god
-10762.7551242,-530.731406448,-1018.33142544,4757.28107063,6460.79163509,lazy_college_senior
-1192.80332847,14011.3245845,-6521.39893903,-1676.72000113,5416.80638095,good_guy_greg
17945.309811,-11109.4137599,-943.90731854,2376.66116037,2478.80106325,minor_mistake_marvin
-3537.36759897,-11131.7386873,654.003941367,-3268.38472699,4214.7759401,evil_toddler
-1531.83489862,8409.17754936,-8857.2053973,3973.69307682,8733.34378122,paranoid_parrot
11350.3657993,1158.49638031,-2380.79726739,-8072.57525512,-8845.32285572,sheltered_college_freshman
-31367.7002593,-4758.60577214,-3589.05535992,6399.58081811,-10389.3985043,unpopular_opinion_puffin
-34001.7254006,-4913.06868865,-2888.21592923,4734.3498541,-9600.42295921,bad_joke_eel
3974.41445621,11215.5778226,729.266212689,-3647.35315945,2269.89067387,confession_bear
49.3916904709,12794.7811085,-6524.29723494,772.332650303,6483.34944111,good_guy_greg
-33742.8177931,-4101.26958986,-2714.1539103,4671.41651042,-9353.4092549,bad_joke_eel
18695.1086568,-13829.8061137,3134.06170829,-4981.44435231,1898.91042629,first_day_on_the_internet_kid
-21759.2273382,-17138.0028518,9056.01800245,-7723.8600944,4500.78955134,sudden_clarity_clarence
-16718.0165602,3866.26766216,-7157.98127396,2290.13766988,4251.23019654,good_guy_greg
3358.01757028,12935.614074,-550.945981228,-2137.74305395,4059.61955849,confession_bear
4942.11598588,7777.14702924,29239.049309,14094.3044186,-1847.49610508,socially_awkward_penguin
-5677.30546859,19658.9469239,3461.69132725,395.874786853,6153.01211563,high_expectations_asian_father
17751.206573,-9703.40178403,-1114.9502582,-788.420464862,-352.855354852,minor_mistake_marvin
12276.1026974,-5854.07426394,-4897.39551467,2939.42481258,1350.09160994,overly_attached_girlfriend
14683.4945168,-1750.53571683,-5104.92091691,-4681.94264138,-10670.4831329,college_liberal
10172.904342,-4174.96882979,-1926.95394275,2688.82804095,8481.33715427,religion_pigeon
20334.7262484,-15069.9967349,2352.99714876,-1944.94528944,-668.993063155,first_day_on_the_internet_kid
-710.419388251,13868.4668955,-6791.84245672,-1385.61949682,4880.27387928,good_guy_greg
1818.07002059,13282.2867151,-830.100628159,-827.071381914,3056.02736272,philosoraptor
-16578.6048607,-12623.0209546,4470.05117644,-4704.78523479,8547.56983728,lazy_college_senior
9611.55859254,-8486.49341714,2524.40333443,-8675.56966033,2289.22751724,minor_mistake_marvin
19603.1415591,-11722.3805395,-8966.7650772,18147.1557162,-1795.05538061,advice_god
-35102.6536532,-8277.82131942,7577.68287145,-8156.98217122,1000.97002474,sudden_clarity_clarence
17525.8743726,-9687.72435977,-1240.34302802,2016.3283831,1217.9466943,minor_mistake_marvin
2721.62730919,10168.7881701,-7736.32926864,-1413.90350453,5344.30222191,business_cat
2538.75825768,10337.2641386,148.110143914,-2600.51163006,3687.46070662,philosoraptor
792.467186935,10288.9241945,-6817.4190462,5331.41567425,5263.00354575,business_cat
2450.44030767,11264.7016976,283.974994446,-1594.85436022,3543.19802701,philosoraptor
18168.863133,-12423.1011371,2716.81530871,-4278.04904211,872.915002065,first_day_on_the_internet_kid
-29916.6410153,-5786.35303935,-4271.98933534,3565.60697601,-8783.14253271,unpopular_opinion_puffin
2078.48099855,12742.0266634,-576.682646721,-969.698540953,3640.51510724,philosoraptor
-10.858850066,13532.4906802,-6163.13428775,-1435.51909844,4936.78097921,good_guy_greg
11366.103204,1241.01242917,-2596.90462861,-8474.65201201,-9199.16785817,sheltered_college_freshman
-3293.69502326,-9956.98733618,-2077.95367348,2158.41974485,3155.48882967,evil_toddler
-701.911630333,12212.1875403,-10439.6276352,4641.09952177,7572.86773129,paranoid_parrot
14700.4110118,-1158.65242966,-5239.03820429,-3905.62360788,-11047.6315713,college_liberal
7573.15596771,3638.06788688,19906.7643142,18507.6561315,-371.182066604,socially_awkward_penguin
-23676.9544841,4970.0994347,-5307.49303996,6688.8684581,-3239.67454695,unpopular_opinion_puffin
2154.8999461,12361.5513384,-311.444669206,-1759.73844967,3281.33810264,philosoraptor
14678.3206423,-1662.61060666,-5246.95151583,-4953.37815449,-11024.4229838,college_liberal
-22362.4383322,-19591.9133548,9791.62033087,-13882.5419633,7034.22167042,sudden_clarity_clarence
14967.2978473,-1858.76418336,-5030.98330207,-4221.41221302,-10415.5802631,college_liberal
18870.9754203,-10992.3257219,-8139.30969876,17447.7506949,-1699.76148585,advice_god
4547.31001186,8384.09722583,27739.8575244,13134.1624787,-1915.80564856,socially_awkward_penguin
11251.5624383,2154.10988942,-3446.54485954,-9173.1599632,-9289.21662784,sheltered_college_freshman
-32537.295825,-3392.83358071,-2807.58421142,5376.67209107,-8551.8221717,bad_joke_eel
1499.70690784,14202.781704,4914.98573969,-9433.9789163,-9552.78791718,bad_luck_brian
18635.2701717,-11287.2488112,-7126.01186737,16438.6982019,-965.834139649,advice_god
18044.3926887,-11355.6034669,505.86641448,-2417.20636079,-586.425142289,minor_mistake_marvin
-1011.88856632,-14096.6278827,1827.42895297,-1845.43115943,5338.97971185,evil_toddler
-27585.6295812,-13989.8421717,2412.64296544,-2189.02671842,5849.17245175,sudden_clarity_clarence
-15586.3409839,408.945236404,-14398.4464085,6015.56631452,5828.15975212,paranoid_parrot
-12917.9994318,-16143.8740181,4456.26050806,-2713.57783812,6246.33825058,lazy_college_senior
3997.5359456,12833.3554186,3700.70472759,-9286.72046904,-11698.9845593,bad_luck_brian
4547.18239253,8996.84832032,234.896283296,-1894.62704772,2220.40138376,philosoraptor
6767.64875505,7074.15819066,946.845556635,-5471.76203585,925.479708045,confession_bear
20982.7955276,-18787.4583155,3239.72398524,5210.70296399,-212.387598921,overly_attached_girlfriend
-14180.8811465,-120.76395427,-12463.9354417,6511.47070617,6091.30216697,paranoid_parrot
3027.24442353,10361.0748711,481.194382905,-2348.33187337,3864.20169807,philosoraptor
-22614.489559,-18826.1562753,10162.9794549,-13132.2450181,7793.96759266,sudden_clarity_clarence
973.280639397,12202.8426745,4447.34263032,-1338.04794756,3294.59144575,high_expectations_asian_father
-10626.1595304,-4568.08733443,25730.5792043,11805.452419,-9279.59128925,socially_awkward_penguin
-35694.9190257,-2767.60794516,-3146.93927419,4754.85153211,-8601.57915888,bad_joke_eel
3884.98270344,14424.4752096,2714.56876885,-7375.7749824,-10028.5996396,bad_luck_brian
12274.4061413,-233.162046321,-2291.23823299,-9532.22157134,-8506.9064382,sheltered_college_freshman
18803.7019943,-13272.5906357,2944.08483369,-4678.9820747,2266.28169382,first_day_on_the_internet_kid
7113.54135086,5261.59090412,25785.6028787,9491.88290797,-2767.87535763,socially_awkward_penguin
19216.5778219,-11253.7288306,-7963.87219624,16084.0592583,-1527.42565173,advice_god
-31846.8095229,-9097.19453729,-1653.28114119,4492.28888004,-7104.14972302,bad_joke_eel
11685.630726,837.295949592,-2574.48006987,-8635.4956041,-8715.74570883,sheltered_college_freshman
11348.0590165,1408.5761259,-3087.56308568,-9012.41689573,-9242.60687045,sheltered_college_freshman
-15680.2826492,666.809891257,-13347.8430308,7310.62695845,7857.84416799,paranoid_parrot
-560.908818483,13669.5813739,-6470.53800797,-975.171750718,6338.70222479,good_guy_greg
-260.992895344,11731.4163325,-6088.76673262,-1712.13762269,3606.04796173,good_guy_greg
3922.03846417,10765.623904,622.457633762,-2807.15102601,3389.31721268,confession_bear
4787.34814755,4155.09969217,-949.64704084,-4583.5084274,2514.63268775,sheltered_college_freshman
4174.45052165,8164.5673252,29535.3389506,14804.623622,-1278.77277496,socially_awkward_penguin
15228.5488179,-3371.18675111,-3884.58166364,-4484.57727906,-9758.22968515,college_liberal
2613.54369749,11858.0132419,27123.1635867,13402.0978829,-2310.13255102,socially_awkward_penguin
3334.65940227,14315.8662825,3558.94604318,-8446.24797768,-11287.5567104,bad_luck_brian
173.662334689,-14905.0946574,1489.24757653,-2298.87166231,6056.95289609,evil_toddler
-531.528875009,12339.2489542,-6041.84800979,-1111.21690473,4504.90690813,good_guy_greg
4546.39951082,7607.94777161,27207.2055855,11893.8096565,-2311.76340361,socially_awkward_penguin
-32998.3159014,-3918.62791392,-5723.9990066,6249.48459182,-9624.75659957,unpopular_opinion_puffin
18907.7420913,-10158.1422106,-8810.46385971,17002.1144606,-2476.88187907,advice_god
-1012.93443625,11053.9522605,-10039.9127814,2962.81619482,6465.4883776,paranoid_parrot
18011.3503986,-11357.745674,-1281.91550501,1928.84397193,1859.57150115,minor_mistake_marvin
18757.1633018,-13544.4336172,3084.17370803,-4555.36456848,1893.92064718,first_day_on_the_internet_kid
-15903.4085417,1544.14256094,-13985.0088866,5475.95610614,6066.8882516,paranoid_parrot
5097.58807279,7897.29354137,29669.4021815,14175.1857914,-1244.33064088,socially_awkward_penguin
-898.193746101,-13629.0596099,1194.72358049,-2700.02524509,5929.05521987,evil_toddler
18222.5348581,-12329.9879055,2611.35158156,-4249.39069894,972.09748457,first_day_on_the_internet_kid
-1438.0883492,16895.4559352,-7642.27906072,-1023.47450525,6373.64394463,good_guy_greg
2930.51358733,8344.14060061,-5937.60258929,-359.40346135,5020.28913708,business_cat
17880.6090981,-11607.2614637,2291.64759761,-3742.48891233,340.967814678,first_day_on_the_internet_kid
4510.85978892,7852.66378885,2018.58336379,-2739.93819072,4943.37025408,confession_bear
2463.63338152,14454.7303174,4598.16481699,-9506.17145279,-9831.98084094,bad_luck_brian
-27564.9871036,-4595.91320933,-5534.06138237,6624.29168015,-10304.594556,unpopular_opinion_puffin
18094.3664571,-12483.0182942,2722.29385334,-4323.0866726,858.230996178,first_day_on_the_internet_kid
-21211.7621567,-18442.438554,10087.1659751,-13501.6183441,7167.07295572,sudden_clarity_clarence
-6219.4258716,20970.7280027,3046.19395332,1472.70648473,6291.88910218,high_expectations_asian_father
3647.85178569,11227.1210518,-2523.44878152,-1.06928646517,3157.30652699,confession_bear
10976.3329938,1747.23968776,-3264.27911157,-8978.39520358,-9311.25627891,sheltered_college_freshman
5995.79344822,8848.67941123,879.4030666,-3694.74287098,2644.42839121,confession_bear
-10742.9878491,-16772.4008884,4947.14646238,-3394.2207865,6523.95746179,lazy_college_senior
-1230.69705659,15923.5278092,3550.75124567,-1197.05937363,3968.85495219,high_expectations_asian_father
-30505.8321202,-2962.72268936,-5152.48259112,4918.07696455,-9345.52055708,unpopular_opinion_puffin
-16145.8972887,456.556091158,-14619.0876511,6523.01695662,5964.71805712,paranoid_parrot
-10672.6283861,18081.0050918,7079.47371869,-2033.16991466,4481.3435609,bad_luck_brian
18739.3926022,-9112.82642244,-9383.79926243,18978.9675555,-2507.34767247,advice_god
3365.55444357,13182.7390014,3161.15664221,-8704.63152228,-12661.740384,bad_luck_brian
18255.3848656,-11238.466172,-595.663936433,-1493.19984798,-35.5515535926,minor_mistake_marvin
12260.2767983,-35.3909761008,-2518.51885556,-8964.70284625,-8704.2210922,sheltered_college_freshman
18783.1144662,-12616.8448603,456.6327668,-1605.88280534,460.335863643,minor_mistake_marvin
2190.95970834,15275.7281994,4493.39537082,-9247.26139213,-9082.29172816,bad_luck_brian
-15821.4348463,-12815.4243348,5596.9563919,-5945.53115993,8036.812314,lazy_college_senior
4171.3384102,8193.51342761,27739.3622781,13255.5083648,-1684.92714401,socially_awkward_penguin
-210.126930344,12507.2088009,-6016.52848795,-986.864143957,4351.78842158,good_guy_greg
-7830.50686806,20722.01862,2727.48898126,1308.81222822,7145.27778736,high_expectations_asian_father
9151.91658832,-2317.6062903,-3006.24726398,2785.23063504,8556.50466116,religion_pigeon
10444.9892031,-4123.00916568,-4243.02854066,-3996.63125166,-645.127817346,overly_attached_girlfriend
14197.235012,-3574.41479454,-2109.19115345,1730.09671821,1125.4572202,overly_attached_girlfriend
18446.1014096,-13127.962473,2889.93945161,-4473.43710087,1653.91825615,first_day_on_the_internet_kid
-32244.5929981,-4672.82839494,-1454.67575851,3592.71338398,-6314.59906222,bad_joke_eel
3993.75222156,7880.42701112,-7381.96865558,343.677423528,6095.57310244,business_cat
